	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		KCNB2 KCNJ2 KCNK17 NALCN SLC18A1 SLC30A8 SLC8A1 SNAP25	ABCC4 ASIC1 CACNA1G KCNAB2 KCNMB2 SCN1B SLC7A2	ATP1A3 FXYD1 GRIN2C KCNB2 KCNH7 KCNJ2 KCNK17	CACNA1C CNGA3 FXYD1 KCNH8 KCNIP3 KCNJ11 KCNN3 SLC12A5 SNAP25	ATP6V1G2 CACNA2D2	ATP6V1G2 FAM155B GRIN2C HCN4 KCNH7 KCNIP3 KCNJ3 SLC18A1	ASIC4 ATP6V1G2 CACNA1C CACNA1E CACNA2D2 CACNB2 CHRNA5 CLCA4 CNGA3 CNGA4 KCNB2 KCNC1 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNT2 NALCN SCN1B SCN3B SLC16A12 SLC26A7 SLC30A8 SLC7A14 SLC8A1 TRPM3 UNC80	ATP1A3 ATP6V1G2 CACNA1E CACNA1G CHRNA5 CLCA1 GABRB3 GABRG2 KCNE4 KCNK3	CLCA1 CLCA4 GABRG2 TRPM3	CHRNA3 CHRNA5 CHRNB2 CLCA4 KCNC1 KCNE4 SLC18A1 UNC80	ASIC1 ATP6V1G2 CLCN4 GABRA1 KCNAB2 P2RX6 SLC16A12		GABRB3 ITPR1				CACNA1C CACNA1E KCNC1 KCNJ3 SNAP25	ATP6V1G2 KCNAB2 KCNE4 SLC26A7	ABCC4 ASIC1 ATP1A3 CACNA1G ITPR1 KCNAB2 KCNE4 KCNJ3 KCNK17 P2RX6 SLC16A12 SLC30A8 SLC7A2 UNC80			KCNJ2 KCNK17 NCS1 SCN3B SLC18A1	CLCA4 KCNC1 KCNJ3		ASIC1 CNGA4 GRIN1 KCNJ11			CACNA1E CACNA1G CACNA1H CACNA2D2 HCN4 ITPR1 KCNH6 KCNK3 SLC16A12	CACNA1H FXYD1 SCN1B SLC16A12 UNC80	CACNA1G GRIK5 KCNAB2 KCNE4 SNAP25		CACNA2D2 KCNH3 SLC7A2	ITPR1 KCNAB2 KCNH7		ATP6V1G2 CACNA2D1 CACNG4 KCNB2 KCNH7 KCNK16 KCNK17	ABCC4 CACNA1G KCNE4 KCNK16 SCN3B SLC12A5 SLC7A2	ABCC8 ASIC1 ASIC4 ATP1A3 ATP6V1G2 CACNA1A CACNA1C CHRNA5 CLCA4 GABRA1 GRIK5 HCN4 KCNB2 KCNH3 KCNH6 KCNIP3 KCNJ3 KCNMA1 KCNMB2 KCNN3 NALCN SCN1B SLC12A5 SLC16A12 SLC18A1 SLC7A14 SNAP25 TRPM3 UNC80	ABCC4 ASIC1 CNGA4 FAM155B GABRG2 HCN4 KCNAB2 KCNH3 SCN3B SLC7A2 TRPM3			ASIC4 CACNA1C CACNA1G CNGA3 FXYD1 GABRA1 KCNH2 KCNJ6 KCNK3 P2RX6 SLC7A14			ATP1A3 CACNA1B GRIK3 GRIN2C KCNA6 TRPM3			FAM155B GRIN1 HCN4 ITPR1 KCNH2 KCNJ11 P2RX6 SCN1B SCN3B	CACNA1C CACNA2D2 FAM155B UNC80
GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM									ATP1A3 ATP6V1G2											ABCC4 ATP1A3																		ATP1A3 ATP6V1G2											
GO_ION_TRANSPORT		CAMK2B KCNB2 KCNJ2 KCNK17 NALCN NEFL RGS4 S100A1 SLC18A1 SLC30A8 SLC8A1 SNAP25 STX1A UNC79	ABCC4 ASIC1 CACNA1G FXYD6 KCNAB2 KCNMB2 NTRK2 SCN1B SLC25A27 SLC7A2	ATP1A3 FXYD1 GRIN2C KCNB2 KCNH7 KCNJ2 KCNK17	CACNA1C CNGA3 CNIH2 FXYD1 FXYD6 KCNH8 KCNIP3 KCNJ11 KCNN3 SLC12A5 SNAP25 UNC79 WNK3		ATP6V1G2 FAM155B FGF14 GRIN2C HCN4 KCNH7 KCNIP3 KCNJ3 SLC18A1 WNK2	AGT ANK2 ASIC4 ATP6V1G2 AVPR1B CACNA1C CACNA1E CACNA2D2 CACNB2 CHRNA5 CLCA4 CNGA3 CNGA4 CRH FXYD6 HAP1 HECW2 KCNB2 KCNC1 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNT2 NALCN RGS4 SCN1B SCN3B SLC16A12 SLC25A27 SLC26A7 SLC30A8 SLC6A17 SLC7A14 SLC8A1 SV2A TRPM3 UNC79 UNC80 WNK3 XKR7	ATP1A3 ATP6V1G2 CACNA1E CACNA1G CHRNA5 CLCA1 GABRB3 GABRG2 HAP1 HECW2 KCNE4 KCNK3 RGS9	ANK2 CLCA1 CLCA4 GABRG2 HAP1 TRPM3	CHRNA3 CHRNA5 CHRNB2 CLCA4 HECW2 KCNC1 KCNE4 S100A1 SLC18A1 STX1A UNC80	ASIC1 ATP6V1G2 CLCN4 GABRA1 KCNAB2 P2RX6 SLC16A12 WNK3				ABCC4 FXYD6 ITPR1 MAPK8IP2			ATP6V1G2 CPLX1 KCNAB2 KCNE4 SLC26A7	ABCC4 ASIC1 ATP1A3 CACNA1G ITPR1 KCNAB2 KCNE4 KCNJ3 KCNK17 NEFL P2RX6 RGS4 S100A1 SLC16A12 SLC30A8 SLC7A2 STX1A UNC79 UNC80 WNK2			KCNJ2 KCNK17 NCS1 SCN3B SLC18A1	CLCA4 KCNC1 KCNJ3		ASIC1 CNGA4 CRH GRIN1 KCNJ11 SV2A			CACNA1E CACNA1G CACNA1H CACNA2D2 HCN4 ITPR1 KCNH6 KCNK3 SLC16A12		ADORA2A CACNA1G GRIK5 KCNAB2 KCNE4 NTRK2 SNAP25 SPTBN4	ASIC1 ATP6V1G2 FXYD6 KCNAB2 SLC6A17	CACNA2D2 CPLX1 KCNH3 NEFL SLC7A2 SV2A	ITPR1 KCNAB2 KCNH7 NTRK2		ATP6V1G2 CACNA2D1 CACNG4 CPLX1 DPP10 HECW2 KCNB2 KCNH7 KCNK16 KCNK17 RGS9	ABCC4 CACNA1G FABP5 GSTM2 KCNE4 KCNK16 SCN3B SLC12A5 SLC7A2 UNC79	ABCC8 AGT ANK2 ASIC1 ASIC4 ATP1A3 ATP6V1G2 CACNA1A CACNA1C CES1 CHRNA5 CLCA4 CNIH2 DPP10 FABP5 FFAR1 FGF14 GABRA1 GRIK5 HAP1 HCN4 KCNB2 KCNH3 KCNH6 KCNIP3 KCNJ3 KCNMA1 KCNMB2 KCNN3 NALCN RGS4 S100A1 SCN1B SLC12A5 SLC16A12 SLC18A1 SLC7A14 SNAP25 SPTBN4 STX1A SV2A TRPM3 UNC80	ABCC4 ASIC1 CNGA4 FAM155B FXYD6 GABRG2 GSTM2 HAP1 HCN4 KCNAB2 KCNH3 SCN3B SLC25A27 SLC6A17 SLC7A2 TRPM3 XKR7			ADORA2A AGT ASIC4 AVPR1B CACNA1C CACNA1G CNGA3 CXCL12 FXYD1 GABRA1 GSTM2 KCNH2 KCNJ6 KCNK3 NTRK2 P2RX6 SLC7A14		AVPR1B CES1 CRH RGS4 S100A1 SCN1B	AGT ATP1A3 CACNA1B CES1 DPP10 GRIK3 GRIN2C KCNA6 MAPK8IP2 TRPM3			AGT CAMK2B CNIH2 FAM155B FGF14 GRIN1 GSTM2 HCN4 ITPR1 KCNH2 KCNJ11 P2RX6 S100A1 SCN1B SCN3B	CACNA1C CACNA2D2 FAM155B UNC80
GO_ISOPRENOID_BINDING																	CYP27C1 FABP5																																
GO_ISOPRENOID_METABOLIC_PROCESS											CYP27C1 TTR						CYP27C1 TTR	CYP27C1 TTR				ADH6 TTR						CLPS GPC6 TTR															CLPS CYP27C1	CRH GPC6					
GO_I_BAND		S100A1 SLC8A1						ANK2 CACNA1C SCN3B SLC8A1										CACNA1C PGM5			CACNA1C PGM5																												
GO_JNK_CASCADE				FZD4 SIRPA																		MAPK10 SFRP1										EPHA4 FZD4													MAPK10 MAPK8IP2				
GO_KERATIN_FILAMENT																				KRT4 KRTAP5-2																													
GO_KIDNEY_EPITHELIUM_DEVELOPMENT								AGT MTSS1 RET SFRP1										AGT BASP1 SIX2				DCHS1 DLL1 SFRP1			DCHS1 EPHA4					DLL1 SIX2							DCHS1 SIX2					AGT DCHS1 SIX2			AGT DCHS1				
GO_KIDNEY_MESENCHYME_DEVELOPMENT																		BASP1 SIX2																															
GO_KIDNEY_MORPHOGENESIS																		AGT BASP1 SIX2																			DCHS1 SIX2					AGT DCHS1 SIX2			AGT DCHS1				
GO_KINASE_ACTIVATOR_ACTIVITY					CDK5R1 CDK5R2																																					CDK5R2 GHRL							
GO_KINASE_ACTIVITY	AK5 MAP3K12 PRKCG SPEG																															EPHA4 INSRR PAK6																AK5 CAMK1 CAMK2B EFNB3 RET SPEG	
GO_KINASE_BINDING																						CADPS JAKMIP2 SRCIN1 TP73				CDK5R1 MAPK8IP1 SRCIN1 SV2A																		AVPR1B JAKMIP1 TP73			ARHGAP33 DACT1 MAPK4 NCS1		
GO_KINASE_INHIBITOR_ACTIVITY																																																CDKN1C MAPK8IP1	
GO_KINASE_REGULATOR_ACTIVITY					CDK5R1 CDK5R2 CDKN1C																					CDK5R1 MAPK8IP1																							
GO_KINESIN_BINDING								JAKMIP1 KCNC1 KIF5A																														JAKMIP1 KIF5A							ATCAY MAPK8IP2				
GO_LAMELLIPODIUM											EVL STMN2											SRCIN1 STX2																								AIF1 DOCK8 EVL			
GO_LAMELLIPODIUM_ORGANIZATION																																						ABLIM2 CCDC88A ENPP2											
GO_LATE_ENDOSOME_LUMEN																																						PGA3 PGA5				PGA3 PGA4							
GO_LAYER_FORMATION_IN_CEREBRAL_CORTEX					CDK5R1 CDK5R2																																												
GO_LEADING_EDGE_MEMBRANE																															ADORA2A AMPH USH2A							AMPH GABRA1 MPP2 PSD USH2A	GABRG2 MPP2 USH2A			ADORA2A AIF1 GABRA1 MPP2				AIF1 DOCK8		AIF1 KCNJ11 MPP2	
GO_LEARNING		C1QL1 PAK6 SNAP25	ASIC1 NTRK2		BRSK1 C1QL1 SLC12A5 SNAP25													AGT MAP1A SNAP25								ASIC1 CRH GRIN1					BRSK1 NTRK2 SNAP25	ASIC1 PAK6						AGT ASIC1 BRSK1 MAP1A PAK6 SLC12A5 SNAP25				AGT BRSK1 C1QL1 NPTX2 NTRK2		CRH TAC1	AGT MAPK8IP2		C1QL1 CRH	AGT GRIN1 MAP1A	
GO_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE											PAX6 TMOD1										CRYBA2 PAX6 PROX1																					CRYBA2 TMOD1							
GO_LEUKOCYTE_CELL_CELL_ADHESION																					AIF1 EFNB3 SIRPA																											AIF1 EFNB3 PODXL2 SIRPA	
GO_LEUKOCYTE_CHEMOTAXIS															AIF1 CHGA																																		
GO_LEUKOCYTE_DIFFERENTIATION																						DHRS2 DLL1 DTX1 SFRP1																											
GO_LEUKOCYTE_MEDIATED_IMMUNITY												C7 KCNAB2 SPON2 SUSD4							C7 KCNAB2 PTPRN2																														
GO_LEUKOCYTE_MIGRATION			FFAR2 PDGFD PODXL2 SIRPA																		AIF1 CHGA PDGFD SIRPA																												
GO_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE																	FFAR2 JAM3																																
GO_LEUKOCYTE_PROLIFERATION																										CTPS1 MAPK8IP1																							
GO_LIGAND_GATED_ANION_CHANNEL_ACTIVITY									GABRB3 GABRG2																																								
GO_LIGAND_GATED_CALCIUM_CHANNEL_ACTIVITY																																																GRIN1 ITPR1	
GO_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	CHRNB2 KCNJ2			GRIN2C KCNJ2	CNGA3 KCNJ11		GRIN2C HCN4 KCNJ3	ASIC4 CHRNA5 CNGA3 CNGA4 KCNJ2 KCNJ3			CHRNA3 CHRNA5 CHRNB2	ASIC1 P2RX6								ASIC1 ITPR1 KCNJ3 P2RX6						ASIC1 CNGA4 GRIN1 KCNJ11			HCN4 ITPR1									ABCC8 ASIC1 ASIC4 CHRNA5 GRIK5 HCN4 KCNJ3	ASIC1 CNGA4 HCN4			ASIC4 CNGA3 KCNH2 KCNJ6 P2RX6			GRIK3 GRIN2C			GRIN1 HCN4 ITPR1 KCNH2 KCNJ11 P2RX6	
GO_LIGAND_GATED_ION_CHANNEL_ACTIVITY	CHRNB2 KCNJ2			GRIN2C KCNJ2			GRIN2C HCN4 KCNJ3	ASIC4 CHRNA5 CNGA3 CNGA4 KCNJ2 KCNJ3	CHRNA5 GABRB3 GABRG2		CHRNA3 CHRNA5 CHRNB2	ASIC1 GABRA1 P2RX6		GABRB3 ITPR1						ASIC1 ITPR1 KCNJ3 P2RX6						ASIC1 CNGA4 GRIN1 KCNJ11			HCN4 ITPR1									ABCC8 ASIC1 ASIC4 CHRNA5 GABRA1 GRIK5 HCN4 KCNJ3	ASIC1 CNGA4 GABRG2 HCN4			ASIC4 CNGA3 GABRA1 KCNH2 KCNJ6 P2RX6			GRIK3 GRIN2C			GRIN1 HCN4 ITPR1 KCNH2 KCNJ11 P2RX6	
GO_LIGAND_GATED_SODIUM_CHANNEL_ACTIVITY																																						ASIC1 ASIC4											
GO_LIGASE_ACTIVITY												CTPS1 TTLL7			ACSS3 TTLL6												ACSS3 CTPS1																						
GO_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS		CTPS1 TTLL6										CTPS1 TTLL7																																					
GO_LIMBIC_SYSTEM_DEVELOPMENT					CDK5R1 CDK5R2 ID4 NR4A3 SCT			CRH HAP1 ID4 KIRREL3 NR4A3												KIRREL3 LMX1A NEFL	PROX1 SCT					CDK5R1 CRH					CDK5R2 KIRREL3						CDK5R1 SCT	CDK5R2 HAP1 ID4 KIRREL3 LMX1A	HAP1 NR4A3			CDK5R2 ID4 KIRREL3 NEUROD1 SCT		CRH SCT			CDK5R2 CRH		
GO_LIPID_BINDING	CPNE9 KCNJ2 MCF2L SPTBN4 STARD9			ATP1A3 CCDC88A CPNE9 KCNJ2				ARHGAP33 BAIAP3 CCDC88A CERKL CPNE9 CYP27C1 F10 FRMPD4 KCNJ2 MAP1B PCYT1B PSD SYP																														AMPH ARHGAP33 ATP1A3 BAIAP3 CCDC88A CDK5R2 CERKL CPNE9 FABP5 FFAR1 FRMPD4 MAP1B PCYT1B PSD SPTBN4 SYP		SYP SYT5							ARHGAP33 ATP1A3 CDK5R2 SPTBN4 SYP		
GO_LIPID_CATABOLIC_PROCESS																	FABP5 LIPC PLCXD3																				FABP5 LIPC SCT							CES1 SCT					
GO_LIPID_EXPORT_FROM_CELL		FZD4 SPP1	ABCC4 FZD4					AGT CRH																													ABCC4 FZD4	AGT FZD4 SPP1	ABCC4 FZD4			AGT GHRL		CRH TAC1					
GO_LIPID_LOCALIZATION																	FABP5 FFAR2 LIPC																				ABCC4 FABP5 FZD4 LIPC							AVPR1B CES1 CRH TAC1					
GO_LIPID_METABOLIC_PROCESS																	CERKL CYP27C1 FABP5 LIPC NR4A3 PLCXD3 TTR											CLPS GPC6 TTR																CES1 CRH GPC6 SCT					
GO_LOCALIZATION_WITHIN_MEMBRANE			LHFPL4 REEP2																																												GRIK5 REEP2		
GO_LOCOMOTORY_BEHAVIOR	CHRNB2 SPTBN4	C1QL1 FZD4 PAK6 SEZ6 SNAP25		ADCY5 FZD4 PAK6						ADCY5 GIP TMOD1	ADCY5 CHRNA3 CHRNB2 GIP SEZ6L TMOD1							GNAO1 PBX3 SNAP25		GIP LMX1A PAK6 PBX3 SEZ6L	EFNB3 NEGR1 SEZ6L					CRH GRIN1		PBX3 TMOD1			ADORA2A SNAP25 SPTBN4	EPHA4 FZD4 PAK6			PAK6 TMOD1		FZD4 NEGR1 TMOD1	CHL1 EFNB3 FZD4 GIP GNAO1 LMX1A PAK6 PBX3 SEZ6 SEZ6L SNAP25 SPTBN4 TMOD1 UCHL1				ADORA2A C1QL1 CXCL12 SEZ6 TMOD1 UCHL1			CACNA1B GNAO1 UCHL1		C1QL1 CRH NEGR1 SPTBN4	EFNB3 GRIN1 SEZ6 TMOD1	
GO_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS																				ACSL6 ELOVL4																													
GO_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS																				ACSL6 ELOVL4																													
GO_LONG_TERM_SYNAPTIC_POTENTIATION		MPP2 SNAP25	ADCY1 NTRK2						ADCY1 EPHA4		ADCY1 GIP														ADCY1 EPHA4 NTRK2						ADORA2A NTRK2 SNAP25							GIP MPP2 SCGN SNAP25				ADORA2A MPP2 NTRK2						MPP2 SCGN	
GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING																																						AGT LIPC				AGT LIPC							
GO_LYASE_ACTIVITY										ADCY5 DDC	ADCY1 ADCY5 FTCD														ADCY1 DDC																								
GO_LYMPHOCYTE_DIFFERENTIATION																						DLL1 DTX1 SFRP1																											
GO_LYMPHOCYTE_MIGRATION																																														AIF1 DOCK8		AIF1 RET	
GO_LYSOPHOSPHOLIPASE_ACTIVITY																																						ENPP2 LIPC											
GO_LYSOSOMAL_LUMEN																																										BGN GPC2							
GO_LYSOSOME_LOCALIZATION					MAP6 NR4A3										CHGA MAP6																							CHGA CPLX2 MAP6											
GO_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT																		AGT RGS4		RGS4 SLC7A2																													
GO_L_AMINO_ACID_TRANSPORT								AGT RGS4 SLC6A17										AGT RGS4		RGS4 SLC7A2																			SLC6A17 SLC7A2										
GO_L_TYPE_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX								CACNA1C CACNB2																												CACNA2D1 CACNG4													
GO_MACROAUTOPHAGY																			ATP6V1G2 LZTS1																														
GO_MAGNESIUM_ION_BINDING					BRSK1 BRSK2 PDE2A																		ADCY2 NCS1																								MAST1 NCS1		
GO_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER								JAM3 WNK3																																									
GO_MAINTENANCE_OF_CELL_NUMBER																						DLL1 SFRP1								DLL1 PROX1 SIX2																			
GO_MAINTENANCE_OF_LOCATION								ANK2 CACNA1C CCDC88A DZIP1 HAP1 SLC30A8 SLC8A1		ANK2 HAP1											CACNA1C GSTM2 SLC30A8																												CACNA1C DZIP1
GO_MAINTENANCE_OF_LOCATION_IN_CELL								ANK2 CACNA1C CCDC88A HAP1 SLC30A8 SLC8A1		ANK2 HAP1											CACNA1C GSTM2 SLC30A8																		CCDC88A GSTM2 HAP1										
GO_MAINTENANCE_OF_PROTEIN_LOCATION																				CCDC88A DZIP1																													
GO_MAIN_AXON			KCNAB2 SCN1B		CNGA3 KCNJ11 MAP2			CNGA3 CRH KCNC1 MAP1A MAP1B SCN1B UCN3			KCNC1 TUBB4A							KCNC1 MAP1A		KCNAB2 UCN3						CRH KCNJ11					ADORA2A KCNAB2 SPTBN4							MAP1A MAP1B MAP2 NFASC SCN1B SPTBN4 UCN3				ADORA2A CNGA3		CRH SCN1B			CRH SPTBN4	KCNJ11 MAP1A SCN1B	
GO_MALE_GAMETE_GENERATION						CHD5 SSTR3	CHD5 ICA1L PCYT1B SSTR3																																										
GO_MAST_CELL_GRANULE								CPLX2 NR4A3																														CHGA CPLX2											
GO_MAST_CELL_MEDIATED_IMMUNITY								CPLX2 NR4A3																																									
GO_MATERNAL_PLACENTA_DEVELOPMENT		SPP1 TPPP3																																				SPP1 TPPP3				GHRL TPPP3							
GO_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY		SPP1 TPPP3																																								GHRL TPPP3							
GO_MECHANORECEPTOR_DIFFERENTIATION																															NTRK2 USH2A																		
GO_MEMBRANE_DEPOLARIZATION	CHRNB2 KCNJ2	KCNJ2 SLC8A1	CACNA1G SCN1B					ANK2 CACNA1C CACNA1E CACNB2 KCNJ2 MLLT11 SCN1B SCN3B SLC8A1	CACNA1E CACNA1G									CACNA1C CACNA1E MLLT11			CACNA1C CACNA1E CACNA1G		KCNJ2 SCN3B				MLLT11 SCN1B		CACNA1E CACNA1G CACNA1H HCN4	CACNA1H SCN1B	ADORA2A CACNA1G MLLT11					CACNA2D1 CACNG4	CACNA1G SCN3B	ANK2 CACNA1A CACNA1C HCN4 MLLT11 SCN1B	HCN4 SCN3B			ADORA2A CACNA1C CACNA1G KCNH2 MLLT11						HCN4 KCNH2 SCN1B SCN3B	
GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL		KCNJ2 SLC8A1	CACNA1G SCN1B					ANK2 CACNA1C CACNB2 KCNJ2 SCN1B SCN3B SLC8A1													CACNA1C CACNA1G		KCNJ2 SCN3B						CACNA1G CACNA1H HCN4	CACNA1H SCN1B							CACNA1G SCN3B	ANK2 CACNA1C HCN4 SCN1B	HCN4 SCN3B			CACNA1C CACNA1G KCNH2						HCN4 KCNH2 SCN1B SCN3B	
GO_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL								CACNA1C CACNB2													CACNA1C CACNA1G																					CACNA1C CACNA1G							
GO_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		KCNJ2 SLC8A1	CACNA1G SCN1B					ANK2 CACNA1C CACNB2 KCNJ2 SCN1B SCN3B SLC8A1													CACNA1C CACNA1G		KCNJ2 SCN3B						CACNA1G HCN4								CACNA1G SCN3B	ANK2 CACNA1C HCN4 SCN1B	HCN4 SCN3B			CACNA1C CACNA1G						HCN4 SCN1B SCN3B	
GO_MEMBRANE_DEPOLARIZATION_DURING_SA_NODE_CELL_ACTION_POTENTIAL																													CACNA1G HCN4									ANK2 HCN4											
GO_MEMBRANE_DOCKING											STX1A TUBB4A																				SNAP25 STX2							CPLX2 RAB3C SNAP25 STX1A STX2											
GO_MEMBRANE_FUSION																															GRIK5 SNAP25 STX2							CPLX2 GRIK5 SNAP25 STX1A STX2					GRIK5 STX2				CPLX2 GRIK5		
GO_MEMBRANE_ORGANIZATION																															AMPH GRIK5 SNAP25 SPTBN4 STX2																AIF1 CPLX2 GRIK5 REEP2 SPTBN4 SYP		
GO_MEMBRANE_PROTEIN_COMPLEX				ATP1A3 FXYD1 GRIN2C KCNB2 KCNJ2	AP3B2 CACNA1C CDHR3 CNGA3 CNIH2 FXYD1 ITGBL1 KCNIP3 KCNJ11 LIN7A SNAP25			ATP6V1G2 CACNA1C CACNA1E CACNA2D2 CACNB2 CDHR3 CHRNA5 CNGA3 CPLX2 ITGBL1 KCNB2 KCNC1 KCNJ2 KCNJ3 NCALD RET SCN1B SCN3B STXBP5L UNC80	ATP1A3 ATP6V1G2 CACNA1E CACNA1G CHRNA5 GABBR2 GABRB3 GABRG2 KCNE4		CHRNA3 CHRNA5 CHRNB2 KCNC1 KCNE4 NCALD SGCD STX1A STXBP5L UNC80							CACNA1C CACNA1E GNAO1 KCNC1 KCNJ3 PGM5 SNAP25	ATP6V1G2 C7 CPLX1 KCNAB2 KCNE4					CPLX2 KCNC1 KCNJ3					CACNA1E CACNA1G CACNA1H CACNA2D2 GNG4 HCN4		CACNA1G GNG4 GRIK5 KCNAB2 KCNE4 LIN7A SNAP25 STX2					ATP6V1G2 CACNA2D1 CACNG4 CPLX1 DPP10 GABBR2 KCNB2 PGM5		ABCC8 ATP1A3 ATP6V1G2 CACNA1A CACNA1C CDHR3 CHRNA5 CNIH2 CPLX2 DPP10 GABRA1 GNAO1 GNG2 GNG4 GRIK5 HCN4 ITGBL1 KCNB2 KCNIP3 KCNJ3 KCNMA1 KCNMB2 MEP1B RET SCN1B SGCD SNAP25 STX1A STX2 STXBP5L UNC80		GABRA1 MEP1B STXBP5L					ATP1A3 CACNA1B DCHS1 DPP10 GNAO1 GRIK3 GRIN2C HLA-DQA2 KCNA6 PGM5	C7 GNG2 KCNA6 KCNJ6 NCALD SGCD		CDH22 CNIH2 CPT1C GRIN1 HCN4 KCNH2 KCNJ11 RET SCN1B SCN3B	CACNA1C CACNA2D2 UNC80
GO_MEMBRANE_REGION											ADCY1 CHRNA3 CHRNB2 RTN4RL1												ADCY2 RET																		RET TMEM190								
GO_MEMBRANE_REPOLARIZATION								ANK2 KCNJ2 KCNJ3 SCN1B												KCNE4 KCNJ3																		ANK2 KCNJ3 SCN1B										KCNH2 SCN1B	
GO_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL								KCNJ2 KCNJ3												KCNE4 KCNJ3																													
GO_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL																				KCNE4 KCNJ3																													
GO_MEMORY			ADCY1 ASIC1								ADCY1 CHRNB2 GIP									ASIC1 GIP LMX1A PAK6						ASIC1 GRIN1						ASIC1 PAK6						ASIC1 GIP LMX1A MAP1A PAK6										GRIN1 MAP1A	
GO_MESENCHYMAL_CELL_PROLIFERATION																																					DCHS1 SIX2					DCHS1 SIX2							
GO_MESENCHYMAL_TO_EPITHELIAL_TRANSITION																		BASP1 SIX2																															
GO_MESENCHYME_MORPHOGENESIS																																										DCHS1 ISL1							
GO_MESONEPHRIC_TUBULE_MORPHOGENESIS																		AGT SIX2																			DCHS1 SIX2					AGT DCHS1 SIX2			AGT DCHS1				
GO_MESONEPHROS_DEVELOPMENT								AGT RET SFRP1										AGT BASP1 SIX2				DCHS1 SFRP1															DCHS1 SIX2					AGT DCHS1 SIX2			AGT DCHS1			AGT RET	
GO_METALLOENDOPEPTIDASE_ACTIVITY									ADAMTSL2 MMP13									ADAMTSL2 MMP2		ADAMTSL1 MEP1B MMP13																ADAM12 MMP2				ADAMTS2 MEP1B									
GO_METALLOPEPTIDASE_ACTIVITY								ADAMTSL2 CLCA4 CPE MMP13	ADAMTSL2 CLCA1 CPB1 MMP13	CLCA1 CLCA4 MMP13								ADAMTSL2 MMP2		ADAMTSL1 CPB1 MEP1B MMP13 PAPPA2																ADAM12 CPE MMP2		ADAM12 ADAMTSL1 CLCA4 CPB1 MEP1B PAPPA2		ADAMTS2 MEP1B		ADAMTSL2 CPE MMP2					CPE MMP2		
GO_METAL_ION_HOMEOSTASIS				ADCY5 ATP1A3 GRIN2C KCNJ2				AGT ALAS2 ANK2 AVPR1B CACNA1C CACNB2 HAP1 KCNJ2 SLC25A27 SLC30A8 SLC8A1 SV2A		ADCY5 ANK2 GHRL HAP1																	ALAS2 C7 SGCD SLC30A8															ADORA2A AGT AVPR1B CACNA1C CXCL12 GHRL GSTM2 KCNH2 KCNK3				ALAS2 C7 SGCD SLC8A1		AGT FAM155B GRIN1 GSTM2 ITPR1 KCNH2 SCGN	CACNA1C FAM155B
