	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_HEART_PROCESS												AGT GNAO1 KCNH6 RGS4 SCN1B			AGT HSPB7 KCNH6 KCNK3							CHGA HSPB7			AGT GNAO1 KCNK3 RGS4					CACNA1H CACNG4 CHGA DRD2 KCNH6 KCNJ11 KCNK3	AGT CACNA1H CACNG4 CHGA GNAO1 KCNH6 KCNJ11 KCNK3		AGT CACNA1H CHGA GNAO1 KCNJ11 KCNK3		CACNG4 DRD2 GNAO1 HSPB7 KCNK3 RGS4		CACNA1H KCNJ11 KCNK3 SCN1B	AGT CACNA1H DRD2 GNAO1 KCNH6 KCNK3 SCN1B		CACNA1H KCNH6 KCNJ11 KCNK3	CACNA1H DRD2 GNAO1 KCNJ11 RGS4 SCN1B				CACNA1H CACNG4 HSPB7 KCNH6 KCNJ11		CACNG4 CHGA DRD2 GNAO1	GNAO1 HSPB7 KCNH6 KCNJ11 KCNK3 SCN1B	AGT CHGA DRD2 GNAO1 KCNH6 KCNK3 RGS4 SCN1B						RGS4 SCN1B	AGT GNAO1		KCNH6 KCNJ11 KCNK3 SCN1B	
GO_HEART_VALVE_DEVELOPMENT					DLL4 HEYL				DLL4 HEYL PDE2A		HEYL PDE2A SOX4	PDE2A SOX4			PDE2A SOX4												DLL4 SOX4			HEYL PDE2A SOX4	HEYL PDE2A SOX4		DLL4 PDE2A SOX4				DLL4 SOX4	DLL4 HEYL PDE2A SOX4			DLL4 SOX4	DLL4 HEYL PDE2A SOX4			HEYL PDE2A		DLL4 PDE2A	DLL4 HEYL SOX4		DLL4 PDE2A SOX4			DLL4 HEYL SOX4						DLL4 HEYL PDE2A
GO_HEAT_SHOCK_PROTEIN_BINDING																																								HSPA2 KCNJ11																			
GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION			CSF1R JAM3 SFRP1 SOX4	CSF1R FLT1 TP73							FLT1 JAM3 SFRP1 SOX4 TP73	CSF1R JAM3 SFRP1 SOX4		CSF1R FLT1 JAM3	CSF1R FLT1 SOX4												FLT1 JAM3 SFRP1 SOX4	JAM3 SFRP1 SOX4		CSF1R FLT1 JAM3 SFRP1 SOX4 TP73	FLT1 JAM3 SFRP1 SOX4 TP73				CSF1R FLT1 KIT TP73		CSF1R SOX4 TP73				FLT1 SOX4 TP73	FLT1 SFRP1 SOX4 TP73			JAM3 SFRP1 TP73			CSF1R SOX4 TP73	CSF1R FLT1 JAM3 TP73		KIT SOX4		CSF1R FLT1 JAM3 KIT SOX4 TP73						
GO_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION																																										SFRP1 TP73			SFRP1 TP73														
GO_HEMATOPOIETIC_STEM_CELL_MIGRATION																																																					JAM3 KIT						
GO_HEPARIN_BINDING									CRISPLD2 LTBP2 PRELP SMOC2			LTBP2 LTF PRELP SFRP1	CRISPLD2 LTBP2 PRELP		CRISPLD2 LTBP2 LTF PRELP SMOC2												MDK SFRP1 SMOC2	LTBP2 MDK SFRP1		CRISPLD2 LTF PRELP SFRP1 SMOC2	CRISPLD2 MDK PRELP SFRP1 SMOC2		CRISPLD2 LTF MDK PRELP		CRISPLD2 LTF MDK PRELP SMOC2	LTF SMOC2		CRISPLD2 LTF MDK SMOC2	CRISPLD2 LTF	LTF PRELP SMOC2	LTBP2 MDK PRELP SMOC2	LTBP2 PRELP SFRP1 SMOC2			LTBP2 SFRP1 SMOC2		LTBP2 MDK SMOC2		LTBP2 LTF MDK PRELP	CRISPLD2 LTBP2 MDK			CRISPLD2 LTBP2 MDK SMOC2					LTBP2 MDK SFRP1	MDK SFRP1 SMOC2
GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT											MDK PROX1 QDPR																								MDK PROX1 QDPR						MDK PROX1 QDPR																	MDK QDPR	
GO_HETEROTRIMERIC_G_PROTEIN_COMPLEX											GNAO1 GNG4	GNAO1 GNG4																			GNAO1 GNG4				GNAO1 GNG4			GNAO1 GNG4										GNAO1 GNG4	GNAO1 GNG4	GNAO1 GNG4			GNAO1 GNG4						
GO_HETEROTYPIC_CELL_CELL_ADHESION			CD200 JAM3																								CD200 JAM3	CD200 JAM3																	CD200 JAM3														
GO_HINDBRAIN_DEVELOPMENT			FAIM2 MDK PROX1 SSTR1								FAIM2 MDK NEUROD2 PROX1 SSTR2	DLL1 FAIM2 NEUROD2 PROX1 SSTR1	FAIM2 SSTR2		FAIM2 PROX1 SSTR1		NEUROD2 NEUROG3		NEUROD2 NEUROG3	NEUROD2 NEUROG3		DLL1 SSTR1			SSTR1 SSTR2		MDK NEUROD2 SSTR1	DLL1 MDK NEUROD2 SSTR1 SSTR2		DLL1 FAIM2 NEUROD2 NEUROG3 PROX1 SSTR1	DLL1 FAIM2 MDK NEUROD2 PROX1		MDK NEUROD1 SSTR2		MDK NEUROD1 PROX1 SSTR2					DLL1 FAIM2 PROX1	DLL1 MDK PROX1		MDK NEUROD2		DLL1 NEUROD1 NEUROD2 SSTR1			FAIM2 PROX1 SSTR1	DLL1 FAIM2 MDK NEUROD2 PROX1 SSTR2	FAIM2 MDK NEUROD2 PROX1			DLL1 FAIM2 MDK NEUROD1 NEUROG3 SSTR1				FAIM2 PROX1	DLL1 MDK NEUROD2	MDK NEUROD2 NEUROG3
GO_HINDBRAIN_MORPHOGENESIS			FAIM2 PROX1								FAIM2 PROX1	DLL1 FAIM2 PROX1			FAIM2 PROX1															DLL1 FAIM2 PROX1	DLL1 FAIM2 PROX1									DLL1 FAIM2 PROX1	DLL1 PROX1							FAIM2 PROX1	DLL1 FAIM2 PROX1	FAIM2 PROX1			DLL1 FAIM2				FAIM2 PROX1		
GO_HIPPOCAMPUS_DEVELOPMENT			MDK PROX1																														MDK NEUROD1		MDK NEUROD1 PROX1			MDK PROX1			MDK PROX1									MDK PROX1									
GO_HISTONE_DEACETYLASE_COMPLEX		RCOR2 SAP30							RCOR2 SAP30																																RCOR2 SAP30																		
GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS																																												AMPD3 KIT															
GO_HOMEOSTATIC_PROCESS				ACTN3 ATP13A4 CDH5 CSF1R DLL1 FFAR2 G0S2 GADD45G KCNJ11 LTF SCN1B	ACTN3 AMPD3 CDH5 CSF1R DLL1 FFAR2 G0S2 GADD45G KCNJ11 LTF PLCG2 SCN1B UCP2							ACTN3 AGT AKR1B1 ATP13A4 CD52 CHRNA1 CSF1R DLL1 FFAR2 G0S2 JAM3 LTF MLLT11 RBP1 RFX6 SCGN SCN1B SOX4 UCP2			ACTN3 ADORA2A AGT AMPD3 ATP13A4 CDH5 CSF1R FFAR2 GRHL3 KCNK3 LTF RBP1 SCGN SOX4																					CHRNA1 GADD45G LTF RBP1 SOX4 UCP2			AGT AKR1B1 CDH5 DRD2 FFAR2 GRHL3 LTF PLCG2 SCGN					ADORA2A AMPD3 KIT RFX6						ADORA2A AGT AKR1B1 AMPD3 ATP13A4 CDH5 CHRNA1 DRD2 FFAR2 G0S2 GADD45G GRHL3 MLLT11 PLCG2 RFX6 SOX4						AGT CDH5 LTF SOX4			
GO_HOMOCYSTEINE_METABOLIC_PROCESS																												BHMT DPEP1																															
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES					CDH22 CDH5 SDK2										CDH5 DSCAML1 SDK2 VSTM2L															CDH22 CDH5 IGFN1 VSTM2L	CDH22 CDH5 DSCAML1 IGFN1 VSTM2L		CDH22 CDH5 DSCAML1 IGFN1 SDK2	CDH5 PCDHB16 SDK2	CDH22 DSCAML1 PCDHB16 SDK2			CDH5 IGFN1 SDK2 VSTM2L	CDH5 DSCAML1				CDH5 DSCAML1	CDH22 PCDHB16	CDH22 SDK2 VSTM2L		CDH5 DSCAML1 SDK2 VSTM2L	DSCAML1 IGFN1 SDK2	CDH5 DSCAML1 IGFN1 PCDHB16 SDK2	CDH22 CDH5 DSCAML1			CDH22 CDH5 DSCAML1 IGFN1 PCDHB16 SDK2		DSCAML1 SDK2				
GO_HORMONE_ACTIVITY								CSH1 CSH2		AGT CSH2				CSH1 CSH2											AGT GAL						AGT CHGB GAL		AGT CHGB GAL			CHGB CSH2										CSH1 CSH2							AGT CHGB CSH1 GAL						AGT CHGB GAL
GO_HORMONE_BIOSYNTHETIC_PROCESS																														AKR1B1 CACNA1H	AKR1B1 CACNA1H		AKR1B1 CACNA1H																										
GO_HORMONE_MEDIATED_SIGNALING_PATHWAY																									SSTR1 SSTR2																																		
GO_HORMONE_METABOLIC_PROCESS												AKR1B1 CPE GAL PCSK1 RBP1			CPE PCSK1 RBP1										AKR1B1 GAL PCSK1					AKR1B1 CACNA1H GAL PCSK1 RBP1	AKR1B1 CACNA1H CPE GAL RBP1		AKR1B1 CACNA1H GAL PCSK1									AKR1B1 CPE RBP1	AKR1B1 CPE							AKR1B1 CPE GAL PCSK1			AKR1B1 CPE GAL PCSK1 RBP1						
GO_HORMONE_RECEPTOR_BINDING								CSH1 CSH2																																						CSH1 CSH2											CSH1 PROX1		
GO_HORMONE_TRANSPORT			ABCC8 CPLX1 DRD2 GAL SFRP1 SOX4	ABCC8 FFAR2 GAL KCNJ11	ABCC8 FFAR2 GAL KCNJ11					ABCC8 AGT MAFA	ABCC8 FFAR2 GAL RFX6 SFRP1 SOX4	ABCC8 AGT CPE FFAR2 GAL RFX6 SFRP1 SOX4			ABCC8 AGT CPE FFAR2 MAFA SOX4												ABCC8 AGT CPE CPLX1 DRD2 FFAR2 GAL SFRP1 SOX4	ABCC8 CPLX1 DRD2 GAL SFRP1 SOX4		CHGA CPLX1 DRD2 FFAR2 GAL KCNJ11 SFRP1 SOX4	AGT CHGA CPE CPLX1 GAL KCNJ11 RFX6 SFRP1 SOX4		ABCC8 AGT CHGA CPLX1 GAL KCNJ11 NEUROD1 SOX4		ABCC8 CPLX1 DRD2 GAL NEUROD1 RFX6		FFAR2 GAL KCNJ11 RFX6 SOX4	AGT CPLX1 DRD2 GAL MAFA SOX4	AGT CPE DRD2 FFAR2		CPE CPLX1 DRD2 KCNJ11 MAFA RFX6 SOX4	CPE CPLX1 MAFA SFRP1 SOX4	CPE CPLX1 MAFA		FFAR2 KCNJ11 MAFA NEUROD1 SFRP1		CHGA CPE CPLX1 DRD2	ABCC8 CPE CPLX1 KCNJ11 MAFA RFX6 SOX4	ABCC8 AGT CHGA CPE DRD2 FFAR2 MAFA	AGT CPE CPLX1 DRD2 FFAR2 GAL RFX6 SOX4			AGT CHGA CPE CPLX1 GAL NEUROD1 RFX6 SOX4			AGT SOX4	CPE CPLX1 FFAR2	CPE GAL KCNJ11 SFRP1	ABCC8 AGT GAL KCNJ11 MAFA RFX6 SFRP1
GO_HUMORAL_IMMUNE_RESPONSE																			IFNE IGHG1	IFNE IGHG1		CHGA IFNE																																					
GO_HYALOID_VASCULAR_PLEXUS_REGRESSION											FLT1 NINJ1		DRD2 FLT1														DRD2 FLT1 NINJ1	DRD2 NINJ1		DRD2 FLT1 NINJ1	FLT1 NINJ1		FLT1 NINJ1		DRD2 FLT1 NINJ1			DRD2 NINJ1	DRD2 FLT1		DRD2 FLT1						DRD2 FLT1		DRD2 FLT1 NINJ1				FLT1 NINJ1						
GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES		ATP13A4 HSPA2 RGS5 STARD9 TUBB3	ABCC8 ATP13A4 ENPP2 GNG4 KIF1A RASL11B RGS16 RGS4 RGS9 TUBA1A TUBB3	ABCC8 ATP13A4 DYNC1I1 RAB39B RASL11B RGS16 RGS5 RGS9					ATP13A4 DYNC1I1 GNAO1 HSPA2 KIF19 RASL11B RGS5 RGS9 STARD9 TUBB3		ABCC8 ATP13A4 DYNC1I1 ENPP2 GNAO1 GNG4 HSPA2 RAB39B RASD1 RASL11B RGS16 RGS4 RGS5 STARD9 TUBA1A	ABCC8 ATP13A4 ENPP2 GNAO1 GNG4 HSPA2 KIF19 RASD1 RGS16 RGS4 RGS9 STARD9 TUBA1A TUBB3					RAB26 STARD9 TUBB4A				DYNC1I1 TUBB4A		ATP13A4 DYNC1I1 HSPA2 STARD9					ABCC8 ENPP2 HSPA2 RAB26 RGS16 RGS4 RGS5 RGS9 STARD9 TUBA1A				KIF1A RAB39B	ABCC8 ATP13A4 DYNC1I1 GNAO1 HSPA2 KIF19 RAB26 RAB39B STARD9 TUBB4A	ATP13A4 DYNC1I1 GNAO1 HSPA2 RAB26 STARD9 TUBB4A	ABCC8 ENPP2 GNAO1 GNG4 KIF19 RAB26 RASD1 RASL11B RGS4 RGS9			ATP13A4 GNAO1 GNG4 HSPA2 RAB39B RASD1 RGS16 RGS9 STARD9 TUBB3		GNG4 HSPA2 KIF1A RAB26 RASL11B TUBA1A TUBB3 TUBB4A		ATP13A4 DYNC1I1 GNG4 HSPA2 KIF1A RASL11B RGS16 RGS4 TUBB3			ATP13A4 GNG4 KIF1A RAB26 RAB39B RGS5 RGS9 TUBA1A TUBB3 TUBB4A			ABCC8 DYNC1I1 GNAO1 GNG4 HSPA2 KIF19 RASL11B RGS9 TUBB3	ABCC8 ENPP2 GNAO1 GNG4 HSPA2 KIF19 RAB26 RASL11B RGS4 RGS5 RGS9 STARD9 TUBA1A TUBB3	ATP13A4 DYNC1I1 ENPP2 GNAO1 GNG4 HSPA2 RASL11B RGS5 STARD9 TUBB3			ATP13A4 DYNC1I1 GNAO1 GNG4 HSPA2 KIF19 RAB26 RASL11B RGS16 RGS5 RGS9 STARD9 TUBA1A TUBB3 TUBB4A		RASD1 RGS16 RGS4				
GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS					AMPD3 DPEP1										AMPD3 ASRGL1 DPEP1										AMPD3 ASRGL1		AMPD3 ASRGL1 DPEP1	AMPD3 ASRGL1 DPEP1														AMPD3 ASRGL1 DPEP1															AMPD3 ASRGL1		
GO_ICOSANOID_METABOLIC_PROCESS																																													CPA1 DPEP1 GGT5								CPA1 DPEP1 GGT5						
GO_IDENTICAL_PROTEIN_BINDING																								AMBP CAMK2B DPYSL3 SYP																																			
GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY						IGHG1 KIT MUC5AC										IGHG1 MUC15			IGHG1 MUC5AC	IGHG1 MUC5AC									IGHG1 MUC5AC															KIT MUC5AC															
GO_IMMUNE_SYSTEM_DEVELOPMENT				CBFA2T3 CSF1R DLL1 FLT1 LTF SOCS1 TP73	CBFA2T3 CSF1R DLL1 DLL4 EPHB3 HMGB3 LTF PLCG2 SOCS1 TP73																																CBFA2T3 CSF1R DLL4 MAD2L2 SOCS1 SOX4 TOX TP73				CBFA2T3 DLL1 DLL4 FLT1 MAD2L2 MDK PLCG2 SOCS1 SOX4 TOX TP73	CBFA2T3 DLL1 DLL4 EPHB3 FLT1 HMGB3 SFRP1 SOX4 TP73											CBFA2T3 CSF1R DLL1 DLL4 EPHB3 FLT1 HMGB3 IFNE JAM3 KIT MAD2L2 MDK NTRK1 PLCG2 SOCS1 SOX4 TP73					CSF1R DLL1 DLL4 HMGB3 IFNE MAD2L2 MDK SFRP1	
GO_IMPORT_ACROSS_PLASMA_MEMBRANE																									AGT RGS4						AGT KCNJ11 SLC1A2		AGT KCNJ11 SLC1A2						AGT SLC1A2																				
GO_IMPORT_INTO_CELL			DRD2 RGS4 SLC1A2 SYNGR3		KCNJ11 LTF SLC1A2					AGT SYNGR3							AGT SYNGR3								AGT RGS4					CACNG4 DRD2 KCNJ11 LTF SLC1A2	AGT CACNG4 KCNJ11 SLC1A2 SYNGR3		AGT KCNJ11 LTF SLC1A2 SYNGR3		CACNG4 DRD2 LTF RGS4 SLC1A2	LTF SYNGR3			AGT DRD2 LTF SLC1A2	KCNJ11 LTF SYNGR3									AGT DRD2 LTF RGS4 SLC1A2 SYNGR3							AGT LTF			
GO_INFLAMMATORY_RESPONSE						ADORA2A DPEP1 KIT									ADORA2A AGT C2CD4A CDH5 CSF1R DPEP1 FFAR2 PDE2A												AGT CD200 DPEP1 FFAR2 GAL JAM3 MDK SCG2				ADORA2A AGT C2CD4A CDH5 GAL GGT5 JAM3 MDK PDE2A SCG2												C2CD4A CDH5 GGT5 MDK	ADORA2A KIT						ADORA2A AGT CD200 CDH5 FFAR2 GAL IL17C MDK PDE2A									
GO_INNATE_IMMUNE_RESPONSE					CAMK2B CSF1R FFAR2 HMGB3 LTF PLCG2 SOCS1															IGHG1 MUC5AC									IGHG1 MUC5AC																														
GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNAL_TRANSDUCTION					FFAR2 PLCG2										FFAR2 MUC15 MUC5AC								MUC15 PLCG2																FFAR2 PLCG2										FFAR2 MUC15 PLCG2										
GO_INNERVATION									LRIG1 NTRK1		NTRK1 SLITRK6		LRIG1 SLITRK6	LRIG1 SLITRK6													LRIG1 SLITRK6	LRIG1 SLITRK6		LRIG1 NPTX1 NTRK1 SLITRK6	LRIG1 NPTX1 NTRK1 SLITRK6		NPTX1 NTRK1		LRIG1 NPTX1 SLITRK6			LRIG1 NTRK1				LRIG1 NPTX1					LRIG1 SLITRK6		LRIG1 NPTX1 SLITRK6	NTRK1 SLITRK6			LRIG1 NTRK1						
GO_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION												DLL1 SLITRK6																DLL1 SLITRK6		DLL1 SLITRK6	DLL1 SLITRK6																		DLL1 SLITRK6										
GO_INNER_EAR_MORPHOGENESIS			GRHL3 PROX1 SLITRK6						GRHL3 LRIG1		GRHL3 PROX1 SLITRK6		LRIG1 SLITRK6	LRIG1 SLITRK6	GRHL3 PROX1												GRHL3 LRIG1 SLITRK6	GRHL3 LRIG1 SLITRK6		GRHL3 LRIG1 PROX1 SLITRK6	GRHL3 LRIG1 PROX1 SLITRK6				LRIG1 PROX1 SLITRK6			GRHL3 LRIG1 PROX1	GRHL3 SLITRK6	GRHL3 LRIG1 PROX1		GRHL3 LRIG1					GRHL3 LRIG1 SLITRK6		GRHL3 LRIG1 PROX1 SLITRK6	GRHL3 PROX1 SLITRK6							LRIG1 PROX1		
GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT				ABCC8 GAL KCNF1 KCNJ11 RGS9 SCN1B SCN3A	ABCC8 CLCNKA GAL KCNF1 KCNJ11 PLCG2 SCN1B UCP2						ABCC8 CLCNKA GABRE GAL HSPA2 KCNF1 KCNH6 RGS4 SCN1B SCN3A SLC6A17 UCP2	ABCC8 CLCNKA GABRE GAL HECW2 HSPA2 KCNF1 KCNH6 RGS4 RGS9 SCN1B SLC6A17 UCP2											GABRE HECW2 HSPA2 PLCG2				ABCC8 DRD2 GABRE GAL HECW2 HSPA2 RGS4 UCP2	ABCC8 DRD2 GABRE GAL HECW2 HSPA2 KCNK3 PLCG2 RGS4 RGS9 UCP2			CACNA1H CACNG4 GABRE GAL HECW2 HSPA2 KCNH6 KCNJ11 KCNK3 UCP2		ABCC8 CACNA1H CLCNKA GAL HSPA2 KCNF1 KCNJ11 KCNK3 PLCG2 SLC6A17		ABCC8 CACNG4 DRD2 GAL KCNF1 KCNK3 PLCG2 RGS4 RGS9 SCN3A UCP2		CACNA1H CLCNKA GAL KCNJ11 KCNK3 RGS9 SCN1B UCP2	CACNA1H DRD2 GABRE GAL HECW2 HSPA2 KCNH6 KCNK3 RGS9 SCN1B SLC6A17			CACNA1H DRD2 GABRE HECW2 HSPA2 KCNJ11 PLCG2 RGS4 RGS9 SCN1B SLC6A17				CACNA1H CACNG4 HECW2 KCNF1 KCNH6 KCNJ11 RGS9 SLC6A17 UCP2			ABCC8 CLCNKA HECW2 HSPA2 KCNF1 KCNH6 KCNJ11 KCNK3 PLCG2 RGS9 SCN1B	ABCC8 CLCNKA DRD2 GABRE HECW2 HSPA2 KCNF1 KCNH6 KCNK3 PLCG2 RGS4 RGS9 SCN1B UCP2	CLCNKA DRD2 GABRE GAL HECW2 HSPA2 PLCG2 SCN3A SLC6A17								GAL KCNH6 KCNJ11 KCNK3 RGS9 SCN1B	
GO_INOSITOL_LIPID_MEDIATED_SIGNALING				CSF1R FLT1 PPP1R16B		KIT MUC5AC		CA8 MUC5AC		AGT MUC5AC			FLT1 PPP1R16B	CA8 CSF1R FLT1	AGT CSF1R FLT1 MUC5AC PPP1R16B	CA8 NTRK1																	AGT FLT1 NTRK1 PPP1R16B	KIT NTRK1 PPP1R16B	CSF1R FLT1 KIT PPP1R16B				AGT FLT1					KIT MUC5AC							CA8 KIT		AGT CSF1R FLT1 KIT MUC5AC NTRK1			AGT PPP1R16B			
GO_INSULIN_SECRETION			ABCC8 CPLX1 DRD2 GAL SFRP1 SOX4	ABCC8 GAL KCNJ11	ABCC8 GAL KCNJ11				GAL KCNJ11 RFX6	ABCC8 MAFA	ABCC8 GAL RFX6 SFRP1 SOX4	ABCC8 GAL RFX6 SFRP1 SOX4			ABCC8 MAFA SOX4												ABCC8 CPLX1 DRD2 GAL SFRP1 SOX4	ABCC8 CPLX1 DRD2 GAL SFRP1 SOX4		CHGA CPLX1 DRD2 GAL KCNJ11 SFRP1 SOX4	CHGA CPLX1 GAL KCNJ11 RFX6 SFRP1 SOX4		ABCC8 CHGA CPLX1 GAL KCNJ11 NEUROD1 SOX4		ABCC8 CPLX1 DRD2 GAL NEUROD1 RFX6		GAL KCNJ11 RFX6 SOX4	CPLX1 DRD2 GAL MAFA SOX4			CPLX1 DRD2 KCNJ11 MAFA RFX6 SOX4	CPLX1 MAFA SFRP1 SOX4	CPLX1 MAFA		KCNJ11 MAFA NEUROD1 SFRP1		CHGA CPLX1 DRD2	ABCC8 CPLX1 KCNJ11 MAFA RFX6 SOX4		CPLX1 DRD2 GAL RFX6 SOX4			CHGA CPLX1 GAL NEUROD1 RFX6 SOX4					GAL KCNJ11 SFRP1	ABCC8 GAL KCNJ11 MAFA RFX6 SFRP1
GO_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE									SLC6A17 SYP		SLC6A17 SYP	SLC6A17 SYP																										SLC6A17 SYP			SLC6A17 SYP												SLC6A17 SYP						
GO_INTEGRIN_ACTIVATION			COL16A1 JAM3																									COL16A1 JAM3		COL16A1 JAM3	COL16A1 JAM3																		COL16A1 JAM3				COL16A1 JAM3						
GO_INTEGRIN_BINDING			ACTN3 COL16A1 JAM3																									ACTN3 COL16A1 JAM3																															
GO_INTERACTION_WITH_SYMBIONT				CSF1R LTF	CSF1R LTF										CSF1R LTF																									CSF1R LTF																			
GO_INTERCALATED_DISC				KCNJ11 SCN1B	KCNJ11 SCN1B																																KCNJ11 SCN1B				KCNJ11 SCN1B							KCNJ11 SCN1B										KCNJ11 SCN1B	KCNJ11 SCN1B
GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY				CAMK2B SOCS1	CAMK2B SOCS1																																CAMK2B SOCS1																						CAMK2B SOCS1
GO_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS				CHRNB2 LTF	CHRNB2 LTF							CHRNB2 LTF																		CHRNB2 LTF								CHRNB2 LTF											CHRNB2 LTF										
GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE																	RAB26 SYP					P2RX6 SYT5																													SYP SYT5								
