	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_BASOLATERAL_PLASMA_MEMBRANE																										ABCC4 LIN7A NAIP S100G SLC26A7			ABCC4 ANK2 DST LIN7A S100G SLC14A1 SLC38A3																ABCC4 ANK2 DLG2 DST SLC14A1 SLC16A12 SLC38A3						ABCC4 ANK2 DST S100G SLC26A7	ATP6V1B1 NAIP																					
GO_BEHAVIOR	CACNA1B CARTPT CHL1 CNTNAP4 GABRG2 GRIN1 MAPK8IP2 PCDH17 TAC1	AFF2 CEND1 CHRNB2 NEUROD2 NPY NRXN2 NTRK2 PBX3 PRKCG SDK1 SPTBN4 TACR3	ADCY1 APLN ASIC4 C1QL1 CACNA1B CEND1 DRD2 EPHA4 ETV1 FOXP2 FZD4 GAL LMX1A MAPK8IP2 MDK NEGR1 PAK6 PRKCG SCN2A SEZ6 SEZ6L SLC1A2 SLITRK6 SNAP25 TMOD1 TMOD2 TTBK1 UCHL1 UNC79	ADCY1 ADCY5 ASIC1 ASIC4 ATP6V1B1 CEND1 CHRNB2 FZD4 GAL MAP1A NR4A3 NRXN2 NTRK2 PAK6 SDK1 TTBK1	ADCY1 ADCY5 ARC ASIC1 ATP6V1B1 CEND1 CHRNA3 CHRNB2 CRH FZD4 GAL MAP1A NR4A3 NRXN2 NTRK2 PAK6 RGS14 SLC1A2 SPTBN4			CNTNAP4 CXCL12 NPTX2 PCDH17 SEZ6L TAC1			ADORA2A CHRNA3 FOXP2 NPTX2 UCHL1			APLN ARC ASIC1 ASIC4 ATP6V1B1 BRSK1 C1QL1 CARTPT CEND1 CHRNA5 CHRNB2 CRH EFNB3 EPHA4 FZD4 GAL GNAO1 JPH4 NEGR1 NEUROD2 NR4A3 NRXN2 NTRK1 PBX3 PRKCG PYY SHC3 SLC12A5 SNAP25 SPTBN4 TMOD2 TPGS1 TTBK1 UNC79		APLN ARC ATP6V1B1 CACNA1B CHRNA3 CHRNA5 CHRNB2 CHRNB4 CNR1 DNAH11 EFNB3 EPHA4 FZD4 GABRG2 GAL GHRL GIP GNAO1 JPH4 KIRREL3 MAP1A MCOLN3 MDK NEGR1 NEUROD2 NR4A3 NTRK1 PAK6 PRKCG SCN2A SLITRK6 SPTBN4 TACR3 THBS4 TMOD2 UCHL1 UNC79	ADCY1 ADCY5 AGT ARC ASIC1 ASIC4 BRS3 BRSK1 C1QL1 CHRNA5 CHRNB2 CNR1 CRH DACH1 DNAH11 EFNB3 ETV1 GABRG2 GAL GHRL GIP GNAO1 JPH4 KIRREL3 MAP1A MAPK8IP2 MCOLN3 NDRG4 NEGR1 NEUROD2 NR4A3 NRXN2 PAK6 PBX3 PCDH17 PRKCG SEZ6 SHC3 SLITRK6 SNAP25 SPTBN4 THBS4 TMOD2 UCHL1 UNC79	ADCY1 ADCY5 APLN ARC ASIC1 BCL2 BRS3 CHRNA5 CHRNB4 CRH DNAH11 DRD2 EPHA4 FZD4 GABRG2 GHRL KIRREL3 NEGR1 NPW NR4A3 NRXN2 NTRK2 PAK6 PBX3 PCDH17 PYY SCN2A SDK1 SEZ6 SEZ6L SHC3 SLC1A2 SLITRK6 SNAP25 TMOD2 TPGS1 TTBK1	ADCY5 APLN CHRNB2 CHRNB4 DNAH11 DRD2 EPHA4 GABRG2 GHRL GIP KIRREL3 NPW NTRK2 RGS14 SDK1 SLC1A2 SLITRK6 TMOD1 TMOD2 TTBK1	ADCY1 ADCY5 AFF2 APLN BCL2 CHRNA3 CHRNA5 CHRNB2 DACH1 DNAH11 GIP JPH4 SCN2A SDK1 SEZ6L SHC3 SLITRK6 TMOD1 TMOD2	ADCY1 ADCY5 ADORA2A AGT ASIC1 BCL2 BRSK1 CHL1 CHRNA5 CNTNAP4 DACH1 EPHA4 FOXP2 FZD4 GHRL JPH4 KIRREL3 NDRG4 NEGR1 NR4A3 NRXN2 PAK6 PCDH17 SEZ6 SEZ6L SHC3 SLC1A2 SNAP25 SPTBN4 TAC1 TACR3 THBS4 TMOD1 TTBK1	CHL1 CNR1 NPTX2 NTRK1	ADORA2A AGT BRS3 BRSK1 CEND1 NEUROD2 PRKCG SDK1	CARTPT DNAH11 EFNB3 NEUROD2 NRXN2	ADORA2A DNAH11 MAPK8IP2 NEUROD2		ADCY1 AFF2 ARC CHRNA5 MAPK8IP2 MCOLN3 NPTX2 PBX3 PRKCG	AFF2 CACNA1B CNTNAP4 CXCL12 DNAH11 MAPK8IP2 SNAP25 TAC1	ADCY1 ADCY5 ADORA2A APLN BRSK1 CHRNA5 CHRNB4 EFNB3 NR4A3 NTRK1 NTRK2 PBX3 SDK1 SLITRK6 SNAP25 TPGS1 TTBK1	CACNA1B CEND1 CNTNAP4 MAP1A NPW PCDH17 SLC12A5	AGT ASIC4 C1QL1 ETV1 GAL GNAO1 MAP1A NPY NRXN2 PBX3 PCDH17 RGS14 SEZ6L SHC3 SNAP25 SPTBN4 SYT4	CACNA1B CARTPT CXCL12 KIT MAPK8IP2 PCDH17 SYT4 TAC1	ADCY5 AGT APLN BCL2 C1QL1 CACNA1B CARTPT CEND1 CHRNB4 DACH1 DNAH11 DRD2 EPHA4 ETV1 FOXP2 GAL GIP KIRREL3 LMX1A MDK NDRG4 NEGR1 NEUROD2 NPW PAK6 PBX3 PCDH17 PYY SCN2A SEZ6L SHC3 SLITRK6 SNAP25 SPTBN4 TAC1 THBS4 TMOD1 UNC79	ADCY1 AFF2 APLN ASIC1 BCL2 CEND1 DNAH11 DRD2 EPHA4 FOXP2 GAL GIP KIRREL3 LMX1A MDK NDRG4 NEGR1 NEUROD2 PAK6 PBX3 PYY SDK1 SEZ6L SHC3 SLITRK6 SNAP25 THBS4 TMOD1 TTBK1 UNC79	ADCY1 ADCY5 APLN ARC ASIC1 ATP6V1B1 BRSK1 C1QL1 CEND1 CHRNA5 CHRNB2 CHRNB4 CNR1 CRH DACH1 DNAH11 DRD2 EFNB3 ETV1 FOXP2 FZD4 GAL GIP KIRREL3 MAP1A MCOLN3 NDRG4 NEGR1 NEUROD2 NPW NPY NRXN2 NTRK1 NTRK2 PBX3 PYY RGS14 SDK1 SEZ6L SHC3 SLC12A5 SLC1A2 SLITRK6 SNAP25 THBS4 TMOD1 TMOD2 TPGS1 UNC79	ADCY1 ADORA2A AGT APLN ARC ASIC1 ATP6V1B1 BCL2 BRS3 C1QL1 CARTPT CHRNB4 CNR1 CRH DACH1 DNAH11 EFNB3 EPHA4 FOXP2 FZD4 GAL GNAO1 KIRREL3 MAP1A MCOLN3 MDK NDRG4 NEGR1 NEUROD2 NPY NRXN2 NTRK1 NTRK2 PAK6 PBX3 PCDH17 PYY RGS14 SEZ6 SEZ6L SHC3 SLC12A5 SLC1A2 SLITRK6 SNAP25 THBS4 TMOD1 TMOD2 TPGS1 TTBK1 UNC79	CACNA1B CHRNA3 MAPK8IP2 NPTX2 NPY PCDH17 SYT4 TACR3 UCHL1	AGT ARC BRS3 C1QL1 CEND1 CHRNA3 CHRNB4 CRH DACH1 FZD4 GAL GNAO1 MAP1A MDK NPW NR4A3 NTRK1 SEZ6L SLC1A2 TMOD1	ADCY5 ASIC4 BRS3 C1QL1 CEND1 CHRNB4 CRH FZD4 GNAO1 KIT MAP1A NPTX2 NTRK1 SCN2A SEZ6L SLC1A2	ADCY5 AFF2 ASIC1 ASIC4 ATP6V1B1 CHL1 CHRNB4 CXCL12 DNAH11 DRD2 EFNB3 EPHA4 ETV1 GAL GHRL GNAO1 KIT LMX1A MDK NR4A3 NTRK2 PAK6 RGS14 SCN2A SDK1 SEZ6 SLC1A2 SLITRK6 SNAP25 SPTBN4 TACR3 TTBK1	ADCY1 BRSK1 CHL1 EPHA4 MAPK8IP2 NPW NTRK2 SDK1 THBS4 TTBK1	ARC ASIC1 CEND1 CRH FZD4 GAL GRIN1 MAP1A NPW NR4A3 PAK6 SEZ6 TACR3 TPGS1	AFF2 CARTPT NPTX2 NPY PCDH17	ADCY1 ADCY5 AGT ARC ASIC4 ATP6V1B1 BCL2 BRSK1 CACNA1B CEND1 CHRNA3 CHRNA5 CHRNB2 CHRNB4 CRH CXCL12 DNAH11 DRD2 EFNB3 EPHA4 ETV1 FOXP2 FZD4 GAL GIP GNAO1 GRIN1 JPH4 MDK NDRG4 NPY NRXN2 NTRK1 NTRK2 PBX3 PCDH17 PRKCG PYY SDK1 SLC12A5 SNAP25 SPTBN4 THBS4 TMOD1 TPGS1 TTBK1	ADCY5 AGT APLN ASIC1 BCL2 CACNA1B CARTPT CHL1 CNTNAP4 DRD2 EPHA4 JPH4 KIRREL3 LMX1A NTRK2 PAK6 PBX3 PCDH17 SCN2A SDK1 SHC3 SLC1A2 SLITRK6 SNAP25 SPTBN4 TMOD1 TPGS1	ADCY1 ADCY5 APLN ARC BCL2 BRS3 C1QL1 CHRNA3 EFNB3 GIP JPH4 KIRREL3 MCOLN3 NDRG4 NPW NTRK2 PAK6 SDK1 SHC3 SLC12A5 SNAP25 THBS4 TTBK1 UCHL1	ADCY5 AFF2 APLN ARC ASIC4 ATP6V1B1 BCL2 BRS3 CHL1 CHRNB2 CHRNB4 CRH CXCL12 DACH1 DRD2 EFNB3 FZD4 GIP GNAO1 GRIN1 JPH4 MCOLN3 MDK NPTX2 NPW NPY NRXN2 NTRK2 PAK6 PBX3 PYY SEZ6 SLC12A5 SNAP25 SPTBN4 THBS4 TPGS1 TTBK1 UCHL1 UNC79	ADCY5 ADORA2A BRS3 BRSK1 CHRNA3 EPHA4 ETV1 FZD4 KIRREL3 LMX1A NDRG4 NPY NTRK2 PBX3 RGS14 SDK1 SHC3 SLC12A5 SLC1A2 SNAP25 SPTBN4 TACR3 THBS4 TMOD1 TTBK1 UCHL1 UNC79	ASIC1 BCL2 C1QL1 EPHA4 FZD4 NTRK1 PAK6 RGS14 UNC79	ADCY1 BCL2 BRS3 MCOLN3 NEGR1 NTRK2 PBX3 PYY SEZ6 SLITRK6 TPGS1	ADCY1 APLN CEND1 DACH1 DNAH11 ETV1 KIRREL3 MDK NEUROD2 NTRK2 PBX3 SLITRK6 TACR3 TPGS1	ADORA2A ATP6V1B1 KIT RGS14	ARC ASIC4 CHRNA3 DACH1 DNAH11 EFNB3 EPHA4 ETV1 GHRL GRIN1 JPH4 LMX1A MAP1A MCOLN3 NDRG4 NEGR1 NEUROD2 NR4A3 NRXN2 PAK6 PBX3 PRKCG RGS14 SDK1 SEZ6L SHC3 SLC12A5 SNAP25 SPTBN4 THBS4 TMOD1	AFF2 FOXP2 NPTX2	AFF2 CACNA1B CARTPT GABRG2 MAPK8IP2 PCDH17 SYT4 TAC1 TACR3	ADCY1 ADCY5 APLN ARC ASIC1 ASIC4 CACNA1B CARTPT CEND1 CNTNAP4 DNAH11 DRD2 EFNB3 EPHA4 ETV1 FOXP2 GABRG2 GNAO1 GRIN1 KIRREL3 MAP1A MCOLN3 MDK NEGR1 NPW NRXN2 NTRK2 PAK6 PBX3 PRKCG PYY RGS14 SDK1 SLC1A2 SLITRK6 SPTBN4 TAC1 THBS4 TMOD2 TPGS1 TTBK1 UCHL1 UNC79	ADCY5 ADORA2A APLN ASIC4 BRS3 BRSK1 C1QL1 CACNA1B CEND1 CHRNB4 CNR1 EFNB3 EPHA4 FZD4 GNAO1 KIRREL3 MAP1A MCOLN3 NDRG4 NEGR1 NPW NR4A3 NTRK2 PAK6 PBX3 PRKCG SDK1 SEZ6 SLC12A5 SLC1A2 THBS4 TMOD1 TMOD2 TTBK1 UNC79	ADCY1 AGT APLN ARC ASIC1 ASIC4 ATP6V1B1 BCL2 BRS3 BRSK1 CARTPT CEND1 CHL1 CHRNA5 CHRNB2 CHRNB4 CNTNAP4 DACH1 DNAH11 DRD2 EFNB3 ETV1 FZD4 GIP GNAO1 KIRREL3 LMX1A MAP1A MCOLN3 MDK NDRG4 NEUROD2 NPW NR4A3 NRXN2 PAK6 PBX3 PYY RGS14 SCN2A SEZ6 SEZ6L SHC3 SLC12A5 SLC1A2 SLITRK6 SNAP25 SPTBN4 TAC1 THBS4 TMOD1 TMOD2 TPGS1 TTBK1 UCHL1	ADCY1 ADORA2A AGT APLN ASIC1 ASIC4 ATP6V1B1 BRS3 C1QL1 CEND1 CHRNB4 CNR1 CRH DRD2 FZD4 GABRG2 GAL GNAO1 JPH4 MCOLN3 MDK NDRG4 NEUROD2 NR4A3 NRXN2 NTRK1 NTRK2 PBX3 PCDH17 PYY RGS14 SCN2A SEZ6 SHC3 SLITRK6 THBS4 TMOD1 TPGS1 UNC79	CARTPT KIT SLC1A2 TAC1	DACH1 EFNB3 EPHA4 SDK1 TACR3 TMOD1	ADCY1 ADCY5 ADORA2A AGT ARC ASIC4 BCL2 BRSK1 C1QL1 CARTPT CEND1 CHRNB2 CHRNB4 CNR1 CRH CXCL12 DNAH11 EPHA4 ETV1 FZD4 GAL GHRL GIP GNAO1 JPH4 KIRREL3 KIT MAP1A MCOLN3 MDK NDRG4 NPTX2 NPW NR4A3 NRXN2 NTRK1 NTRK2 PAK6 PBX3 PRKCG PYY RGS14 SDK1 SEZ6 SEZ6L SHC3 TMOD1 TPGS1 TTBK1 UCHL1 UNC79	ARC BCL2 CHRNA3 CHRNA5 KIT MAPK8IP2 NR4A3 NRXN2 SDK1 TPGS1 TTBK1	ADCY5 AFF2 CNTNAP4 CRH EPHA4 FZD4 GABRG2 PAK6 TAC1 THBS4 TPGS1 TTBK1		AFF2 AGT CACNA1B GNAO1 MAPK8IP2 PBX3 PCDH17 SLITRK6 UCHL1			ARC BCL2 C1QL1 CEND1 CNR1 CRH GABRG2 GAL MCOLN3 MDK NEGR1 NEUROD2 NPW NR4A3 NRXN2 PBX3 PRKCG SEZ6L SLC12A5 SPTBN4 THBS4 TMOD1 UNC79		ADCY5 AGT APLN ARC ATP6V1B1 BRS3 CEND1 CHRNA5 CNR1 CRH DACH1 DNAH11 EFNB3 EPHA4 FZD4 GAL GRIN1 MAP1A MCOLN3 MDK NEGR1 NEUROD2 NPW PAK6 PBX3 PRKCG PYY RGS14 SEZ6 SLC12A5 THBS4 TMOD1 TMOD2 TPGS1		
GO_BEHAVIORAL_RESPONSE_TO_COCAINE																		DRD2 SDK1	DRD2 SDK1															DRD2 SDK1	DRD2 SDK1					DRD2 SDK1				DRD2 SDK1	DRD2 SDK1											DRD2 SDK1																	
GO_BEHAVIORAL_RESPONSE_TO_ETHANOL			DRD2 UNC79																														DRD2 UNC79	DRD2 UNC79	DRD2 UNC79												DRD2 UNC79									DRD2 UNC79			DRD2 UNC79														
GO_BEHAVIORAL_RESPONSE_TO_NICOTINE					CHRNA3 CHRNB2									CHRNA5 CHRNB2		CHRNA3 CHRNA5 CHRNB2 CHRNB4	CHRNA5 CHRNB2	CHRNA5 CHRNB4	CHRNB2 CHRNB4	CHRNA3 CHRNA5 CHRNB2									CHRNA5 CHRNB4						CHRNA5 CHRNB2 CHRNB4			CHRNA3 CHRNB4						CHRNA3 CHRNA5 CHRNB2 CHRNB4			CHRNB2 CHRNB4											CHRNA5 CHRNB2 CHRNB4				CHRNB2 CHRNB4	CHRNA3 CHRNA5										
GO_BEHAVIORAL_RESPONSE_TO_PAIN																NTRK1 THBS4																			NTRK1 THBS4	NTRK1 THBS4								NTRK1 THBS4															NTRK1 THBS4														
GO_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS														AADAT GSTM2																																							AADAT GSTM2																		AADAT GSTM2		
GO_BENZODIAZEPINE_RECEPTOR_ACTIVITY																GABRE GABRG2	GABRE GABRG2	GABRE GABRG2										GABRA1 GABRE					GABRA1 GABRE			GABRA1 GABRE																			GABRA1 GABRG2	GABRA1 GABRG2		GABRA1 GABRE	GABRE GABRG2														
GO_BETA_CATENIN_BINDING				CDH5 MED12L PTPRT																CDH5 MED12L PTPRT																																																					
GO_BILE_ACID_BIOSYNTHETIC_PROCESS																		CYP27A1 OSBPL6 PROX1			CES1 CYP27A1 OSBPL6 PROX1																																					CES1 CYP27A1 OSBPL6 PROX1	CYP27A1 OSBPL6 PROX1	CES1 CYP27A1													
GO_BILE_ACID_METABOLIC_PROCESS																		CYP27A1 OSBPL6 PROX1 SULT2A1			CES1 CYP27A1 OSBPL6 PROX1 SULT2A1											CES1 KIT				CES1 CYP27A1 PROX1 SULT2A1				CYP27A1 KIT PROX1 SULT2A1																		CES1 CYP27A1 OSBPL6 PROX1 SULT2A1	CYP27A1 OSBPL6 PROX1 SULT2A1	CES1 CYP27A1 KIT		CYP27A1 KIT OSBPL6 SULT2A1	KIT OSBPL6			CES1 SULT2A1							
