	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_DEVELOPMENTAL_BIOLOGY			AKT3 BOC CACNA1C CFC1 DOK6 EPHA4 GATA2 GFRA3 ISL1 KLK12 KRTAP5-2 LEFTY1 LGI3 MAFB MMP2 NFASC ONECUT1 PAK3 PAK6 PAX6 STX1A TUBB2B			NEUROG3 PAX4 TUBB4A							CFC1 EVL GATA2 HHEX NEUROG3 PAX6 SCN3B SPTBN4 TUBB4A	ANK2 BOC CACNA1G CDK5R1 CFC1 CRMP1 DCX DPYSL4 EFNB3 EPHA4 EVL GCK GFRA1 GFRA3 ISL1 KLK12 KRT4 KRTAP5-2 LEFTY1 NCAM1 NFASC ONECUT1 PAK6 PAX6 PLXNC1 RET RFX6 SCN1B SCN3A SCN3B SPTBN4	AKT3 ANK2 CACNA1C CACNB2 CDK5R1 CFC1 CRMP1 DOK6 EFNB3 GCK GFRA1 GFRA3 ISL1 KLK12 KRT4 KRTAP5-2 LGI3 MAFB NFASC ONECUT1 PAK6 PAX6 PLXNC1 RET RFX6 SCN1B SCN3B SHC3 SPTBN4 STX1A	ABLIM2 BOC CACNA1G CACNA1H CRMP1 DSCAML1 EPHA4 GFRA1 INSM1 KRT4 KRTAP5-2 LEFTY1 LGI3 MAFB MMP2 NFASC PAK6 PAX6 SCN1B SHC3 STX1A			ABLIM2 AKT3 ANK2 CACNA1C CACNA1G CHL1 DSCAML1 EPHA4 GCK ISL1 KLK12 KRT4 LGI3 NCAM1 PAK6 PLXNC1 SCN3B SHC3 SPTBN4 STX1A	CHL1 NCAM1 TUBB4A								CACNA1G GATA2 NCAM1 NKX2-2 ONECUT1 PAX4								CACNA1G CACNA1H CFC1 DSCAML1 GCK INSM1 KLK12 MAFB MMP2 NEUROD1 NFASC NKX2-2 PAX4 RET TUBB4A		ABLIM2 AKT3 CACNA1C CACNG4 CDK5R1 CHL1 CXCL12 DSCAML1 EFNB3 EPHA4 EVL HHEX INSM1 ISL1 MAFB MMP2 NCAM1 NEUROD1 PAK3 PAK6 PLXNC1 RFX6 SCN3A SCN3B SPTBN4 STX1A		ANK2 CACNA1H CDK5R1 GRIN1 HHEX INSM1 LEFTY1 NEUROG3 PAK6 RFX6 SCN1B	CACNB2 DCX ONECUT1 SCN3A TUBB2B	AKT3 ANK2 BOC CACNA1G CACNA1H CXCL12 DOK6 DPYSL4 EFNB3 EPHA4 EVL GFRA1 GRIN1 HHEX KRT4 KRTAP5-2 LEFTY1 LGI3 MMP2 NCAM1 PLXNC1 SCN1B SCN3B SPTBN4 STX1A		BOC CACNA1G CACNA1H EFNB3 EVL KLK12 LEFTY1 NKX2-2 PAK6 PLXNC1 SHC3 TUBB2B TUBB4A	ABLIM2 AKT3 CACNA1G CACNA1H CHL1 CXCL12 DPYSL4 EFNB3 GFRA1 GRIN1 HHEX KLK12 LGI3 MMP2 NCAM1 PAK6 PLXNC1 RET RFX6 SCN1B SCN3B SPTBN4		ABLIM2 CACNA1C CACNA1H EPHA4 HHEX PAK6 PAX6				ABLIM2 ANK2 BOC CACNA1H CACNB2 CACNG4 CDK5R1 EFNB3 EPHA4 GCK GRIN1 HHEX INSM1 LGI3 MMP2 NEUROD1 NFASC NKX2-2 PAK6 PAX4 PAX6 PLXNC1 RET SHC3 SPTBN4 TUBB4A			ABLIM2 AKT3 ANK2 BOC CACNA1G CACNG4 DSCAML1 EFNB3 EPHA4 EVL GCK GFRA1 GFRA3 GRIN1 KRT4 KRTAP5-2 LEFTY1 MMP2 NCAM1 NFASC ONECUT1 PAK6 SPTBN4 STX1A	ANK2 CACNA1C CACNA1G CDK5R1 DSCAML1 EFNB3 EPHA4 EVL GFRA3 HHEX INSM1 KRT4 LEFTY1 MAFB NFASC PAK6 PLXNC1 RET RFX6 SCN1B SCN3B		AKT3 CACNA1C CFC1 CRMP1 DCX DOK6 DSCAML1 GATA2 GCK GFRA1 ISL1 KRT4 KRTAP5-2 LGI3 NFASC PAX6 RET RFX6 SCN3A SCN3B SHC3 TUBB2B		DPYSL4 EFNB3 EPHA4 LGI3 MAFB RET	ANK2 CACNA1C CACNA1G CACNG4 CDK5R1 CXCL12 DSCAML1 EPHA4 EVL GCK GFRA1 HHEX ISL1 KRTAP5-2 LEFTY1 LGI3 MAFB MMP2 NEUROD1 NEUROG3 PAK6 RET RFX6 SCN3B SHC3 STX1A TUBB4A								
REACTOME_DISEASE					ABCC8 ADAMTSL1 ADAMTSL2 ADCY1 ADCY5 CAMK2B CDK5R1 CDKN1C CRH DLL1 F10 FZD4 GCK GPC2 KCNJ11 KLB KSR2 SCT SV2B TUBB4A					ADORA2A CYSLTR2 ENTPD1 NUP210																														ADAMTSL2 BGN CAMK2B CDK5R1 CDKN1C CRH FZD4 GPBAR1 GPC2 KCNJ11 KSR2 SCT SPON2 SV2A																												
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM																			GPC6 VCAN																		GPC2 GPC6			BGN GPC2														GPC2 GPC6 VCAN		BGN GPC2 GPC6 VCAN												
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS																																				ADAMTSL2 SPON2				ADAMTSL2 SPON2														ADAMTS2 ADAMTSL2 SPON2														
REACTOME_DISEASES_OF_GLYCOSYLATION													ADAMTSL2 GPC2																							ADAMTSL2 GPC2 SPON2	GPC2 GPC6 SPON2			ADAMTSL2 BGN GPC2 SPON2														ADAMTS2 ADAMTSL2 GPC2 GPC6 SPON2 VCAN		ADAMTSL1 BGN GPC2 GPC6 SPON2 VCAN												
REACTOME_DISEASES_OF_METABOLISM																																								ADAMTSL2 BGN GPC2 SPON2														ADAMTS2 ADAMTSL2 EPM2A GPC2 GPC6 SPON2 VCAN														
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS																																					FAM131B FZD4 KIT KLB KSR2																															
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE			CPLX1 SNAP25 STX1A SYN1									LIN7A SNAP25 SYN1		LIN7A SYN1	LIN7A SNAP25 STX1A SYN1	SNAP25 STX1A		CPLX1 STX1A	SNAP25 STX1A								CPLX1 LIN7A SNAP25				CPLX1 LIN7A SNAP25 STX1A SYN1	CPLX1 LIN7A SNAP25 STX1A SYN1	CPLX1 LIN7A SNAP25 SYN1	CPLX1 SNAP25 STX1A SYN1				CPLX1 SNAP25 STX1A				CPLX1 SNAP25 STX1A			CPLX1 SNAP25	CPLX1 LIN7A SNAP25 SYN1		CPLX1 LIN7A			LIN7A SNAP25			CPLX1 STX1A	CPLX1 LIN7A SYN1	LIN7A SNAP25 STX1A	CPLX1 LIN7A SYN1			CPLX1 STX1A SYN1								
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1			FGF17 KL													FGF17 KL															FGF17 KL	FGF17 KL																						FGF17 KL														
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4														FGF17 KLB	FGF17 KLB	FGF17 KLB															FGF17 KLB	FGF17 KLB	FGF17 KLB	FGF17 KLB								FGF17 KLB																										
REACTOME_ECM_PROTEOGLYCANS			BGN COL1A2 VCAN																COL1A2 NCAM1 VCAN																																																	
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS																		DGKB ITPR1	DGKB ITPR1													DGKB ITPR1											DGKB ITPR1						DGKB ITPR1					DGKB ITPR1	DGKB ITPR1													
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS												ITPR1 P2RX6			ITPR1 P2RX6				ITPR1 P2RX6													ITPR1 P2RX6	ITPR1 P2RX6									ITPR1 P2RX6																		ITPR1 P2RX6						ITPR1 P2RX6		
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING																																													EFNB3 GRIN1																					EFNB3 GRIN1		
REACTOME_EPHRIN_SIGNALING																																		EFNB3 PAK3				EFNB3 PAK3																														
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS																																		EFNB3 EPHA4 MMP2				EFNB3 EPHA4 MMP2				EFNB3 EPHA4 MMP2	EPHA4 MMP2								EFNB3 EPHA4 MMP2			EFNB3 EPHA4 MMP2					EFNB3 EPHA4									
REACTOME_EPH_EPHRIN_SIGNALING																																		EFNB3 EPHA4 MMP2 PAK3				EFNB3 EPHA4 MMP2 PAK3				EFNB3 EPHA4 GRIN1 MMP2									EFNB3 EPHA4 GRIN1 MMP2			EFNB3 EPHA4 GRIN1 MMP2					EFNB3 EPHA4							EFNB3 EPHA4 GRIN1		
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION			ADAMTS2 BGN COL1A2 JAM3 MMP13 MMP2 SCUBE1 SCUBE3 SPOCK3 SPP1 VCAN											ADAM12 COL12A1 COL14A1 COL1A2 JAM3 MMP13 NCAM1 SCUBE1 SCUBE3 SPOCK3 SPP1 TTR		ADAM12 COL12A1 COL14A1 MMP13 MMP2 SCUBE1 SPOCK3 VCAN		ADAM12 COL12A1 JAM3 SPOCK3 TTR VCAN	ADAMTS2 COL12A1 COL1A2 COL22A1 NCAM1 TTR VCAN					BGN SPP1 TTR		COL14A1 FBN1 NCAM1 SPOCK3	ADAM12 COL12A1 COL14A1 COL1A2 JAM3 SPOCK3 TTR		ADAM12 COL12A1 COL14A1 MMP2 SPOCK3 TTR		ADAM12 COL12A1 COL14A1 COL1A2 FBN1 JAM3 MMP13 NCAM1 SCUBE1 SCUBE3 SPOCK3 TTR VCAN	COL12A1 COL14A1 COL1A2 COL22A1 JAM3 MMP13 MMP2 SCUBE1 SCUBE3 SPOCK3 TTR VCAN	ADAM12 COL12A1 COL14A1 COL1A2 FBN1 JAM3 MMP13 SCUBE1 SCUBE3 SPOCK3 TTR	ADAM12 COL1A2 COL22A1 JAM3 MMP13 MMP2 SCUBE1 SCUBE3 SPOCK3 TTR								ADAM12 BGN MMP13 MMP2 NCAM1 SCUBE1 SPOCK3 SPP1 TTR	COL12A1 FBN1 MMP13 MMP2 SPOCK3 TTR		ADAM12 COL12A1 MMP2 NCAM1 SCUBE1 SPOCK3 SPP1			COL14A1 COL1A2 SCUBE1 SPOCK3						ADAM12 ADAMTS2 COL12A1 COL22A1 MMP2 NCAM1 SCUBE1 SCUBE3 SPOCK3 SPP1 VCAN		ADAM12 BGN COL14A1 COL1A2 COL22A1 JAM3 MMP13 SCUBE1 SPOCK3 SPP1 TTR VCAN				BGN COL12A1 COL14A1 COL22A1 JAM3 MMP2 SCUBE1 SCUBE3 SPOCK3 TTR				COL14A1 COL1A2 SPOCK3 TTR				
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING			AKT3 GNG2 GNG4 MMP2																															AKT3 GNG2 GNG4 MMP2				AKT3 GNG4 MMP2							AKT3 GNG2 MMP2	GNG2 GNG4 MMP2					GNG2 GNG4 MMP2						AKT3 GNG2 GNG4											
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION			DOCK8 GATA2 KIF1A KIF5A TUBB2B										DOCK8 GATA2 TUBB4A														DOCK8 KIF5A TUBB2B TUBB4A								GATA2 KIF1A				KIF5A TUBB2B		KIF1A TUBB2B																							DOCK8 KIF5A TUBB2B				
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS																																																			ACSL6 ELOVL4																	
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS																		ADCY1 ADCY5 ITPR1	ADCY1 ADCY2 ADCY5 ITPR1								ADCY1 ADCY2 ADCY5						ADCY1 ADCY2 ADCY5 ITPR1									ADCY1 ADCY2 ADCY5 ITPR1	ADCY2 ADCY5 ITPR1	ADCY1 ADCY5 ITPR1					ADCY1 ADCY2 ITPR1											ADCY1 ADCY2 ADCY5 ITPR1								
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION			FGF17 KL											FGF17 KL	FGF17 KL	FGF17 KL															FGF17 KL	FGF17 KL	FGF17 KL	FGF17 KL																				FGF17 KL		FGF17 KL												
REACTOME_FLT3_SIGNALING														CAMK2B FGF17 GFRA1 GFRA3 KL KLB KSR2 NCAM1 RET SPTBN4																	FGF17 GFRA3 KL KLB KSR2 NCAM1 NEFL SHC3 SPTBN4	CAMK2B FGF17 GFRA3 KL KLB KSR2 NEFL SHC3					KIT KLB KSR2 RET								FGF17 GFRA1 GRIN1 KSR2 NCAM1 RET SPTBN4							GFRA1 NEFL		FGF17 GFRA1 GFRA3 GRIN1 KL KSR2 NCAM1 NEFL SPTBN4														
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC																											TUBB2B TUBB4A																	TUBB2B TUBB4A																								
REACTOME_FOXO_MEDIATED_TRANSCRIPTION		AKT3 NPY																																																																		
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES																																	GCK NPY																																			
REACTOME_FREE_FATTY_ACID_RECEPTORS							FFAR1 FFAR3												FFAR1 FFAR2 FFAR3									FFAR1 FFAR3			FFAR1 FFAR2 FFAR3															FFAR1 FFAR3							FFAR1 FFAR3	FFAR1 FFAR3		FFAR1 FFAR2 FFAR3												
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING			FGF17 KL											FGF17 KL	FGF17 KL	FGF17 KL															FGF17 KL	FGF17 KL	FGF17 KL	FGF17 KL																				FGF17 KL		FGF17 KL												
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING														FGF17 KLB	FGF17 KLB	FGF17 KLB															FGF17 KLB	FGF17 KLB	FGF17 KLB	FGF17 KLB								FGF17 KLB														FGF17 KLB												
REACTOME_GABA_B_RECEPTOR_ACTIVATION			ADCY1 GNG2 GNG4 KCNJ2 KCNJ3	ADCY1 ADCY5 GABBR2 KCNJ2 KCNJ6	ADCY1 ADCY5 KCNJ2									GNG2 GNG4 KCNJ2 KCNJ3 KCNJ6	ADCY1 ADCY2 ADCY5 GNG2 GNG4 KCNJ2 KCNJ3	ADCY1 ADCY5 GABBR2 KCNJ2 KCNJ6	ADCY5 GABBR2	ADCY1 ADCY5 GABBR2 GNG2	ADCY1 ADCY2 ADCY5 KCNJ6								ADCY1 ADCY2 ADCY5 GNG2 KCNJ3 KCNJ6				ADCY2 ADCY5 GNG2 KCNJ2 KCNJ3	ADCY1 ADCY2 GABBR2 KCNJ3	ADCY1 ADCY2 ADCY5 GNG2 GNG4 KCNJ2 KCNJ3	ADCY1 GABBR2 GNG2 GNG4 KCNJ2 KCNJ3		ADCY2 KCNJ2	ADCY2 ADCY5 KCNJ2	ADCY5 GABBR2 GNG4 KCNJ3 KCNJ6				ADCY1 ADCY2 ADCY5 GNG4 KCNJ2	ADCY2 ADCY5	ADCY1 ADCY5 GNG4 KCNJ6	ADCY5 GABBR2 GNG2 KCNJ2 KCNJ3 KCNJ6	ADCY5 GABBR2 GNG2 GNG4 KCNJ2		ADCY1 KCNJ3 KCNJ6	ADCY1 ADCY2 GNG2		GABBR2 GNG2 GNG4			ADCY1 ADCY5 GABBR2	ADCY5 GABBR2 GNG4 KCNJ2 KCNJ6	ADCY1 ADCY2 GABBR2 GNG2 GNG4 KCNJ3 KCNJ6	ADCY1 GABBR2 GNG2 GNG4 KCNJ2 KCNJ3 KCNJ6			ADCY1 ADCY2 ADCY5 GABBR2 GNG4 KCNJ2 KCNJ6				GNG2 KCNJ6		ADCY5 GNG4 KCNJ2		
REACTOME_GABA_RECEPTOR_ACTIVATION			ADCY1 GNG2 GNG4 KCNJ2 KCNJ3	ADCY1 ADCY5 GABBR2 KCNJ2 KCNJ6	ADCY1 ADCY5 KCNJ2									GABRB3 GABRG2 GNG2 GNG4 KCNJ2 KCNJ3 KCNJ6	ADCY1 ADCY2 ADCY5 GABRG2 GNG2 GNG4 KCNJ2 KCNJ3	ADCY1 ADCY5 GABBR2 GABRB3 GABRG2 KCNJ2 KCNJ6	ADCY5 GABBR2 GABRG2	ADCY1 ADCY5 GABBR2 GNG2	ADCY1 ADCY2 ADCY5 GABRA1 GABRB3 KCNJ6							GABRA1 GABRB3	ADCY1 ADCY2 ADCY5 GNG2 KCNJ3 KCNJ6				ADCY2 ADCY5 GABRA1 GABRB3 GNG2 KCNJ2 KCNJ3	ADCY1 ADCY2 GABBR2 KCNJ3	ADCY1 ADCY2 ADCY5 GNG2 GNG4 KCNJ2 KCNJ3	ADCY1 GABBR2 GABRA1 GNG2 GNG4 KCNJ2 KCNJ3		ADCY2 KCNJ2	ADCY2 ADCY5 KCNJ2	ADCY5 GABBR2 GABRB3 GNG4 KCNJ3 KCNJ6				ADCY1 ADCY2 ADCY5 GNG4 KCNJ2	ADCY2 ADCY5 GABRB3	ADCY1 ADCY5 GNG4 KCNJ6	ADCY5 GABBR2 GNG2 KCNJ2 KCNJ3 KCNJ6	ADCY5 GABBR2 GABRA1 GNG2 GNG4 KCNJ2		ADCY1 KCNJ3 KCNJ6	ADCY1 ADCY2 GNG2		GABBR2 GNG2 GNG4		GABRA1 GABRG2	ADCY1 ADCY5 GABBR2 GABRA1 GABRB3 GABRG2	ADCY5 GABBR2 GABRB3 GNG4 KCNJ2 KCNJ6	ADCY1 ADCY2 GABBR2 GABRA1 GABRB3 GNG2 GNG4 KCNJ3 KCNJ6	ADCY1 GABBR2 GABRG2 GNG2 GNG4 KCNJ2 KCNJ3 KCNJ6			ADCY1 ADCY2 ADCY5 GABBR2 GABRA1 GNG4 KCNJ2 KCNJ6		ADCY5 GABRG2		GNG2 KCNJ6	GABRG2 KCNJ2	ADCY5 GNG4 KCNJ2		
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION			CPLX1 GAD2 SNAP25 STX1A												SNAP25 STX1A	SNAP25 STX1A		CPLX1 STX1A	SNAP25 STX1A								CPLX1 SNAP25				CPLX1 GAD2 SNAP25 STX1A	CPLX1 SNAP25 STX1A	CPLX1 SNAP25	CPLX1 SNAP25 STX1A				CPLX1 SNAP25 STX1A				CPLX1 GAD2 SNAP25 STX1A			CPLX1 SNAP25	CPLX1 SNAP25					GAD2 SNAP25			CPLX1 GAD2 STX1A		SNAP25 STX1A	CPLX1 GAD2			CPLX1 STX1A								
REACTOME_GAP_JUNCTION_ASSEMBLY																											TUBB2B TUBB4A																	TUBB2B TUBB4A																								
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION																											TUBB2B TUBB4A																	TUBB2B TUBB4A																								
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES																														HLA-DQA2 PAK3					HLA-DQA2 PAK3																		HLA-DQA2 PAK3										EVL HLA-DQA2					
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION												ITPR1 RAPGEF4			ADCY5 GNG2 GNG4 ITPR1 RAPGEF4			ADCY5 GNG2 ITPR1									ADCY5 GNG2 RAPGEF4				ADCY5 GNG2 RAPGEF4		ADCY5 GNG2 GNG4 ITPR1 RAPGEF4	GNG2 GNG4 RAPGEF4								ADCY5 GNG4 ITPR1 RAPGEF4	ADCY5 ITPR1 RAPGEF4	ADCY5 GNG4 ITPR1 RAPGEF4	ADCY5 GNG2 RAPGEF4	ADCY5 GNG2 GNG4			GNG2 ITPR1		GNG2 GNG4 RAPGEF4			ADCY5 ITPR1 RAPGEF4	ADCY5 GNG4 ITPR1	GNG2 GNG4 ITPR1 RAPGEF4	GNG2 GNG4 RAPGEF4			ADCY5 GNG4 ITPR1				GNG2 RAPGEF4		ADCY5 GNG4 ITPR1 RAPGEF4		
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION			ADCY1 GNG2 GNG4	ADCY1 ADCY5	ADCY1 ADCY5										ADCY1 ADCY2 ADCY5 CYSLTR2 GNG2 GNG4	ADCY1 ADCY5		ADCY1 ADCY5 GNG2	ADCY1 ADCY2 ADCY5								ADCY1 ADCY2 ADCY5 GNG2				ADCY2 ADCY5 CYSLTR2 GNG2	ADCY1 ADCY2	ADCY1 ADCY2 ADCY5 GNG2 GNG4	ADCY1 CYSLTR2 GNG2 GNG4			ADCY2 ADCY5	ADCY5 GNG4				ADCY1 ADCY2 ADCY5 GNG4	ADCY2 ADCY5 CYSLTR2	ADCY1 ADCY5 GNG4	ADCY5 GNG2	ADCY5 GNG2 GNG4			ADCY1 ADCY2 GNG2		GNG2 GNG4			ADCY1 ADCY5 CYSLTR2	ADCY5 GNG4	ADCY1 ADCY2 GNG2 GNG4	ADCY1 GNG2 GNG4			ADCY1 ADCY2 ADCY5 GNG4						ADCY5 GNG4		
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS			GNG2 GNG4 SCT											GIP GNG2 GNG4 SCT	CYSLTR2 GIP GNG2 GNG4 SCT			GIP GNG2													CYSLTR2 GIP GNG2		GIP GNG2 GNG4 SCT	CYSLTR2 GNG2 GNG4 SCT				GNG4 SCT				GIP GNG4 SCT		GIP GNG4	GIP GNG2 SCT	GNG2 GNG4					GNG2 GNG4			CYSLTR2 SCT	GNG4 SCT	GIP GNG2 GNG4	GNG2 GNG4 SCT			GIP GNG4 SCT								
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE			CPLX1 SNAP25 STX1A												SNAP25 STX1A	SNAP25 STX1A		CPLX1 STX1A	SNAP25 STX1A								CPLX1 SNAP25				CPLX1 SNAP25 STX1A	CPLX1 SNAP25 STX1A	CPLX1 SNAP25	CPLX1 SNAP25 STX1A				CPLX1 SNAP25 STX1A				CPLX1 SNAP25 STX1A			CPLX1 SNAP25	CPLX1 SNAP25								CPLX1 STX1A		SNAP25 STX1A				CPLX1 STX1A								
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM													CHST9 GPC2																																								BGN CHST9										CHST9 GPC2					
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT																											KIF5A TUBB2B TUBB4A									KIF19 KIF5A TUBB4A			KIF5A TUBB2B		KIF1A TUBB2B			KIF1A TUBB2B TUBB4A																								
REACTOME_GPCR_LIGAND_BINDING							CXCL12 CYSLTR2 FFAR1 FFAR3 NTS TAC1 TAS2R20	CYSLTR2 SUCNR1		ADORA2A CYSLTR2 GABBR2			ADORA2A AGT GHRL NTS SCT SSTR3	AVPR1B CHRM4 FFAR2 FZD4 GHRL GIP GNG2 GNG4 MLN SCT SST SSTR2 SSTR3 SUCNR1 UCN3	AGT AVPR1B BRS3 CHRM4 CRH CYSLTR2 FFAR2 GHRL GIP GNG2 GNG4 MLN SCT SST SSTR1 SSTR3 UCN3	BRS3 CRH FFAR2 FZD4 GABBR2 GHRL PYY SCT SST SSTR2 UCN3			ADORA2A AGT FFAR1 FFAR2 FFAR3 FZD4 GHRL NTS SSTR1 TAC1 TAC3 UCN3		ADORA2A AGT BRS3 MLN					CXCL12 CYSLTR2 FFAR1 NTS TAC1 TAS2R20				CXCL12 NTS TAC1	AGT CHRM4 CYSLTR2 FFAR1 FFAR2 FFAR3 GIP GNG2 GPBAR1 MLN NTS PYY SSTR1 TAC1 UCN3		AVPR1B CHRM4 CRH FFAR2 FZD4 GIP GNG2 GNG4 GPBAR1 NPY PYY SCT SST SSTR1 TAC3	ADORA2A AGT AVPR1B BRS3 CHRM4 CRH CYSLTR2 FFAR3 FZD4 GABBR2 GNG2 GNG4 GPBAR1 NPY NTS PYY SCT SST TAC3						CRH FFAR2 FZD4 GABBR2 GPBAR1 SCT SSTR1		AGT AVPR1B CHRM4 CRH CXCL12 FZD4 GIP GNG4 GPBAR1 MLN NPY PYY SCT SST TAC3			AVPR1B BRS3 CHRM4 CRH CXCL12 FZD4 GABBR2 GIP GNG2 GPBAR1 MLN NPY PYY SCT SSTR3	ADORA2A BRS3 CHRM4 FFAR1 FFAR3 FZD4 GABBR2 GNG2 GNG4 NPY SST							CYSLTR2 FFAR1 FFAR3 NTS SST SUCNR1 TAC1	CHRM4 CYSLTR2 FFAR1 FFAR3 GABBR2 GPBAR1 NTS PYY SCT SUCNR1 TAC1 TAS2R20	ADORA2A BRS3 FZD4 GABBR2 GNG4 GPBAR1 SCT SSTR1 TAC3 UCN3	AGT BRS3 CHRM4 FFAR1 FFAR2 FFAR3 FZD4 GABBR2 GIP GNG2 GNG4 GPBAR1 NTS PYY SSTR2 SSTR3 TAC1 TAC3 UCN3	ADORA2A AGT BRS3 CRH FFAR2 FZD4 GABBR2 GNG2 GNG4 GPBAR1 MLN PYY SCT UCN3			ADORA2A AGT AVPR1B CHRM4 CRH CXCL12 FZD4 GABBR2 GHRL GIP GNG4 MLN PYY SCT SSTR1 SSTR3 TAC3		AVPR1B CRH FZD4 NTS SCT TAC1				AGT BRS3 CHRM4 CRH FZD4 GNG4 GPBAR1 MLN PYY TAC3 TAS2R20 UCN3		
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS																																																	GNG2 MCF2L												GNG4 MCF2L							
