	ARNT2	ARX	ASCL1	ASCL2	CCDC17	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	HES4	HEY1	HHEX	HIC1	HLF	INSM1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01554855468679861	1	1	1	1	1	1
GO_CELL_MORPHOGENESIS	0.02780055683182503	0.0018379186453155727	1	1	1	0.0020752246907536076	1	0.04109574161304297	0.00045740561012574954	1	0.008752236477827635	1	1	1	1	1	1	1	1	0.03444914698353896	0.07085369396231966	1	0.005711471191613082	0.03744964753586488	1	0.09179803708222112	1	2.930250189059347e-05	0.0190697328779732	0.06037238039669601	1	0.00014950471735752924	0.05498501048304494	0.004242643208814845	0.02399778419300913	0.02103521026205013	1	0.010615844943696717	6.275102027997193e-07	0.05879092893463045	1	1	0.009414401872784306	1	0.0056298260811598055	0.048909872944968846	0.0011058319738952438	0.0319646511312609	0.02067248289737522
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.019889880956945216	0.003089706549103566	0.07485465942100755	1	1	0.008716681340505406	1	0.039888235607168476	0.000101968850390044	1	0.004059049356583744	1	1	1	1	0.051630580071304166	1	1	1	1	1	1	0.0008997496611468092	1	1	0.034895439163544206	1	0.0012520763559806802	0.0034989742193142215	0.022947161488092283	1	2.7434007472071364e-05	1	0.028977651883029032	1	0.028259674053875417	1	1	2.4554745308158488e-06	0.0796677624644696	1	1	0.04289242138951188	1	0.0011108610205146086	0.03362925769745595	0.005336810771045086	0.005336810771045086	0.003074636998834812
GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	0.007280774733805284	0.0064695337320545	0.07484493309429108	1	1	0.001361648369610502	1	0.03597333410893788	9.23856148327129e-06	1	0.0010289268429723997	1	1	1	1	0.02301351615013414	1	1	1	0.06832857084642341	1	1	0.0004201572781662444	0.060025625285463735	1	0.07767644892654113	1	0.00029471594231100795	0.021332506328698098	0.01831466938484161	1	0.00010007377500764747	1	0.026794189085637132	1	0.01370193097494421	1	1	2.0909658148271504e-06	1	1	1	0.020232445197993942	1	0.01535120859136474	0.01286152693747078	0.0013802010308812118	0.0057618412255979745	0.003578364324320793
GO_CELL_MOTILITY	1	0.022523416277001274	0.014387021619040707	1	1	1	1	1	0.00045841086152942356	1	0.08957641586231913	1	1	1	1	1	1	1	1	0.06271709279188431	0.08432371369182357	1	0.009329278403498953	0.09903567440703442	1	1	1	0.07081091335725886	1	1	1	0.0012603515529132636	0.060915805660892386	0.09722616433118325	0.006764066012390657	1	1	0.04943070767718505	0.012743773972885841	0.026489640332048037	1	1	0.0452906679346724	1	1	0.06384158581375743	0.0001760462008182362	0.0575480692229986	1
GO_CELL_PART_MORPHOGENESIS	0.0037496960364326037	0.0005397041119793444	0.021768828927635764	1	1	0.0006574916910692119	1	0.010329100785439471	0.00010122406642520954	1	0.0006381173804085316	1	1	1	1	1	1	0.079818673083766	1	0.042652825346002676	1	1	0.004843666856485962	0.0205890094156852	1	1	1	0.0001566689686758327	0.03800809806965544	0.015680798481673253	1	0.00034863855239464225	1	0.0069517109547717615	1	0.022849718264367325	1	0.01938011467975853	5.71201719257175e-09	0.05763529469087669	1	0.03968221764886515	0.005486247314933745	1	1	0.025451125451057544	0.00019438592535891974	0.01287997485537884	0.004606786184203737
GO_CELL_PROJECTION_ASSEMBLY	0.08615635606593808	1	1	0.02223112765252222	1	1	1	1	1	1	1	1	1	1	1	0.07330241169923535	1	1	1	1	1	1	0.011737111599967043	1	1	1	1	1	0.019113439838945867	1	1	1	1	1	1	1	1	1	1	0.007952279151098418	1	1	1	1	1	1	1	1	1
GO_CELL_PROJECTION_MEMBRANE	1	1	1	1	1	1	1	1	0.09842166708505862	1	1	1	1	1	1	0.06564303024840934	1	1	1	1	1	1	1	1	1	1	1	1	0.06265049606996675	1	1	1	1	0.08502190695471645	1	1	1	1	0.0361387120985156	0.010344745215415618	1	0.05335581415465418	0.06106601555731106	1	1	1	1	0.0077773186414313855	1
GO_CELL_PROJECTION_ORGANIZATION	0.013389781142621904	0.001107655341238356	0.001608445860980745	0.027906056570178972	1	0.004882097436155974	1	0.0004103763514694547	5.018099736919801e-05	1	0.0008209723462471175	1	1	1	1	0.061176309638904414	0.017163655656297516	0.08558754747232067	0.042821557964549006	0.06007204594013593	0.04696422704878567	1	1.4790336105185986e-05	0.019572288441937036	1	1	1	0.0014646533421350805	0.007883566030855271	0.0009855776345586431	1	0.039213920548661796	1	0.019755291721838875	1	1	1	0.018108565542693356	4.1618677726340536e-07	0.013804819747114339	1	0.08905648363948448	0.00013188173968270434	1	1	0.011677028787598132	0.0001200667196823435	0.00041092077344151434	0.029908925675138365
GO_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007590805071809648	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_RECOGNITION	1	1	1	1	1	1	1	1	1	1	1	0.09849299701067549	1	1	1	1	1	1	1	1	1	0.023412854085137602	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.043857375750008365	1	1
GO_CELL_SUBSTRATE_ADHESION	1	1	0.09860148216846876	1	1	1	1	1	0.025511408126635327	1	1	1	1	1	1	1	1	1	1	0.041559948166037475	1	1	1	0.056643794138195314	1	1	1	1	1	1	1	0.012306474183310434	0.020362142581969778	0.029933213712550644	1	1	0.06043069400380696	1	1	1	1	1	1	1	0.0025019008237470164	1	1	1	0.07028939099164322
GO_CELL_SUBSTRATE_JUNCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060592652306495465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	1	1	0.08863670843799887	0.03207646643109274	1	1	1	1	1	1	0.04778100894951676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007105282418379599	1	0.08704061031401533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_SURFACE	1	1	0.0321521579200259	1	1	1	1	1	1	0.0885363927580165	1	1	1	1	1	1	1	1	1	0.04530015800406606	0.0008534187870619103	1	1	1	1	1	1	1	0.03129372552873133	1	1	1	1	1	1	1	1	0.06688017287677495	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	1	0.059693424874148304	1	1	1	1	1	1	1	1	0.020056271551122995	1	1	1	1	1	1	1	1	0.025997812405644694	1	1	1	1	1	1	1	1	1	1	1	1	0.008586640042496985	0.03167847277310576	1	0.01544585487966077	1	1	0.04302203807466798	0.0014208689031000032	0.07404812452777676	1	0.053942845929879635	1	1	0.050592106582366125	1	0.024414902287151596	1
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026795911428046826	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_VOLUME_HOMEOSTASIS	1	1	1	1	1	0.0018312671493367905	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008986173999310565	0.09340015002647695	1	1	1	1	1	1	1	1	1	1
GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	0.009019518738276666	1	1	1	1	0.023091804471241484	1	0.017862929257550175	0.002122002119624322	1	0.0007606494299428057	1	1	1	1	0.06046093541951891	1	1	0.06484536210055625	1	0.07127147689579827	1	0.0022347013875553268	1	0.08162599210269483	1	1	0.027927578308079015	0.01916015884479394	1	0.030009399837055528	0.00015093464103421717	0.05532355529490318	0.0042751470212079035	0.08395512412105954	1	1	0.01068738097412214	0.007338407668991076	0.005918831248793666	1	1	0.0003656457410531333	1	0.0011077593211513692	1	1	0.0038021392236616824	1
GO_CENTRAL_NERVOUS_SYSTEM_MATURATION	1	1	1	1	1	0.00134764011954569	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00014291110882003188	1	1	1	1	1	1	1	1	0.00046587739153558516	0.005831329710847433	1	1	1	0.002067869598260441	1	1	1	1	1	1
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	0.004732357430657919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016710067358358227	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	0.0016597775520752478	1	0.06077798170946813	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035828910293107086	1	1	0.014912901039851212	1	1	1	1	0.022948375867889448	1	0.010453224419984752	1	1	1	0.007313556566743484	1	1	1	1	0.052683708765702386	1	1	1	1	1	1	0.028670939473058876	1	1	1
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	0.0021887471474835163	1	1	1	1	1	1	1	0.01620947627319369	1	1	0.0727977104680706	1	1	1	1	1	1	1	0.03273179887764799	1	1	0.0013455689556229888	1	1	1	1	1	1	0.08942029058848777	1	0.0008595143398250071	0.01596319112425415	0.00033561709190532696	0.03798963948456435	1	0.06200089361526395	0.06422882390745299	0.0018365374355412412	0.045165959247848275	1	1	1	1	1	0.023947548223474446	1	0.0006241564408978606	1
GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	0.0024862538187612193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008932746985782503	1	1	1	1	1	1	1	1	0.07292703262121392	1	1	1	1	1	1	1	1	1	1
GO_CENTRIOLAR_SATELLITE	0.030138369438325374	1	0.07850248510514901	1	1	1	1	1	0.009594531733289502	1	1	1	1	1	1	1	1	1	1	1	0.006948758908914776	1	1	1	1	1	1	1	1	0.01552325243210051	1	1	1	1	1	1	1	1	1	0.004363011300506203	1	1	0.015829818638641302	1	1	1	1	1	1
GO_CENTRIOLE	0.06288176342728669	1	1	0.05890665630420311	1	1	1	1	0.045869989738599015	0.013014596147649993	1	1	1	1	1	0.05695332284978427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017760005607293183	1	1	0.05749731147133863	1	1	1	1	1	1
GO_CENTROSOME	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050927038605328434	1	1	1	1	1	1	1	1	1
GO_CERAMIDE_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03010011437484983	1	1	1	1	1	1	1	1	1	0.00715966395185752
GO_CERAMIDE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.052567182664157386	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CEREBELLAR_CORTEX_DEVELOPMENT	1	1	1	1	1	1	1	0.027262515779619356	0.03044964430837238	1	1	0.026252273875037035	1	1	1	1	1	1	1	1	0.05985713482254562	1	0.03936345722236956	1	1	1	1	1	1	1	1	1	0.006554108645859036	1	1	1	1	0.023795984802501002	0.00020603618939130097	0.0473050567386355	1	1	0.014101394502371356	1	1	1	1	1	0.06123908891073926
GO_CEREBELLAR_CORTEX_FORMATION	1	1	1	1	1	1	1	1	0.04173852685557544	1	1	0.006436025373064869	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014283328713743382	1	1	1	1	0.005808289536841538	0.06331870943446738	0.011977852415794077	1	1	1	1	1	1	1	1	1
GO_CEREBELLAR_CORTEX_MORPHOGENESIS	1	1	1	1	1	1	1	1	0.07378833193770995	1	1	0.011956506934953426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026134197446165852	1	1	1	1	0.010806853628174462	1	0.022002389871702777	1	1	1	1	1	1	1	1	1
GO_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT	1	1	1	1	1	1	1	1	0.013004911595895563	1	1	0.0018855243522680754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0042638795674248	1	1	1	1	0.0016984159156173684	0.001262815153247665	0.0035582540003621377	1	1	0.007379904283824512	1	1	1	1	1	1
GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020670347998418936	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00785705797419689	0.0012622548047308557	1	1	1	0.03239324349683148	1	1	1	1	1	1
GO_CEREBELLAR_PURKINJE_CELL_LAYER_FORMATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0016984159156173684	0.020236601548022426	1	1	1	1	1	1	1	1	1	1
GO_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0029247991108584115	0.03373299253805384	1	1	1	1	1	1	1	1	1	1
GO_CEREBRAL_CORTEX_CELL_MIGRATION	1	1	1	1	1	0.045899622692853415	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028574938368240654	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0010555608913395131	1	1	1	1	0.06734902381597618	1	1	1	1	1	1
GO_CEREBRAL_CORTEX_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008919740547739252	1	1	1	1	1	0.038992681603677526	1	1	1	1	0.019475733025549835	1	1	1	0.0189301324640474	1	1	1	1	0.03196678536674402	1	1	0.0553929426033426	1	1	1
GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005494902293389226	1	1	1
GO_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	1	1	1	1	1	1	1	1	0.044970005726481355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009188993845447024	1	0.008722310533541666	0.012960669132351832	1	1	1	1	1	0.002911592914636274	1	1	1
GO_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	1	1	1	1	1	0.026264671908895032	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009576304787752732	1	1	1	1	0.039073479510513764	1	1	1	1	1	1
GO_CGMP_BINDING	1	1	1	1	1	0.006456073128912609	1	1	0.0010007789372443732	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00474658702467301	1	1	1	1	1	1	1	1	1
GO_CGMP_MEDIATED_SIGNALING	1	1	1	1	1	0.024700205602683933	1	1	0.06240608644744294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHANNEL_INHIBITOR_ACTIVITY	1	1	0.015507368833092339	1	1	1	1	1	0.0018876845914734819	1	0.007885105393916847	1	1	1	1	1	1	1	1	1	0.00025284754034593515	1	1	1	1	1	1	1	1	1	1	0.009828621764533474	1	1	1	1	1	0.014888684749977066	0.02908155101153309	1	1	1	1	1	1	1	1	1	0.003769601323464933
GO_CHANNEL_REGULATOR_ACTIVITY	1	1	0.005964013996148654	0.06257335486134896	1	0.001351486692309667	1	0.007149142546657883	0.0009599246793210447	1	0.0016624888466746368	1	1	1	1	0.007446037834400787	0.03950197417127144	1	1	0.002065579753675273	0.0011838374434568477	1	0.014185388545389643	0.0540264208163348	1	0.02498418447739037	0.03950197417127144	1	1	0.048284395097403676	1	1	1	0.034867481982716386	0.023539457468233937	1	0.027981918382503523	0.033928010776670625	0.00024474013817765705	0.08432687338415445	1	1	0.06360845952743122	1	1	1	1	1	0.0069395532878387955
GO_CHAPERONE_BINDING	1	1	1	0.0029386330022914686	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	1	1	1	1	1	1	1	0.011716281759119873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01714254916202318	1	1	1	1	1	1	1	1	0.006693715252676702	0.024671811041567127	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING	1	1	1	1	1	1	1	0.03811602797122782	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05463616580203001	1	1	1	1	1	1	1	1	0.02229482334719901	0.07676618194976714	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHEMICAL_HOMEOSTASIS	1	0.07345965987861258	0.0711332141640012	0.017038221462317038	1	0.03873301089366832	1	0.09317713652628645	0.00024952500345598594	1	0.05436392767466758	1	1	1	1	1	1	1	1	1	1	1	0.008985321981734962	1	1	0.013554480432422022	1	1	0.039485841037801395	0.006595190764270953	1	0.0006538068993475754	1	1	1	1	1	0.06333354428034488	0.006073821117674849	1	1	1	0.00023451306092270308	1	0.0026562122289226497	1	0.010761906469379467	1	0.008779909634135552
GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	1	0.00040181235125447134	1	1	1	1	1	1	1	0.056428573206211086	0.0005898722817629931	1	1	1	1	0.036745269461802677	1	1	0.056428573206211086	0.007881162014632737	0.05980670359094675	1	1	1	1	1	1	1	1	1	1	1	0.01068181196417195	1	1	0.013090042380727196	1	1	0.0032150308297081986	0.0011149287181161371	1	1	0.0009768565601769863	1	1	0.050489505111128485	1	1	0.012775839645057352
GO_CHEMOATTRACTANT_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034773578831426066	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHEMOKINE_PRODUCTION	1	1	0.07850248510514901	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04555837313911382	0.04555837313911382	1
GO_CHEMOKINE_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011176693685416295	1
GO_CHEMOSENSORY_BEHAVIOR	1	1	1	1	1	0.00827349937265176	1	0.003377180844673311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004997070678780413	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008071723844926715
GO_CHLORIDE_CHANNEL_COMPLEX	1	1	1	1	1	1	1	1	1	1	1	0.026252273875037035	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05442746354208183	1	1	1	1	1	1	1	1	1	1
GO_CHLORIDE_CHANNEL_INHIBITOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0027013564895155273	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007872230683120374	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHLORIDE_ION_HOMEOSTASIS	1	1	1	1	1	0.005625190179913475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	0.050501915673581754	0.0051706024110055315	0.04778100894951676	0.0148123882581076	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01988309575063707	1	1	1	1	1	1	1	1	1	1	1	0.008316793627211272	1	1	1	1	1	1	1	1	1	1
GO_CHLORIDE_TRANSPORT	1	1	1	1	1	1	1	1	0.06490091619048144	0.0065357385539491775	1	0.018528533768415345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023284952865494146	1	1	1	1	1	1	1	1	1	1	1	0.04260587118134018	1	1	1	1	1	1	1	1	1	1
GO_CHOLESTEROL_BINDING	1	1	1	1	1	1	1	1	1	1	1	0.025283776008881764	1	1	1	1	1	1	1	1	0.006916796347866461	1	1	1	1	1	1	1	1	0.02978801731241587	1	0.015218695195515997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013325172036972699	0.059092774558855865
GO_CHOLESTEROL_EFFLUX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0484379623657909	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHONDROCYTE_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04859551150002128	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05631516555236449	0.0552759037446231
GO_CHONDROITIN_SULFATE_BINDING	1	1	0.0010321726936256548	1	1	1	1	0.0011439357873035405	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012077474027764601	1	1	1	1	1	1	1	1	1	0.0027711419492870704
GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07292703262121392	1	1	1	1	1	1	1	1	1	1
GO_CHONDROITIN_SULFATE_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023344889233024135	1	1	1	1	1	1	1	1	1	1
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09875136938574058	1	1	1	1	1	1	1	1	1	1
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	0.009956657010466996	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07304603240676788	1	1	1	1	1	1
GO_CHROMATIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07373669808164318	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHROMATIN_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.053345693040606434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHROMOSOME_LOCALIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07607119011724706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHROMOSOME_MOVEMENT_TOWARDS_SPINDLE_POLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006772179573278914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHYLOMICRON	1	1	1	1	1	1	1	1	0.013004911595895563	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0022459405179089398	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHYLOMICRON_ASSEMBLY	1	1	1	1	1	1	1	1	0.009335539077233945	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0015950861713110998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CHYLOMICRON_REMODELING	1	1	1	1	1	1	1	1	0.006221006715136479	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00105158502878	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CILIARY_BASAL_BODY	1	1	1	1	1	1	1	0.044997760651901086	0.059411931906234616	1	1	1	1	1	1	0.06487271847714582	1	1	1	1	0.03447145094499027	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02261637285906981	1	1	1	1	1	1	1	1	1
GO_CILIARY_MEMBRANE	1	1	1	1	1	1	1	1	0.0797507995278307	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01641886342841703	1	1	1	1	1	1	1	1	1	1	0.09379287631085687	1	1	1	1	1	1	1	0.028905578940308096	1
GO_CILIARY_PLASM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.043280763156120505	1	1	1	1	1	0.004320641227661293	1	1	1	0.015049806335347138	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CILIARY_TRANSITION_ZONE	1	1	1	1	1	1	1	0.049050864550541196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02890557893954071	1	0.043848508367702155	1	1	1	1	1	0.08327772659852195	1	1	1	1	1	1	1	1	1
GO_CILIUM	1	1	1	1	1	1	1	0.05307887631827313	0.008938596463416215	1	1	1	1	1	1	1	1	1	1	0.032302968578940994	1	1	1	1	1	1	1	1	0.0016556202957331845	1	1	0.04078933478746949	1	1	1	1	1	1	1	0.006326508846640988	1	1	1	1	1	1	1	1	1
