	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_DENDRITIC_TREE	CACNA1B CHL1 GRIA2 GRIK3 GRIN1 KIF5C	CLSTN2 CPLX2 DNER KCNJ2 KIF5A LHFPL4 NTRK2 PRKCG PSD SRCIN1 SV2A TTLL7	ATCAY BSN CACNA1B CACNA1C CHRM4 CNGA3 CPLX1 CPT1C DNER ELAVL4 EPHA4 FRMPD4 FZD4 GRIK3 GRIK5 KCNB2 KCNJ2 KIF1A KIF5A LZTS1 MAP1B MAP2 MAP6 MPP2 NFASC PALMD PCSK2 PRKCG PSD SCGN SEZ6 SLC8A1 SRCIN1 SYN1	CDK5R1 CNIH2 DNER ELAVL4 ELFN1 FZD4 GRIK3 KCNB2 KCNJ2 LHFPL4 MAP1A NTRK2 PCSK2 PSD SAMD14 SORCS2	CDK5R1 CHRNA3 ELFN1 FZD4 KCNB2 KCNJ2 MAP1A NTRK2 PCSK2 PSD SAMD14	ADORA2A ELFN1	ARHGAP33 KNDC1	CLSTN2 GRIA2 LHFPL4			ADORA2A CHRNA3 CPT1C	ADORA2A GRIA2		BSN CACNA1C CDK5R1 CNGA3 CNIH2 CPT1C DNER EPHA4 FZD4 GNAO1 KCNIP3 LZTS1 MAP2 MAP6 MAPK8IP1 P2RX6 PRKCG PSD SAMD14 SRCIN1 SYN1 TTLL7		ARHGAP33 BSN CACNA1B CDK5R1 CHRM4 CHRNA3 CNGA3 CNIH2 CPLX2 EPHA4 FRMPD4 FZD4 GNAO1 GRIK5 HAP1 KCNB2 KCNIP3 KCNJ2 KIF5A KIF5C KIRREL3 KNDC1 MAP1A MAP1B MAP2 MAP6 MAPK8IP1 MAST1 MPP2 NFASC P2RX6 PALMD PCSK2 PRKCG RET SAMD14 SCGN SLC8A1 SRCIN1 SV2A SYN1	ADCY2 ARHGAP33 ATCAY BSN CACNA1C CDK5R1 CHRM4 CNGA3 CNIH2 CPLX2 FRMPD4 GNAO1 GRIK3 GRIK5 HAP1 KCNB2 KCNIP3 KCNJ2 KIF5A KIRREL3 KNDC1 MAP1A MAP1B MAP2 MAP6 MAPK8IP1 MAST1 NCS1 NFASC P2RX6 PALMD PCSK2 PRKCG PSD RET SAMD14 SCGN SEZ6 SLC8A1 SRCIN1 SV2A SYN1	ARHGAP33 CNGA3 EPHA4 FRMPD4 FZD4 GRIK5 HAP1 KCNJ2 KIF5A KIRREL3 MPP2 NFASC NTRK2 PALMD PCSK2 SAMD14 SEZ6 SORCS2 SRCIN1 TTLL7	CACNA1C EPHA4 HAP1 KIRREL3 NTRK2 SAMD14 SORCS2 SRCIN1 TTLL7	CHRNA3 CNGA3 CPLX1 MAP2 NFASC SORCS2 SRCIN1 TTLL7	ADCY2 ADORA2A BSN CACNA1C CHL1 CNIH2 DNER ELAVL4 EPHA4 FZD4 GRIA2 GRIK5 HAP1 KIF5A KIF5C KIRREL3 MAP2 MAST1 P2RX6 PALMD PSD SCGN SEZ6 SRCIN1 TTLL7		ADORA2A CDK5R1 DNER PRKCG SYN1		ADORA2A ATCAY CDK5R1		DNER KNDC1 MAP6 P2RX6 PRKCG	ATCAY CACNA1B CDK5R1 GRIA2 LHFPL4 LZTS1 MAST1 PALMD	ADCY2 ADORA2A CACNA1C CPLX1 KIF5A MAP2 NFASC NTRK2 TTLL7	ATCAY CACNA1B CPLX1 MAP1A	ATCAY BSN CACNA1C GNAO1 KIF5C MAP1A MAP6 NFASC SYT4 TTLL7	ATCAY CACNA1B GRIK3 KIF5C SYT4	ADCY2 ATCAY BSN CACNA1B CACNA1C CHRM4 CNIH2 CPLX1 CPT1C DNER ELAVL4 EPHA4 FRMPD4 GRIA2 GRIK5 HAP1 KCNJ2 KIF5A KIF5C KIRREL3 LZTS1 MAP2 MPP2 P2RX6 PALMD PCSK2 PSD SAMD14 SCGN SORCS2 SRCIN1 SYN1 TTLL7	ADCY2 ATCAY BSN CHRM4 CNIH2 CPLX1 CPT1C ELAVL4 EPHA4 FRMPD4 HAP1 KIF5A KIRREL3 LZTS1 MAP2 MAP6 MPP2 NFASC P2RX6 PALMD PCSK2 PSD SAMD14 SCGN SRCIN1 SYN1 TTLL7	ADCY2 ARHGAP33 BSN CACNA1C CHRM4 CLSTN2 CNGA3 CNIH2 CPLX1 CPLX2 CPT1C DNER ELAVL4 ELFN1 FZD4 GRIA2 GRIK5 HAP1 KCNB2 KCNJ2 KIF5A KIRREL3 LHFPL4 LZTS1 MAP1A MAP2 MAPK8IP1 MAST1 NCS1 NFASC NTRK2 P2RX6 PALMD SAMD14 SLC8A1 SRCIN1 SYN1 TTLL7	ADORA2A ARHGAP33 ATCAY CACNA1C CHRM4 CLSTN2 CNGA3 CNIH2 CPLX1 CPLX2 CPT1C DNER ELAVL4 ELFN1 EPHA4 FZD4 GNAO1 GRIK5 HAP1 KCNB2 KCNJ2 KIF5A KIRREL3 LHFPL4 MAP1A MAP2 MAP6 MAPK8IP1 MAST1 NCS1 NFASC NTRK2 PALMD PSD SAMD14 SCGN SEZ6 SLC8A1 SORCS2 SRCIN1 SYN1 TTLL7	CACNA1B CHRNA3 CLSTN2 GRIK3 KIF1A KIF5C SYT4	ADCY2 BSN CHRNA3 CPLX1 DNER FZD4 GNAO1 KCNB2 KCNIP3 KCNJ2 KIF5A MAP1A MAP2 MAP6 NFASC P2RX6 RET SRCIN1 TTLL7	ADCY2 FZD4 GNAO1 KCNB2 KCNJ2 MAP1A MPP2 NCS1 P2RX6 PCSK2 RET SLC8A1	CACNA1C CDK5R1 CHL1 CNGA3 CPLX1 CPLX2 CPT1C EPHA4 GNAO1 KCNIP3 KNDC1 LZTS1 MAP6 MPP2 NCS1 NTRK2 P2RX6 PCSK2 PSD SCGN SEZ6 SLC8A1 SORCS2 TTLL7	ATCAY CHL1 EPHA4 KIF5A LHFPL4 MAP2 NTRK2 SLC8A1 SRCIN1	CDK5R1 ELAVL4 FZD4 GRIN1 MAP1A MAPK8IP1 MAST1 SAMD14 SEZ6 SORCS2 SRCIN1 SV2A		ADCY2 ARHGAP33 BSN CACNA1B CHRM4 CHRNA3 CLSTN2 CPLX1 DNER ELAVL4 EPHA4 FZD4 GNAO1 GRIK5 GRIN1 HAP1 KCNB2 KCNIP3 KCNJ2 KIF5A LHFPL4 MAP1B MAST1 MPP2 NCS1 NTRK2 P2RX6 PALMD PRKCG PSD SAMD14 SORCS2 SV2A TTLL7	ADCY2 CACNA1B CACNA1C CHL1 CLSTN2 CPLX2 ELFN1 EPHA4 GRIA2 KIRREL3 LHFPL4 MAST1 MPP2 NTRK2 PALMD SCGN SLC8A1 SORCS2 SRCIN1	CHRNA3 CNIH2 KIF1A KIRREL3 LZTS1 MPP2 NTRK2 SAMD14 SRCIN1 TTLL7	CHL1 CHRM4 CNGA3 CNIH2 CPLX1 CPLX2 FRMPD4 FZD4 GNAO1 GRIK5 GRIN1 KCNIP3 KCNJ2 MAP6 MPP2 NTRK2 P2RX6 PALMD PCSK2 RET SEZ6 TTLL7	ADORA2A ARHGAP33 ATCAY CHRM4 CHRNA3 CNIH2 CPLX1 EPHA4 FZD4 GRIK5 KCNJ2 KIF1A KIRREL3 LZTS1 MPP2 NTRK2 PALMD PSD SAMD14 SLC8A1 SORCS2 SRCIN1 SYN1	BSN CACNA1C DNER EPHA4 FZD4 SLC8A1	CPLX1 DNER LZTS1 MAP2 NFASC NTRK2 PALMD SEZ6 SV2A	ADCY2 ATCAY CHRM4 CPLX1 DNER ELAVL4 KIF5A KIRREL3 MAP2 NTRK2 PALMD SV2A		ARHGAP33 BSN CDK5R1 CHRNA3 CNGA3 CNIH2 CPLX2 DNER ELAVL4 ELFN1 EPHA4 FRMPD4 GRIK5 GRIN1 KIF1A KNDC1 MAP1A MAP1B MAP2 MAP6 MAPK8IP1 MAST1 MPP2 NCS1 NFASC P2RX6 PALMD PRKCG PSD RET SAMD14 SCGN SLC8A1 TTLL7		ATCAY CACNA1B GRIA2 GRIK3 KIF1A KIF5C SYT4	ATCAY CACNA1B CHRM4 CNIH2 CPLX1 CPLX2 CPT1C EPHA4 FRMPD4 GNAO1 GRIA2 GRIN1 HAP1 KCNB2 KIF5A KIRREL3 MAP1A MAPK8IP1 NFASC NTRK2 PRKCG SCGN SLC8A1 SRCIN1 SV2A TTLL7	ADORA2A BSN CACNA1B CACNA1C CDK5R1 CLSTN2 CNIH2 CPLX1 CPLX2 DNER EPHA4 FZD4 GNAO1 GRIK5 KCNIP3 KCNJ2 KIF5C KIRREL3 LZTS1 MAP1A MAP6 MAPK8IP1 MAST1 NCS1 NFASC NTRK2 PALMD PRKCG PSD RET SEZ6 SORCS2 SRCIN1 SYN1 TTLL7	ADCY2 ARHGAP33 BSN CACNA1C CDK5R1 CHL1 CHRM4 CNIH2 CPLX2 DNER ELAVL4 FRMPD4 FZD4 GNAO1 GRIK3 GRIK5 HAP1 KCNB2 KCNIP3 KIF5A KIRREL3 LZTS1 MAP1A MAP1B MAP2 MAP6 MPP2 NFASC PALMD PCSK2 PSD RET SAMD14 SCGN SEZ6 SLC8A1 SORCS2 SRCIN1 SV2A	ADORA2A BSN CACNA1C CPLX1 ELAVL4 FRMPD4 FZD4 GNAO1 GRIK5 HAP1 KCNB2 KCNIP3 KCNJ2 KNDC1 MAP1B MAP2 MAPK8IP1 MPP2 NFASC NTRK2 P2RX6 PALMD RET SEZ6 SLC8A1 SV2A SYN1 TTLL7	ARHGAP33 GRIK3 MAP2	EPHA4 KIF5A P2RX6 RET	ADCY2 ADORA2A BSN CACNA1C CDK5R1 CHRM4 CNGA3 CNIH2 CPLX1 DNER EPHA4 FZD4 GNAO1 GRIK5 KCNIP3 KCNJ2 KIRREL3 KNDC1 LHFPL4 MAP1A MAP6 MAST1 MPP2 NCS1 NTRK2 P2RX6 PCSK2 PRKCG RET SAMD14 SEZ6 SORCS2 SRCIN1 SV2A SYN1	CHRNA3 GRIK5 NCS1 PSD SAMD14 SORCS2 SRCIN1	ARHGAP33 DNER EPHA4 FZD4	LHFPL4 MAP1B	ATCAY CACNA1B CLSTN2 DNER GNAO1 GRIK3	CACNA1C CPLX1 ELAVL4 KIF5A MAP2 PALMD SLC8A1	ARHGAP33 CDK5R1 CHRM4 CNIH2 CPLX2 GRIK5 HAP1 KCNJ2 KNDC1 MAST1 NCS1 P2RX6 PRKCG		CDK5R1 CHRM4 CLSTN2 CNIH2 CPT1C EPHA4 FZD4 GRIN1 KCNB2 KCNIP3 KCNJ2 LHFPL4 LZTS1 MAP1A MAP2 MAP6 MAPK8IP1 MPP2 P2RX6 PRKCG RET SAMD14 SCGN SEZ6 SYN1 TTLL7		ADORA2A CACNA1C LHFPL4 P2RX6
GO_DENSE_CORE_GRANULE			KIF1A STXBP5L SYT5	CADPS SYT5												CADPS STXBP5L SYT5	NCS1 STXBP5L SYT5	SCG2 STXBP5L		CADPS STXBP5L							CHGA STXBP5L SYT5				NPY SYT4		SCG2 STXBP5L SYT5	CADPS SCG2 STXBP5L	CADPS CHGA NCS1 NPY SCG2 STXBP5L SYT5	CADPS CHGA NCS1 NPY SCG2 SYT5	KIF1A NPY SYT4	CADPS CHGA SCG2	CADPS NCS1	CADPS NCS1 SCG2			KIF1A NPY	CADPS NCS1 NPY		CADPS KIF1A	CADPS NPY STXBP5L	KIF1A NPY STXBP5L SYT5					CADPS KIF1A NCS1 STXBP5L SYT5		CHGA KIF1A SYT4	CHGA STXBP5L SYT5	NCS1 SYT5	CHGA STXBP5L SYT5	CADPS STXBP5L SYT5	STXBP5L SYT5		CADPS CHGA NCS1 STXBP5L SYT5						NCS1 STXBP5L SYT5				
GO_DENSE_CORE_GRANULE_EXOCYTOSIS			BAIAP3 UNC13A	BAIAP3 CADPS	BAIAP3 CADPS											BAIAP3 CADPS		BAIAP3 UNC13A		BAIAP3 CADPS											BAIAP3 SYT4			BAIAP3 CADPS	BAIAP3 CADPS	BAIAP3 CADPS	SYT4 UNC13A			BAIAP3 CADPS				CADPS UNC13A		BAIAP3 CADPS							BAIAP3 CADPS		SYT4 UNC13A							BAIAP3 CADPS UNC13A										
GO_DENSE_CORE_GRANULE_MEMBRANE			KIF1A SYT5	CADPS SYT5												CADPS SYT5																			CADPS SYT5	CADPS SYT5	KIF1A SYT4									CADPS KIF1A		KIF1A SYT5					CADPS KIF1A SYT5		KIF1A SYT4				CADPS SYT5			CADPS SYT5										
GO_DENSE_CORE_GRANULE_TRANSPORT			KIF1A KIF5A MAP2													KIF5A MAP2	KIF5A MAP2				KIF5A MAP2								KIF5A MAP2				KIF5A MAP2	KIF5A MAP2	KIF5A MAP2	KIF5A MAP2	KIF1A SYT4	KIF5A MAP2			KIF5A MAP2										KIF5A MAP2		KIF1A MAP2		KIF1A SYT4			KIF5A MAP2									KIF5A MAP2					
GO_DENTATE_GYRUS_DEVELOPMENT			LMX1A PROX1																																					LMX1A NEUROD1 PROX1													LMX1A NEUROD1					LMX1A PROX1														
GO_DENTATE_GYRUS_MOSSY_FIBER																MAP1B MAPK8IP1	MAP1B MAPK8IP1																																				MAP1B MAPK8IP1						MAP1B MAPK8IP1													
GO_DEPHOSPHORYLATION					ELFN1 PPM1E PPP1R16B PTPRN PTPRN2 PTPRT RIMBP2																																																																			
GO_DERMATAN_SULFATE_METABOLIC_PROCESS			BGN VCAN																																																							BGN VCAN														
GO_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS			BGN VCAN																																																							BGN VCAN														
GO_DETECTION_OF_ABIOTIC_STIMULUS	TAC1 TRPA1							CXCL12 TAC1																		ELOVL4 TRPM3		CXCL12 TAC1 TRPA1				CXCL12 KIT TAC1					ELOVL4 TRPA1																		ELOVL4 TAC1 TRPA1					KIT TAC1												
GO_DETECTION_OF_BIOTIC_STIMULUS																				DACH1 NAIP																																																				
GO_DETECTION_OF_MECHANICAL_STIMULUS																												CXCL12 TRPA1				CXCL12 KIT																																								
GO_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION																												CXCL12 TRPA1				CXCL12 KIT								CXCL12 KIT							CXCL12 TRPA1															CXCL12 KIT										
GO_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN																												CXCL12 TRPA1																			CXCL12 TRPA1																									
GO_DETECTION_OF_STIMULUS																										ELOVL4 NAIP TAS2R20 TRPM3																										KIT NAIP													NAIP TAS2R20							
GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN																												CXCL12 TRPA1																			CXCL12 TRPA1																									
GO_DETECTION_OF_TEMPERATURE_STIMULUS																																								CXCL12 TRPM3																																
GO_DEVELOPMENTAL_CELL_GROWTH			MAP1B MAP2 PAK6 RGS4 SPP1 UNC13A													CDK5R1 CPNE9 ISLR2 MAP1B MAP2 PAK6 RGS4 SPP1	AGT CDK5R1 CPNE9 ISLR2 MAP1B MAP2 PAK6 RGS4 SPP1															CXCL12 SYT4												AGT CPNE9 CXCL12 ISLR2 MAP1B SPP1 UNC13A			CPNE9 CXCL12 ISLR2 PAK6 RGS4 SPP1																	CPNE9 ISLR2 PAK6 RGS4 SPP1						AGT CDK5R1 CPNE9 MAP2 PAK6		
GO_DEVELOPMENTAL_GROWTH															AGT ARX CACNA2D2 GHRL SPTBN4	CACNA2D2 CDK5R1 CPNE9 GHRL ISLR2 LGR6 MAP1B MAP2 MMP13 NKD1 PAK6 PROX1 RGS4 SFRP1 SPP1 SPTBN4 TP73 UNC79	AGT ARX BASP1 CACNA2D2 CDK5R1 CPNE9 DLL1 GHRL ISLR2 LGR6 MAP1B MAP2 MMP13 NKD1 PAK6 PROX1 RGS4 SFRP1 SPP1 SPTBN4 UNC79																											AGT BASP1 CACNA2D2 CPNE9 CXCL12 ISLR2 LGR6 MAP1B MMP13 NKD1 PROX1 SLC12A5 SPP1 SPTBN4 TP73 UNC13A			BASP1 CACNA2D2 CPNE9 CXCL12 DLL1 ISLR2 PAK6 PROX1 RGS4 SLC12A5 SPP1 SPTBN4 TP73 UNC79																	CPNE9 ISLR2 MMP13 PAK6 RGS4 SPP1 TP73				CACNA2D2 CDK5R1 DLL1 NKD1 SFRP1 SLC12A5 SPTBN4 UNC79				
GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS			MAP1B MAP2 PAK6 SFRP1 SPP1 UNC13A													CDK5R1 CPNE9 ISLR2 MAP1B MAP2 NKD1 PAK6 SFRP1 SPP1	CDK5R1 CPNE9 ISLR2 MAP1B MAP2 NKD1 PAK6 SFRP1 SPP1															CXCL12 SYT4												CPNE9 CXCL12 ISLR2 MAP1B NKD1 SPP1 UNC13A									CDK5R1 CPNE9 MAP1B MAP2 NKD1 PAK6 SFRP1											CPNE9 ISLR2 PAK6 SPP1						CDK5R1 CPNE9 MAP2 PAK6 SFRP1		
GO_DEVELOPMENTAL_MATURATION		BAIAP3 DCHS1 IGSF21 SPTBN4	ACTL6B BAIAP3 C1QL1 CAMK2B DCHS1 FEV GATA2 IGSF21 MAP1B MMP2 NEFL NFASC PTPRN SEZ6 SEZ6L SRRM4 UNC13A	BAIAP3 CAMK2B CDK5R1 CDK5R2 DCHS1	BAIAP3 CAMK2B CDK5R1 CDK5R2 DCHS1 PTPRN SPTBN4			GATA2 SEZ6L						BAIAP3 C1QL1 CDK5R1 CDK5R2 SPTBN4 SRRM4 SYP	DCHS1 GATA2 SPTBN4	BAIAP3 CAMK2B CDK5R1 CDK5R2 DCHS1 FEV IGSF21 MAP1B NFASC PTPRN RET SPTBN4 SRRM4 SYP	ASCL1 BAIAP3 C1QL1 CDK5R1 CDK5R2 DCHS1 FEV IGSF21 MAP1B NFASC PTPRN RET SEZ6 SPTBN4 SRRM4 SYP	ACTL6B BAIAP3 DCHS1 IGSF21 MMP2 NFASC SEZ6 SEZ6L SYP UNC13A			FEV IGSF21 PTPRN SEZ6 SEZ6L SPTBN4 SYP									BAIAP3 CAMK2B GATA2 SYP	ASCL1 BAIAP3 C1QL1 GATA2 MMP2 NFASC PTPRN SEZ6L SPTBN4 SYT4		ACTL6B C1QL1 GATA2 IGSF21 NEFL SEZ6L SPTBN4 SRRM4 SYP	ACTL6B BAIAP3 CAMK2B FEV MMP2 NEFL NFASC SEZ6L SRRM4 SYP	ACTL6B BAIAP3 C1QL1 CDK5R2 DCHS1 FEV IGSF21 NFASC PTPRN SEZ6L SRRM4	ACTL6B BAIAP3 C1QL1 CDK5R2 DCHS1 FEV GATA2 IGSF21 MMP2 NFASC PTPRN SEZ6 SEZ6L SRRM4 SYP	ASCL1 GATA2 SYT4 UNC13A	C1QL1 CAMK2B MMP2 NFASC RET SEZ6L	C1QL1 MMP2 RET SEZ6L	ACTL6B BAIAP3 CAMK2B CDK5R1 DCHS1 MMP2 PTPRN SEZ6 SPTBN4		CAMK2B CDK5R1 GRIN1 SEZ6 UNC13A	ASCL1 UNC13A	CAMK2B GRIN1 IGSF21 MAP1B MMP2 SPTBN4 SYP UNC13A	DCHS1 FEV IGSF21 MMP2 SPTBN4	BAIAP3 C1QL1 CDK5R2 FEV PTPRN SYP	ASCL1 DCHS1 GRIN1 MMP2 PTPRN RET SEZ6 SPTBN4 SYP		C1QL1 CDK5R2 UNC13A	ACTL6B NEFL NFASC SEZ6			BAIAP3 CAMK2B CDK5R1 CDK5R2 FEV GRIN1 IGSF21 MAP1B MMP2 NEFL NFASC PTPRN RET SEZ6L SPTBN4		ASCL1 GATA2 SYT4 UNC13A		BAIAP3 C1QL1 CAMK2B CDK5R1 DCHS1 NEFL NFASC PTPRN RET SEZ6	ACTL6B BAIAP3 CDK5R1 CDK5R2 DCHS1 FEV IGSF21 MAP1B NFASC RET SEZ6 SEZ6L SPTBN4 SRRM4 SYP	C1QL1 FEV GATA2 IGSF21 MAP1B NFASC RET SEZ6 SRRM4			BAIAP3 C1QL1 CDK5R1 CDK5R2 DCHS1 MMP2 PTPRN RET SEZ6 SEZ6L SYP UNC13A						BAIAP3 C1QL1 CDK5R1 CDK5R2 MMP2 PTPRN SEZ6L SPTBN4 SYP		CAMK2B CDK5R1 CDK5R2 GRIN1 PTPRN RET SEZ6 SYP		
GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION																																																				ASCL2 KIT TPPP3																				
GO_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS			FZD4 PCYT1B PTPRN SFRP1													FZD4 PCYT1B PTPRN SFRP1 VGF	DACH1 PCYT1B PTPRN SFRP1 VGF				DACH1 FZD4 PTPRN VGF														DACH1 FZD4 PTPRN SFRP1 VGF	DACH1 FZD4 PTPRN SFRP1 VGF		DACH1 FZD4 VGF									DACH1 FZD4 PCYT1B PTPRN VGF						DACH1 PTPRN SFRP1 VGF									FZD4 KIT PCYT1B PTPRN VGF	KIT VGF	FZD4 PCYT1B VGF						DACH1 FZD4 PCYT1B PTPRN SFRP1 VGF		
GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS		BASP1 CBX2 VGF																																													BASP1 CBX2 DACH1 FZD4 PCYT1B PTPRN VGF						BASP1 CBX2 DACH1 PTPRN SFRP1 VGF											FZD4 PCYT1B VGF						CBX2 DACH1 FZD4 PCYT1B PTPRN SFRP1 VGF		
GO_DICARBOXYLIC_ACID_TRANSPORT			CPLX1 SLC26A7 SNAP25 STX1A																										ADORA2A CPLX1 NTRK2 SNAP25				CPLX1 SLC26A7 SNAP25 STX1A	CPLX1 SLC26A7 SNAP25 STX1A		ADORA2A CPLX1 NTRK2 SNAP25 STX1A	SLC26A7 SYT4			CPLX1 NTRK2 SNAP25 STX1A				CPLX1 NTRK2 SNAP25 STX1A				ADORA2A CPLX1 NTRK2 SNAP25		CPLX1 NTRK2 SLC26A7	CPLX1 NTRK2 SLC26A7				SLC26A7 SYT4							ADORA2A CPLX1 NTRK2 STX1A										
GO_DIENCEPHALON_DEVELOPMENT	ARX GATA2		GATA2 ISL1 PAX6		CHRNB2 CRH KCNC1										ARX GATA2 PAX6	CHRNB2 HAP1 ISL1 PAX6	ARX CHRNB2 CRH HAP1 ISL1 KCNC1 PAX6	CRH HAP1 KCNC1 PAX6	CHRNB2 HAP1 KCNC1 PAX6	CHRNB2 KCNC1 PAX6											ARX GATA2 KCNC1 PAX6	ARX GATA2	ARX GATA2 HAP1 ISL1 KCNC1 PAX6		CHRNB2 CRH HAP1 KCNC1 PAX6	CRH GATA2 HAP1 KCNC1	ARX GATA2		CRH KCNC1			CRH KCNC1		CHRNB2 CRH HAP1 KCNC1			CHRNB2 CRH KCNC1		KCNC1 PAX6						ARX GATA2			CHRNB2 HAP1 ISL1 KCNC1	CRH GATA2 HAP1 ISL1 KCNC1 PAX6			CHRNB2 CRH ISL1 KCNC1						CRH HAP1				
GO_DIGESTION	ARX SLC26A7 TAC1														ARX GHRL SCT	GHRL SCT SLC26A7 SST UCN3 WNK3	ARX CLPS CRH GHRL SCT SLC26A7 SST UCN3 WNK3	CRH GHRL PGA3 SCT SST UCN3			GHRL TAC1 UCN3 WNK3											ARX TAC1			CRH PGA3 PGA5 SCT SST		ARX SLC26A7	CLPS CRH NEUROD1 PGA3 PGA4 PGA5	CLPS CRH PGA3 PGA4 PGA5	CLPS GHRL NEUROD1 PGA3 PGA4 PGA5 SCT				CLPS CRH PGA3 SCT SST WNK3											ARX SLC26A7 SST TAC1				CRH PGA3 SCT UCN3 WNK3			CLPS CRH GHRL NEUROD1 PGA3 PGA4 SCT		CRH SCT TAC1						CRH PGA4 UCN3 WNK3		
GO_DIGESTIVE_SYSTEM_DEVELOPMENT		CCDC40 DCHS1 NPY												CCDC40 DACT1 PYY SCT	DACT1 DCHS1 SCT		ASCL1 CCDC40 DCHS1 GIP RET SCT SFRP1	DCHS1 PYY SCT SFRP1 SIX2												DACT1 NKX2-2	ASCL1 NPY SIX2		CCDC40 DACT1 GIP PYY SFRP1 SIX2	CCDC40 GIP NKX2-2 PYY SFRP1 SIX2	DCHS1 GIP NPY PYY SCT SFRP1 SIX2	DACT1 DCHS1 NPY PYY SCT SFRP1 SIX2	ASCL1 NPY						ASCL1 NPY	CCDC40 GIP NPY PYY SCT SIX2			ASCL1 CCDC40 DCHS1 GIP NPY PYY RET SCT SIX2	DACT1 NPY SFRP1 SIX2					CCDC40 NKX2-2 RET SFRP1 SIX2		ASCL1 DACT1		CCDC40 DCHS1 RET SCT SIX2			DACT1 KIT		CCDC40 DCHS1 GIP KIT PYY RET SCT SIX2								PYY RET SFRP1 SIX2		
GO_DIGESTIVE_SYSTEM_PROCESS	SLC26A7 TAC1													CRH SCT WNK3	GHRL SCT	GHRL SCT SLC26A7 WNK3	CRH GHRL SCT SLC26A7 WNK3																																						SLC26A7 TAC1							CRH GHRL NEUROD1 SCT		CRH SCT TAC1								
GO_DIGESTIVE_TRACT_MORPHOGENESIS																																	DACT1 SFRP1 SIX2			DACT1 SFRP1 SIX2												DACT1 SFRP1 SIX2																				DACT1 SFRP1		SFRP1 SIX2		
