	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
REACTOME_PROTEIN_FOLDING	1	0.023207097743695115	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07396784155892022	1	1	1	1	1	1	1	1	0.037781490511358484	1	1	1	1	1	1	1	0.010653613862422695	0.06319281969030421	1	1
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	1	0.015265382250055692	1	0.0034229873857982707	0.00012010866760014949	1	1	1	1	0.00409596049847305	1	1	1	1	0.021020530059212117	1	1	1	1	1	0.0475991567459807	1	0.09766489873156914	1	1	1	1	1	1	1	1	1	0.06298316671832005	1	0.021020530059212117	1	1	1	1	0.004933049638175535	1	1	1	0.001963837855729622	1	1	1	1	1	1	1
REACTOME_RAP1_SIGNALLING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006995577632383676	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	1	0.0002186695957044904	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011248623092680932	1
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06734776559642364	0.05574824549481261	1	1
REACTOME_RECYCLING_PATHWAY_OF_L1	1	0.03470500702744861	1	1	0.06998789499104063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020195684123962332	0.016495696887613764	1	1
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031850416078350596	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008981661966276588	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008500963633627845	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019206286119955118	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0010178371535392028	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08278380566775634	1	0.050389918943344325	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	1	1	1	1	0.09775814399257365	1	1	1	1	0.07739180338608143	1	1	1	1	1	1	1	1	0.011507818187261543	1	0.028653629152518345	1	1	1	0.021117049930550635	1	1	1	0.035818276731777066	0.044822531962394274	1	1	1	1	1	1	1	0.07622644156726999	1	0.07477568909815768	1	1	1	1	1	1	1	1	1	0.018241344761990907	1
REACTOME_REGULATION_OF_INSULIN_SECRETION	1	0.07939458412694189	1	1	0.00505387315149175	1	1	0.019196186311123076	1	1	0.031402342557603324	1	1	1	0.0010414693882634385	1	1	1	0.0031877971238422065	1	1	0.09540629075143714	1	1	1	1	1	1	1	1	0.00037598059122834204	1	0.051920470927515394	1	1	1	1	1	1	8.092755769584237e-05	1	1	1	1	1	1	1	0.04750960049892827	1	1	0.004427467953615705
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07465241943087886	1	1	1	1	1	1	1	0.0526242130897161	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004484832866045396	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REPRODUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030672985069908898	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	1	1	1	1	1	1	1	1	1	1	1	0.027159309772774476	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04158479533258652	0.020069159725451424	1	1	1	1	1	1	1	1	1	1	1	0.01873487048349931	0.09098633612886231	1	1
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0025784464480557157	1	1	1	1	0.003268610611186773	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	1	1	1	1	0.00661376654598822	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RET_SIGNALING	1	1	1	1	1	1	1	0.0018035429554690285	1	1	1	1	1	1	1	1	1	1	1	1	0.05340055293095447	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03544125966391798	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	1	1	1	1	1	1	1	1	1	1	0.0886738548373791	0.035508314947683806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050252305259586016	0.024434566074140074	1	1	1	1	1	1	1	1	1	1	1	0.0035143253768686877	1	1	1
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	1	0.015622836980166088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008940732598980539	0.007266009098577553	1	1
REACTOME_RHO_GTPASE_EFFECTORS	1	1	1	1	1	1	1	1	1	1	1	0.025600067163229268	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014671753840171498	1	1	1
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015779335574122588	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	1	1	1	1	1	1	0.0011798375932634553	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	1	1	1	1	1	1	0.015134124875790134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03430161415101818	1
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	1	0.000967722845962693	1	1	1	1	1	0.0045414972445742	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011990697808451634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00850897234371173	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	1	1	1	1	1	1	1	0.025238619298436515	1	1	1	1	1	1	1	1	1	1	1	1	0.013282135909063575	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	1	0.015622836980166088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008940732598980539	0.007266009098577553	1	1
REACTOME_SELECTIVE_AUTOPHAGY	1	0.08649086854199806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0846310470163969	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008864800516279026	1	1	1	1	1	1	1	1	1	1	1	0.005851392002465539	0.04284471122612621	1	1
REACTOME_SEMAPHORIN_INTERACTIONS	1	1	0.04071092473010918	1	1	1	1	1	0.08760475688059355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03740979771005193	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	1	1	1	1	1	1	1	1	1	1	1	0.07557122103032954	1	1	0.08647075766169232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0128426600903091	0.04319635602405725	1	1	1	1	1	1	1	1	1	1	1	0.053772442708234	1	1	1
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.0001578775884834016	1	1	0.01086600678470484	1	1	1	1	1	1	1	1	1	0.0009604407122864034	1	1	1	1	1	0.011956261795235346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04129659848744727	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05472024033055456	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04129659848744727	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR4	1	1	1	1	1	1	1	0.027804971723793925	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005963549418036451	1	1	1	1	1	1	1	1	1	1	0.005323370252187654	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIALIC_ACID_METABOLISM	1	1	1	1	1	1	1	0.06922539673916295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	1	0.057759356672223205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06979151134006134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0975177006131398	1
REACTOME_SIGNALING_BY_ERBB4	1	1	1	1	1	1	1	1	0.010168075286139722	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09156242797100567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02378789768281131	1	1	1	1	1	1	1	1	1	1	0.03774338834702318	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_GPCR	1	1	1	1	1	1	1	0.09484257609610736	0.03817322906776355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019132975459411283	1	1	0.027135369342969007	0.07025942430481413	1	0.09870989872017066	1	1	1	1	1	1	1	1	1	0.08673125166604956	1	1	1	1	1	0.0019294683759460973	1	1	0.0985863841520026	0.05457974082194872	1
REACTOME_SIGNALING_BY_HEDGEHOG	1	1	1	1	1	1	1	1	1	1	0.016199071175675428	1	1	1	0.056809103822498486	1	1	1	1	1	1	1	1	1	1	1	0.07891949930845454	0.053858742614385946	1	1	0.0042259833761089105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	1	1	1	1	1	1	0.06274874758884519	0.08270315198621292	1	1	1	1	1	1	1	1	1	1	1	0.02779365104158138	1	1	1	1	1	1	1	1	0.07596314281548833	1	1	1	1	1	1	1	1	1	0.05342232227550625	0.0135126834412852	0.09177152349096995	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_MET	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09747561550941941	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NODAL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014668820188435072	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH1	1	1	1	1	0.027922680253540944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07409187572988318	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00538079946961223	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	1	1	1	1	1	1	1	1	0.07396784155883807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06900667883471501	1	1	1	1	1	0.07776233922335052	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011186347777579764	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001842844516320219	1	1	1	1	1	0.028201552384116257	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH3	1	1	1	1	1	1	1	1	0.05500080847227229	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05122404845470685	1	1	1	1	1	0.05789640326237744	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NTRKS	1	1	1	1	0.001219210963368078	1	1	1	1	1	1	1	1	1	0.04646208359176418	1	1	1	1	1	1	1	1	1	0.024405400133326927	1	1	0.004469298550872636	1	1	1	1	0.025053891949539442	1	1	1	0.020696909231209926	1	1	0.09635722837801675	1	1	1	0.0025254581668013865	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_PDGF	1	1	1	1	1	1	0.036900974292907285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0876873562986018	0.05484850182849477	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	1	1	1	1	0.07907036800751222	1	0.015908024652127817	1	0.0017449640162489066	1	1	1	1	0.034976872882873655	1	1	1	1	1	0.0253860169614748	1	0.0063271021948305695	1	1	1	1	0.07009423594803055	0.03582610731481639	0.07355994306851987	1	0.06986510103296417	0.08084892772491326	1	1	1	0.010443841037994561	1	0.04754764855462057	1	0.010333702847459825	1	1	1	0.0143282856475615	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_RHO_GTPASES	1	1	1	1	1	1	1	1	1	1	1	0.08435600135680643	1	1	1	1	1	0.04425349918444488	1	1	1	1	0.057132387436703014	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015502453519578685	1	1	1
REACTOME_SIGNALING_BY_SCF_KIT	1	1	1	0.009800032850146634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05764450951457589	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R_	1	1	1	1	1	1	1	1	0.06530188808117576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03955157744227089	1	1	1	1	1	1	1	1	1	1	0.07420531757212323	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_VEGF	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011284786080224762	0.04425694335916397	1	1	1	0.014483744592557968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALLING_TO_RAS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05009245752098335	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0750902234772155	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_STIMULI_SENSING_CHANNELS	1	0.02626711897510947	1	0.053502450769237875	1	1	0.01843866092517199	1.1064467917876186e-05	0.04997799118502688	0.007283092118915202	0.05559210982805385	0.002233160750322538	1	1	1	1	1	1	1	1	0.01776086285637235	0.03460973611517837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0032889999078217214	1	1	1	1	1	1	1	1	1	1	1
REACTOME_STRIATED_MUSCLE_CONTRACTION	1	1	1	1	1	1	0.015134124875790134	0.08054797010890846	0.0314207719968842	1	0.0072399101906555074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012728145152401948	1	1	1	1	1	1	1	1	1	1	0.03430161415101818	1
REACTOME_SURFACTANT_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014141550774810385	1	0.0013364020163548762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003472174183859811	1	1	1	1	1	1	1
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	1	1	1	1	0.014658667593038244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012367470651539758	1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	1	1	1	1	1	1	1	1	0.02825880429494021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019206286119955118	1	1	1	1	1	1	1
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020799329112467846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004585520896780215	1	1	1	0.000899566443379185	1	1	1	1	1	1	1
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007724611142801319	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005323370252187654	1	1	1	0.01749296154139457	1	1	1	1	1	1	1
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	1	1	1	1	1	1	1	0.012118596456918151	1	1	0.0009442921377799118	1	1	1	1	1	1	1	1	1	0.006283311845932116	0.003268610611186773	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.135018373761177e-06	1	1	1	0.00027770852787922795	1	1	1	1	1	1	1
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003928136528128623	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TCR_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0719948102290151	1	1	1	1
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	0.006171223585614838	1	8.082761172900632e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014843165419776705	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008153443139961025	1
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008049858520073117	1	1	1	1	0.010153690018711359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	1	0.08115074496507868	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04860661486363882	0.04005059418168866	1	1
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06944100343497961	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TIGHT_JUNCTION_INTERACTIONS	1	1	0.00978969431685961	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013476688504265977	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	1	1	1	1	1	1	1	0.05505188172344244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03521691466576515	1	1	1	1	1	1	1
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	1	1	1	0.07228434503551151	1	1	0.028777648139204914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022082445756303137	1	1	1	1	1	1	0.06855112317987277	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	1	1	1	0.09933191137611708	1	1	0.04594739303826911	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031188921736261754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	1	1	1	1	1	1	0.014210549040143516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BONT_D_	1	1	1	1	1	1	1	0.001664556180292709	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0031500726868242124	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05122404845470685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016495696887613764	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004685934336923658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013960854128526323	1	1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	1	0.01470287759364819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
