	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY															CDK5R1 CHRM4	CDK5R1 HRH3																																										CDK5R1 CHRM4				CDK5R1 CHRM4									CDK5R1 CHRM4		
GO_G_PROTEIN_COUPLED_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY																				ADCY5 ADORA2A																																					ADCY5 ADORA2A																
GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY									SUCNR1 TACR3									CELSR2 DRD2 FFAR2 GABBR2 GPR142 SORCS2 SSTR2																			ELOVL4 GRIK3 NPY OR51E2 SUCNR1 TACR3																		ELOVL4 GPR119 GRIK3 SUCNR1 TACR3																		
GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING			APLN APLP1 MLN SFRP1 TFF2 UCHL1 WNT9A								ADORA2A UCHL1		APLN APLP1 GNAO1 MLN WNT9A	ADORA2A AGT GHRL	APLN APLP1 GHRL GNAO1 MLN REEP2 SFRP1 TFF2 TUB UCHL1 UCN3 WNT9A					ADORA2A AGT GHRL PTCH1 TFF2 UCN3		ADORA2A AGT MLN TUB										AGT APLN APLP1 MLN SFRP1 TFF2 UCN3												AGT APLP1 GNAO1 MLN NPY REEP2 TFF2 TUB		APLP1 MLN REEP2 UCHL1 UCN3	APLN APLP1 GNAO1 MLN NPY REEP2 UCHL1									APLN APLP1 GNAO1 TFF2 UCHL1	ADORA2A APLN APLP1 GNAO1 PTCH1 UCN3 WNT9A		ADORA2A AGT GNAO1 MLN TFF2 TUB UCN3												PTCH1 SFRP1 UCN3 WNT9A		
GO_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION			APLN DRD2															APLN DRD2															APLN DRD2		APLN DRD2																																						
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GPR119 GRIK3 PCSK1N PTHLH VAV3		ADCY1 APLN APLP1 BAIAP3 CELSR3 DGKB DRD2 GNG2 GNG4 GPR119 GPR142 GPR173 GRIK3 LGR6 MLN OR51E1 PCSK1N PDE8B RGS9 SSTR1 SSTR3 TMOD2	ADCY5 BAIAP3 CDK5R1 DGKB GABBR2 GPR148 GPR162 GRIK3 PLCL1 RGS5 RGS9	ADCY1 APLP1 BAIAP3 CDK5R1 CELSR2 CELSR3 DGKB FFAR2 GPR162 GPR173 MCF2L PLCL1 SSTR3				PTHLH SUCNR1 TACR3			ADORA2A DGKB GABBR2		ADORA2A AGT GABRB3 GHRL GPR119 GPR148 OGFRL1 RNF157 SORCS2	APLN APLP1 AVPR1B BAIAP3 CDK5R1 CELSR2 CELSR3 CHRM4 CNR1 DGKB FFAR2 GABRB3 GAP43 GHRL GNAO1 GNG2 GNG4 GPR148 GPR162 LGR6 MLN OGFRL1 PDE2A PDE8B PTHLH RASD1 RGS17 RGS4 RGS5 SST SSTR2 SUCNR1 SYP TACR3 TMOD2 TUB UCN3 VAV3	ADCY1 ADCY2 ADCY5 BRS3 CDK5R1 FFAR2 GAP43 GHRL GNAO1 GNG2 GNG4 GRIK3 HRH3 PDE8B PTHLH RAPGEF4 RASD1 RGS17 RGS9 SSTR1 TUB		APLN CELSR2 DRD2 FFAR2 GABBR2 GAP43 GPR142 LGR6 MCF2L PDE8B RNF157 SORCS2 SSTR2 TMOD2		ADCY1 ADCY2 ADCY5 ADORA2A AGT CELSR3 CPE DGKB FFAR2 GABRB3 GAP43 GHRL GPR142 GPR162 LGR6 PCSK1N PDE2A RNF157 SSTR1 SYP TAC3 TACR3 UCN3		ADORA2A AGT BRS3 CDK5R1 CELSR2 MCF2L MLN PCSK1N SYP TUB							BAIAP3 CELSR3 GABRB3 GAP43 SYP			ADCY2 ADCY5 AGT APLN APLP1 CELSR2 CELSR3 CHRM4 CPE FFAR2 GABRB3 GAP43 GNG2 GPR119 LGR6 MLN PCSK1N PDE8B PLCL1 RAPGEF4 RGS17 RGS4 RGS5 SSTR1 SYP UCN3			ADCY1 ADCY2 ADCY5 APLN AVPR1B BAIAP3 CHRM4 CNR1 DRD2 FFAR2 GNG2 GNG4 GPR142 GPR162 GPR173 OGFRL1 OR51E1 PDE2A PLCL1 PTHLH RAPGEF4 RASD1 RGS17 RGS5 RNF157 SSTR1 TAC3 TMOD2 TUB	ADCY1 ADORA2A AGT APLN AVPR1B BAIAP3 BRS3 CELSR2 CHGA CHRM4 CNR1 CPE GABBR2 GAP43 GNAO1 GNG2 GNG4 GPR162 NPY OR51E1 PCSK1N PDE2A PDE8B RAPGEF4 RASD1 RGS17 SORCS2 SST SYP TMOD2 TUB				ADCY5 AVPR1B BAIAP3 CDK5R1 CELSR2 CELSR3 DGKB DRD2 GABBR2 GABRB3 GAP43 GHRL GNAO1 GNG4 GPR142 GPR148 GPR173 MCF2L OGFRL1 OR51E1 OR51E2 PDE8B RASD1 RGS4 RGS9 SORCS2 SSTR2 SUCNR1 TAC3 TACR3 VAV3				ADCY1 ADCY2 ADCY5 AGT APLP1 ARHGEF25 AVPR1B CHRM4 GAP43 GNAO1 GNG4 GPR142 GPR148 GPR162 LGR6 MCF2L MLN NPY OGFRL1 OR51E1 PDE8B RAPGEF4 RASD1 RGS9 RNF157 SORCS2 SYP TAC3 TUB	ADCY2 ADCY5 AGT APLN CELSR2 CELSR3 CPE DGKB FFAR2 GABRB3 GPR142 OR51E2 RGS17 SORCS2 SUCNR1	ADCY5 APLP1 ARHGEF25 BAIAP3 BRS3 MLN OGFRL1 RAPGEF4 RGS17 SYP UCN3	ADCY5 APLN APLP1 AVPR1B BRS3 CPE DGKB GABBR2 GNAO1 GNG2 GPR148 GPR162 GPR173 MLN NPY PCSK1N RAPGEF4 RASD1 RGS17 RGS9 SSTR3 SYP				ADCY1 ADCY2 CHRM4 CPE DGKB GNG2 GPR162 LGR6 MCF2L PLCL1 TACR3				CHGA GPR119 GRIK3 PCSK1N SST SUCNR1 TACR3	ADCY5 APLN APLP1 CHGA DGKB GABRB3 GAP43 GNAO1 LGR6 MCF2L PCSK1N PDE2A RGS17 RGS5 RNF157 SUCNR1 TMOD2	ADCY5 ADORA2A APLN APLP1 BAIAP3 BRS3 CELSR2 CELSR3 CNR1 CPE DGKB GABBR2 GABRB3 GNAO1 GNG4 GPR142 GPR173 LGR6 PLCL1 RGS17 RGS9 SORCS2 SSTR1 TAC3 TMOD2 UCN3	ADCY1 APLN CDK5R1 CELSR3 CHRM4 CPE DGKB FFAR2 GABBR2 GABRB3 GPR142 GRIK3 LGR6 MCF2L PTHLH RAPGEF4 RGS17 RGS5 RGS9 RNF157 SORCS2 SSTR2 SSTR3 TMOD2 TUB	ADCY1 ADORA2A AGT BRS3 CELSR3 CNR1 CPE FFAR2 GABBR2 GAP43 GNAO1 GNG2 GNG4 HRH3 MLN OGFRL1 PTHLH RAPGEF4 RGS17 RGS5 RNF157 TUB UCN3	GRIK3 LGR6 OR51E2		ADCY1 ADCY5 APLP1 CDK5R1 CELSR2 CELSR3 CHGA CHRM4 CNR1 GABBR2 GNAO1 GNG4 GPR148 GPR173 LGR6 MCF2L OGFRL1 OR51E1 PLCL1 RGS17 RGS5 RGS9 RNF157 SORCS2 SSTR1 SSTR3 SYP							BAIAP3 CDK5R1 GAP43 GPR173 MCF2L OGFRL1 PLCL1 RASD1 RGS9 TAC3		ADCY5 CDK5R1 CELSR2 CELSR3 CHRM4 CNR1 GNG4 PLCL1 RAPGEF4 RGS17 RGS9 RNF157 TMOD2 UCN3		
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	GPR119 GRIK3 PTHLH		ADCY1 APLP1 DRD2 GNG2 GPR119 GRIK3 SSTR1 SSTR3							PTHLH SSTR3	ADORA2A PTHLH			ADORA2A AGT GPR119	APLP1 CHRM4 CNR1 GNAO1 GNG2 PDE2A PTHLH SSTR2 UCN3	ADCY1 ADCY2 ADCY5 GNAO1 GNG2 GRIK3 HRH3 PTHLH SSTR1				ADCY1 ADCY2 ADCY5 ADORA2A AGT PDE2A SSTR1 UCN3	CNR1 PTHLH							ADCY1 ADCY2 ADCY5 PDE2A		GPR119 NPY SSTR1	GPR119 GRIK3	ADCY2 ADCY5 AGT APLP1 CHRM4 GNG2 GPR119 SSTR1 UCN3			ADCY1 ADCY2 ADCY5 CHRM4 CNR1 DRD2 GNG2 PDE2A PTHLH SSTR1	ADCY1 ADORA2A AGT CHGA CHRM4 CNR1 GNAO1 GNG2 NPY PDE2A		ADCY2 AGT APLP1 CHGA GNAO1 PDE2A SSTR2 SSTR3					GPR119 HRH3 NPY	ADCY1 ADCY2 ADCY5 AGT APLP1 CHRM4 GNAO1 NPY			ADCY5 APLP1 GNAO1 GNG2 NPY SSTR3				ADCY1 ADCY2 CHRM4 GNG2				CHGA GPR119 GRIK3	ADCY5 APLP1 CHGA GNAO1 PDE2A	ADCY5 ADORA2A APLP1 CNR1 GNAO1 SSTR1 UCN3	ADCY1 CHRM4 GRIK3 PTHLH SSTR2 SSTR3	ADCY1 ADORA2A AGT CNR1 GNAO1 GNG2 HRH3 PTHLH UCN3			ADCY1 ADCY5 APLP1 CHGA CHRM4 CNR1 GNAO1 SSTR1 SSTR3									ADCY5 CHRM4 CNR1 UCN3		
GO_HAIR_CELL_DIFFERENTIATION																DLL1 MCOLN3																																														DLL1 MCOLN3							DLL1 MCOLN3				
GO_HEAD_DEVELOPMENT		BASP1 FGF9 INA NEUROD2 PTCH1	ADCY1 CEND1 CRISPLD1 CSF1R DRD2 FOXP2 GATA2 ID4 ISL1 KIF1A LMX1A MDK MMP2 PAX6 PROX1 SFRP1 SLC38A3 SSTR1 SSTR3 TTBK1	CDH22 CDK5R1 CDK5R2 CEND1 CHRNB2 CRISPLD1 CSF1R DLL1 NR4A3 TTBK1	ADCY1 BASP1 CDH22 CDK5R1 CDK5R2 CELSR2 CEND1 CHRNB2 CSF1R DLL1 EPHB3 FGF9 INA NR4A3 SSTR3								CDH22 CELSR2 CEND1 CHRNB2 CSF1R FUT1 NEUROD2 S100A1 SLC38A3 SLC6A17 SSTR1	ARNT2 ARX GATA2 PAX6 RTN4RL1	ARNT2 CDH22 CDK5R1 CDK5R2 CELSR2 CHRNB2 CTTNBP2 EPHB3 FGF9 INA ISL1 NR4A3 PAX6 PROX1 RGS4 ROBO1 SFRP1 SLC6A17 SLC8A1 SSTR2	ADCY1 ARX ASCL1 BASP1 CDK5R1 CDK5R2 CHRNB2 CSF1R DLL1 EML1 INA ISL1 NDRG4 PROX1 S100A1 SEZ6 SSTR1	ARNT2 BASP1 DSCAML1 FGF9 MMP2 NR4A3 PAX6 PROX1 RGS4 ROBO1 RTN4RL1 SEZ6 SFRP1 SSTR2 TTBK1	ARNT2 BASP1 CELSR2 CHRNB2 CTTNBP2 DRD2 FGF9 PAX6 PTCH1 ROBO1 SSTR2 TTBK1	AFF2 ARNT2 BASP1 CELSR2 CSF1R INA PTCH1 ROBO1 SSTR3 TOX	ADCY1 ARNT2 BASP1 BCL2 DSCAML1 ID4 ISL1 KCNK3 NDRG4 NR4A3 PTCH1 ROBO1 RTN4RL1 SEZ6 SSTR1 TTBK1									CEND1 FUT1 GATA2 NKX2-2	ARNT2 ARX ASCL1 CTTNBP2 EPHB3 FGF9 GATA2 KCNK3 NPY PAX6 SSTR1 SYT4 TOX	ARX CRISPLD1 GATA2 INA SYT4	ARNT2 ARX BASP1 BCL2 CELSR2 CEND1 CTTNBP2 DSCAML1 FGF9 FOXP2 GATA2 ID4 ISL1 LMX1A MDK NDRG4 NEUROD2 PAX6 RGS4 ROBO1 RTN4RL1 S100A1 SFRP1 SSTR1	ADCY1 AFF2 ARNT2 BCL2 CEND1 CTTNBP2 DRD2 DSCAML1 EPHB3 FGF9 FOXP2 FUT1 ID4 KCNK3 MDK MMP2 NDRG4 NEUROD2 NKX2-2 PTCH1 RTN4RL1 SFRP1 SLC38A3 SSTR1 SSTR2 TOX		ADCY1 CDH22 CDK5R2 CEND1 CHRNB2 CSF1R DLL1 DRD2 EML1 EPHB3 FGF9 FOXP2 FUT1 KCNK3 NDRG4 NEUROD2 S100A1 SFRP1 SLC8A1 SSTR1	ADCY1 ARNT2 BASP1 BCL2 CDH22 CDK5R2 CELSR2 CTTNBP2 DSCAML1 FGF9 FOXP2 GATA2 KCNK3 MDK MMP2 NDRG4 NEUROD2 NPY PROX1 S100A1 SEZ6 SLC8A1 TTBK1	ARX ASCL1 CRISPLD1 GATA2 INA KIF1A NPY SYT4	CDH22 CELSR2 CEND1 DSCAML1 FUT1 KCNK3 MDK MMP2 NEUROD1 NKX2-2 NR4A3 SLC6A17 SSTR2 SSTR3	CELSR2 CEND1 FUT1 KCNK3 MMP2 SLC8A1 SSTR3 TOX	AFF2 ARNT2 BASP1 CDH22 CDK5R1 CELSR2 CSF1R DRD2 DSCAML1 EPHB3 FGF9 ID4 ISL1 KCNK3 LMX1A MDK MMP2 NEUROD1 NR4A3 PROX1 PTCH1 RGS4 ROBO1 RTN4RL1 SEZ6 SLC8A1 SSTR2 TOX TTBK1		CEND1 CSF1R ID4 KCNK3 NR4A3 SEZ6 TOX	AFF2 ARX ASCL1 CRISPLD1 KIF1A NPY	ADCY1 BASP1 BCL2 CEND1 CHRNB2 FUT1 KCNK3 MDK MMP2 NPY PROX1 RTN4RL1 SLC6A17 TTBK1	ARNT2 BASP1 BCL2 CELSR2 CTTNBP2 DSCAML1 FGF9 LMX1A MMP2 PAX6 ROBO1 SLC38A3 SLC8A1	ARNT2 CDK5R2 DLL1 NDRG4 NKX2-2 ROBO1 SLC38A3	AFF2 ARNT2 ASCL1 BASP1 BCL2 CHRNB2 EML1 INA NPY ROBO1 RTN4RL1 S100A1 SEZ6 SLC6A17 SSTR3 TOX TTBK1	ARNT2 CTTNBP2 DLL1 EML1 EPHB3 ID4 INA KCNK3 LMX1A MMP2 PAX6 RGS4 ROBO1 S100A1 SFRP1 SLC38A3 SLC8A1 TTBK1	ARNT2 CDK5R2 CSF1R SLC8A1				ARNT2 BASP1 CDH22 CDK5R1 CDK5R2 DLL1 EML1 INA KIF1A LMX1A MMP2 NDRG4 NEUROD1 NEUROD2 NKX2-2 NR4A3 PAX6 PTCH1 SFRP1 SLC6A17 SLC8A1 SSTR1 TOX	AFF2 CTTNBP2 FOXP2	AFF2 ARX ASCL1 CRISPLD1 GATA2 INA SYT4		CELSR2 CSF1R DSCAML1 EML1 EPHB3 ID4 KCNK3 NDRG4 NR4A3 PROX1 PTCH1 S100A1 SEZ6 SLC38A3 SSTR1	ADCY1 BCL2 CDK5R1 CHRNB2 CSF1R CTTNBP2 DLL1 DSCAML1 EML1 EPHB3 FUT1 KCNK3 NR4A3 PROX1 PTCH1 SLC8A1 SSTR2 SSTR3 TOX TTBK1	ADCY1 CDH22 CEND1 CTTNBP2 DSCAML1 FGF9 FUT1 GATA2 ISL1 MDK NDRG4 NEUROD2 PAX6 PROX1 RTN4RL1 SEZ6 SLC8A1			ADCY1 BCL2 CDH22 CDK5R1 CELSR2 CHRNB2 CSF1R DLL1 EPHB3 FUT1 NR4A3 PTCH1 ROBO1 RTN4RL1 SLC38A3 SLC6A17 SSTR1 SSTR3 TTBK1		AFF2 CELSR2 DSCAML1 TTBK1					BCL2 CDK5R1 CEND1 DLL1 EML1 ID4 KCNK3 MDK NEUROD2 NR4A3 RTN4RL1 SFRP1 SLC38A3		ARNT2 CDK5R1 CDK5R2 CELSR2 CEND1 CTTNBP2 EML1 NEUROD2 PTCH1 RTN4RL1 SFRP1 SLC38A3		
GO_HEAD_MORPHOGENESIS			CRISPLD1 MMP2																																																																						
GO_HEART_DEVELOPMENT		BASP1 CCDC40 DCHS1 FGF9 PTCH1			ANK2 BASP1 DCHS1 DLL1 FGF9 HEYL TP73										ANK2 APLN DCHS1 DNAH11 FGF9 HEYL ISL1 PDE2A PROX1 RGS4 ROBO1 SLC8A1 TP73	ASCL1 BASP1 CCDC40 CFC1 DCHS1 DLL1 DNAH11 ISL1 MYBPC3 NDRG4 PROX1 SPARC	BASP1 C1orf127 CPE DCHS1 DNAH11 FGF9 PROX1 RGS4 ROBO1 SGCD	APLN BASP1 CACNA1C DNAH11 FGF9 PTCH1 ROBO1		AGT ANK2 BASP1 CACNA1C CPE ISL1 NDRG4 PDE2A PTCH1 ROBO1								ANK2 BASP1 C1orf127 CACNA1C CCDC40 DCHS1 PDE2A ROBO1				AGT ANK2 APLN BASP1 CACNA1C CFC1 CPE DNAH11 FBN1 FGF9 ISL1 NDRG4 RGS4 ROBO1			ANK2 APLN C1orf127 CFC1 DCHS1 DLL1 FBN1 FGF9 HEYL MYBPC3 NDRG4 PDE2A SGCD SLC8A1 TP73	AGT ANK2 APLN BASP1 C1orf127 CACNA1C CPE DNAH11 FGF9 HEYL NDRG4 PDE2A PROX1 SGCD SLC8A1				BASP1 C1orf127 CACNA1C DCHS1 DNAH11 FGF9 HEYL ISL1 PROX1 PTCH1 RGS4 ROBO1 SLC8A1 SPARC TP73					AGT ANK2 APLN BASP1 C1orf127 CACNA1C CPE DCHS1 FGF9 ROBO1 SLC8A1			ANK2 CPE DLL1 HEYL PDE2A RGS4 ROBO1 SLC8A1 TP73			ANK2 CFC1 CPE DCHS1 DNAH11 ROBO1						ANK2 APLN CACNA1C CCDC40 CPE HEYL MYBPC3 NDRG4 PROX1 PTCH1 SGCD SPARC TP73	APLN CCDC40 CPE DCHS1 DLL1 DNAH11 MYBPC3 PROX1 PTCH1 SLC8A1 SPARC TP73	AGT C1orf127 CACNA1C CFC1 CPE FGF9 ISL1 MYBPC3 NDRG4 PROX1 SLC8A1			ANK2 C1orf127 CCDC40 DLL1 DNAH11 HEYL MYBPC3 PTCH1 ROBO1 SPARC TP73											
GO_HEART_FIELD_SPECIFICATION															ISL1 ROBO1					ISL1 ROBO1												ISL1 ROBO1								ISL1 ROBO1																																	
GO_HEART_FORMATION															ISL1 ROBO1					ISL1 ROBO1												ISL1 ROBO1								ISL1 ROBO1																																	
GO_HEART_GROWTH		BASP1 FGF9			BASP1 FGF9 TP73										FGF9 PROX1 RGS4 TP73		BASP1 FGF9 PROX1 RGS4	BASP1 FGF9		AGT BASP1 NDRG4												AGT BASP1 FGF9 NDRG4 RGS4				AGT BASP1 FGF9 NDRG4 PROX1				BASP1 FGF9 PROX1 RGS4 TP73				AGT BASP1 PROX1 TP73	AGT BASP1 FGF9														AGT FGF9 NDRG4 PROX1								NDRG4 PROX1						
GO_HEART_MORPHOGENESIS		CCDC40 DCHS1 PTCH1														CCDC40 DCHS1 DLL1 DNAH11 ISL1 MYBPC3 NDRG4 PROX1	CPE DCHS1 DNAH11 PROX1 ROBO1			CPE ISL1 NDRG4 PTCH1 ROBO1																				DCHS1 DNAH11 HEYL ISL1 PROX1 PTCH1 ROBO1											CPE DCHS1 DNAH11 ROBO1						CCDC40 CPE HEYL MYBPC3 NDRG4 PROX1 PTCH1	CCDC40 CPE DCHS1 DLL1 DNAH11 MYBPC3 PROX1 PTCH1			MYBPC3 PTCH1	CCDC40 DLL1 DNAH11 HEYL MYBPC3 PTCH1 ROBO1											
GO_HEART_PROCESS		CACNA1H ITPR1 TACR3		GCH1 HCN4 KCNJ11 KCNJ2	ANK2 KCNH2 KCNJ11 SCN1B SPTBN4				CACNB2 TACR3				APLN ATP1A3 CACNB2 GNAO1 ITPR1 S100A1 SPTBN4	AGT KCNH2 SPTBN4	ANK2 APLN CACNA1B CACNA2D1 GNAO1 KCNH2 KCNH6 KCNJ2 RGS4 SCN1B SLC8A1 SPTBN4 TACR3	ATP1A3 CACNA2D1 GNAO1 HCN4 ITPR1 KCNH2 KCNH6 KCNIP3 MYBPC3 S100A1 SPTBN4	CACNA1H HCN4 KCNJ2 RGS4 SCN1B SGCD			AGT ANK2 ATP1A3 CACNA1C ITPR1 KCNH6 KCNK3 SPTBN4 TACR3								ANK2 CACNA1C HCN4 KCNK3		ITPR1 KCNK3 SGCD SPTBN4		AGT ANK2 APLN CACNA1B CACNA1C GCH1 KCNJ2 RGS4 S100A1 SPTBN4			ANK2 APLN CACNA1H CACNA2D1 CACNG4 DRD2 ITPR1 KCNH6 KCNJ11 KCNJ2 KCNK3 MYBPC3 S100A1 SGCD SLC8A1	AGT ANK2 APLN ATP1A3 CACNA1C CACNA1H CACNG4 CHGA GCH1 GNAO1 HCN4 KCNH2 KCNH6 KCNJ11 KCNJ2 KCNK3 S100A1 SGCD SLC8A1		AGT CACNA1H CHGA GNAO1 KCNH2 KCNIP3 KCNJ11 KCNK3	CACNA2D1 GNAO1 KCNK3 SLC8A1	ATP1A3 CACNA1C CACNA2D1 CACNG4 DRD2 GCH1 GNAO1 KCNH2 KCNIP3 KCNK3 RGS4 SLC8A1 SPTBN4 TACR3		ANK2 CACNA1H KCNH2 KCNK3 SCN1B TACR3		AGT ANK2 ATP1A3 CACNA1B CACNA1H CACNA2D1 GNAO1 ITPR1 KCNH6 KCNJ2 KCNK3 SPTBN4	AGT ANK2 APLN CACNA1B CACNA1C CACNA2D1 CACNB2 ITPR1 SLC8A1 SPTBN4		APLN ATP1A3 CACNA2D1 GCH1 GNAO1 HCN4 KCNIP3 KCNJ11 KCNJ2 MYBPC3 S100A1 SPTBN4	ANK2 ATP1A3 GCH1 KCNJ2 KCNK3 RGS4 S100A1 SLC8A1 TACR3	CACNA1C CACNA1H SLC8A1				ANK2 ATP1A3 CACNA1H CACNB2 CACNG4 GCH1 HCN4 KCNH2 KCNH6 KCNJ11 SLC8A1 SPTBN4		CACNA1B CACNB2 CHGA TACR3	ANK2 APLN ATP1A3 CACNA1B CHGA GNAO1 ITPR1 S100A1 SLC8A1 SPTBN4	ANK2 APLN ATP1A3 CACNA1B CACNA1C GCH1 GNAO1 HCN4 ITPR1 KCNH6 KCNIP3 KCNJ11 KCNJ2 KCNK3 MYBPC3 S100A1 SCN1B SGCD	APLN CACNA2D1 GCH1 ITPR1 KCNH2 KCNK3 MYBPC3 SLC8A1	AGT CACNA1C GCH1 GNAO1 KCNIP3 KCNJ2 MYBPC3 SLC8A1		ATP1A3 CACNA2D1 MYBPC3 TACR3	ANK2 ATP1A3 CACNA2D1 CACNG4 CHGA GNAO1 ITPR1 KCNIP3 KCNJ2 MYBPC3				CACNB2 ITPR1	ATP1A3 CACNA1C CACNB2		GCH1 KCNH6 KCNJ11 KCNJ2 KCNK3 SCN1B				
GO_HEART_VALVE_DEVELOPMENT					DCHS1 HEYL										DCHS1 HEYL PDE2A ROBO1		DCHS1 ROBO1											DCHS1 PDE2A ROBO1							DCHS1 HEYL PDE2A					DCHS1 HEYL ROBO1					DCHS1 ROBO1		DCHS1 ROBO1	HEYL PDE2A ROBO1			DCHS1 ROBO1					PDE2A ROBO1																	
GO_HEAT_GENERATION															APLN CNR1																				APLN CNR1	APLN CNR1																					APLN CNR1																
GO_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION			CSF1R GATA2 JAM3 SFRP1																CSF1R FLT1 JAM3												GATA2 KIT				CSF1R EML1 FLT1 JAM3 SFRP1 TP73													EML1 FLT1 SFRP1 TP73										BCL2 CSF1R EML1 FLT1 TP73				BCL2 CSF1R FLT1 KIT TP73							BCL2 EML1 SFRP1				
GO_HEPARIN_BINDING		COLQ FGF9 PTCH1	APLP1 LGR6 MDK SFRP1						APOB FBN1				APLP1 FBN1 LTBP2 PRELP				FGF9 LTBP2 PRELP RTN4RL1 SFRP1	FGF9 LGR6 LTBP2 PTCH1	LGR6 PRELP PTCH1	LGR6 LTBP2 PTCH1 RTN4RL1												APLP1 COLQ FBN1 FGF9 LGR6 MDK RTN4RL1 SFRP1	COLQ FGF9 LGR6 LTBP2 MDK PTCH1 RTN4RL1 SFRP1							APOB FGF9 MDK PRELP PTCH1 RTN4RL1		LGR6 LTBP2 PRELP		APLP1 COLQ LGR6 MDK RTN4RL1							APOB LGR6 MDK					APLP1 FGF9 LGR6 RTN4RL1		LGR6 LTBP2 PRELP PTCH1				APLP1 LGR6 LTBP2 PTCH1 RTN4RL1	FBN1 LTBP2 RTN4RL1			APOB COLQ LGR6 PTCH1			APOB LTBP2 MDK RTN4RL1 SFRP1		PTCH1 RTN4RL1 SFRP1		
GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT		CCDC40 PTCH1																																																								CCDC40 E2F7 PROX1 PTCH1					CCDC40 E2F7										
GO_HEPATOCYTE_DIFFERENTIATION															E2F7 PROX1																									E2F7 PROX1																		E2F7 PROX1															
GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES		DCHS1 IGSF21														DCHS1 IGSF21 TENM2				IGSF21 TENM2								DCHS1 IGSF21 TENM2																	DCHS1 IGSF21 TENM2		DCHS1 TENM2	IGSF21 TENM2			DCHS1 TENM2							DCHS1 TENM2	IGSF21 TENM2														
GO_HETEROTRIMERIC_G_PROTEIN_COMPLEX			GNG2 GNG4												GNAO1 GNG2 GNG4	GNAO1 GNG2 GNG4																			GNG2 GNG4	GNAO1 GNG2 GNG4				GNAO1 GNG4				GNAO1 GNG4			GNAO1 GNG2						GNG2 GNG4				GNAO1 GNG4		GNAO1 GNG2 GNG4			GNAO1 GNG4											
GO_HETEROTYPIC_CELL_CELL_ADHESION			CD200 ITGA7 JAM3 NFASC												ITGA7 JAM3 NFASC				ITGA7 JAM3 NFASC						ITGA4 NFASC								CD200 JAM3 NFASC		ITGA7 JAM3 NFASC	ITGA4 ITGA7 JAM3 NFASC										CD200 ITGA7							CD200 ITGA7 JAM3 NFASC						CD200 ITGA7 NFASC														
GO_HEXOSE_CATABOLIC_PROCESS																																						FUT1 GCK																																			
GO_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY			CACNA1B CACNA1C												CACNA1A CACNA1B					CACNA1A CACNA1C												CACNA1A CACNA1B CACNA1C				CACNA1A CACNA1C				CACNA1A CACNA1C					CACNA1A CACNA1B CACNA1C CACNB2								CACNA1A CACNB2		CACNA1B CACNB2	CACNA1A CACNA1B	CACNA1B CACNA1C		CACNA1A CACNA1C								CACNA1C CACNB2						
