	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_LIPID_LOCALIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0897598038322458	1	1	1	1	1	0.07892089955231307	1	1	1	1	1	1	1
GO_LIPID_METABOLIC_PROCESS	1	1	1	1	1	1	0.06362195927899861	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08982251492068993	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LIPID_MODIFICATION	1	1	0.0908415023348883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LIPOPROTEIN_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	0.024798315123393255	0.03215509486561596	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09826266087220215	1	0.07456996666894666	0.024798315123393255	1	1	1	1	1	1	1	1	1	1
GO_LIPOPROTEIN_METABOLIC_PROCESS	1	1	1	1	1	1	0.04454096309971245	0.07047345264647853	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04454096309971245	1	1	1	1	1	1	1	1	1	1
GO_LIVER_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0031956077652478543	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LOCALIZATION_WITHIN_MEMBRANE	1	0.040136072102667564	1	1	0.06837876120569475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019795053859139378	1	1	1	1	1	1	0.0028617341300365418	1	1	1	1	1	1	1	1	0.014127806008988664	1	1
GO_LOCOMOTORY_BEHAVIOR	0.0042519985466134	0.02702026395417023	1	1	1	1	1	1	1	1	0.005053371158183162	1	1	1	1	1	1	0.06630406842935788	1	1	1	0.025924546153609396	1	1	1	1	1	1	1	1	1	0.009742578547240588	1	1	1	1	0.09183157436976697	0.06071093093451052	4.939590881436473e-06	0.08711397478153327	1	1	0.0037217537412805868	1	1	0.010377657018256103	1	0.005939810825734249	1	1
GO_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0019015670679596308	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0032922219245445916	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LONG_TERM_MEMORY	1	1	1	1	1	1	1	1	0.007731465427767592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01445490451635123	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LONG_TERM_SYNAPTIC_POTENTIATION	1	0.03292241098185267	1	1	1	1	1	1	0.004744597043013998	1	1	1	1	1	1	1	1	1	0.0065685988278630925	1	1	1	1	1	1	0.010878027246866151	1	1	1	1	1	0.016129326786454845	1	1	1	1	0.08028831140793957	1	0.011174213075180295	0.01985803795404284	1	1	0.07505107410932199	1	1	1	1	1	0.046279513099641845	1
GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING	1	1	1	1	1	1	1	0.005557720549958622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LYASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	0.04370109199703831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LYMPHOCYTE_ACTIVATION	1	1	1	0.07334807586595649	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03525926916083355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LYMPHOCYTE_DIFFERENTIATION	1	1	1	0.08177268036711338	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05307142015864108	1	1	1	1	1	0.049147035767356795	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LYMPHOCYTE_MEDIATED_IMMUNITY	1	1	1	0.07836247038925204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_LYSOSOMAL_LUMEN	1	1	1	1	1	1	1	1	1	0.0073801937083867175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08882553939074866	1	1	1	1	1	1	1
GO_LYSOSOME_LOCALIZATION	1	1	1	1	0.04333888932697105	1	1	0.09835710774760764	1	1	1	1	1	0.00039969106136783505	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03896159111201969	1	1	1	1	1	1	1	1	0.008639003101826082	1	1
GO_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	1	1	1	1	1	1	1	0.0710370974112754	1	1	1	1	1	1	1	1	1	0.0076999130596134835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_L_AMINO_ACID_TRANSPORT	1	1	1	1	1	1	1	0.014918678396516283	1	1	1	1	1	1	1	1	1	0.010544511430336856	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_L_TYPE_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	1	1	1	1	1	1	1	0.003113715540454587	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001836884726436061	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MACROPHAGE_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020251705126351993	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MAGNESIUM_ION_BINDING	1	1	1	1	0.07109468952322795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER	1	1	1	1	1	1	1	0.023922822628787088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MAINTENANCE_OF_CELL_NUMBER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018714961799084717	1	1	0.07237412733256532	1	1	1	1	1	1	1	0.025245660094639133	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MAINTENANCE_OF_LOCATION	1	1	1	0.06556997657106234	1	1	1	0.027521370108783638	1	1	1	1	1	1	0.07507335244230362	0.04671548885479815	1	1	1	0.09961668940838886	1	0.08634525679786731	1	1	1	1	1	1	0.03243571833248382	1	1	1	1	1	1	1	1	1	1	0.04671548885479815	1	1	1	1	1	1	1	1	1	0.009378446421490105
GO_MAINTENANCE_OF_LOCATION_IN_CELL	1	1	1	0.03166144596205511	1	1	1	0.06694350002465632	1	1	1	1	1	1	0.036509169762756755	1	1	0.07709838793344226	1	1	1	0.03236763380484753	1	1	1	1	1	1	1	0.0870565070570739	1	1	1	1	1	1	1	1	0.021336484280518375	0.01657738014007315	1	1	1	1	1	1	1	1	1	1
GO_MAINTENANCE_OF_PROTEIN_LOCATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04046352299289868	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02249571869940492	1	1	1	1	1	1	1	1	1	1
GO_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011095693811131624	1	1	1	1	1	1	1	1	1	1
GO_MAINTENANCE_OF_SYNAPSE_STRUCTURE	1	0.001385231014382815	1	1	0.002503451079063579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012166010961987106	1	1	1	0.00344431954930835	1	1	1	1	1	1	1
GO_MAIN_AXON	1	0.020853727785984377	1	1	0.00023129610054184457	1	0.012458913321031329	0.00011850706946736622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00046839166655476827	1	1	1	1	1	1	3.7134577735020713e-07	1	1	1	0.005319093147950094	1	1	1	1	1	0.002455748762467569	1
GO_MALE_GAMETE_GENERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05557733505454299	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MALE_SEX_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	0.03378391577423645	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.053931605592629106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MAMMARY_GLAND_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04876380114512957	1	1	1	1	1	0.0765380868481329	1	1	1	1	1	1	1	0.004156517912479618	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002418186648065701	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02194105450656947	1	1	1	1	1	1	1	0.01145212688831787	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MAMMARY_GLAND_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004736725254772978	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MAP_KINASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016667949661094417	1	1	1	1	1	1	1	1	1	1	1
GO_MAST_CELL_ACTIVATION	1	1	1	1	1	1	1	0.00917574963272072	1	1	1	1	1	0.00610952919254415	1	1	1	1	1	1	1	1	1	1	0.00027246301245698046	1	1	0.013594428047035034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00019985800116162356	1	1
GO_MAST_CELL_GRANULE	1	1	1	1	1	1	1	0.0004795301816612474	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001303059050134947	0.0013587197584070676	1	1	1	1	1	1	1	1	1	1
GO_MAST_CELL_MEDIATED_IMMUNITY	1	1	1	1	1	1	1	0.046843569800685825	1	1	1	1	1	0.0039832637434455975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08563418872862305	1	1	1	1	1	1	1	1	0.0037740529337473294	1	1
GO_MATERNAL_PLACENTA_DEVELOPMENT	1	0.006165813786298102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.049841835723881345	1	1	1	0.014967531624212826	1	1	1	1	1	1	1
GO_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	1	0.018609554441754272	1	1	1	1	1	0.010461344634628	1	0.003350238121233584	1	1	1	1	1	1	1	1	1	1	1	1	0.012933048300439842	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04681450653593944	1	0.026005910375258567	1	1	1	0.004488505100395446	1	1	1	1	1	0.026420994143274257	1
GO_MATURE_B_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00016605815441428362	1	1	1	1	1	0.009945948067671573	1	1	1	1	1	0.009224907892843692	1	1	1	1	1	1	1
GO_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0031956077652478543	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MECHANOSENSORY_BEHAVIOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008495441411991989	1	1	1	1	1	1	1	1	0.002891632255972887	1	0.009516209100773887	1	1	1	1	1	1	1	1	1	1	1
GO_MEIOSIS_I_CELL_CYCLE_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04417314064894917	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MEIOTIC_CELL_CYCLE_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0955717276463931	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MEMBRANE_DEPOLARIZATION	0.009972141710349103	0.03574064482740047	1	1	1	1	0.021601092112012	3.683472418858358e-06	1	1	0.011210381425013849	1	1	1	1	1	1	0.016040361075179366	1	1	1	1	1	0.003210673351308535	1	1	1	0.028784824470358683	1	0.0011718224219090523	0.04781930387310729	0.01755688373021358	1	1	1	1	0.08669663468182909	1	0.00029834517666382787	1	1	1	0.001290063184426593	1	1	1	1	1	0.005580177178163392	1
GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	1	0.006504499815798814	1	1	1	1	0.0038252882153732015	2.144428103978413e-07	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005379899689674783	1	1	1	1	1	0.0032235921379230037	0.008877550765051367	1	1	1	1	1	1	1	0.0004871895031374196	1	1	1	0.015769899616555505	1	1	1	1	1	0.00041556806872933283	1
GO_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL	1	1	1	1	1	1	1	0.0007275935656242405	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	1	0.0025446139159118752	1	1	1	1	1	1.0099037162092372e-08	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.28325784188355e-05	1	1	1	1	1	1	1	1	1	0.0036785495538168567	1
GO_MEMBRANE_DEPOLARIZATION_DURING_SA_NODE_CELL_ACTION_POTENTIAL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009676970586490752	1	1	1	1	1	1	1	1	1	1	1
GO_MEMBRANE_DOCKING	1	1	1	1	1	1	1	1	1	1	0.040016999545371856	1	1	0.04665626226834707	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0963168285738134	1	1	1	0.06102217435523638	1	1	1	1	1	1	0.009413632135889638	1	1	1	1	1	1	1	1	0.004559179439330596	1	1
GO_MEMBRANE_FISSION	1	0.0010739933327410522	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MEMBRANE_FUSION	1	0.0022713443680025813	1	1	1	1	1	1	1	1	1	1	1	0.04165334468719295	1	1	1	1	1	1	1	1	0.07622621408215036	1	1	1	1	1	1	1	1	0.0063180123533855825	1	1	1	1	1	1	0.08887579349158825	1	1	1	1	1	1	1	1	0.003822455210971687	1	1
GO_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	0.08589926589392671	1	1	1	1	1	1	1	1	1	1	1	0.09036683107237076	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MEMBRANE_ORGANIZATION	1	0.0849055742931053	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.056263168610175995	1	1	1	1	1	1	0.08554220276057622	1	1	1	1	1	1	1	1	0.0015184016207836493	1	1
GO_MEMBRANE_PROTEIN_COMPLEX	1	1	1	0.08480773507033323	0.004523525333095635	1	1	1	1	1	0.02489777667982296	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0975245571123553	1	1	1	1	1	1	0.06783565525083934	1	1	1	1	1	1	0.0005542147414178134	1	0.07648524271956392	0.07648524271956392	1	1	1	0.0023689841271321566	1	1	0.07023873735678465	1
GO_MEMBRANE_REGION	1	1	1	1	1	1	1	1	0.044726437236841665	1	0.0029978097303841045	1	1	1	1	1	1	1	1	1	0.02163412937428455	1	1	0.040037698202767924	1	1	1	1	1	0.04327062819497918	1	1	1	1	1	1	1	1	0.05643227094913317	1	1	1	1	1	1	1	1	1	1	1
GO_MEMBRANE_REPOLARIZATION	1	1	1	1	1	1	1	0.004993942786815864	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08563418872862305	1	1	1	1	1	1	1	1	1	0.016006697989437657	1
GO_MEMORY	1	1	1	1	1	1	0.0033967759878335	1	0.0806798892921492	1	0.019232120498440475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07884136128256958	1	1	1	1	1	0.027783412991097545	1	0.03295095120059055	1	1	1	1	1	1	1	1	1	0.08253171383699853	1
GO_MESENCHYMAL_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02319508776451551	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MESENCHYMAL_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012393945227718639	1	1	1	1	1	1	0.0035762494048277027	1	1	1	1	0.02188153617813282	1	1	1	1	1	1	1
GO_MESENCHYMAL_TO_EPITHELIAL_TRANSITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008185504676898603	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MESENCHYME_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	0.09242978887226361	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09709440922691281	1	1	1	1	1	1	0.03585909780646779	1	1	1	1	0.020666979697267496	0.07062555420575545	1	1	1	0.064280700990484	1	1	1	1	1	1	1
GO_MESENCHYME_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004961988704867082	1	1	1	1	0.02986380473730632	1	1	1	1	1	1	1
GO_MESONEPHRIC_TUBULE_MORPHOGENESIS	1	1	1	1	1	1	1	1	0.027293764676912358	1	1	1	1	1	1	1	1	0.008687517345392859	1	1	1	1	1	1	1	1	1	1	1	0.009956657014058234	1	1	1	1	1	1	1	0.007885105394677794	1	1	1	1	0.004893124250067271	1	1	0.009956657014058234	1	1	1	1
GO_MESONEPHROS_DEVELOPMENT	1	1	1	1	1	1	1	0.03646121194946528	0.0075735222050937745	1	1	1	1	1	1	1	1	0.0013628601155192266	1	1	1	0.04345325262468991	0.00017091300966742828	1	1	1	1	1	1	0.023121365775164104	0.05958124492556949	1	1	1	1	1	1	0.01842549305974628	0.0837140797108038	1	1	1	0.016482827006034317	1	1	0.023121365775164104	1	1	0.00785458524791327	1
GO_METALLOCARBOXYPEPTIDASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010645396066614632	1	0.03359992397571443	1	1	1	0.009874989601387774	1	1	1	1	1	1	1
GO_METALLOENDOPEPTIDASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02212589050299063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_METALLOEXOPEPTIDASE_ACTIVITY	1	1	1	1	1	1	1	0.07505618626096322	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04681450653593944	1	0.026005910375258567	1	1	1	0.004488505100395446	1	1	1	1	1	1	1
GO_METALLOPEPTIDASE_ACTIVITY	1	1	1	1	1	1	0.08046341321729666	1	1	1	1	1	1	1	1	1	1	0.0611176352524605	1	0.02704371213804968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019266369896745683	1	0.011778722496829541	1	1	1	0.0030514137700339283	1	1	1	1	0.04845955256524559	1	1
GO_METAL_CLUSTER_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05081531916587034	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_METAL_ION_HOMEOSTASIS	1	0.0636029531696326	1	0.009617032441942786	1	1	1	0.018282827386432055	1	0.05752802695320447	1	1	1	1	0.06313831593493924	1	1	1	1	1	1	1	1	1	1	1	1	0.04181065321114463	1	0.062384321064407944	1	1	1	1	1	1	1	1	0.0323625922336882	1	1	1	0.02108258516406336	1	1	1	0.054201540640076984	1	0.045236482845478654	0.03572061182950048
GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.00047999561340672514	1	1.4321306230469233e-05	0.002824786376430466	1	8.498071548523889e-05	0.0009279380261607573	1	1	1	1	1	1	1	1	1	0.06232254707906171	1	1	1	1	1	0.0005727941658455471	1	1	1	1	1	0.00039976758625859254	1	1	1	1	0.04807072148699176	1	0.008511262561453958	1	3.020261674091529e-07	0.09048596793160413	1	1	0.07200739005991919	0.0536983846846768	1	0.016162483318138965	0.06605553885210114	0.00805267923160724	0.006839779506577215	0.015969290525816637
GO_METAL_ION_TRANSPORT	1	0.0026591026003204288	1	0.0008852727563172236	0.018560268843536454	1	0.0003537746697550581	0.0019084196019553135	0.024658986739573008	1	0.07438738351067709	1	1	1	1	0.006891290246775816	1	0.042477311430437314	1	0.09034286267532954	1	1	1	0.05026605283148122	1	1	1	1	1	0.0009264277008735888	1	1	1	1	1	1	0.00037196602465805473	1	1.2946632325538943e-05	0.024549832102192748	1	1	0.0463893166974193	1	0.004896708963112895	0.05493881461724526	0.04642072848826184	1	0.0008347242617052775	0.06415587519605381
GO_METANEPHROS_DEVELOPMENT	1	1	1	1	1	1	1	1	0.048982077547508385	1	1	1	1	1	1	1	1	0.016040361075179366	1	1	1	0.03471059205723048	0.025086748659385094	1	1	1	1	1	0.0028626982244612798	0.01833712475541316	1	1	1	1	1	1	1	0.014583475066315854	0.06257469241127533	1	1	1	0.08108298944285275	1	1	1	1	1	0.05015510187613059	1
GO_METANEPHROS_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0022352625063847276	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_METENCEPHALON_DEVELOPMENT	0.01531843051505355	1	1	1	0.09023348949362475	1	0.002871010271327523	1	1	1	1	0.027907621444173025	1	1	1	1	1	1	1	0.05821959559821299	1	1	1	1	1	1	0.012683859022145638	1	1	0.027907621444173025	0.009630967360664822	1	1	1	1	1	1	0.02228066989885824	0.0009886765853321933	1	1	1	0.00031895721844810154	1	1	1	1	0.019161389483270286	0.07450147187405431	1
GO_METHYL_CPG_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00019976047948455644	1	1	1	1	1	1
GO_MICROTUBULE	0.034098520389892584	0.05235617347958876	0.04600551804878383	1	0.04183018936884786	1	1	0.011511026003510172	1	1	1	0.01654059488281867	1	0.04926287126078832	1	0.09194056580816357	1	0.06337163655612466	1	1	1	1	1	1	1	0.04285913661191465	1	1	1	0.0750382438717847	1	1	1	1	1	1	1	1	0.001328145814710635	0.022122952069148605	1	1	0.07370303581320559	1	1	1	0.002350772354181463	1	0.00706872126417879	1
GO_MICROTUBULE_ASSOCIATED_COMPLEX	1	1	1	1	0.033275034551400684	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.033677274962734205	1	0.07800023035560366	1	0.05104437288376862	1	1	1	1	1	1	1	1	0.07482274732354777	1	1	1	1	0.008477549552549424	1	1	0.04695293434633718	1	1	1
GO_MICROTUBULE_BASED_MOVEMENT	1	1	1	1	0.023369669568796825	1	1	0.04646260094357246	1	1	1	1	1	0.005250125041485809	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051432373956224686	1	1	0.05508238625840445	1	1	1	1	1	0.0039246105722764435	0.06358593360000864	1	1	1	1	1	1	0.00825952583203804	1	1	1
