	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
GO_DEVELOPMENTAL_CELL_GROWTH			MAP1B MAP2 NKX6-1 SEMA6B UNC13A											CACNG7 ISLR2 MAP1B MAP2 PAK6 RGS4 SEMA6B SYT2																						AGT ISLR2 MAP2 SEMA6B				CACNG7 UNC13A	AGT ISLR2 MAP1B SEMA6B SYT2 UNC13A			ISLR2 NKX6-1 PAK6 SEMA6B SPP1						CACNG7 NKX6-1 SYT4 UNC13A	CACNG7 ISLR2 NKX6-1 PAK6 SYT2			AGT MAP1B MAP2 SEMA6B SPP1 SYT2					PAK6 SPP1 SYT2	NKX6-1 SPP1 SYT2	MAP2 PAK6 SEMA6B				
GO_DEVELOPMENTAL_GROWTH														ANXA6 CACNG7 GAP43 GHRL ISLR2 LGR6 MAP1B MAP2 NKD1 PAK6 PLAG1 RGS4 SEMA6B SFRP1 SPTBN4 SYT2 TP73 UNC79	ARX CACNG7 DLL1 GAP43 GHRL MAP2 NDRG4 NKD1 PAK6 SEMA6B SPP1 SPTBN4																							ANXA6 GAP43 GHRL ISLR2 MDK NKD1 PAK6 RGS4 SEMA6B SPTBN4 SYT2 TP73		ARX CACNG7 UNC13A	AGT GAP43 ISLR2 LGR6 MAP1B MDK NKD1 PLAG1 SEMA6B SLC12A5 SPTBN4 SYT2 TP73 UNC13A									ARX CACNG7 IGF2 NKX6-1 SYT4 UNC13A									ANXA6 PAK6 SPP1 SYT2	LGR6 NKX6-1 SPP1 SYT2	ANXA6 MAP2 NDRG4 PAK6 SEMA6B	DLL1 GAP43 MDK PLAG1 SFRP1 SLC12A5 SYT2 UNC79			
GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS		CACNG7 NKD1 SYT2	MAP1B MAP2 NKX6-1 SEMA6B SFRP1 UNC13A											CACNG7 ISLR2 MAP1B MAP2 NKD1 PAK6 SEMA6B SFRP1 SYT2	CACNG7 MAP2 NKD1 PAK6 SEMA6B SPP1																									CACNG7 UNC13A	ISLR2 MAP1B NKD1 SEMA6B SYT2 UNC13A			ISLR2 NKX6-1 PAK6 SEMA6B SPP1						CACNG7 NKX6-1 SYT4 UNC13A	CACNG7 ISLR2 NKX6-1 PAK6 SYT2	CACNG7 NKD1 PAK6 SEMA6B SYT2							PAK6 SPP1 SYT2	NKX6-1 SPP1 SYT2	MAP2 PAK6 SEMA6B				
GO_DEVELOPMENTAL_MATURATION	GATA2 GRIN1 NKX6-1	BAIAP3 DCHS1 IGSF21	AKR1B1 BAIAP3 CCR6 CEND1 FEV GATA2 MAP1B MMP2 NFASC NKX6-1 PTPRN UNC13A	BAIAP3 CAMK2B CDK5R2 CEND1 DCHS1	BAIAP3 CAMK2B CCR6 CDK5R2 CEND1 DCHS1 PTPRN SPTBN4		CATSPER2 CCL19 GATA2						DCHS1 GATA2 SPTBN4	AKR1B1 BAIAP3 CAMK2B CCL19 CDK5R2 DCHS1 FEV IGSF21 MAP1B NFASC PTPRN RET SPTBN4 SYP	ASCL1 C1QL1 CDK5R2 DCHS1 IGSF21 NFASC SEZ6 SPTBN4	BAIAP3 CATSPER2 DCHS1 DEFB1 MMP2 NFASC SEZ6 SYP TFCP2L1			DEFB1 FEV IGSF21 PTPRN SEZ6 SPTBN4 SYP TFCP2L1								DCHS1 IGSF21 NFASC TFCP2L1	BAIAP3 CAMK2B CEND1 GATA2 SYP	AKR1B1 ASCL1 BAIAP3 C1QL1 GATA2 NFASC SPTBN4 SYT4	CATSPER2 GATA2 SYT4	ACTL6B C1QL1 CEND1 GATA2 IGSF21 SPTBN4 SYP TFCP2L1	ACTL6B AKR1B1 BAIAP3 CAMK2B CCR6 CEND1 FEV MMP2 NFASC TFCP2L1	ACTL6B AKR1B1 BAIAP3 C1QL1 CCL19 CDK5R2 CEND1 DCHS1 IGSF21 NFASC NKX6-1 TFCP2L1	ACTL6B BAIAP3 C1QL1 CCL19 CDK5R2 FEV GATA2 IGSF21 MMP2 NFASC NKX6-1 PTPRN SEZ6 SYP	ASCL1 GATA2 SYT4 UNC13A	AKR1B1 C1QL1 CAMK2B CEND1 MMP2 NFASC RET TFCP2L1	AKR1B1 C1QL1 CEND1 MMP2 TFCP2L1	ACTL6B BAIAP3 CAMK2B DCHS1 DEFB1 MMP2 PTPRN SEZ6 SPTBN4	CAMK2B CEND1 SEZ6 UNC13A	ASCL1 UNC13A	CAMK2B CCR6 CEND1 GRIN1 IGSF21 MAP1B MMP2 SPTBN4 SYP TFCP2L1 UNC13A	DCHS1 FEV IGSF21 MMP2 SPTBN4	BAIAP3 C1QL1 CDK5R2 DEFB1 FEV NKX6-1 PTPRN SYP	ASCL1 DCHS1 DEFB1 GRIN1 NKX6-1 PTPRN RET SEZ6 SPTBN4 SYP	AKR1B1 BAIAP3 CATSPER2 DEFB1 IGSF21 MMP2 SYP TFCP2L1	ACTL6B DEFB1 NFASC SEZ6			BAIAP3 CAMK2B CDK5R2 DEFB1 FEV GRIN1 IGSF21 MAP1B MMP2 NFASC PTPRN RET SPTBN4	ASCL1 CCL19 GATA2 NKX6-1 SYT4 UNC13A	AKR1B1 CATSPER2 CEND1 FEV GRIN1 NKX6-1 SPTBN4 TFCP2L1	BAIAP3 C1QL1 CAMK2B NFASC PTPRN RET SEZ6		C1QL1 CCL19 CEND1 DEFB1 FEV GATA2 IGSF21 MAP1B NFASC RET SEZ6											
GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION																						CATSPER2 IGF2 TNP1																										ASCL2 CATSPERB KIT											PCYT1B SPP1 TDRD6 TPGS1						
GO_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS																			DACH1 PTPRN VGF																									DACH1 PCYT1B PTPRN VGF					DACH1 PTPRN SFRP1 VGF									KIT VGF							
GO_DICARBOXYLIC_ACID_TRANSPORT																			ADORA2A SNAP25 STX1A								CPLX1 SNAP25					CPLX1 SLC26A7 SNAP25		ADORA2A CPLX1 SNAP25 STX1A	SLC26A7 SYT4												CPLX1 SLC26A7			SLC26A7 SYT4															
GO_DIENCEPHALON_DEVELOPMENT	ARX GATA2		GATA2 ISL1 PAX6										ARX GATA2 PAX6		ARX CHRNB2 ISL1		CHRNB2 PAX6												ARX GATA2 PAX6	ARX GATA2	ARX GATA2 ISL1 PAX6				ARX GATA2															ARX GATA2				GATA2 ISL1 PAX6											
GO_DIGESTION	APOA4 ARX SLC26A7 TAC1		APOA1 ENPP7 SCT SLC26A7				MUC2 TAC1						ARX GHRL MUC2 SCT	APOA1 GHRL SCT SLC26A7 SST UCN3 WNK3	ARX CLPS GHRL SCT				APOA1 ENPP7 GHRL TAC1 UCN3		APOA1 APOA4 MUC2 WNK3									APOA4 ARX TAC1			APOA1 ENPP7 MUC2 PGA3 PGA5	APOA1 ENPP7 MUC2 SCT SST	ARX SLC26A7	APOA1 CLPS NEUROD1 PGA3 PGA4 PGA5	CLPS MUC2 PGA3 PGA4	APOA4 CLPS ENPP7 GHRL MUC2 NEUROD1 PGA3 PGA4 PGA5 SCT			CLPS MUC2 PGA3 SCT WNK3					ENPP7 MUC2 SLC26A7				APOA4 ARX SLC26A7 SST TAC1			APOA1 APOA4 ENPP7 TAC1	APOA1 APOA4 ENPP7 PGA3 SCT UCN3 WNK3						APOA4 MUC2			MUC2 UCN3 WNK3		
GO_DIGESTIVE_SYSTEM_DEVELOPMENT		CCDC39 DCHS1											DACT1 DCHS1 SCT	DCHS1 GIP RET SCT SFRP1														DACT1 NKX2-2						CCDC39 DACT1 IGF2 NPY PYY SCT	ASCL1 NPY					ASCL1 NPY				ASCL1 DCHS1 GIP NPY PYY RET SCT						ASCL1 DACT1 IGF2					CCDC39 KIT		CCDC39 GIP KIT PYY RET						CCDC39 PYY SFRP1		
GO_DIGESTIVE_SYSTEM_PROCESS	APOA4 SLC26A7 TAC1		APOA1 ENPP7 SCT SLC26A7				MUC2 TAC1						GHRL MUC2 SCT	APOA1 GHRL SCT SLC26A7 WNK3					APOA1 ENPP7 GHRL TAC1		APOA1 APOA4 MUC2 WNK3									APOA4 TAC1				APOA1 ENPP7 MUC2 SCT				APOA4 ENPP7 GHRL MUC2 NEUROD1 SCT								ENPP7 MUC2 SLC26A7	MUC2 SLC26A7		APOA1 ENPP7 GHRL NEUROD1	APOA4 SLC26A7 TAC1			APOA1 APOA4 ENPP7 TAC1	APOA1 APOA4 ENPP7 SCT WNK3						APOA4 MUC2					
GO_DIGESTIVE_TRACT_MORPHOGENESIS																																													DACT1 SFRP1																				
GO_DIOL_BIOSYNTHETIC_PROCESS																																						GCH1 QDPR						GCH1 QDPR	GCH1 QDPR				GCH1 QDPR																
GO_DIOL_METABOLIC_PROCESS																																						GCH1 QDPR						GCH1 QDPR	GCH1 QDPR				GCH1 QDPR																
GO_DIOXYGENASE_ACTIVITY																													TDO2 UTY																																				
GO_DIPEPTIDASE_ACTIVITY	ACE DPEP1																																																																
GO_DISTAL_AXON	GRIK3 GRIN1 KIF5C NTS	BRSK2 CPLX2 KCNAB2 TUBB3	ATCAY BOC CPLX1 EPHA4 GRIK3 GRIK5 KCNA6 KCNAB2 MAP1B MAP2 PRRT2 PTPRN SCGN STMN2 TMOD2 UNC13A	BRSK2 CDK5R2 GRIK3 KCNA6	BRSK2 CDK5R2 KCNAB2 PRRT2 PTPRN STMN3							EPHA4 MAPK8IP1 PRKCG STMN3 TMOD2	MAP3K12 NTS PRRT2	BOC CDK5R2 CPLX2 CRMP1 EPHA4 GAP43 GRIK5 KCNAB2 KIF5C MAP1B MAP2 MAPK8IP1 PRKCG PRRT2 PTPRN SCGN SLC8A1 STMN2 STMN3 SYP TMOD2 UCN3	APBB1 ATCAY BRSK1 BRSK2 CDK5R2 CRMP1 GAP43 GRIK3 GRIK5 MAP2 MAP3K12 MAPK8IP1 NCS1 SCGN SLC18A1 SNAP25 STMN2 STMN4 TUBB3	APBB1 BOC BRSK2 GRIK5 KCNAB2 MAP3K12 PRRT2 SNAP25 SYP	APBB1 EPHA4 GAP43 MAP3K12 PRRT2 TMOD2	CPLX1 CRMP1 MAP2 MAP3K12	APBB1 BRSK1 EPHA4 GAP43 GRIK5 KIF5C MAP2 NTS PRRT2 PTPRN SCGN SNAP25 STMN2 SYP UCN3		APBB1 BRSK1 SYP	BRSK2 CPLX1			BRSK2 KCNA6 MAP3K12	APBB1 ATCAY KCNA6 NTS SNAP25	CPLX1 MAP2 MAP3K12 SNAP25	ATCAY CPLX1 GAP43 SYP		ATCAY GRIK3 KIF5C NTS	APBB1 ATCAY BOC EPHA4 GAP43 GRIK5 KIF5C MAP2 NTS SCGN SLC18A1 SNAP25 STMN4 SYP UCN3	APBB1 ATCAY BRSK2 CPLX1 EPHA4 MAP2 MAP3K12 PRRT2 SCGN SLC18A1 SNAP25	BOC BRSK1 BRSK2 CDK5R2 CPLX1 CPLX2 GRIK5 MAP2 MAPK8IP1 NCS1 PRRT2 SLC8A1 SNAP25 STMN2 STMN4 TMOD2 TUBB3	APBB1 ATCAY BOC CDK5R2 CPLX1 CPLX2 EPHA4 GAP43 GRIK5 KCNA6 KCNAB2 MAP2 MAP3K12 MAPK8IP1 NCS1 NTS PRRT2 PTPRN SCGN SLC18A1 SLC8A1 SNAP25 STMN2 STMN4 SYP TMOD2	GRIK3 KCNA6 KIF5C UNC13A		APBB1 KCNAB2 MAP3K12 PRRT2 SLC8A1	BRSK2 CPLX1 EPHA4 GAP43 MAP3K12 NCS1 PTPRN SCGN SLC18A1 SLC8A1 SNAP25 STMN3			BOC BRSK1 BRSK2 CPLX1 EPHA4 GAP43 GRIK5 GRIN1 KCNAB2 MAP1B MAP3K12 NCS1 PRKCG SNAP25 STMN2 SYP UNC13A	APBB1 CPLX2 EPHA4 SCGN SLC8A1 SNAP25	BRSK2 CDK5R2 PTPRN SNAP25 SYP TUBB3 UCN3	APBB1 BRSK2 CPLX1 CPLX2 GRIK5 GRIN1 MAP3K12 PTPRN SNAP25 SYP	ATCAY BOC BRSK2 CPLX1 EPHA4 GAP43 SLC18A1 SLC8A1 SYP TUBB3		ATCAY BOC CPLX1 MAP2		APBB1 BOC BRSK2 CDK5R2 CPLX2 EPHA4 GRIK5 GRIN1 MAP1B MAP2 MAP3K12 MAPK8IP1 NCS1 PRKCG PRRT2 PTPRN SCGN SLC8A1 SNAP25 STMN2 STMN4 TUBB3	ATCAY CRMP1 GRIK3 KCNA6 KIF5C NTS UNC13A	ATCAY BOC BRSK2 CPLX2 EPHA4 GAP43 GRIN1 MAPK8IP1 NTS PRKCG SCGN SLC8A1 TMOD2	BRSK1 BRSK2 CPLX1 CPLX2 EPHA4 GRIK5 KIF5C MAP3K12 MAPK8IP1 NCS1 PRKCG PTPRN STMN3 TMOD2 TUBB3 UCN3	BRSK2 GRIK3 KCNAB2 MAP3K12 PRRT2 SLC8A1 STMN3 TMOD2 TUBB3	APBB1 CPLX1 GAP43 GRIK5 MAP1B MAP2 MAPK8IP1 PRRT2 SLC18A1 SLC8A1 STMN2 STMN4 TUBB3 UCN3	GRIK3 MAP2	BRSK2 EPHA4 MAP3K12	APBB1 CPLX1 EPHA4 GRIK5 KCNAB2 NCS1 PRKCG SYP TUBB3 UNC13A	KCNAB2 MAP3K12 NCS1 PRRT2 STMN3	APBB1 EPHA4 NTS STMN3		CPLX1 MAP2 MAP3K12		CDK5R2 EPHA4 MAP2 MAP3K12 PRKCG PRRT2 PTPRN TMOD2 UCN3		
GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	FFAR1 GATA2 GRIN1 TAC1						CCL19 FFAR1 GATA2 TAC1						AGT CACNA1A GATA2 GHRL						AGT ANK2 CACNA1A CACNA1C FFAR1 GHRL JPH4 KCNK3 SCGN TAC1 TRPC6 TRPM2										AVPR1B GATA2 KCNK3 SGCD TRPC6			ANK2 CACNA1A CACNA2D1 CCR6 KCNK3 SCGN SLC30A4 TRPC6 TRPM2		AGT ANK2 AVPR1B CACNA1A CACNA1C CCL19 GATA2 KCNK3 NCS1 SCGN SGCD SLC30A8 SLC8A1 TRPC6				ANXA6 AVPR1B CACNA1A CACNA1C CACNA2D1 GHRL KCNK3 NCS1 SCGN SLC8A1 TRPC7 TRPM2			AGT ANK2 AVPR1B CACNA2D1 CCR6 GRIN1 JPH4 KCNK3 NCS1 SLC30A4 SV2A TRPC6	AGT ANK2 ANXA6 CACNA1A CACNA1C CACNA2D1 CACNB2 JPH4 SCGN SLC8A1 TRPM2							ANK2 ANXA6 CACNA1A CACNB2 GHRL GRIN1 JPH4 NCS1 SCGN SLC8A1 TRPC7	CACNB2 CCL19 FFAR1 GATA2 TAC1	ANK2 CACNA1A FFAR1 GRIN1 SCGN SLC8A1 SV2A TAC1 TRPC6			AGT CACNA1A CACNA1C CCL19 GATA2 JPH4 SLC30A8 SLC8A1 SV2A TRPC7											
GO_DIVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	CACNA1B GRIN1	CACNA1H CACNG7	CACNA1B CACNA1C CACNA2D1 SLC30A4 TRPC6	CACNA1A CACNB4 TRPM2										ANXA6 CACNA1A CACNA1B CACNA2D1 CACNG7 SLC30A8 SLC8A1	CACNA1A CACNA2D1 CACNG7 NCS1 SLC30A4 TRPC7	CACNA1A CACNA1H CACNB4 CACNG7 CATSPER2			CACNA1A CACNA1C CACNB4 CACNG6 TRPC6 TRPM2			ANXA6 CATSPER2								CACNA1B CATSPER2	CACNA1A CACNA1B CACNA1C CACNG6 SLC30A8 TRPM2	CACNA1A CACNA2D1 CACNG6 SLC30A4 TRPC6 TRPM2		CACNA1A CACNA1C CACNA1H CACNB4 CACNG4 CACNG6 NCS1 SLC30A8 SLC8A1 TRPC6			ANXA6 CACNA2D1 CACNB4 SLC8A1	ANXA6 CACNA1A CACNA1C CACNA2D1 CACNG4 CACNG6 NCS1 SLC8A1 TRPC7 TRPM2	ANXA6 CACNA1H TRPM2	CACNB2 CACNG7	CACNA1B CACNA1H CACNA2D1 GRIN1 NCS1 SLC30A4 TRPC6	ANXA6 CACNA1A CACNA1B CACNA1C CACNA2D1 CACNB2 SLC8A1 TRPM2	CACNA2D1 CACNB4 CACNG6 TRPC7	CACNA2D1 CACNG6 GRIN1 TRPC7		CACNA1A CACNA2D1 CACNB4 TRPC6	CACNA2D1 CACNB4 CATSPER2		ANXA6 CACNA1A CACNA1H CACNB2 CACNB4 CACNG4 CACNG6 GRIN1 NCS1 SLC8A1 TRPC7	CACNA1B CACNB2 CACNG7	CACNA1A CACNA1B CACNB4 CACNG6 CACNG7 CATSPER2 GRIN1 SLC8A1 TRPC6	CACNA1B CACNA1C CACNB4 CACNG7 NCS1		CACNA1A CACNA1C CACNB4 CACNG6 SLC30A8 SLC8A1 TRPC7			ANXA6 CACNA2D1 CACNG4 NCS1 SLC30A4				ANXA6 CACNA1C CACNB2				
GO_DIVALENT_INORGANIC_CATION_TRANSPORT	CACNA1B FFAR1 GRIN1			CACNA1A CACNB4 CAMK2B CHRNB2 GCK KCNJ2 RGS9 TRPM2	ANK2 ANXA6 CACNB4 CAMK2B CHRNB2 GCK		CATSPER2 CCL19 FFAR1						ADORA2A AGT AHNAK CACNA1A	ANK2 ANXA6 CACNA1A CACNA1B CACNA2D1 CACNG7 CAMK2B CCL19 CHRNB2 GCK JPH4 KCNJ2 RGS4 SLC30A8 SLC8A1 WNK3	CACNA1A CACNA2D1 CACNG7 CHRNB2 FGF14 GCK NCS1 RGS9 S100A1 SLC30A4 TRPC7	AHNAK CACNA1A CACNA1H CACNB4 CACNG7 CATSPER2 KCNJ2 RGS4			ADORA2A AGT ANK2 CACNA1A CACNA1C CACNB4 CACNG6 FFAR1 GCK JPH4 TRPC6 TRPM2		ADORA2A AGT SLC30A4 WNK3	ANXA6 CATSPER2					AHNAK ANK2 CACNA1C FGF14 TRPC6	CACNA1B CAMK2B FFAR1			AGT ANK2 CACNA1A CACNA1B CACNA1C CACNG6 FFAR1 FGF14 GCK KCNJ2 RGS4 S100A1 SLC30A8 TRPM2	ANK2 CACNA1A CACNA2D1 CACNG6 CAMK2B RGS9 SLC30A4 TRPC6 TRPM2		ADORA2A AGT ANK2 CACNA1A CACNA1C CACNA1H CACNB4 CACNG4 CACNG6 CCL19 GCK KCNJ2 NCS1 S100A1 SLC30A8 SLC8A1 TRPC6				ANXA6 CACNA1A CACNA1C CACNA2D1 CACNG4 CACNG6 CAMK2B FGF14 NCS1 RGS4 RGS9 SLC8A1 TRPC7 TRPM2	ANK2 ANXA6 CACNA1H CAMK2B RGS9 TRPM2		AGT ANK2 CACNA1B CACNA1H CACNA2D1 CAMK2B CHRNB2 GRIN1 JPH4 KCNJ2 NCS1 RGS9 SLC30A4 TRPC6 WNK3	AGT ANK2 ANXA6 CACNA1A CACNA1B CACNA1C CACNA2D1 CACNB2 JPH4 SLC8A1 TRPM2	CACNA2D1 CACNB4 CACNG6 FGF14 JPH4 TRPC7	CACNA2D1 CACNG6 CHRNB2 FGF14 GRIN1 JPH4 KCNJ2 RGS9 S100A1 TRPC7	AHNAK ANK2 CACNA1A CATSPER2 FFAR1 KCNJ2 RGS4 S100A1 SLC8A1	CACNA1A CACNA2D1 CACNB4 FGF14 RGS9 TRPC6			ANK2 ANXA6 CACNA1A CACNA1H CACNB2 CACNB4 CACNG4 CACNG6 CAMK2B FGF14 GCK GRIN1 JPH4 NCS1 RGS9 SLC8A1 TRPC7	CACNA1B CACNB2 CACNG7 CCL19 FFAR1	AHNAK ANK2 CACNA1A CACNA1B CACNB4 CACNG6 CACNG7 CATSPER2 FFAR1 GCK GRIN1 S100A1 SLC8A1 TRPC6	ADORA2A AHNAK ANK2 CACNA1B CACNA1C CACNB4 CACNG7 CAMK2B KCNJ2 NCS1 RGS9 S100A1		ADORA2A AGT CACNA1A CACNA1C CACNB4 CACNG6 CCL19 FGF14 GCK JPH4 KCNJ2 SLC30A8 SLC8A1 TRPC7 WNK3			AHNAK ANK2 ANXA6 CACNA2D1 CACNG4 CHRNB2 GCK KCNJ2 NCS1 RGS9 SLC30A4				AHNAK ANXA6 CACNA1C CACNB2 RGS9				
GO_DNA_BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY													ARNT2 FOXJ1 GATA2 PAX6																																ARNT2 ETV1 FOXJ1 LMX1A MAFB NFAT5 PAX6 PBX3 PLAG1 POU5F1 TP73																				
GO_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY																																													AEBP1 ARNT2 ATOH8 ETV1 FOXJ1 HEY1 HMBOX1 LMX1A MAFB MYT1 NFAT5 PAX6 PBX3 PLAG1 POU5F1 SIM1 ST18 TFCP2L1 TP73 ZNF519								DACH1 FOXJ1 HES6 HMBOX1 HOPX INSM1 NFAT5 NKX6-1 NPAS3 PLAG1 POU5F1 SIM1 ST18 TFCP2L1 TP73 ZBTB25 ZNF117 ZNF518A ZNF519 ZNF846												
GO_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING																																				ATOH8 BEX1 DUSP26 HES6 NEUROD1																													
GO_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY													ARX HEY1 HHEX PAX6 ZBTB25																ARX ASCL1 HMBOX1 PAX6 POU5F1										AEBP1 HHEX INSM1 ZBTB25					ASCL1 ASCL2 DACH1 HEY1 HHEX HMBOX1 NKX6-1									DACH1 HMBOX1 INSM1 NKX6-1 POU5F1 ZBTB25 ZNF846									HEY1 HHEX HMBOX1 ZBTB25 ZNF846			
GO_DOPAMINERGIC_NEURON_DIFFERENTIATION			LMX1A SFRP1													LMX1B SFRP1															LMX1A SFRP1							LMX1A LMX1B							LMX1A SFRP1				LMX1A LMX1B SFRP1																
GO_DOPAMINERGIC_SYNAPSE												CHRNA5 CHRNB2		CHRNA5 CHRNB2																			CHRNA5 CHRNB2																																
GO_DOPAMINE_BIOSYNTHETIC_PROCESS				DDC GCH1																											DDC GCH1							DDC GCH1						DDC GCH1	DDC GCH1				DDC GCH1				DDC GCH1												
GO_DOPAMINE_METABOLIC_PROCESS				CHRNB2 DDC GCH1	CHRNB2 DDC									CHRNB2 DDC TACR3																	DDC GCH1							DDC GCH1 TACR3	DDC TACR3					CHRNB2 DDC GCH1	DDC GCH1 TACR3				DDC GCH1				CHRNB2 DDC GCH1												
GO_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY			CALY GNG2 RGS9									GNAO1 RGS9		GNAO1 GNG2 RGS4	GNAO1 GNG2 RGS9																CALY GNG2 RGS4	CALY RGS9		CALY GNAO1 GNG2				GNAO1 RGS4 RGS9			CALY GNAO1 RGS9			GNAO1 GNG2 RGS9	GNG2 RGS4		CALY GNG2		CALY GNG2 RGS9		CALY GNAO1	CALY GNAO1 RGS9		CALY GNAO1 GNG2			GNAO1 RGS9								
GO_DOPAMINE_TRANSPORT				CHRNB2 SYT5	CHRNB2 SYT2									CHRNB2 SYT2 SYT5			CHRNB2 SYT2												SYT2 SYT4				CHRNB2 SYT2 SYT5																		SYT2 SYT5	SYT2 SYT5	CHRNB2 SYT2 SYT5									SYT2 SYT5			
GO_DORSAL_ROOT_GANGLION_DEVELOPMENT																																													RGS4 TUBB3																				
GO_DORSAL_SPINAL_CORD_DEVELOPMENT																																												ASCL1 PBX3																					
GO_DORSAL_VENTRAL_AXIS_SPECIFICATION			PAX6 SFRP1											PAX6 SFRP1		PAX6 SFRP1															PAX6 SFRP1														PAX6 SFRP1				PAX6 SFRP1																
GO_DORSAL_VENTRAL_PATTERN_FORMATION			NKX6-1 PAX6 SFRP1													DSCAML1 LMX1B PAX6 SFRP1													ASCL1 PAX6			DSCAML1 NKX2-2 SFRP1										DSCAML1 PAX6					DSCAML1 LMX1B		LMX1B NKX2-2 PAX6 SFRP1	ASCL1 NKX6-1															
GO_DRUG_BINDING														CHRNB2 NKTR PDE2A SFRP1																			ACE CHRNB2 NKTR PDE2A SFRP1												GABRA1 PDE2A SFRP1					ACE GABRA1															
GO_DYNAMIN_FAMILY_PROTEIN_POLYMERIZATION_INVOLVED_IN_MEMBRANE_FISSION																																DNM3 MX2											DNM3 MX2																						
GO_DYNEIN_INTERMEDIATE_CHAIN_BINDING														DNAH11 HOOK3		DNAH11 HOOK3	DNAH11 HOOK3																	DNAH11 HOOK3															DNAH11 HOOK3				DNAH11 HOOK3										DNAH11 HOOK3		
GO_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING														DNAH11 HOOK3		DNAH11 HOOK3	DNAH11 HOOK3																	DNAH11 HOOK3															DNAH11 HOOK3				DNAH11 HOOK3										DNAH11 HOOK3		
GO_EARLY_ENDOSOME																					APOA1 APOA4 APOC3																																												APOA4 CLCN4
GO_EAR_DEVELOPMENT							GABRB3 GATA2						DCHS1 GABRB3 GATA2						CEP290 EPHA4 GABRB3 KCNK3 STRC						DLL1 STRC			GABRB3 GATA2	CEP290 GATA2 KCNK3				CEP290 DCHS1 DLL1 KCNK3 LIN7A MAFB STRC					DCHS1 EPHA4 GABRB3 KCNK3 MAFB NEUROD1 SPARC				DCHS1 EPHA4 GABRB3 STRC										EPHA4 GABRB3 KCNK3 LIN7A MAFB SPARC	DCHS1 DLL1 GABRB3 KCNK3 LIN7A SPARC						CEP290 EPHA4				CEP290 EPHA4 MAFB STRC		
GO_EAR_MORPHOGENESIS																																																															CEP290 MAFB STRC		
GO_EATING_BEHAVIOR										ADORA2A UCHL1			ADORA2A GHRL	GHRL UCHL1	GHRL UCHL1				ADORA2A GHRL																																														
GO_ELECTRON_TRANSFER_ACTIVITY																													AKR1B1 QDPR																																				
GO_EMBRYONIC_APPENDAGE_MORPHOGENESIS																																																													CACNA1C WNT9A				
GO_EMBRYONIC_EYE_MORPHOGENESIS													MFAP2 PAX6																		FBN1 PAX6																																		
GO_EMBRYONIC_FORELIMB_MORPHOGENESIS			CACNA1C WNT9A																																																	CACNA1C WNT9A									CACNA1C WNT9A				
GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT																																											DLL1 NDRG4						CCDC39 DLL1 NDRG4													CCDC39 DLL1			
GO_EMBRYONIC_HEART_TUBE_MORPHOGENESIS																																											DLL1 NDRG4						CCDC39 DLL1 NDRG4													CCDC39 DLL1			
GO_EMBRYONIC_HEMOPOIESIS																														GATA2 KIT																																			
GO_EMBRYONIC_MORPHOGENESIS																									DLL1 DSCAML1 FBN1 STRC											APOA1 ATOH8 CFC1 DSCAML1 MAFB MMP2 NEUROD1 POU5F1 RET WNT9A									APOA1 ATOH8 DACT1 DLL1 MAFB MMP2 PAX6 POU5F1 SFRP1														APOA1 CEP290 DSCAML1 WNT9A						
GO_EMBRYONIC_ORGAN_DEVELOPMENT												ASCL2 CEP290 FBN1 PBX3 WNT9A	GATA2 HEY1 MFAP2 PAX6 SCT									IGF2 MFAP2	IGF2 MFAP2		DLL1 DSCAML1 FBN1 STRC																							ASCL2 KIT							CCDC39 KIT MFAP2				CEP290 DSCAML1 WNT9A				CCDC39 CEP290 MAFB PBX3 STRC WNT9A		
