	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_EXOCYTOSIS		BRSK2 PRKCG SCG3 SNAP25 STX1A SYN1 SYT2 TRPM2			BAIAP3 BRSK2 CDK5R2 CRISP3 LGI3 LIN7A RAPGEF4 SCG3 SNAP25 SYN1 SYP				ADCY1 CHRNA5 IGF2 RAB3C SPARC TRPM2 UNC13A		ADCY1 CHRNA5 CHRNB2 STX1A STXBP5L TTR				ADCY1 CHGA PRKCG STX1A STXBP5L SYT5										APOA1 CRISP3 NCS1 TTR					ADCY1 CACNA1H CADPS RAB3C		ADORA2A CDK5R2 CRISP3 GRIK5 KCNAB2 LIN7A PRRT2 SNAP25						BAIAP3 CDK5R2 CHGA CHRNA5 CPLX2 FABP5 GRIK5 LGI3 MMRN1 NFASC RAB26 RAB3C SNAP25 STX1A STXBP5L SV2A SYP		STXBP5L SYP SYT5							CDK5R2 CPLX2 GRIK5 LGI3 NCS1 SYP		
GO_EXOGENOUS_PROTEIN_BINDING					CDHR3 CLDN6																	CLDN6 EFNB3																										CLDN6 EFNB3	
GO_EXOPEPTIDASE_ACTIVITY			ACE AEBP1		AEBP1 NAALADL1										BLMH NAALADL1		AEBP1 CPE				AEBP1 BLMH CPB1 NAALADL1										AEBP1 CPA1					CPA1 CPE NAALADL1		BLMH CPA1 CPB1 DPEP1				CPA1 CPE DPEP1 NAALADL1				ACE CPE	CPE NAALADL1		
GO_EXPORT_ACROSS_PLASMA_MEMBRANE									ATP1A3 RGS9																																								
GO_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE			ACE CCR6 SCUBE1																																								F10 MUC17						
GO_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY									CHRNA5 GABRB3		CHRNA3 CHRNA5 CHRNB2	GABRA1 P2RX6																				GABRP GRIK5						CHRNA5 GABRA1 GABRP GRIK5				GABRA1 P2RX6						GRIN1 P2RX6	
GO_EXTRACELLULAR_MATRIX			AEBP1 ANXA6 APLP1 ELFN1 GPC2	CRISP3 DST ELFN1	ADAMTSL1 AEBP1 CRISP3 MFAP2 MUC2 MUC5B RTN4RL1 ZG16	ADAMTSL2 GPC2	FCGBP GPC6 MDK MUC17 RTN4RL1 TMEFF1 ZG16	ADAMTSL2 AGT APLP1 APOC3 COL14A1 DST GPC2 IMPG1 MMRN1 SFRP1		CRISP3 MUC17 VCAN		MMP11 MMRN1 MUC5AC SPON2 ZG16							ADAMTSL2 AEBP1 AGT APLP1 MMP2 RTN4RL1 TMEFF2		ADAMTSL1 AEBP1 ANXA6 APOA1 COL14A1 GPC2 MMP11 SMOC1 ZG16	AEBP1 APLP1 FCGBP RTN4RL1 SPARC TMEFF1				DST FCGBP IMPG1					AEBP1 LRRN2 LTBP2 MDK MMP2 MUC17 SPON2				CRISP3 SPON2	FCGBP GPC2 LTBP2 MDK MMP11 MMP2 SPON2		ADAMTSL1 AGT ANXA6 APLP1 BGN COL14A1 GPC6 LRRTM3 MDK MMRN1 SMOC1 THBS4 TMEFF2 VCAN	APLP1 GPC6 MUC5B THBS4		FCGBP MFAP2							AGT ANXA6 APLP1 MDK MUC17 MUC5B SPON2 TMEFF1	CRISP3 MUC2
GO_EXTRACELLULAR_MATRIX_BINDING																																						BGN SMOC1 SPP1											
GO_EXTRACELLULAR_MATRIX_DISASSEMBLY																						SCUBE1 TMPRSS6						LCP1 MMP11								MMP11 MMP2											LCP1 MMP2	LCP1 SCUBE1	
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT										MUC17 VCAN		MMRN1 MUC5AC					AEBP1 MFAP2					AEBP1 SPARC				IMPG1 MUC3A					AEBP1 LTBP2 MUC17																		
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE																																						BGN VCAN											
GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION									ADAMTSL2 COL14A1 LCP1 SPARC								AEBP1 JAM3 MFAP2 TTR		ADAMTSL2 AEBP1 AGT MMP2 TTR		ADAMTSL1 AEBP1 COL14A1 MMP11 SMOC1	AEBP1 SCUBE1 SPARC TMPRSS6							FBN1 TTR									ADAM12 ADAMTSL1 AGT BGN COL14A1 JAM3 LCP1 SMOC1 SPP1 TMPRSS6 VCAN				ADAMTSL2 AGT BGN JAM3 MMP2 TMPRSS6							
GO_EXTRACELLULAR_TRANSPORT																						CCDC39 DNAH11																											
GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY								AGT CD70 MLLT11 PELI3 RET SFRP1																																									
GO_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE																			GNAO1 SNAP25													GNG4 KCNAB2 SNAP25						GNAO1 GNG2 GNG4 SNAP25											
GO_EXTRINSIC_COMPONENT_OF_MEMBRANE		DCHS1 GFRA3 SNAP25 SYN1			CDHR3 JAKMIP1 PSD SNAP25 SYN1														DEFB1 GNAO1 SNAP25		DEFB1 GFRA3 KCNAB2 SYN1	GFRA3 MUC16 SCUBE1								GNG4 KIF1A		GNG4 KCNAB2 KIF1A SNAP25					DCHS1 GFRA3 JAKMIP1 SYN1	CDHR3 GNAO1 GNG2 GNG4 JAKMIP1 PSD SNAP25							DCHS1 GFRA3 GNAO1				
GO_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE					PSD SYN1																																												
GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE			KCNAB2 SCUBE1																GNAO1 SNAP25													GNG4 KCNAB2 SNAP25						CDHR3 GNAO1 GNG2 GNG4 SNAP25							DCHS1 GNAO1				
GO_EYE_MORPHOGENESIS																						NKD1 PAX6	DLL1 NKD1 WNT9A																CEP290 NKD1 WNT9A								NKD1 WNT9A		
GO_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT								CEP290 PAX6																																									
GO_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION								CEP290 PAX6														NKD1 PAX6																	CEP290 NKD1			CEP290 SDK2							
GO_E_BOX_BINDING																																										ASCL2 NEUROD1							
GO_FATTY_ACID_BIOSYNTHETIC_PROCESS																	ACOT7 FABP5 LIPC				ACOT7 APOA1 ELOVL4 GIP LIPC							ACOT7 APOA1 APOC3					ACOT7 LIPC				FABP5 LIPC									ACOT7 LIPC			
GO_FATTY_ACID_DERIVATIVE_BINDING																																	ACBD7 ACOT7																
GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS																												ACOT7 ACSS3																					
GO_FATTY_ACID_METABOLIC_PROCESS																					ACOT7 APOA1 CPT1C ELOVL4 GIP LIPC												ACOT7 LIPC																
GO_FATTY_ACYL_COA_METABOLIC_PROCESS																					ACOT7 ELOVL4																												
GO_FAT_CELL_DIFFERENTIATION																																				CLIP3 ID4 MMP11											CCDC85B LRP3		
GO_FEAR_RESPONSE																																						ASIC4 MDK				ASIC4 MDK							
GO_FEEDING_BEHAVIOR	CHRNB2 NPY								BRS3 PYY	GHRL NPW												NEGR1 NPY										ADORA2A NPY						AGT BRS3 NPW PYY UCHL1				ADORA2A AGT GHRL UCHL1			AGT UCHL1			AGT BRS3 DACH1 GRIN1 NPW	
GO_FEMALE_SEX_DIFFERENTIATION								DACH1 PCYT1B PTPRN SFRP1																																								DACH1 PCYT1B VGF	
GO_FERTILIZATION								CLGN NPM2 TRPC6 TSSK4																						CACNA1H NPM2		CATSPERB SPTBN4							CATSPERB CLGN TSSK4								CLGN SPTBN4		
GO_FIBROBLAST_PROLIFERATION								AGT DACH1 SFRP1																																								AGT DACH1	
GO_FILAMENTOUS_ACTIN																	JAM3 SMTNL2																																
GO_FILOPODIUM		GAP43 TUBB3			APBB1 MAP2 TUBB3				EPHA4 GAP43 LCP1																			LCP1 TUBB3										APBB1 GAP43 LCP1 MAP2	LCP1 SYNE2								LCP1 TUBB3		
GO_FILOPODIUM_ASSEMBLY		GAP43 TRPM2		DNM3 TRPM2					GAP43 PPP1R16B TRPM2																																								
GO_FOREBRAIN_CELL_MIGRATION																																										CDK5R2 SYNE2							
GO_FOREBRAIN_DEVELOPMENT	CHRNB2 NPY SSTR3						MDK RTN4RL1 SSTR3 SYNE2				CHRNB2 PAX6 RTN4RL1											NPY PAX6 RTN4RL1 SCT SYNE2										CDK5R2 ISL1 KIF1A NPY					HOOK3 SCT SYNE2					CDK5R2 HOOK3 ID4 ISL1 MDK NEUROD1 SCT SYNE2					CDK5R2 CSF1R SSTR3		
GO_FOREBRAIN_GENERATION_OF_NEURONS																																													ARX ASCL1				
GO_FOREBRAIN_NEURON_DIFFERENTIATION																																													ARX ASCL1				
GO_FORMATION_OF_PRIMARY_GERM_LAYER																															ATOH8 MMP2 POU5F1																		
GO_FRIZZLED_BINDING																							SFRP1 WNT9A																										
GO_FRUCTOSE_METABOLIC_PROCESS																																										AKR1B1 KHK						AKR1B1 KHK	
GO_GABAERGIC_NEURON_DIFFERENTIATION																																													ARX ASCL1				
GO_GABA_ERGIC_SYNAPSE								BSN PCDH17 SLC6A17 SV2A	GABRB3 GAP43																													BSN GABRA1 GAP43 SV2A											
GO_GABA_RECEPTOR_ACTIVITY									GABBR2 GABRB3																													GABRA1 GABRP											
GO_GABA_RECEPTOR_COMPLEX									GABBR2 GABRB3																													GABRA1 GABRP											
GO_GAMETE_GENERATION						SSTR3 TSSK4											CELF3 DEFB1 JAM3 SSTR1 TPGS1						DEFB1 FOXJ1 GGT5 SPDYA																										
GO_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY									GABBR2 GABRB3																																								
GO_GANGLION_DEVELOPMENT		RGS4 TUBB3																																															
GO_GANGLIOSIDE_BIOSYNTHETIC_PROCESS								ST6GALNAC5 ST8SIA3																														ST6GALNAC5 ST8SIA3											
GO_GANGLIOSIDE_METABOLIC_PROCESS								ST6GALNAC5 ST8SIA3																														ST6GALNAC5 ST8SIA3											
GO_GASTRIC_ACID_SECRETION																																										GHRL SCT							
GO_GASTRULATION																									APOA1 CFC1						ATOH8 MMP2 POU5F1																	ATOH8 CFC1 DUSP2	
GO_GATED_CHANNEL_ACTIVITY	CHRNB2 KCNJ2	ANXA6 KCNB2 KCNJ2 KCNK17 SNAP25 TRPM2	ANXA6 GABRP KCNAB2 KCNMB2 SCN1B	KCNB2 KCNH7 KCNJ2 KCNK17 TRPM2	CACNA1C CACNG6 CNGA3 KCNH8 KCNJ11 KCNN3 SNAP25		CACNG6 KCNH7 KCNJ3	ASIC4 CACNA1C CACNB2 CACNB4 CHRNA5 CNGA3 KCNB2 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMB3 SCN1B SCN3B	CHRNA5 GABRB3 KCNK3 TRPM2		CHRNA3 CHRNA5 CHRNB2 KCNMB3	CLCN4 GABRA1 KCNAB2 P2RX6					CACNG6 CHRNA5 KCNH3 KCNH6		CACNA1C KCNJ3 SNAP25 TRPM2	CACNB4 KCNAB2 KCNMB3	ANXA6 CACNB4 KCNAB2 KCNJ3 KCNK17 P2RX6				CACNG6 KCNJ2 KCNK17 NCS1 SCN3B	GABRP KCNJ3 KCNMB3				CACNA1H KCNH6 KCNK3	CACNA1H CACNB4 KCNMB3 SCN1B	GABRP GRIK5 KCNAB2 SNAP25	ANXA6 KCNH3	KCNAB2 KCNH7		CACNA2D1 CACNG4 KCNB2 KCNH7 KCNK16 KCNK17		ABCC8 ANXA6 ASIC4 CACNA1A CACNA1C CACNB4 CACNG7 CHRNA5 GABRA1 GABRP GRIK5 KCNB2 KCNH3 KCNH6 KCNJ3 KCNMA1 KCNMB2 KCNMB3 KCNN3 SCN1B SNAP25	KCNAB2 KCNH3 SCN3B			ASIC4 CACNA1C CACNB4 CNGA3 GABRA1 KCNH2 KCNJ6 KCNK3 P2RX6	GRIK5 KCNH8		CACNA1B GRIK3 KCNA6		ANXA6 GRIK5 NCS1	ANXA6 GRIN1 KCNH2 KCNJ11 P2RX6 SCN1B SCN3B	
GO_GERM_CELL_DEVELOPMENT																	DEFB1 JAM3 TPGS1																																
GO_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION																																										NEUROD1 RFX6							
GO_GLAND_DEVELOPMENT									CCDC39 IGF2 INSM1 LIMS2																																								
GO_GLAND_MORPHOGENESIS								ID4 PAX6 PLAG1 SFRP1																							MDK PLAG1																		
GO_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY								GFRA1 GFRA3																																									
GO_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY								GFRA1 GFRA3 RET																																									
GO_GLIAL_CELL_DEVELOPMENT																															DLL1 MDK											ADORA2A ID4 MDK							
GO_GLIAL_CELL_DIFFERENTIATION																															DLL1 MDK TP73																		
GO_GLIAL_CELL_MIGRATION																																										CDK5R2 SYNE2							
GO_GLIAL_CELL_PROJECTION								AKR1B1 CNGA3																														AKR1B1 NFASC				AKR1B1 CNGA3							
GO_GLIOGENESIS																															DLL1 MDK PLAG1 TP73											ADORA2A ASCL2 CDK5R2 ID4 MDK SYNE2					CDK5R2 CSF1R NKX6-1		
GO_GLOMERULUS_DEVELOPMENT																																							FOXJ1 PDGFD									FOXJ1 RET	
GO_GLUTAMATERGIC_SYNAPSE	DNM3 SV2A							BSN CALY CPLX2 FRMPD4 PCDH17 SLC6A17 SV2A	ADCY1 ARC EPHA4 RGS9 SPARC UNC13A	DNM3 GHRL SHISA9		EIF4EBP1 P2RX6 PRR7			ADCY1 ARC NPTX2 SHISA9 STX1A				PCDH17 RGS14 SNAP25	CPLX1 SPARC	CPT1C FRMPD4 P2RX6 STX1A				DNM3 NCS1		ARC CALY GRIN1 PRRT2 SV2A		GPC6 PRR7	ADCY1 CADPS		ADORA2A CAMKV GRIK5 PRRT2 SNAP25	CPLX1 SV2A		DNM3 P2RX6	ADCY1 ARC CACNG4 CPLX1 PRRT2 RGS9		BSN CACNG7 CAMKV CNIH2 CPLX2 EFNB3 EIF4EBP1 FRMPD4 GPC6 GRIK5 LRRTM3 RGS14 SNAP25 STX1A SV2A	CADPS GPC6 SLC6A17			ADORA2A ARC CALY EIF4EBP1 GHRL NPTX2 P2RX6 PRR7 PRRT2 RGS14		EIF4EBP1 GPC6			CPLX2 GRIK5 NCS1	CNIH2 CPT1C EFNB3 EIF4EBP1 GRIN1 P2RX6 PRR7	
GO_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY									ARC RGS9 UNC13A						ARC SHISA9 SSTR1												ARC GRIN1 SSTR1									ARC CACNG4 RGS9									GRIK3 MAPK8IP2				
GO_GLUTAMATE_SECRETION		SNAP25 STX1A																														ADORA2A SNAP25																	
GO_GLUTATHIONE_CATABOLIC_PROCESS																																										DPEP1 GGT5							
GO_GLUTATHIONE_METABOLIC_PROCESS																							GGT5 GSTA2																			DPEP1 GGT5							
GO_GLYCEROLIPID_CATABOLIC_PROCESS																	FABP5 LIPC				APOA1 LIPC							APOA1 APOC3									FABP5 LIPC	ENPP2 FABP5 LIPC											
GO_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS																																						ENPP2 LIPC											
GO_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS																	CSF1R FABP5 LIPC																																
GO_GLYCINE_TRANSPORT								RGS4 SLC6A17																																									
GO_GLYCOLIPID_BINDING								CLIP3 DPEP1																														CLIP3 DPEP1				CLIP3 DPEP1							
GO_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS							FUT7 MUC17 ST8SIA5			MUC17 VCAN				MUC16 MUC5AC												B3GAT1 CHST8 MUC3A		CCL19 CHST10 ST8SIA3																				B3GAT1 FUT7 MUC17 MUC3A MUC5B	MUC2 MUC3A
GO_GLYCOPROTEIN_METABOLIC_PROCESS											SPOCK3 ST6GALNAC5 VCAN			MUC16 MUC5AC												B3GAT1 CHST8 MUC3A																						B3GAT1 FUT7 MUC17 MUC3A MUC5B	MUC2 MUC3A
GO_GLYCOSAMINOGLYCAN_BINDING			ANXA6 APLP1 PODXL2				MDK RTN4RL1 ZG16	APLP1 IMPG1 LGR6 SFRP1 SPOCK3			PODXL2 RTN4RL1 SPOCK3 VCAN					LGR6 RTN4RL1			APLP1 RTN4RL1 SERPINA10 SPOCK3		ANXA6 LIPC PGF SERPINA10 SMOC1 ZG16	APLP1 LGR6 RTN4RL1									LTBP2 MDK PGF		ANXA6 LIPC			LTBP2 MDK SERPINA10	LIPC PGF SMOC1 ZG16	ANXA6 APLP1 BGN LIPC MDK SERPINA10 SMOC1 THBS4 VCAN				BGN LIPC MDK SPOCK3				LIPC SPOCK3 ZG16	ANXA6 PODXL2	ANXA6 APLP1 MDK PODXL2 SERPINA10	
GO_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS								ST6GALNAC5 ST8SIA3																														ST6GALNAC5 ST8SIA3											
GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS																												ENPP7 ST8SIA3																					
GO_GLYCOSYLATION							FUT7 MUC17 ST8SIA5							MUC16 MUC5AC												B3GAT1 MUC3A	MUC17 MUC5B																					B3GAT1 FUT7 MUC17 MUC3A MUC5B	MUC2 MUC3A
GO_GOLGI_APPARATUS	DNM3 KCNJ2 MUC5B NPY RTN1	CABP7 CHST8 F10 JAKMIP2 KCNJ2 SNAP25 SPP1 ST8SIA3 STMN4 SYN1			AP3B2 BAIAP3 CHST8 CNIH2 DNM3 MANEAL MAP6 MUC2 MUC5B PDE2A SGSM1 SNAP25 ST8SIA3 SYN1 TPST2 ZG16		ECE2 FUT7 GPC6 MUC17 PDGFD SPP1 ST8SIA5 STMN4 TRPC7 ZG16	AVPR1B BAIAP3 CERKL CHST8 CLIP3 CPE F10 GFRA1 GOLGA8B GPC2 HOOK3 JAM3 KCNJ2 LGR6 MANEAL NCALD PDE2A PTPRN ST6GALNAC5 ST8SIA3			NCALD PODXL2 RAB36 ST6GALNAC5 STMN2 VCAN														DNM3 GALNT16 KCNJ2 NCS1 TRPC7			CHST10 ECE2 ENPP7 MANEAL MMP11 PDE2A SPP1 ST8SIA3 STMN3 VGF								CLIP3 CPE DEFB1 ENPP7 FUT7 GPC2 HEPACAM2 MMP11 RAB26 SPP1 STMN3 TPST2		ATP1A3 BAIAP3 BGN CERKL CLIP3 CNIH2 ECE2 GALNT16 GPC6 HEPACAM2 JAM3 MANEAL MAP6 PCSK1N PDGFD RAB26 RTN1 SNAP25 SPP1 ST6GALNAC5 ST8SIA3 TMEM59L TPST2 VCAN VGF				ADORA2A AVPR1B BAIAP3 BGN CLIP3 CPE DEFB1 F10 GALNT16 GPC2 HOOK3 JAM3 KCNJ6 MAP6 PTPRN RAB26 SGSM1 STMN3 SYN1 TRPC7 VGF		AVPR1B GPC6 PDGFD TP73 TPST2 VGF	ATP1A3 BST2 DUSP26 HLA-DQA2 PCSK1N ST6GALNAC5			B3GAT1 CLIP3 CNIH2 ECE2 FUT7 MANEAL MAP6 MUC17 MUC3A MUC5B PDE2A PODXL2 RAB36 RTN1 TPST2 VGF	MUC2 MUC3A TPST2
GO_GOLGI_LUMEN			GPC2 PODXL2		MUC2 MUC5B ZG16		GPC6 MUC17 ZG16			MUC17 VCAN	PODXL2 VCAN	MMP11 MUC5AC ZG16		MUC16 MUC5AC							DEFB1 F10 GPC2 MMP11 ZG16						MUC17 MUC5B									DEFB1 GPC2 MMP11			GPC6 MUC5B			BGN DEFB1 F10 GPC2	F10 MUC17					MUC17 MUC3A MUC5B PODXL2	MUC2 MUC3A
GO_GOLGI_MEMBRANE																																						BAIAP3 CLIP3 CNIH2 ECE2 GALNT16 HEPACAM2 MANEAL PDGFD RAB26 RTN1 ST6GALNAC5 ST8SIA3 TMEM59L TPST2										B3GAT1 CLIP3 CNIH2 ECE2 FUT7 MANEAL RAB36 RTN1 TPST2	
GO_GRANULOCYTE_CHEMOTAXIS							DPEP1 MDK	CCL19 DPEP1 JAM3 MPP1									CCL19 CSF1R JAM3											CCL19 MPP1										CCL19 DPEP1 JAM3 MDK MPP1 THBS4				DPEP1 JAM3 MDK							
GO_GRANULOCYTE_MIGRATION							DPEP1 FUT7 MDK	CCL19 DPEP1 JAM3 MPP1									CCL19 CSF1R JAM3											CCL19 MPP1										CCL19 DPEP1 JAM3 MDK MPP1 THBS4				DPEP1 JAM3 MDK						FUT7 MDK MPP1	
GO_GROWTH		ANXA6 GAP43 PAK6 RGS4 SPP1 SYT2 UNC79																					CCDC85B DLL1 NKD1 SFRP1 SYT2 TP73								DLL1 MAD2L2 MDK PLAG1 RGS4 SYT2 TAF9B TFCP2L1 TP73							AGT ANXA6 APBB1 CACNG7 GAP43 GNG4 LMX1A MAP1B MAP2 MDK NDRG4 PAK6 PAPPA2 RGS4 SLC12A5 SPP1 SPTBN4						ISLR2 RGS4 TP73			ANXA6 CCDC85B NKD1 NKX6-1 NPPB SPTBN4		
GO_GROWTH_FACTOR_ACTIVITY			LEFTY1 PDGFD				FGF14 MDK PDGFD		CSH1 IGF2 LEFTY1 PDGFD PGF																					LEFTY1 PGF								AGT FGF14 MDK PDGFD THBS4 VGF	PDGFD THBS4			AGT CSH1 MDK VGF		PDGFD VGF	AGT GDF1	CSH1 GDF1 IL11		AGT FGF14 MDK VGF	
GO_GTPASE_ACTIVITY		MX2 RGS11 RGS4 TUBB2B TUBB3		DNM3 GCH1 RGS14					RAB3C RGS11 RGS16 RGS9	DNM3 GCH1 RAB3C REM2		MX2 RGS16 RGS5 TUBA1A					GCH1 GNG2 MX2 TUBB2B		GNAO1 RGS14 RGS4											GNG4 RAB3C TUBB2B						MX2 RAB26 RGS9 RRAGD		GNAO1 GNG2 GNG4 RAB26 RAB3C REM2 RGS14 RGS4 TUBA1A TUBB2B				ARL4D GCH1 RAB26 REM2 RGS14		RGS16 RGS4		GCH1 GNG2 MX2 TUBB2B TUBB3			
GO_GTPASE_BINDING															RRAGD SGSM1 SH2D3C STXBP5L																																		TBC1D3C TBC1D3H
GO_GTPASE_REGULATOR_ACTIVITY								AGAP11 RGS11 RGS16 RGS4 RUNDC3A STXBP5L TBC1D8B USP6							SGSM1 STXBP5L																													RGS16 RGS4					TBC1D3C TBC1D3H
GO_GTP_DEPENDENT_PROTEIN_BINDING										GCH1 RAB3C							GCH1 PARD6A																																
GO_GUANYL_NUCLEOTIDE_BINDING		ANXA6 MX2 TUBB2B TUBB3			CNGA3 DNM3 GCH1 PDE2A TUBB3					DNM3 GCH1 RAB3C REM2							GCH1 MX2 SCG5 TUBB2B																ANXA6 RAB36						PDE2A RAB36 SCG5 TUBB2B			ARL4D CNGA3 GCH1 RAB26 REM2 SCG5				GCH1 MX2 SCG5 TUBB2B TUBB3	ANXA6 TUBA1A TUBB3		
GO_G_PROTEIN_ALPHA_SUBUNIT_BINDING																			RGS14 RGS4																			RGS14 RGS4											
GO_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX																																						GNG2 GNG4											
GO_G_PROTEIN_BETA_SUBUNIT_BINDING																																						GNG2 GNG4											
GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY						SSTR3 VN1R1																					CCR6 GABBR2 OGFRL1 SSTR1																						
GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING	DNM3 NPY		ACE APLP1 REEP2	ACE DNM3				AGT APLP1 CCL19 GIP MLN SFRP1 UCN3		DNM3 GHRL GIP NPW							ADORA2A CCL19 DEFB1		AGT APLP1 DEFB1 GNAO1		DEFB1 GIP MLN PYY UCN3	APLP1 NPY SCT	DEFB1 SFRP1 WNT9A					ACE CCL19 GPRASP2 PYY										AGT APLP1 CCL19 GIP GNAO1 GPRASP2 NPW NTS PYY REEP2 UCHL1 UCN3	APLP1 PYY WNT9A			ADORA2A AGT DEFB1 GHRL MLN SCT UCHL1		SCT TAC1	AGT GNAO1 UCHL1			AGT APLP1 MLN NPW	
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY			ADCY1 APLP1 CCR6 FFAR2 NPPB RGS16					AGT APLP1 APOC3 AVPR1B BAIAP3 CCL19 CPE GIP GPR162 LGR6 MLN OGFRL1 PDE2A RGS11 RGS16 RGS4 SST SSTR3 SYP TMOD2 UCN3	ADCY1 BRS3 FFAR2 GABBR2 GABRB3 GAP43 GPR142 GPR162 LGR6 PYY RGS11 RGS16 RGS9 SST SSTR5 TMOD2 UCN3					CARTPT GABRB3			ADORA2A CCL19 CPE DEFB1 FFAR2 GNG2 GPBAR1 SCG5 SSTR1 TAC3		AGT APLP1 DEFB1 GNAO1 GPBAR1 GPR162 RGS14 RGS4 SSTR2		ADCY2 APOA1 DEFB1 GIP MLN PTGDR2 PYY RGS11 RGS4 SYP UCN3			BRS3 UTS2B						ADCY1 GNG4 GPBAR1 GPR162 SSTR5								ADCY2 AGT APLP1 BAIAP3 BRS3 CCL19 CHGA FFAR1 GABRA1 GAP43 GAST GIP GNAO1 GNG2 GNG4 GPBAR1 NPW NTS OGFRL1 PCSK1N PDE8B PYY RGS14 RGS4 SCG5 SYP TAC3 UCN3		GABRA1 SYP TAC1		ADCY2 ADORA2A AGT AVPR1B BAIAP3 CCR6 CPE DEFB1 GABRA1 GHRL MLN RGS14 SCG5 SCT TAC3 VN1R1		AVPR1B GAST RGS16 RGS4 SCT TAC1		BRS3 CPE FFAR2 GNG2 NPPB PCSK1N SCG5 TUB			
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	NPY SSTR3							AGT APLP1 PDE2A SSTR3 UCN3	ADCY1 SSTR5 UCN3						ADCY1 CHGA SSTR1		ADORA2A GNG2 SSTR1		AGT APLP1 GNAO1 SSTR2			APLP1 CHGA NPY								ADCY1 SSTR5								ADCY2 AGT APLP1 CHGA GNAO1 GNG2 UCN3							AGT GNAO1 GPR119 GRIK3			AGT APLP1 PDE2A SSTR5	
GO_HAIR_CELL_DIFFERENTIATION																					DLL1 STRC										DLL1 STRC																		
GO_HEAD_DEVELOPMENT	CEND1 CHRNB2 EML1 NPY SSTR3						CCDC39 CEP290 MDK RTN4RL1 SSTR3 SYNE2	CCDC14 CCDC39 CEP290 HOOK3 ID4 MAFB MAST1 PAX6 PBX3 RGS4 SFRP1 SLC6A17 SLC8A1 SSTR3	ADCY1 CCDC14 CCDC39 EML1 KCNK3 SLC38A3		ADCY1 CHRNB2 PAX6 RTN4RL1 S100A1				ADCY1 PBX3 SLC38A3 SSTR1				MMP2 PBX3 RGS4 RTN4RL1 SSTR2		CEP290 DLL1 ISL1 LMX1A PBX3 RGS4 S100A1	CCDC39 NPY PAX6 RTN4RL1 SCT SYNE2					CCDC39 GRIN1 MAST1 SSTR1			ADCY1 CSF1R KCNK3 KIF1A	CCDC14 DLL1 HOOK3 MDK MMP2 RGS4	CDK5R2 ISL1 KIF1A NDRG4 NPY					CCDC39 CEND1 HOOK3 SCT SYNE2		CCDC14 CEP290 FOXJ1 SLC6A17 SYNE2			CCDC14 CDK5R2 CEND1 CEP290 DSCAML1 EML1 HOOK3 ID4 ISL1 KCNK3 MDK MMP2 NDRG4 NEUROD1 SCT SEZ6 SYNE2		RGS4 S100A1 SCT			CDK5R2 CSF1R MAST1 MMP2 SSTR3		
