PeakID (cmd=annotatePeaks.pl FOXA2_PE_peaks_hg19.bed hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
23970	chr8	135638288	135639288	+	0	NA	intron (NM_001167583, intron 3 of 15)	intron (NM_001167583, intron 3 of 15)	28474	NR_002438	594840	Hs.626298	NR_002438	ENSG00000248492	ZFAT-AS1	NCRNA00070|SAS-ZFAT|ZFAT-AS|ZFATAS	ZFAT antisense RNA 1	ncRNA
31283	chr11	61435197	61436197	+	0	NA	Intergenic	Intergenic	-12166	NM_006133	747	Hs.241564	NM_006133	ENSG00000134780	DAGLA	C11orf11|DAGL(ALPHA)|DAGLALPHA|NSDDR	diacylglycerol lipase alpha	protein-coding
2634	chr1	44877311	44878311	+	0	NA	exon (NM_018150, exon 2 of 15)	exon (NM_018150, exon 2 of 15)	6884	NM_018150	55182	Hs.456557	NM_018150	ENSG00000187147	RNF220	C1orf164	ring finger protein 220	protein-coding
7306	chr2	74405087	74406087	+	0	NA	promoter-TSS (NM_001317111)	promoter-TSS (NM_001317111)	-146	NM_001317111	55233	Hs.602092	NM_018221	ENSG00000114978	MOB1A	C2orf6|MATS1|MOB1|MOBK1B|MOBKL1B|Mob4B	MOB kinase activator 1A	protein-coding
2284	chr1	36952262	36953262	+	0	NA	Intergenic	Intergenic	-3847	NM_156039	1441	Hs.524517	NM_000760	ENSG00000119535	CSF3R	CD114|GCSFR|SCN7	colony stimulating factor 3 receptor	protein-coding
10215	chr3	14349243	14350243	+	0	NA	Intergenic	L2|LINE|L2	44325	NR_110135	101927565	Hs.306905	NR_110135	ENSG00000251576	LINC01267	-	long intergenic non-protein coding RNA 1267	ncRNA
37987	chr14	89017257	89018257	+	0	NA	intron (NM_007039, intron 1 of 18)	CpG	3594	NM_007039	11099	Hs.437040	NM_007039	ENSG00000070778	PTPN21	PTPD1|PTPRL10	protein tyrosine phosphatase non-receptor type 21	protein-coding
43476	chr16	89433201	89434201	+	0	NA	intron (NR_045839, intron 2 of 9)	intron (NR_045839, intron 2 of 9)	46160	NM_001242885	100287036	Hs.656995	NM_001242885		LOC100287036	-	uncharacterized LOC100287036	protein-coding
877	chr1	11705677	11706677	+	0	NA	Intergenic	Intergenic	-8287	NM_001304791	93611	Hs.556006	NM_033182	ENSG00000132879	FBXO44	FBG3|FBX30|FBX6A|Fbx44|Fbxo6a	F-box protein 44	protein-coding
31213	chr11	60578312	60579312	+	0	NA	Intergenic	Intergenic	26006	NM_206893	341116	Hs.591956	NM_206893	ENSG00000172689	MS4A10	CD20L7|MS4A9	membrane spanning 4-domains A10	protein-coding
39722	chr15	67021373	67022373	+	0	NA	intron (NR_027654, intron 4 of 4)	intron (NR_027654, intron 4 of 4)	27299	NM_005585	4091	Hs.153863	NM_005585	ENSG00000137834	SMAD6	AOVD2|HsT17432|MADH6|MADH7	SMAD family member 6	protein-coding
7982	chr2	119991823	119992823	+	0	NA	intron (NM_182915, intron 2 of 5)	MER91C|DNA|hAT-Tip100	10913	NM_138637	55240	Hs.647822	NM_018234	ENSG00000115107	STEAP3	AHMIO2|STMP3|TSAP6|dudlin-2|dudulin-2|pHyde	STEAP3 metalloreductase	protein-coding
19120	chr6	163765196	163766196	+	0	NA	intron (NR_033862, intron 2 of 3)	intron (NR_033862, intron 2 of 3)	2369	NR_033862	401282	Hs.444817	NR_033862	ENSG00000285564	DKFZp451B082	-	uncharacterized LOC401282	ncRNA
33762	chr12	8059257	8060257	+	0	NA	Intergenic	AluJr|SINE|Alu	-15965	NM_001286237	144195	Hs.655169	NM_153449	ENSG00000173262	SLC2A14	GLUT14|SLC2A3P3	solute carrier family 2 member 14	protein-coding
43346	chr16	88497232	88498232	+	0	NA	exon (NM_001367624, exon 1 of 1)	exon (NM_001367624, exon 1 of 1)	3853	NM_001367624	84627	Hs.54925	NM_001127464	ENSG00000225614	ZNF469	BCS|BCS1	zinc finger protein 469	protein-coding
44957	chr17	37400323	37401323	+	0	NA	Intergenic	Intergenic	-18625	NM_198993	342667	Hs.145068	NM_198993	ENSG00000141750	STAC2	24b2|24b2/STAC2	SH3 and cysteine rich domain 2	protein-coding
43	chr1	1172454	1173454	+	0	NA	Intergenic	Intergenic	5337	NM_080605	126792	Hs.284284	NM_080605	ENSG00000176022	B3GALT6	EDSP2|EDSSPD2|SEMDJL1|beta3GalT6	beta-1,3-galactosyltransferase 6	protein-coding
7222	chr2	71922518	71923518	+	0	NA	Intergenic	Intergenic	229189	NM_001130986	8291	Hs.252180	NM_003494	ENSG00000135636	DYSF	FER1L1|LGMD2B|LGMDR2|MMD1	dysferlin	protein-coding
39407	chr15	53329990	53330990	+	0	NA	Intergenic	Intergenic	-78072	NR_147181	105370822	Hs.527821	NR_147181	ENSG00000259237	LINC02490	-	long intergenic non-protein coding RNA 2490	ncRNA
32907	chr11	119652786	119653786	+	0	NA	Intergenic	Intergenic	52993	NR_120587	102724301	Hs.637640	NR_120587	ENSG00000254854	LOC102724301	-	uncharacterized LOC102724301	ncRNA
20043	chr7	25891462	25892462	+	0	NA	Intergenic	CpG	-62223	NR_157808	646588	Hs.72068	NR_157808	ENSG00000223561	LOC646588	-	uncharacterized LOC646588	ncRNA
30817	chr11	31892316	31893316	+	0	NA	intron (NR_033971, intron 1 of 2)	intron (NR_033971, intron 1 of 2)	44702	NR_117094	103157000		NR_117094	ENSG00000281880	PAUPAR	-	PAX6 upstream antisense RNA	ncRNA
17390	chr6	28806317	28807317	+	0	NA	Intergenic	CpG	24637	NR_033379	401242	Hs.448285	NR_033379	ENSG00000225595	LINC01623	-	long intergenic non-protein coding RNA 1623	ncRNA
1294	chr1	19046247	19047247	+	0	NA	intron (NM_001135254, intron 7 of 8)	intron (NM_001135254, intron 7 of 8)	89407	NM_002584	5081	Hs.113253	NM_002584	ENSG00000009709	PAX7	HUP1|PAX7B|RMS2	paired box 7	protein-coding
19125	chr6	164073185	164074185	+	0	NA	Intergenic	Intergenic	18831	NR_134620	102724152	Hs.738183	NR_134620		LOC102724152	-	uncharacterized LOC102724152	ncRNA
28602	chr10	88295066	88296066	+	0	NA	Intergenic	CpG	-14017	NM_015045	23063	Hs.203099	NM_015045	ENSG00000062650	WAPL	FOE|KIAA0261|WAPAL	WAPL cohesin release factor	protein-coding
30334	chr11	2693761	2694761	+	0	NA	non-coding (NR_002728, exon 1 of 1)	non-coding (NR_002728, exon 1 of 1)	26967	NR_002728	10984	Hs.604823	NR_002728	ENSG00000269821	KCNQ1OT1	KCNQ1-AS2|KCNQ10T1|Kncq1|KvDMR1|KvLQT1-AS|LIT1|NCRNA00012	KCNQ1 opposite strand/antisense transcript 1	ncRNA
6479	chr2	26841147	26842147	+	0	NA	intron (NM_001029881, intron 3 of 6)	intron (NM_001029881, intron 3 of 6)	22587	NM_001029881	130106	Hs.591579	NM_001029881	ENSG00000157884	CIB4	KIP4	calcium and integrin binding family member 4	protein-coding
47108	chr17	80236367	80237367	+	0	NA	Intergenic	Intergenic	-5241	NR_110578	1453	Hs.631725	NM_001893	ENSG00000141551	CSNK1D	ASPS|CKI-delta|CKId|CKIdelta|FASPS2|HCKID	casein kinase 1 delta	protein-coding
23068	chr8	38794923	38795923	+	0	NA	intron (NM_021623, intron 3 of 12)	intron (NM_021623, intron 3 of 12)	-36324	NM_153692	203100	Hs.661014	NM_153692	ENSG00000169495	HTRA4	-	HtrA serine peptidase 4	protein-coding
28674	chr10	94828394	94829394	+	0	NA	3' UTR (NM_183374, exon 6 of 6)	3' UTR (NM_183374, exon 6 of 6)	-4338	NM_057157	1592	Hs.150595	NM_000783	ENSG00000095596	CYP26A1	CP26|CYP26|P450RAI|P450RAI1	cytochrome P450 family 26 subfamily A member 1	protein-coding
42495	chr16	67891220	67892220	+	0	NA	intron (NM_001322041, intron 1 of 4)	intron (NM_001322041, intron 1 of 4)	-10124	NM_025082	80152	Hs.288382	NM_025082	ENSG00000102901	CENPT	C16orf56|CENP-T	centromere protein T	protein-coding
29247	chr10	116297912	116298912	+	0	NA	intron (NM_001322885, intron 6 of 20)	intron (NM_001322885, intron 6 of 20)	-11740	NM_001322888	3983	Hs.438236	NM_002313	ENSG00000099204	ABLIM1	ABLIM|LIMAB1|LIMATIN|abLIM-1	actin binding LIM protein 1	protein-coding
24575	chr9	17135164	17136164	+	0	NA	intron (NM_001365029, intron 1 of 25)	CpG	626	NM_001286984	54875	Hs.435381	NM_017738	ENSG00000044459	CNTLN	C9orf101|C9orf39|bA340N12.1	centlein	protein-coding
20393	chr7	45143694	45144694	+	0	NA	promoter-TSS (NR_002919)	promoter-TSS (NR_002919)	-113	NR_002919	654319	Hs.689711	NR_002919	ENSG00000206838	SNORA5A	ACA5|ACA5A/B/C	small nucleolar RNA, H/ACA box 5A	snoRNA
52193	chr20	21246138	21247138	+	0	NA	Intergenic	Intergenic	-37331	NM_012255	22803	Hs.255932	NM_012255	ENSG00000088930	XRN2	-	5'-3' exoribonuclease 2	protein-coding
34564	chr12	71832487	71833487	+	0	NA	promoter-TSS (NM_001277226)	promoter-TSS (NM_001277226)	-591	NM_003667	8549	Hs.658889	NM_003667	ENSG00000139292	LGR5	FEX|GPR49|GPR67|GRP49|HG38	leucine rich repeat containing G protein-coupled receptor 5	protein-coding
4106	chr1	160039444	160040444	+	0	NA	promoter-TSS (NM_002241)	promoter-TSS (NM_002241)	6	NM_002241	3766	Hs.408960	NM_002241	ENSG00000177807	KCNJ10	BIRK-10|KCNJ13-PEN|KIR1.2|KIR4.1|SESAME	potassium voltage-gated channel subfamily J member 10	protein-coding
4399	chr1	180921434	180922434	+	0	NA	intron (NR_145481, intron 1 of 1)	intron (NR_145481, intron 1 of 1)	2089	NR_145481	103344928	Hs.665319	NR_145481	ENSG00000232586	KIAA1614-AS1	-	KIAA1614 antisense RNA 1	ncRNA
9745	chr2	241077586	241078586	+	0	NA	TTS (NM_148961)	TTS (NM_148961)	1989	NM_148961	150677	Hs.148586	NM_148961	ENSG00000178602	OTOS	OTOSP	otospiralin	protein-coding
52468	chr20	31557878	31558878	+	0	NA	Intergenic	MIR3|SINE|MIR	33861	NM_080675	140732	Hs.375186	NM_080675	ENSG00000167098	SUN5	SPAG4L|SPGF16|TSARG4|dJ726C3.1	Sad1 and UNC84 domain containing 5	protein-coding
9628	chr2	239298235	239299235	+	0	NA	intron (NM_001139490, intron 13 of 14)	intron (NM_001139490, intron 13 of 14)	-36833	NM_001330196	51665	Hs.516788	NM_016114	ENSG00000065802	ASB1	ASB-1	ankyrin repeat and SOCS box containing 1	protein-coding
43376	chr16	88709121	88710121	+	0	NA	TTS (NM_000101)	TTS (NM_000101)	4641	NM_013278	27189	Hs.278911	NM_013278	ENSG00000124391	IL17C	CX2|IL-17C	interleukin 17C	protein-coding
28737	chr10	98407388	98408388	+	0	NA	intron (NM_152309, intron 7 of 16)	intron (NM_152309, intron 7 of 16)	-61119	NM_020123	56889	Hs.500674	NM_020123	ENSG00000077147	TM9SF3	EP70-P-iso|SMBP	transmembrane 9 superfamily member 3	protein-coding
48446	chr19	804608	805608	+	0	NA	TTS (NR_039900)	TTS (NR_039900)	168	NR_039900	100616459		NR_039900	ENSG00000284361	MIR4745	mir-4745	microRNA 4745	ncRNA
21880	chr7	151513309	151514309	+	0	NA	intron (NM_016203, intron 1 of 15)	intron (NM_016203, intron 1 of 15)	-1852	NM_001040633	51422	Hs.647072	NM_016203	ENSG00000106617	PRKAG2	AAKG|AAKG2|CMH6|H91620p|WPWS	protein kinase AMP-activated non-catalytic subunit gamma 2	protein-coding
6783	chr2	43184188	43185188	+	0	NA	Intergenic	Intergenic	81994	NR_110585	102723854	Hs.570165	NR_110585	ENSG00000231826	LINC01819	-	long intergenic non-protein coding RNA 1819	ncRNA
32	chr1	1080194	1081194	+	0	NA	Intergenic	Intergenic	8297	NR_038869	254099	Hs.680488	NR_038869	ENSG00000223823	LINC01342	-	long intergenic non-protein coding RNA 1342	ncRNA
28346	chr10	79168442	79169442	+	0	NA	intron (NM_001322832, intron 1 of 27)	intron (NM_001322832, intron 1 of 27)	58312	NR_126365	101929286	Hs.568867	NR_126365		KCNMA1-AS3	-	KCNMA1 antisense RNA 3	ncRNA
19352	chr6	169189725	169190725	+	0	NA	Intergenic	MLT1I|LTR|ERVL-MaLR	174252	NR_136248	105378146	Hs.343631	NR_136248		LOC105378146	-	uncharacterized LOC105378146	ncRNA
35594	chr12	125357472	125358472	+	0	NA	Intergenic	L2a|LINE|L2	-9562	NR_160418	949	Hs.731377	NM_005505	ENSG00000073060	SCARB1	CD36L1|CLA-1|CLA1|HDLQTL6|SR-BI|SRB1	scavenger receptor class B member 1	protein-coding
26126	chr9	131850554	131851554	+	0	NA	intron (NR_072983, intron 5 of 5)	intron (NR_072983, intron 5 of 5)	7664	NM_001135917	57171	Hs.21701	NM_020438	ENSG00000167130	DOLPP1	LSFR2	dolichyldiphosphatase 1	protein-coding
17275	chr6	26104695	26105695	+	0	NA	TTS (NM_003542)	TTS (NM_003542)	1019	NM_003542	8364	Hs.46423	NM_003542	ENSG00000197061	HIST1H4C	H4/g|H4FG|dJ221C16.1	histone cluster 1 H4 family member c	protein-coding
55475	chr22	35849788	35850788	+	0	NA	Intergenic	Intergenic	54155	NM_006739	4174	Hs.517582	NM_006739	ENSG00000100297	MCM5	CDC46|MGORS8|P1-CDC46	minichromosome maintenance complex component 5	protein-coding
24993	chr9	89254402	89255402	+	0	NA	Intergenic	Intergenic	-285577	NM_024617	79670	Hs.597057	NM_024617	ENSG00000083223	TUT7	PAPD6|TENT3B|ZCCHC6	terminal uridylyl transferase 7	protein-coding
6793	chr2	43253191	43254191	+	0	NA	Intergenic	Intergenic	12991	NR_110585	102723854	Hs.570165	NR_110585	ENSG00000231826	LINC01819	-	long intergenic non-protein coding RNA 1819	ncRNA
11514	chr3	124448806	124449806	+	0	NA	promoter-TSS (NM_000373)	promoter-TSS (NM_000373)	7	NM_000373	7372	Hs.2057	NM_000373	ENSG00000114491	UMPS	OPRT	uridine monophosphate synthetase	protein-coding
29925	chr10	134231758	134232758	+	0	NA	TTS (NM_001098637)	TTS (NM_001098637)	21554	NM_001098637	170394	Hs.527751	NM_138499	ENSG00000171813	PWWP2B	PWWP2|bA432J24.1|pp8607	PWWP domain containing 2B	protein-coding
28592	chr10	88131197	88132197	+	0	NA	Intergenic	Intergenic	-5145	NM_017551	2894	Hs.530653	NM_017551	ENSG00000182771	GRID1	GluD1	glutamate ionotropic receptor delta type subunit 1	protein-coding
31238	chr11	60809281	60810281	+	0	NA	Intergenic	Intergenic	-51654	NM_001346456	921	Hs.58685	NM_014207	ENSG00000110448	CD5	LEU1|T1	CD5 molecule	protein-coding
41760	chr16	28523033	28524033	+	0	NA	Intergenic	Intergenic	-5378	NM_145659	246778	Hs.528111	NM_145659	ENSG00000197272	IL27	IL-27|IL-27A|IL27A|IL27p28|IL30|p28	interleukin 27	protein-coding
32447	chr11	92702747	92703747	+	0	NA	intron (NM_005959, intron 1 of 1)	CpG	458	NM_005959	4544	Hs.569039	NM_005959	ENSG00000134640	MTNR1B	FGQTL2|MEL-1B-R|MT2	melatonin receptor 1B	protein-coding
22428	chr8	9821181	9822181	+	0	NA	Intergenic	Intergenic	-60699	NR_029668	406907		NR_029668	ENSG00000284321	MIR124-1	MIR124A|MIR124A1|MIRN124-1|MIRN124A1|mir-124-1	microRNA 124-1	ncRNA
47889	chr18	47223807	47224807	+	0	NA	Intergenic	Intergenic	115596	NM_006111	10449	Hs.200136	NM_006111	ENSG00000167315	ACAA2	DSAEC	acetyl-CoA acyltransferase 2	protein-coding
27961	chr10	70359572	70360572	+	0	NA	intron (NM_030625, intron 2 of 11)	intron (NM_030625, intron 2 of 11)	39978	NM_030625	80312	Hs.258855	NM_030625	ENSG00000138336	TET1	CXXC6|LCX|bA119F7.1	tet methylcytosine dioxygenase 1	protein-coding
30674	chr11	17514011	17515011	+	0	NA	TTS (NM_153676)	TTS (NM_153676)	-16119	NM_001351295	6833	Hs.54470	NM_000352	ENSG00000006071	ABCC8	ABC36|HHF1|HI|HRINS|MRP8|PHHI|SUR|SUR1|SUR1delta2|TNDM2	ATP binding cassette subfamily C member 8	protein-coding
57325	chrX	153218094	153219094	+	0	NA	intron (NM_005334, intron 18 of 25)	intron (NM_005334, intron 18 of 25)	-8499	NM_002910	5973	Hs.158331	NM_002910	ENSG00000102032	RENBP	RBP|RNBP	renin binding protein	protein-coding
19512	chr7	993705	994705	+	0	NA	5' UTR (NM_006869, exon 1 of 11)	5' UTR (NM_006869, exon 1 of 11)	111	NM_006869	11033	Hs.602573	NM_006869	ENSG00000105963	ADAP1	CENTA1|GCS1L|p42IP4	ArfGAP with dual PH domains 1	protein-coding
14519	chr5	2166393	2167393	+	0	NA	Intergenic	Intergenic	145422	NR_104616	100506858	Hs.445071	NR_104616		LOC100506858	-	uncharacterized LOC100506858	ncRNA
51208	chr19	48345665	48346665	+	0	NA	3' UTR (NM_000554, exon 4 of 4)	3' UTR (NM_000554, exon 4 of 4)	20971	NM_000554	1406	Hs.617342	NM_000554	ENSG00000105392	CRX	CORD2|CRD|LCA7|OTX3	cone-rod homeobox	protein-coding
31986	chr11	70243484	70244484	+	0	NA	promoter-TSS (NM_005231)	promoter-TSS (NM_005231)	-628	NM_138565	2017	Hs.596164	NM_005231	ENSG00000085733	CTTN	EMS1	cortactin	protein-coding
2631	chr1	44830982	44831982	+	0	NA	Intergenic	Intergenic	-10531	NM_001301701	79033	Hs.731413	NM_024066	ENSG00000117419	ERI3	PINT1|PRNPIP	ERI1 exoribonuclease family member 3	protein-coding
43392	chr16	88846524	88847524	+	0	NA	intron (NM_001142864, intron 1 of 50)	intron (NM_001142864, intron 1 of 50)	4604	NM_001142864	9780	Hs.377001	NM_001142864	ENSG00000103335	PIEZO1	DHS|FAM38A|LMPH3|LMPHM6|Mib	piezo type mechanosensitive ion channel component 1	protein-coding
46907	chr17	78499941	78500941	+	0	NA	Intergenic	Intergenic	-18197	NM_001163034	57521	Hs.133044	NM_020761	ENSG00000141564	RPTOR	KOG1|Mip1	regulatory associated protein of MTOR complex 1	protein-coding
24839	chr9	38354969	38355969	+	0	NA	Intergenic	Intergenic	-37230	NM_000692	219	Hs.436219	NM_000692	ENSG00000137124	ALDH1B1	ALDH5|ALDHX	aldehyde dehydrogenase 1 family member B1	protein-coding
36218	chr13	39519518	39520518	+	0	NA	Intergenic	L2|LINE|L2	44950	NM_145286	161003	Hs.327794	NM_145286	ENSG00000133115	STOML3	Epb7.2l|SRO	stomatin like 3	protein-coding
51735	chr19	58661529	58662529	+	0	NA	intron (NM_024620, intron 1 of 3)	CpG	127	NM_024620	79673	Hs.458377	NM_024620	ENSG00000181894	ZNF329	-	zinc finger protein 329	protein-coding
39206	chr15	41149710	41150710	+	0	NA	3' UTR (NM_181642, exon 11 of 11)	3' UTR (NM_181642, exon 11 of 11)	-13488	NR_146466	102724362	Hs.569458	NR_146466	ENSG00000261183	SPINT1-AS1	-	SPINT1 antisense RNA 1	ncRNA
24306	chr8	144437396	144438396	+	0	NA	intron (NM_001258447, intron 1 of 13)	intron (NM_001258447, intron 1 of 13)	4251	NM_001258447	116447	Hs.528574	NM_052963	ENSG00000184428	TOP1MT	-	DNA topoisomerase I mitochondrial	protein-coding
55594	chr22	37716553	37717553	+	0	NA	Intergenic	MIRb|SINE|MIR	33826	NR_110515	100506271	Hs.220558	NR_110515	ENSG00000237862	LOC100506271	-	uncharacterized LOC100506271	ncRNA
24901	chr9	78989752	78990752	+	0	NA	Intergenic	Intergenic	19090	NM_018339	55312	Hs.37558	NM_018339	ENSG00000135002	RFK	RIFK	riboflavin kinase	protein-coding
13696	chr4	81111076	81112076	+	0	NA	intron (NM_020226, intron 1 of 9)	intron (NM_020226, intron 1 of 9)	5152	NM_020226	56978	Hs.373642	NM_020226	ENSG00000152784	PRDM8	EPM10|KMT8D|PFM5	PR/SET domain 8	protein-coding
37131	chr14	24549726	24550726	+	0	NA	3' UTR (NM_001354770, exon 3 of 3)	3' UTR (NM_001354770, exon 3 of 3)	9455	NM_006032	9362	Hs.6132	NM_006032	ENSG00000100884	CPNE6	-	copine 6	protein-coding
35771	chr12	132657397	132658397	+	0	NA	Intergenic	Intergenic	16343	NR_146452	100996246		NR_146452	ENSG00000256576	LINC02361	-	long intergenic non-protein coding RNA 2361	ncRNA
42754	chr16	77756143	77757143	+	0	NA	intron (NM_001243657, intron 1 of 4)	CpG	232	NM_001105663	283927	Hs.282665	NM_001105663	ENSG00000140876	NUDT7	-	nudix hydrolase 7	protein-coding
4298	chr1	173398828	173399828	+	0	NA	intron (NR_125960, intron 1 of 1)	intron (NR_125960, intron 1 of 1)	31173	NR_125960	101928673	Hs.674889	NR_125960	ENSG00000203739	LOC101928673	-	uncharacterized LOC101928673	ncRNA
45503	chr17	46800088	46801088	+	0	NA	promoter-TSS (NM_032391)	promoter-TSS (NM_032391)	41	NM_001282275	360205	Hs.236557	NM_001282275	ENSG00000229637	PRAC2	C17orf93|HOXB-AS5|HOXB13-AS1|HOXBAS5|NCRNA00253	PRAC2 small nuclear protein	protein-coding
27008	chr9	140440901	140441901	+	0	NA	intron (NM_001098537, intron 3 of 34)	intron (NM_001098537, intron 3 of 34)	3453	NM_001098537	375775	Hs.294147	NM_152286	ENSG00000130653	PNPLA7	C9orf111|NTE-R1|NTEL1	patatin like phospholipase domain containing 7	protein-coding
30896	chr11	35964957	35965957	+	0	NA	promoter-TSS (NM_001304263)	promoter-TSS (NM_001304263)	-74	NM_001304264	143458	Hs.745134	NM_174902	ENSG00000179241	LDLRAD3	LRAD3	low density lipoprotein receptor class A domain containing 3	protein-coding
14276	chr4	185729225	185730225	+	0	NA	promoter-TSS (NM_001286712)	promoter-TSS (NM_001286712)	30	NM_001286712	2180	Hs.406678	NM_001995	ENSG00000151726	ACSL1	ACS1|FACL1|FACL2|LACS|LACS1|LACS2	acyl-CoA synthetase long chain family member 1	protein-coding
52441	chr20	31175527	31176527	+	0	NA	intron (NR_034152, intron 1 of 2)	intron (NR_034152, intron 1 of 2)	746	NR_034152	149950	Hs.516980	NM_001010976	ENSG00000204393	NOL4L-DT	-	NOL4L divergent transcript	ncRNA
642	chr1	8484237	8485237	+	0	NA	promoter-TSS (NR_125999)	promoter-TSS (NR_125999)	32	NR_125999	102724552	Hs.568612	NR_125999		RERE-AS1	-	RERE antisense RNA 1	ncRNA
44101	chr17	8230379	8231379	+	0	NA	Intergenic	CpG	-12279	NM_001319953	146852	Hs.186045	NM_153007	ENSG00000184650	ODF4	CT134|CT136|OPPO1	outer dense fiber of sperm tails 4	protein-coding
13020	chr4	6202487	6203487	+	0	NA	promoter-TSS (NM_001099433)	promoter-TSS (NM_001099433)	527	NR_037863	285484	Hs.479068	NR_037863		LINC02495	-	long intergenic non-protein coding RNA 2495	ncRNA
54156	chr21	40316439	40317439	+	0	NA	Intergenic	Intergenic	-6586	NR_120405	400867	Hs.689509	NR_120405		LOC400867	-	uncharacterized LOC400867	ncRNA
33521	chr12	2953826	2954826	+	0	NA	intron (NR_147202, intron 14 of 15)	intron (NR_147202, intron 14 of 15)	-10125	NM_031474	83714	Hs.530816	NM_031474	ENSG00000053702	NRIP2	-	nuclear receptor interacting protein 2	protein-coding
15340	chr5	118406352	118407352	+	0	NA	promoter-TSS (NM_001349239)	promoter-TSS (NM_001349239)	70	NM_001349239	1657	Hs.181042	NM_005509	ENSG00000172869	DMXL1	-	Dmx like 1	protein-coding
9826	chr2	242020300	242021300	+	0	NA	intron (NR_138463, intron 6 of 6)	CT-rich|Low_complexity|Low_complexity	20902	NM_182501	130916	Hs.159556	NM_182501	ENSG00000122085	MTERF4	MTERFD2	mitochondrial transcription termination factor 4	protein-coding
40919	chr16	614659	615659	+	0	NA	exon (NM_145270, exon 3 of 3)	exon (NM_145270, exon 3 of 3)	-1846	NM_176677	283948	Hs.664267	NM_176677	ENSG00000257108	NHLRC4	-	NHL repeat containing 4	protein-coding
32666	chr11	115549719	115550719	+	0	NA	Intergenic	Intergenic	55261	NR_135066	101928985	Hs.398155	NR_135066		LOC101928985	-	uncharacterized LOC101928985	ncRNA
45017	chr17	38463270	38464270	+	0	NA	Intergenic	Intergenic	-1662	NM_000964	5914	Hs.654583	NM_000964	ENSG00000131759	RARA	NR1B1|RAR	retinoic acid receptor alpha	protein-coding
48191	chr18	74088708	74089708	+	0	NA	intron (NM_014643, intron 5 of 7)	intron (NM_014643, intron 5 of 7)	-114400	NR_136504	101927989	Hs.665186	NR_136504	ENSG00000265778	LOC101927989	-	uncharacterized LOC101927989	ncRNA
32798	chr11	117801738	117802738	+	0	NA	Intergenic	L2b|LINE|L2	-2070	NM_001206790	84000	Hs.266308	NM_032046	ENSG00000137747	TMPRSS13	MSP|MSPL|MSPS|TMPRSS11	transmembrane serine protease 13	protein-coding
23395	chr8	71315959	71316959	+	0	NA	promoter-TSS (NM_001321712)	promoter-TSS (NM_001321712)	-7	NM_001321703	10499	Hs.446678	NM_006540	ENSG00000140396	NCOA2	GRIP1|KAT13C|NCoA-2|SRC2|TIF2|bHLHe75	nuclear receptor coactivator 2	protein-coding
18118	chr6	43812468	43813468	+	0	NA	non-coding (NR_149142, exon 4 of 4)	non-coding (NR_149142, exon 4 of 4)	7102	NR_149142	285857	Hs.582798	NR_149142	ENSG00000283215	LINC02537	-	long intergenic non-protein coding RNA 2537	ncRNA
52525	chr20	33155674	33156674	+	0	NA	intron (NM_080476, intron 11 of 11)	intron (NM_080476, intron 11 of 11)	9652	NM_032514	84557	Hs.632273	NM_032514	ENSG00000101460	MAP1LC3A	ATG8E|LC3|LC3A|MAP1ALC3|MAP1BLC3	microtubule associated protein 1 light chain 3 alpha	protein-coding
