	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	NEUROD2	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	SIX2	SMAD9	SOX4	SPIB	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
WP_HUMAN_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005416328607909637	1	1	1	1	1	1	1	1	1	1
WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009472803538248975	1	1	1	1	1	1	1	1	1	1	1	1
WP_IL18_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0830301137868108	1	1	1	1	0.06323010862927725	1	1	1	1	1	1	1
WP_INSULIN_SIGNALING	0.003364763740772325	1	1	1	1	1	1	1	1	1	1	1	1	0.036930436401709676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042533035380924344	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05148361207396002	1	1
WP_INTEGRINMEDIATED_CELL_ADHESION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0469577036238944	0.03950660195472089	1	1	1	1	1	1	1	0.018989076803001215	1	1	1	1	1	0.023015614100622583	1	1	1	1	1	1	1	1	1	1
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005401658569205159	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY	0.002571028758162397	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_LNCRNA_INVOLVEMENT_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER	1	1	1	1	1	1	1	1	0.07078006909578316	1	1	1	1	1	1	1	1	1	1	1	1	0.038819946229532	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_LUNG_FIBROSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02737044697984814	1	1	1	1	0.006114005294528324	1	1	1	1	1	1	1	1	1	1	1	1
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	1	1	1	1	1	1	1	1	1	1	0.00030086121466066373	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_MAPK_CASCADE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00475439982804593	1	1	1	1	1	1	1	1	1	1
WP_MAPK_SIGNALING_PATHWAY	0.08007836687569947	1	1	1	1	1	1	1	1	1	1	1	0.009209389611021912	0.08007836687569947	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004440593333635445	1	1	1	1	1	0.02582024576409725	1	1	1	1
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME	1	1	1	1	1	1	1	0.09652498085792938	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023955185512614996	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01640495518747742	1	1	1
WP_MESODERMAL_COMMITMENT_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024260697750087323	1	0.09418014154112753	0.011423328093719487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06658954953180451	1	1	1	1	1	1	1	1	1
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06197637948047552	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019509687027309597	1	1	1	1	1	1	1
WP_MONOAMINE_GPCRS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00799929097079799	1	1	1	1	0.01617255541700069	1	1	1	1	1	1	1	1	1	1	1	1
WP_MONOAMINE_TRANSPORT	1	0.006488523006037972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007266009098577553	1	1	1	1	1	1	1	1	1	1	0.0019248366451252164	1	1	1	0.015250195204661088	1	0.004354903109095698	1	1	0.0006616455179232483	1	1	7.36216015146951e-05	1	1	1	1
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	0.035685171099299584	0.0029683016317851862	1	1	1	1	1	1	1	0.021310605940976002	0.03056455242948042	0.0558979701030341	1	0.035685171099299584	0.0016523793174426649	0.07223357266123986	1	1	0.003671148664432966	1	1	1	1	0.03836095747381785	1	1	1	0.008999999898962607	1	0.003987706517635803	1	1	0.006017086187926957	0.06688319320184222	1	0.08224739657630487	1	1	0.05332297516542095	1	1	1	0.06885388800128767	1	1	1
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0032817189869964736	1	1	1	1	1	1	1	1	1	1
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	1	1	1	1	1	1	1	1	0.05585953669735588	1	1	1	1	1	1	1	1	1	1	1	1	0.03033224587107708	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02436649884424602	1	1	1	1	1	1	1	1	1	1	1	1
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027793651042879564	1	1	1	1	1	1	1	1	1	1	1	1
WP_NEURAL_CREST_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06319281969030421	1	1	1	1	1	1	1	1	1	0.06530188808510384	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	1	1	1	1	1	1	1	1	0.0035261679150336844	1	0.0005979068192826231	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0012690641055520535	1	1	0.005608894641067508	1	1	1	1	1	1	1
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	1	1	1	1	0.025336005462027078	1	1	0.0050903711225245285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007541806272361673	1	1	1	1	1	1	1	0.014199121112809188	1
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3	0.00790243502039567	0.029605847007075248	1	1	1	1	1	1	1	1	1	1	1	0.00790243502039567	1	1	1	1	1	1	0.023338549876537273	1	1	0.008531392863407872	1	1	1	1	1	1	1	1	1	0.06597231633062384	1	1	1	1	1	1	1	1	1	1	1	1
WP_NONSMALL_CELL_LUNG_CANCER	1	0.03037918099167025	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06760463622886759	1	1	1	1	1	1	1	1	1	1	1	1
WP_NOTCH_SIGNALING_PATHWAY_NETPATH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02737044697984814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ONE_CARBON_METABOLISM_AND_RELATED_PATHWAYS	1	1	1	1	1	1	0.008967463499250372	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.040488024070073125	1	1	1	1	1	1	1	1	1	1	1	1
WP_OSTEOBLAST_DIFFERENTIATION	0.021125288897446026	1	1	1	1	1	1	1	0.09068549258593717	1	1	1	1	0.021125288897446026	1	1	1	1	1	1	0.059670262372888416	0.005538565467312018	1	0.02275262727053562	0.015137419222934101	1	1	0.04161577836102215	0.01269522921829469	1	1	1	1	1	1	1	1	1	0.02621218053312524	1	1	1	1	0.029752467409772998	1	1
WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0048543665382325685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	0.01493600319388988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01610241158307235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	1	1	1	1	1	1	1	1	0.021977064330680474	1	0.003934430452599891	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013927320603712934	1	1	1	1	1	1	1	0.003966606111934334	1	0.01846432618955962	0.00947024519827766	1	0.03411397190727139	1	1	1	1	1	1	1
WP_PI3KAKT_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	0.05832522107852234	1	1	1	1	1	1	0.0716489008270843	1	1	1	1	1	1	1	1	1	1	1	0.013981996878493441	1	1	1	1	1	1	1	0.027414489383030816	1	1	1	1	1	1	1	1	1	1
WP_PPAR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029627182945563435	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_PRADERWILLI_AND_ANGELMAN_SYNDROME	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04908314691728177	1	1	1	1	1	1	1
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03194985241069659	1
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0793082667306807	1	1	1	1	1	1	1	1	1	1
WP_PYRIMIDINE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010553963582983661	1	1	1	1	1	1	1	1	1	1	1
WP_RAC1PAK1P38MMP2_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06274874758963844	1	1	1	1	1	1	1	1	1	1	1	1
WP_RAS_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014844267307310699	1	1	1	1	1	1	1	1	1	1	1	0.013780099643043053	1	1	1	1	1	0.004739203656815905	1	0.04364494663834795	1	1	1	1	1	1	1	1	1	1
WP_REGULATION_OF_ACTIN_CYTOSKELETON	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04535565751533244	1	1
WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	0.05633777426125419	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08409303429915571	1	1	1	1	1	1	1	1	1	0.017567725307324422	1	1	1	1	1	1	1	1	1	1
WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04891010163450782	1	1	1	1	1	1	1	1	1	1
WP_RENIN_ANGIOTENSIN_ALDOSTERONE_SYSTEM_RAAS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006074119492066599	1
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011199438526258154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01617255541700069	1	1	1	1	1	1	1	1	1	1	1	1
WP_RETT_SYNDROME_CAUSING_GENES	1	1	1	1	1	1	1	1	0.018305624648663144	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_SENESCENCE_AND_AUTOPHAGY_IN_CANCER	1	1	1	1	1	1	1	1	0.07683018758336746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_SIGNALING_PATHWAYS_IN_GLIOBLASTOMA	0.010672802254410363	0.03940041066829891	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03116861538008886	1	1	1	1	1	1	1	1	1	1	1	1	0.08639956466893617	1	1	1	1	1	1	1	1	1	1	1	1
WP_SIGNAL_TRANSDUCTION_OF_S1P_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029545837448396672	1	1	1	1	1	1	1	1	1	1
WP_SLEEP_REGULATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017705211481740424	1	1	1	1	1	1	1
WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00013321259251164452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_SPINAL_CORD_INJURY	1	1	1	1	1	1	1	1	0.09068549258593717	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	1	1	1	1	1	1	1	1	0.013657816810213497	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07035562273990503	1	1	0.021388048602172582	1	1	1	1	1	1	1
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	1	1	1	1	1	1	0.004523782058822978	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	1	1	1	0.026989492920234226	1	1	1	0.030429684158240655	1	1	1	1	1	1	1	1	0.0052482029356097915	1	1	1	0.016643240747341248	1	0.014157683725838144	1	1	1	1	1	0.028533568056062553	0.04301123523728412	1	1	1	1	1	0.006845977269740566	0.07191264125377017	1	0.05665002269220798	1	1	0.06505026604317399	1	1	1	1
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER	1	0.015934439492040653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012487515344530409	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09818334143419993	1	1	1	1	1	1	1	1	1	1
WP_SYNAPTIC_VESICLE_PATHWAY	1	4.315683715938601e-05	1	1	0.002413726174117614	1	1	0.054901856633462476	1	1	0.003653458287816491	1	1	0.004310428474715633	1	1	1	1	0.0011760980697643753	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.5416954696978458e-05	1	1	1	1	1	1	1	0.00021726706104308047	1	1
WP_THERMOGENESIS	1	0.06305028898521581	0.0162841888575036	1	1	1	1	1	0.07683018758336746	0.010360346924233266	0.015006480108606723	1	1	0.01760672254880613	1	1	1	1	0.0009122918189014007	1	1	0.04229944076451764	1	1	1	0.050238566751637403	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS	1	0.05024446250060921	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03988547644997209	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY	1	0.05900039377863053	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0469577036238944	1	1	1	1	1	1	1	1	1	0.023015614100622583	1	1	1	1	1	1	1	1	1	1
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08859372951525968	1	1	1	1	1	1	1	1	1	1
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1	1	0.0068905135586813104	1	1	1	1	1	1	0.008581858537159093	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA	1	1	1	1	0.014720468869113823	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0022562352947381736	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_VEGFAVEGFR2_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09672653393956976	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_VIRAL_ACUTE_MYOCARDITIS	1	1	1	1	1	1	1	1	1	1	0.00993339272764826	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_VITAMIN_A_AND_CAROTENOID_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009402697582923003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	1	1	1	1	1	1	1	0.03414648096367068	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005286813359906439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_VITAMIN_D_RECEPTOR_PATHWAY	1	0.005207097502247682	1	1	1	1	1	1	1	1	1	0.0737002825578924	1	1	0.031466404774727286	1	1	1	1	1	1	0.018308994785582344	1	1	1	1	1	1	1	1	1	1	1	0.09641188076948815	1	1	1	1	0.0776193535442875	1	1	1	0.09031875913561604	1	1	1
WP_WNT_SIGNALING	1	0.07249437412503412	1	1	1	1	1	1	0.08811362379602528	1	1	1	1	1	1	1	1	1	1	1	1	0.048844835578919055	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY	0.01699676578297138	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04858785668937049	0.04089384384700434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
