	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	0.022519281265210855	1	1	1	1	1	1	1	1	1	1	0.04905611717233982	0.00013280526629089184	0.016899537706228096	1	1	0.02127924006256332	1	1	1	1	1	1	1	0.0002345144256080678	1	1	1	0.00017733159190325143	0.00014661861543063814	1	0.0002470930468918553	0.0003095040682542516	1	0.013462833386545414	1	0.00384469473583815	1	1	1	0.0021567828043549397	1	1	0.016348671138270876	0.01802494046701464	1	1	1	1	0.0384045911569616	1	1	0.016348671138270876	0.002455695495671928	1	0.0022819236007397548	1	1	0.029503911169296404	1	1	1	0.0027479659783076205	1	1	1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08324013470123082	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.057644509513254394	0.052808940275644534	1	0.06710983541419968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028747054567032082	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07864752339926206	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05436313560997852	0.0497837142920079	1	0.06333503210994307	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027041239068649747	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05701451729275908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0390430896432753	0.035685171100007906	1	0.045651124428268686	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01917202353231684	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06538622930071769	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04494441208713251	0.04111081756463508	1	0.05247513937689974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022184269595271977	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DSCAM_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0039324567090500695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007207607096610835	1	0.0068563311523163195	1	1	1	1	0.00021916878446770482	1	1	1	1	1
REACTOME_ECM_PROTEOGLYCANS	1	1	0.007417126097153837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08974823273086274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03924378334926748	1	1	0.000651495930705126	0.0022977650394115923	1	0.001692372596791225	1	1	1	1	1	1	1	1	1	1	0.04111081756463508	1	1	1	1	1	1	1	1	1	1	1	0.0010507665743096917	1	1	1	1	1	1	1	0.05144607230107057	1	1	0.0015389369460718783	0.003917306243828467	0.034286756119630835	1	1	1	0.039707377784765185	1	1	1	1	1	1	1
REACTOME_ELASTIC_FIBRE_FORMATION	1	1	1	1	1	1	1	1	1	1	1	0.02563098760437965	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011148338677056002	1	1	1	1	1	1
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07413848709519533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027930944209172193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02082707843863585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08892460454380968	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EPHRIN_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034518789932787675	1	1	1	1	1	1	1	1	1	1	1	1	0.0044733138150117036	1	1	1	1	1	1	1	0.030605897044017505	1	1	1	0.002191427544709579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021058786845850386	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1	1	0.09459074006851109	1	1	1	1	1	1	1	1	0.002794971743504737	1	0.00113226269211264	1	1	1	1	1	1	1	1	1	1	1	1	0.02991655077877242	1	1	1	1	0.0230555644412348	1	1	0.03791240955749897	1	1	1	0.000696984219441088	1	1	1	0.020134190436484012	0.05601222155613084	1	1	0.0011322946395747602	1	1	1	1	0.004976994059766593	1	1	0.07064185327761963	0.022678395475713264	1	1	1	0.004830985973721003	1	1	1	1	1	1	1	1
REACTOME_EPH_EPHRIN_SIGNALING	1	1	0.06700639647617768	1	1	1	1	1	1	1	1	0.014347376507598097	1	0.01424033092253807	1	1	1	1	1	1	1	1	1	1	1	1	0.08561865832338134	1	1	0.012007454548207286	1	0.09812245748601667	1	1	0.045141042296512834	0.02597017413254754	1	1	0.0017900685450505938	1	1	1	0.08717863007694016	1	1	1	0.009548307481384355	1	1	1	1	0.03638636321082933	1	1	1	0.09672489612810731	1	1	1	0.015065476359120922	1	1	1	1	1	1	1	1
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	1	1	1	1	0.07196249865602478	1	1	1	1	1	1	1	0.07319841401116434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046075236465273894	1	1	1	1	1	1	1	1	1	1	1	1	1	0.049150477400067505	1	1	1	1	1	1	0.05994590263160593	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023066028060013122	1	1	1	1	1	1	1	1	1	1	1	0.03621302333090304	0.0330856313648914	1	1	0.0471242973401107	1	1	1	1	1	1	1	0.030072739583110186	1	1	0.017736281843539148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1	1	0.033839954246341786	1	1	1	1	1	1	1	1	1	1	1	1	0.04790381021590462	1	0.04284754319715156	1	1	1	1	1	0.030276265109807743	1	0.03297000229577085	1	1	1	1	0.08590086224214089	0.028438580594666196	1	1	1	1	1	1	0.06015548368158985	1	1	1	1	1	1	1	0.054886309862585136	1	1	1	1	1	1	0.0702881349520672	1	1	1	1	1	1	1	0.021930824706463126	1	1	1	1	1	1
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	1	1	0.04071170229627541	1	1	1	1	1	1	1	1	1	1	1	0.05725471550718331	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06848908283856592	0.060893733263171046	1	1	0.004688548727034725	1	1	1	0.08705624579463533	1	1	1	0.010441032908111936	1	1	0.026433855592234323	1	1	1	1	1	0.08170058531046687	1	1	1	1	1	0.056361783746159744	1	1	1	0.029213485482034063	1	1	1	1	1	1
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.03218499184325729	1	0.029581216599466442	1	1	1	1	1	1	1	1	1	0.012730817120852445	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06146579957988163	1	1	1	0.06353531483922781	1	1	1	1	0.07816127022185859	1	1	1	1	1	0.007917361735354733	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022503274974746024	1	1	1	1	1	1
REACTOME_FATTY_ACID_METABOLISM	1	0.08376577645142036	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08949219664158503	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	1	1	1	1	1	1	1	1	1	1	1	0.08197418961958902	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05824708705117043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08287487830440665	0.06659664837243817	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007222771535849604	1	1	0.06298316671832005	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08511970604751362	1	1	1	1	1	1	1	1	0.0354105928149423	1	1	1
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025041896592069568	1	1	1	0.014365487393876997	1	1	1	1	1	1	1	0.013969284607639909	1	1	1	1	1	1	0.04159799229495198	1	1	1	0.06935307808253577	1	1	1	1	0.023005225933406148	0.0056315447063183255	1	1	1	1	1	0.09262085787385899	1	1	1	1	1	1	0.084098201004153	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05253246896296071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014303010272283201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009553930950080058	0.008687610641983201	1	0.011278558647665249	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004534256194108521	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02496988642575848	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01680865448803126	0.01530884883794692	1	0.019783803832689628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00806209447076256	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08324013470123082	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.057644509513254394	0.052808940275644534	1	0.06710983541419968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028747054567032082	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01673237142750794	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01119839184864535	0.01018702306565733	1	0.013209987225701658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0053288124084991395	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03796930489935524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025755955735510594	0.02349485334570467	1	0.030225374265898552	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012483910549238697	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09266155883852045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0644065103371323	0.05904886439555668	1	0.07487515883136298	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03228385757752761	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004789509654604673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0031680903908783975	0.0028750374758401698	1	0.0037540826358980484	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00148366877582784	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01673237142750794	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01119839184864535	0.01018702306565733	1	0.013209987225701658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0053288124084991395	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FLT3_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01595878012165819	1	0.04240149309124963	1	1	0.06878853731918233	1	1	1	1	1	1	1	1	0.09105391393100382	1	1	0.07589368708998945	1	1	1	1	1	1	1	1	1	1	1	0.049188965011480956	1	1	0.012724035869211003	1	0.09793306908365884	1	1	1	1	1	1	0.0035919129895412016	1	1	1	1	1	1	0.08537126905163972	1	1	1	1	1	1
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04195437380922162	0.03836095747488666	1	1	1	1	1	1	1	1	1	1	1	1	0.008301070276062417	1	1	1	1	1	1	0.04805363643847782	1	1	1	1	1	1	1	1	0.03704600230638477	1	1	1	1	1	1	1
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0713033244142589	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07021423601227217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04905611717233982	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03346668798725516	0.0305645524310858	1	0.03918794283973326	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016348671138270876	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05701451729275908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0390430896432753	0.035685171100007906	1	0.045651124428268686	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01917202353231684	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03796930489935524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025755955735510594	0.02349485334570467	1	0.030225374265898552	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012483910549238697	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.045242605850180695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030806646791407655	0.0281241902359205	1	0.0360995265121099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015010113894909027	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GABA_B_RECEPTOR_ACTIVATION	1	1	0.009392246978652374	0.0001420521963139132	1	1	1	1	1	1	1	1	1	0.004344318194204777	0.000136433701526939	0.006172747552879887	1	0.03053802653390758	0.0008238031557576964	1	1	1	1	1	1	1	7.660682312049527e-05	1	1	1	0.0020328425510008907	0.09355922565083796	1	2.449479858046555e-05	0.0003801010958640605	1	1	1	0.0029520574002056543	1	1	1	0.00012055280592226936	0.04121831791609809	0.021769140924136954	3.1259971770558614e-05	0.0005910239814137519	1	0.013328877824072993	0.0015780535184395372	1	0.02035566613536477	1	1	1	0.00014936137806420557	0.011202246927190962	9.413429119087269e-06	1	1	0.00014064347262054966	1	1	1	1	1	0.0021442451911972693	1
REACTOME_GABA_RECEPTOR_ACTIVATION	1	1	0.023001189077513806	0.0005181132860482274	1	1	1	1	1	1	1	1	1	0.002352299086681109	0.0006602172042915466	0.015386125313937904	1	0.0558721078744826	0.00030377239953405244	1	1	1	1	1	1	1	0.00028285174103614974	1	1	1	0.0009261545400739424	1	1	0.00016588433856734586	0.001767065010363833	1	1	1	0.0014649756381832635	1	1	1	0.000585842316278673	0.010285833109969	0.04029010813574385	0.0001579948325084457	0.0020762431179190965	1	0.024999050105450005	0.004099605836085707	1	0.04783285139199234	1	1	0.09339654364764005	7.586941149617665e-05	0.004028291896666314	6.573567740886244e-05	1	1	0.0006798691939110535	1	1	1	1	1	0.005528490457551438	1
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	1	1	0.0008803765240422701	1	1	1	1	1	1	1	1	1	1	1	0.02031100876559566	0.011683486090215967	1	1	0.014755067548379297	1	1	1	1	1	1	1	0.0044733138150117036	1	1	1	0.0016327989655843256	0.0014168972199658514	1	0.027446385454758304	0.002473518580735634	1	0.009283572238510951	1	0.002191427544709579	1	1	1	5.4401030507245096e-05	1	1	0.011298170375627858	1	1	1	1	1	0.026887239949280883	1	1	0.0005358633680360159	0.021058786845850386	1	0.020064321809776464	1	1	0.02055898445889004	1	1	1	0.0018734826307372776	1	1	1
REACTOME_GAP_JUNCTION_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07238193355747935	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08237487685805478	0.07566596460868436	1	1	1	1	1	1	1	1	1	0.0037916252370601145	1	1	0.017237449127417648	1	1	1	1	1	1	0.09365207414904475	1	1	1	1	1	1	1	1	0.07319841400955507	1	1	1	1	1	1	1
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0067431917429247035	1	1	0.02991655077877242	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	1	1	0.0006344303394950623	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018107641568921307	1	1	0.0022538810063541526	0.012819300648517329	0.01122358851721672	1	1	0.01886826043692258	0.005031063143830838	0.03641099742684806	0.0007266229276798875	0.016865089951182854	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0067995318768486745	0.043837205279689595	0.011032767273265076	0.008560005436784701	1	1	1	0.07657903911721353	0.008458035742977765	1	1	1	1	1	1
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003673213619304727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	1	1	0.06769532280658819	1	1	1	1	1	1	1	1	1	1	1	0.00012170552885770736	1	1	0.029236473102007166	0.06420297445407719	1	1	1	1	1	1	1	0.02082707843863585	1	1	1	0.015669170581914083	1	1	0.00025880515730147824	0.022965115828790794	1	1	1	1	1	1	1	0.0012826055659671542	0.039490268289736674	0.02082707843863585	0.005503617650000403	0.05493781534109177	1	1	1	1	0.019121978122364935	1	1	0.05010567375999253	0.013505415474176052	0.07577799702289689	0.012602682405863264	1	1	0.013049538741773392	1	1	1	1	1	0.0020032207615950925	1
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	1	1	0.004469298551030065	1	1	1	1	1	1	1	1	1	1	0.09266155883852045	3.695027763950254e-05	1	1	1	0.004105771071657216	1	1	1	1	1	1	1	0.0006955607985316137	1	1	1	0.008084075034509919	1	1	7.977988874197095e-05	0.012000887881214117	1	1	1	0.07703148718990316	1	1	1	0.0005075350753847019	0.025289311944316384	1	0.03228385757752761	0.03548960633485765	1	1	0.0007250135246358314	1	0.07344887035081493	1	1	1	0.05839076621838546	1	0.006460309867559522	1	1	0.00669600777819912	1	1	1	1	1	0.016566918631253813	1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	1	1	0.044015243927211234	1	1	1	1	1	1	1	1	1	1	0.09266155883852045	0.05643233892683719	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07487515883136298	0.08287799631782944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07344887035081493	1	1	1	1	1	0.05578487380007768	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	0.02440540013324466	1	1	1	1	1	1	1	1	1	1	1	0.031564642410457866	0.018332095690998806	1	1	0.023066028060013122	1	1	1	1	1	1	1	0.007097793919006556	1	1	1	0.03621302333090304	0.0028326840502560513	1	0.04237287416731583	0.004898204753350455	1	0.014613442576903557	1	0.004349319428559761	1	1	1	0.0024445105649011367	1	1	0.017736281843539148	1	1	1	1	1	1	1	1	0.017736281843539148	0.03270268266164278	1	1	1	1	0.03194218096631152	1	1	1	0.002991298466422876	1	1	1
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020478274947091535	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	1	1	0.04757429862525875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08878462929527475	1	1	1	1	1	0.0853071521751092	1	1	1	1	0.04161851995730892	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08229004190699696	1	1	1	1	1	1
REACTOME_GPCR_LIGAND_BINDING	1	1	0.09920012550664692	1	1	1	1	0.0013510230118906064	0.054776725607390664	1	0.0642422591217422	1	1	0.002369151101687228	1	1	0.01826543793315627	1	0.03937937255005286	0.054776725607390664	0.019896694087786604	1	1	1	1	1	1	1	1	1	1	1	1	0.05420531054969291	0.03823546987241955	1	1	1	1	1	1	1	1	1	1	0.04517312324305034	1	1	1	1	1	1	1	1	1	0.02249024112572018	0.06462247779337238	0.0076513753141868035	1	0.06734405187295245	1	1	1	1	1	1	0.058690354805501777	1
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08527411786726491	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09205053608563751	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05431268368467457	1	1	1	1	1	1	1	1	0.0689528799330068	1	0.023302541346927108	1	1	1	1	1	1	1	1	1	0.03289671630571611	1	1	1	1	1	1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	1	1	0.05299414726196616	1	1	1	1	0.017642179858674556	0.042632313739781935	1	1	0.0016727725241820757	1	0.001581415109631168	0.00026481088499064054	1	1	1	1	1	0.06246428513943303	1	1	1	1	1	0.06243075559740885	1	1	1	0.012981282238001102	0.053277572834221965	1	0.009666663856244262	0.006096058979550567	1	0.0127529175439407	0.03589771949089038	0.01092768558968904	1	1	1	5.4638674486851e-05	0.031765045503975076	1	0.007706911983022979	0.07208386669668432	1	1	0.06556113275983444	0.07515957194227052	0.021562888195577834	1	1	0.022359428679666893	0.001051912676647504	0.001445575388257958	0.007282191384280656	1	1	2.0892312677878166e-05	1	1	0.019037920557509302	1	1	0.01032278988502977	1
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	1	0.020758934594366396	1	1	1	1	1	1	1	0.05385386005904691	1	1	1	0.0005606116781647907	0.0038332269315572987	0.04052600716593502	1	0.0488844879441066	0.001330807325342409	1	0.00011443181095882604	1	1	1	1	0.09099885265097973	1	1	1	1	0.019452644168149402	1	1	0.00989616671362381	0.09573545082220303	1	1	1	0.03178966895028579	1	1	1	0.011716007159940367	0.0056842517142449145	0.02764369362922936	0.010628696976827223	0.04581390969193122	1	1	1	1	0.0027476175557270555	1	1	0.03802849874488534	0.014759637191236852	0.08579249951953605	0.003684642831568663	1	0.0716298698786777	1	1	1	0.03797571643787301	1	1	1	1
