	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	GABRG2 GRIA2 GRIK3 GRIN1		ADCY1 CAMK1 GNG2 GNG4 GRIK3 GRIK5 KCNJ3	ADCY5 CAMK1 CAMK2B CHRNB2 GABBR2 GRIK3 GRIN2C KCNJ2 KCNJ6 PPM1E	ADCY1 CAMK1 CAMK2B CHRNA3 CHRNB2 PPM1E TUBB4A		GABRB3 GRIA2 GRIN2C			GABBR2 GRIA2 GRIN2C		CAMK1 CHRNA5 CHRNB2 PPM1E PRKCG		CAMK2B CHRNA3 CHRNA5 CHRNB2 GABRB3 GABRG2 GNG2 GNG4 GRIK5 KCNJ2 KCNJ6 LIN7A NCALD PRKCG	ADCY1 ADCY2 ADCY5 CHRNB2 GABRG2 GNG2 GNG4 GRIK3 GRIK5 GRIN2C LIN7A PPM1E	ADCY5 GRIK5 KCNJ2 KCNJ6 NCALD PPM1E	CHRNB2 GABBR2 NCALD PPM1E		ADCY1 ADCY2 ADCY5 CHRNA5 GABRB3 GRIA2 GRIK5 KCNJ6 PPM1E				CHRNA3 LIN7A TUBB4A		GABRA1 GABRB3 GRIA2	ADCY1 ADCY2 ADCY5 KCNJ3 KCNJ6 LIN7A PPM1E TUBB4A	CAMK2B GABRB3			ADCY2 ADCY5 CAMK1 GABRA1 GABRB3 GNG2 GRIA2 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD NEFL PPM1E TUBB2B	ADCY1 CAMK2B GABBR2 LIN7A NCALD PPM1E TUBB2B	ADCY1 ADCY2 ADCY5 CACNG4 CHRNA5 CHRNB2 GNG2 GNG4 GRIA2 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD PPM1E TSPAN7	ADCY1 CACNG4 GABBR2 GABRA1 GNG2 GNG4 GRIK5 KCNJ2 KCNJ3 TSPAN7	CHRNA3 GRIK3 TSPAN7	ADCY2 CAMK2B CHRNA3 TUBB4A		ADCY5 CACNG4 CAMK1 CAMK2B GABBR2 GABRB3 GNG4 GRIN2C KCNJ6				ADCY1 ADCY2 ADCY5 CAMK1 CAMK2B CHRNA3 CHRNB2 GNG4 GRIK5 GRIN1 KCNJ2 NCALD PRKCG	ADCY2 ADCY5 GABRB3 GRIA2 NCALD PPM1E	ADCY5 CHRNA3 GRIN2C KCNJ6 TUBB4A	ADCY5 CHRNB2 GABBR2 GNG2 GRIK5 GRIN1 GRIN2C KCNJ2 KCNJ3 KCNJ6	ADCY5 CHRNA3 GABBR2 GABRA1 GNG2 KCNJ2 NCALD PPM1E		ADCY1 KCNJ3 KCNJ6 LIN7A	ADCY1 ADCY2 GNG2 PPM1E		CACNG4 CAMK2B CHRNA3 GABBR2 GNG2 GNG4 GRIK5 GRIN1 LIN7A NCALD NEFL PPM1E PRKCG TUBB4A		GABRA1 GABRG2 GRIA2 GRIK3 TSPAN7	ADCY5 GABRA1 GABRB3 GABRG2 GRIA2 GRIN1 GRIN2C NCALD NEFL PPM1E PRKCG	ADCY5 CAMK2B GABBR2 GABRB3 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ6 LIN7A NCALD NEFL PPM1E PRKCG TSPAN7	ADCY1 CHRNB2 GABBR2 GABRB3 GRIK3 KCNJ6 LIN7A PPM1E	ADCY1 GABBR2 GNG2 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ3 KCNJ6 LIN7A NCALD	GRIK3 LIN7A		ADCY1 ADCY5 CACNG4 CAMK1 CHRNB2 GABBR2 GNG4 GRIK5 GRIN2C KCNJ2 PPM1E PRKCG TSPAN7 TUBB4A	CAMK2B CHRNA3 CHRNA5 GNG4 TUBB4A	ADCY5 GABRG2			GABRG2 KCNJ2 PPM1E PRKCG	ADCY5 CHRNA5 GNG4 GRIN2C KCNJ2 PRKCG		NEFL PPM1E
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE															LIN7A SNAP25 STX1A SYN1	SNAP25 STX1A										CPLX1 LIN7A SNAP25				GAD2 LIN7A SNAP25 STX1A SYN1	CPLX1 LIN7A SNAP25	CPLX1 LIN7A SNAP25 SYN1	CPLX1 SNAP25 STX1A SYN1				CPLX1 SNAP25 STX1A				CPLX1 GAD2 SNAP25 STX1A				CPLX1 SYN1					GAD2 LIN7A SNAP25				CPLX1 LIN7A		CPLX1 GAD2 LIN7A SYN1											
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION																																	ADORA2A NTRK2																					ADORA2A NTRK2		ADORA2A NTRK2											
REACTOME_NGF_STIMULATED_TRANSCRIPTION		TPH1 VGF		CDK5R1 CDK5R2 TPH1	CDK5R1 CDK5R2									CDK5R1 CDK5R2 TPH1 VGF	ASCL1 CDK5R1 CDK5R2 TPH1 VGF				ID4 TPH1 VGF												ID4 TPH1	CDK5R2 TPH1 VGF	CDK5R2 TPH1 VGF				CDK5R1 ID4 TPH1						CDK5R2 VGF	ASCL1 TPH1 VGF						CDK5R1 CDK5R2 VGF				ID4 VGF	CDK5R1 TPH1				CDK5R1 TPH1					CDK5R1 ID4 TPH1	CDK5R1 CDK5R2 TPH1		
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE														KCNMA1 KCNMB2 PDE2A					ITPR1 KCNMA1 KCNMB2 PDE2A									ITPR1 KCNMA1 KCNMB2		KCNMA1 KCNMB2		ITPR1 KCNMB2 PDE2A	KCNMA1 KCNMB2 PDE2A		KCNMA1 PDE2A		KCNMA1 KCNMB2					ITPR1 KCNMA1 KCNMB2		KCNMA1 KCNMB2	KCNMA1 PDE2A								ITPR1 KCNMA1 KCNMB2 PDE2A	ITPR1 KCNMB2					ITPR1 KCNMB2								
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE															SNAP25 STX1A	SNAP25 STX1A			SNAP25 STX1A							CPLX1 SNAP25				SNAP25 STX1A	CPLX1 SNAP25	CPLX1 SNAP25	CPLX1 SNAP25 STX1A				CPLX1 SNAP25 STX1A				CPLX1 SNAP25 STX1A			CPLX1 SNAP25															CPLX1 STX1A								
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_		TPH1 VGF		CDK5R1 CDK5R2 TPH1	CDK5R1 CDK5R2									CDK5R1 CDK5R2 TPH1 VGF	ASCL1 CDK5R1 CDK5R2 TPH1 VGF				ID4 TPH1 VGF													CDK5R2 TPH1 VGF	CDK5R2 TPH1 VGF				CDK5R1 ID4 TPH1						CDK5R2 VGF	ASCL1 TPH1 VGF						CDK5R1 CDK5R2 VGF														CDK5R1 ID4 TPH1	CDK5R1 CDK5R2 TPH1		
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI														CHST10 CHST8 ST8SIA3																														CHST10 ST8SIA3									CHST8 ST8SIA3														
REACTOME_ONCOGENIC_MAPK_SIGNALING				CAMK2B KSR2								KIAA1549 KSR2		CAMK2B FAM131B KIAA1549 KSR2				KIAA1549 KSR2																		FAM131B KSR2			CAMK2B KSR2					FAM131B KIAA1549 KSR2										CAMK2B KIAA1549 KSR2													
REACTOME_OPIOID_SIGNALLING			ADCY1 GNG2 GNG4	ADCY5 CAMK2B								GNAO1 ITPR1 PRKCG		CAMK2B GNAO1 GNG2 GNG4 PRKCG	ADCY1 ADCY2 ADCY5 GNAO1 GNG2 GNG4 ITPR1			GNG2 ITPR1	ADCY1 ADCY2 ADCY5 ITPR1							ADCY1 ADCY2 ADCY5						ADCY1 ADCY2 ADCY5 GNG2 GNG4 ITPR1	ADCY1 GNAO1 GNG2 GNG4		ADCY2 CAMK2B GNAO1	ADCY5 GNAO1	ADCY5 CAMK2B GNAO1 GNG4				ADCY1 ADCY2 ADCY5 CAMK2B GNAO1 GNG4 ITPR1 PRKCG	ADCY2 ADCY5 ITPR1		ADCY5 GNAO1 GNG2				ADCY1 ADCY2 GNG2		CAMK2B GNG2 GNG4 PRKCG			ADCY5 GNAO1 ITPR1 PRKCG	ADCY5 CAMK2B GNAO1 GNG4 ITPR1 PRKCG		ADCY1 GNAO1 GNG2 GNG4			ADCY1 ADCY5 GNAO1 GNG4 ITPR1 PRKCG	CAMK2B GNG4					ADCY5 GNG4 PRKCG		
REACTOME_OTHER_INTERLEUKIN_SIGNALING															SNAP25 STX1A	SNAP25 STX1A			SNAP25 STX1A											SNAP25 STX1A			SNAP25 STX1A				SNAP25 STX1A				SNAP25 STX1A																										
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS			ADAMTS2 ADAMTSL1		ADAMTSL1 ADAMTSL2																											ADAMTSL1 ADAMTSL2 SPON2			ADAMTSL2 SPON2		ADAMTSL1 SPON2		ADAMTSL2 SPON2														ADAMTS2 ADAMTSL2														
REACTOME_O_LINKED_GLYCOSYLATION																																							ADAMTSL2 SPON2																									B3GNTL1 GALNT16	ADAMTSL1 B3GNTL1 GALNT16		
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS																																																																B3GNTL1 GALNT16	B3GNTL1 GALNT16		
REACTOME_PEPTIDE_HORMONE_METABOLISM	CES1 FFAR1 GPR119 KIF5C		CPB1 GPR119 ISL1 KIF5A PAX6 PCSK1 PCSK2				CES1 FFAR1						AGT CES1 GHRL GPR119 PAX6	GHRL GIP ISL1 KIF5A KIF5C PAX6 PCSK1 PCSK2 SLC30A8	GHRL ISL1 MBOAT4 PCSK1 STX1A	CPE GHRL KIF5A PAX6 PCSK2 STX1A			AGT CES1 CPB1 CPE FFAR1 GHRL ISL1 KIF5A KIF5C PCSK1 STX1A						CES1 FFAR1		CES1 FFAR1	GPR119 KIF5C PAX6 PCSK1	CES1 GPR119 KIF5C	AGT CES1 CPB1 CPE FFAR1 GIP GPR119 ISL1 KIF5A KIF5C PAX6 PCSK1 PCSK2 SLC30A8 STX1A		CPB1 GIP KIF5A MBOAT4	AGT CES1 CPE KIF5A MBOAT4 SLC30A8 STX1A	CES1 KIF5C	AGT KIF5A PCSK1		GHRL ISL1 PCSK1 PCSK2 STX1A				AGT GIP KIF5A STX1A	AGT CPE PAX6		CPE GIP MBOAT4 PCSK1 PCSK2	CPE FFAR1 PAX6			CPE KIF5A				CES1 FFAR1 GPR119 KIF5C	CES1 FFAR1 KIF5A STX1A	CPE KIF5C MBOAT4 PCSK1		AGT CPE ISL1 PAX6 PCSK1 SLC30A8			GIP MBOAT4 STX1A								
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	NTS TAC1						CXCL12 NTS TAC1						AGT GHRL NTS						AGT GHRL NTS SSTR1 TAC1 TAC3	AGT BRS3 MLN					CXCL12 NTS TAC1			AVPR1B NPY SSTR1	CXCL12 NTS TAC1	AGT MLN NTS PYY SSTR1 TAC1			AGT AVPR1B BRS3 NPY NTS PYY SST								AGT AVPR1B CXCL12 MLN NPY TAC3			AVPR1B BRS3 CXCL12 MLN NPY PYY SSTR3								NTS SST TAC1															
REACTOME_PHASE_0_RAPID_DEPOLARISATION			CACNA1C CACNA2D1 CACNA2D2 FGF14	CAMK2B SCN3A	CACNA2D2 CAMK2B SCN1B							CACNA2D2 CACNB2		CACNA2D1 CACNA2D2 CAMK2B SCN1B SCN3A SCN3B	CACNA2D1 FGF14	CACNA2D2 SCN1B	CACNA1C CACNA2D2		CACNA1C SCN3B							CACNA1C FGF14		FGF14 SCN3A		CACNA1C CACNA2D2 FGF14	CACNA2D1 CAMK2B	CACNA2D1 CACNA2D2 CACNG4	CACNA1C CACNA2D2 CACNG4 SCN3B				CACNA1C CACNA2D1 CACNG4 CAMK2B FGF14 SCN3A SCN3B		CACNA2D2 CAMK2B SCN1B	CACNB2 SCN3A	CACNA2D1 CACNA2D2 CAMK2B SCN3B	CACNA1C CACNA2D1 CACNA2D2 CACNB2	CACNA2D1 FGF14	CACNA2D1 CACNA2D2 FGF14 SCN3B			CACNA2D1 FGF14	CACNA2D1 CACNA2D2		CACNB2 CACNG4 CAMK2B FGF14		CACNB2 SCN3A		CACNA1C CACNA2D2 CAMK2B SCN1B	CACNA2D1 CACNA2D2	CACNA1C CACNA2D2 FGF14 SCN3A			CACNA2D1 CACNA2D2 CACNG4 SCN3B				CACNA1C CACNB2	CACNA2D2 SCN1B			
REACTOME_PHASE_2_PLATEAU_PHASE			CACNA1C CACNA2D1 CACNA2D2 KCNE4									CACNA2D2 CACNB2		CACNA2D1 CACNA2D2	CACNA2D1 KCNE4		CACNA1C CACNA2D2 KCNE4		CACNA1C KCNE4											CACNA1C CACNA2D2		CACNA2D1 CACNA2D2 CACNG4 KCNE4	CACNA1C CACNA2D2 CACNG4 KCNE4				CACNA1C CACNA2D1 CACNG4 KCNE4				CACNA2D1 CACNA2D2	CACNA1C CACNA2D1 CACNA2D2 CACNB2 KCNE4		CACNA2D1 CACNA2D2				CACNA2D1 CACNA2D2		CACNB2 CACNG4			CACNA2D2 KCNE4	CACNA1C CACNA2D2	CACNA2D1 CACNA2D2 KCNE4	CACNA1C CACNA2D2 KCNE4			CACNA2D1 CACNA2D2 CACNG4				CACNA1C CACNB2				
REACTOME_PHASE_3_RAPID_REPOLARISATION															KCNE4 KCNH2																		KCNE4 KCNH2		KCNE4 KCNH2		KCNE4 KCNH2																		KCNE4 KCNH2												
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL				KCNJ2 KCNK17										KCNJ2 KCNK16 KCNK17																KCNJ2 KCNK17		KCNJ2 KCNK16 KCNK17 KCNK3	KCNJ2 KCNK16 KCNK17 KCNK3		KCNK17 KCNK3				KCNK17 KCNK3		KCNJ2 KCNK3				KCNJ2 KCNK3			KCNK16 KCNK17						KCNJ2 KCNK3		KCNJ2 KCNK17								KCNJ2 KCNK3			
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS													ARNT2 CES1				ADH6 ARNT2	ADH6 ARNT2										ADH6 ARNT2																																							
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4														FGF17 KLB																		FGF17 KLB																																			
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER		AKT3 KLB																	AKT3 KL KLB												AKT3 FGF17 KL					KIT KLB																															
REACTOME_PI_3K_CASCADE_FGFR1			FGF17 KL											FGF17 KL																FGF17 KL	FGF17 KL	FGF17 KL																					FGF17 KL														
REACTOME_PI_3K_CASCADE_FGFR4														FGF17 KLB																		FGF17 KLB																																			
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING															ADCY1 ADCY2 ADCY5				ADCY1 ADCY2 ADCY5							ADCY1 ADCY2 ADCY5				ADCY2 ADCY5		ADCY1 ADCY2 ADCY5									ADCY1 ADCY2 ADCY5	ADCY2 ADCY5						ADCY1 ADCY2											ADCY1 ADCY5								
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB															ADCY1 ADCY2 ADCY5				ADCY1 ADCY2 ADCY5							ADCY1 ADCY2 ADCY5				ADCY2 ADCY5		ADCY1 ADCY2 ADCY5									ADCY1 ADCY2 ADCY5	ADCY2 ADCY5						ADCY1 ADCY2											ADCY1 ADCY5								
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION																		DGKB GNG2 ITPR1								ABCC4 DGKB RAPGEF4 SCG3																														COL1A2 GNG2 GNG4 MMRN1 RAPGEF4 SCG3							COL1A2 DGKB RAPGEF4		ABCC4 GNG4 PRKCG RAPGEF4		
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION_																																											COL1A2 RAPGEF4													COL1A2 RAPGEF4							COL1A2 RAPGEF4				
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS												ITPR1 P2RX6		P2RX6 SLC8A1	ITPR1 P2RX6																	ITPR1 P2RX6 SLC8A1				P2RX6 SLC8A1	P2RX6 SLC8A1				ITPR1 P2RX6	ITPR1 SLC8A1											ITPR1 SLC8A1		ITPR1 SLC8A1	P2RX6 SLC8A1											
REACTOME_PLATELET_HOMEOSTASIS												ITPR1 P2RX6		GNG2 GNG4 KCNMA1 KCNMB2 P2RX6 PDE2A SLC8A1	GNG2 GNG4 ITPR1 P2RX6			GNG2 ITPR1	ITPR1 KCNMA1 KCNMB2 PDE2A									ITPR1 KCNMA1 KCNMB2		GNG2 KCNMA1 KCNMB2 P2RX6		GNG2 GNG4 ITPR1 KCNMB2 P2RX6 PDE2A SLC8A1	GNG2 GNG4 KCNMA1 KCNMB2 PDE2A SLC8A1		KCNMA1 P2RX6 PDE2A	P2RX6 SLC8A1	GNG4 KCNMA1 KCNMB2 P2RX6 SLC8A1	KCNMA1 SLC8A1			GNG4 ITPR1 P2RX6	ITPR1 KCNMA1 KCNMB2 SLC8A1		GNG2 KCNMA1 KCNMB2 P2RX6	GNG2 KCNMA1 PDE2A SLC8A1					GNG2 GNG4 PDE2A SLC8A1			ITPR1 KCNMA1 KCNMB2 PDE2A SLC8A1	GNG4 ITPR1 KCNMB2		GNG2 GNG4 P2RX6 SLC8A1			GNG4 ITPR1 KCNMB2								
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS																LSAMP NEGR1 RTN4RL1									LSAMP LY6H						LSAMP NEGR1 RTN4RL1																												LSAMP LY6H RTN4RL1								
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION						LY6H RAB39B TUBB4A																																																						CHST10 FBN1 HIC1 LRRC49 RAB26 RAB3C RTN4RL1 TUBB4A VGF							
REACTOME_POTASSIUM_CHANNELS			ABCC8 GNG2 GNG4 KCNA6 KCNAB2 KCNJ3 KCNN3	ABCC8 GABBR2 HCN4 KCNA6 KCNB2 KCNC1 KCNH7 KCNJ11 KCNJ2 KCNJ6 KCNK17	ABCC8 KCNAB2 KCNC1 KCNH2 KCNJ11								ABCC8 KCNH2 KCNN3	ABCC8 GNG2 GNG4 KCNAB2 KCNB2 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ2 KCNJ6 KCNK16 KCNK17 KCNMA1 KCNMB2	ABCC8 GNG2 GNG4 HCN4 KCNH2 KCNH3 KCNH6 KCNK16	HCN4 KCNAB2 KCNC1 KCNH3 KCNJ2 KCNJ6 KCNN3	GABBR2 KCNC1 KCNH8 KCNMB2 KCNN3	GABBR2 GNG2 KCNH7	ABCC8 KCNH6 KCNH7 KCNH8 KCNJ6 KCNK3 KCNMA1 KCNMB2						KCNA6 KCNK17	HCN4 KCNH7 KCNJ3 KCNJ6 KCNK3		KCNK3 KCNMA1 KCNMB2		ABCC8 GNG2 KCNC1 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMA1 KCNMB2 KCNN3	ABCC8 GABBR2 HCN4 KCNH8 KCNK3 KCNMA1	GNG2 GNG4 KCNB2 KCNC1 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMB2 KCNN3	GABBR2 GNG2 GNG4 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2		ABCC8 KCNAB2 KCNB2 KCNH2 KCNH8 KCNJ11 KCNK17 KCNK3 KCNMA1	KCNAB2 KCNB2 KCNC1 KCNH7 KCNK3	ABCC8 GABBR2 GNG4 KCNH2 KCNH7 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNN3		KCNC1 KCNH2 KCNK17 KCNK3 KCNMA1 KCNN3		GNG4 KCNAB2 KCNB2 KCNC1 KCNH6 KCNH8 KCNJ2 KCNK3	KCNC1 KCNH7 KCNMA1 KCNMB2 KCNN3		GABBR2 GNG2 HCN4 KCNC1 KCNJ11 KCNJ2 KCNJ3 KCNJ6 KCNMA1 KCNMB2 KCNN3	GABBR2 GNG2 KCNH7 KCNJ2 KCNK3 KCNMA1 KCNN3		KCNAB2 KCNH7 KCNJ3 KCNJ6 KCNK17 KCNMB2	GNG2 KCNC1 KCNH3 KCNK16 KCNK17		GABBR2 GNG2 GNG4 HCN4 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ11 KCNK16 KCNN3			KCNC1 KCNH8 KCNMA1 KCNMB2 KCNN3	ABCC8 GABBR2 GNG4 HCN4 KCNC1 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ6 KCNK3 KCNMB2	GABBR2 KCNAB2 KCNC1 KCNH2 KCNH8 KCNJ6 KCNK3	GABBR2 GNG2 GNG4 KCNB2 KCNC1 KCNJ2 KCNJ3 KCNJ6 KCNK17			GABBR2 GNG4 KCNAB2 KCNC1 KCNH7 KCNH8 KCNJ2 KCNMB2	ABCC8 GNG4 KCNAB2			KCNH7 KCNMB2	KCNH3 KCNH6 KCNJ11 KCNJ2 KCNK3	ABCC8 GNG4 KCNB2 KCNC1 KCNH8 KCNJ2		KCNH2 KCNN3
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING			CACNA1B CACNA2D2									CACNA2D2 CACNB2		CACNA1A CACNA1B CACNA1E CACNA2D2		CACNA1A CACNA2D2	CACNA1E CACNA2D2		CACNA1A CACNA1E											CACNA1A CACNA1B CACNA1E CACNA2D2		CACNA2D2 CACNG4	CACNA1A CACNA1E CACNA2D2 CACNG4				CACNA1A CACNG4				CACNA1B CACNA1E CACNA2D2	CACNA1A CACNA1B CACNA2D2 CACNB2			CACNA1A CACNA1E					CACNA1A CACNA1E CACNB2 CACNG4		CACNA1B CACNB2	CACNA1A CACNA1B CACNA1E CACNA2D2	CACNA1B CACNA1E CACNA2D2	CACNA1E CACNA2D2	CACNA1A CACNA1E CACNA2D2			CACNA2D2 CACNG4								
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS			GNG2 GNG4 GRIK3											GNG2 GNG4	GNG2 GNG4 GRIK3																	GNG2 GNG4	GNG2 GNG4																	GNG2 GNG4						GNG2 GNG4											
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR			GNG2 GNG4											GNG2 GNG4	GNG2 GNG4																	GNG2 GNG4	GNG2 GNG4																	GNG2 GNG4						GNG2 GNG4											
REACTOME_PROTEIN_FOLDING			GNG2 GNG4 RGS9									GNAO1 RGS11 RGS9			GNAO1 GNG2 GNG4 RGS9																					GNAO1 TUBB4A					GNAO1 GNG4 RGS11 RGS9			GNAO1 GNG2 RGS9						GNG2 GNG4 RGS9 TUBB4A				GNAO1 GNG4 RGS9		GNAO1 GNG2 GNG4			GNAO1 GNG4 RGS9 TUBB4A	GNG4 TUBB4A							
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES				GRIN2C LRRTM3											GRIN2C LIN7A LRRTM3 STX1A															LIN7A LRFN2 LRRTM3 STX1A													GRIN2C LRFN2	GRIN1 GRIN2C LRFN2									GRIN1 GRIN2C STX1A			GRIN2C LIN7A LRRTM3											
REACTOME_PTEN_REGULATION		AKT3 USP13																																																																	
REACTOME_RAB_GERANYLGERANYLATION																															RAB26 RAB36 RAB3C				RAB26 RAB39B							RAB26 RAB36 RAB3C					RAB26 RAB3C			RAB26 RAB36 RAB39B RAB3C										RAB26 RAB3C							
REACTOME_RAP1_SIGNALLING																										RAP1GAP2 RAPGEF4					RAP1GAP2 RAPGEF4				RAP1GAP2 RAPGEF4															RAP1GAP2 RAPGEF4					RAP1GAP2 RAPGEF4												
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR																																									CAMK2B GRIN1									CAMK2B GRIN1 NEFL			GRIN1 NEFL	CAMK2B NEFL													
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY														CHST10 CHST8																																																					
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT			ONECUT1 PAX6			NEUROG3 PAX4			NKX2-2 PAX4				NEUROG3 PAX6	GCK ONECUT1 PAX6 RFX6	AKT3 GCK RFX6				AKT3 GCK								NKX2-2 ONECUT1 PAX4			AKT3 GCK PAX6	AKT3 INSM1 NKX2-2	GCK INSM1 NEUROG3	AKT3 GCK RFX6		GCK INSM1 NEUROD1 NKX2-2 PAX4		AKT3 INSM1 NEUROD1 RFX6		INSM1 NEUROG3 RFX6			ONECUT1 PAX6		AKT3 RFX6						GCK INSM1 NEUROD1 NKX2-2 PAX4 PAX6			GCK ONECUT1			AKT3 GCK PAX6 RFX6									NEUROG3 RFX6		
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION														FZD4 LGR6					FZD4 LGR6																				FZD4 LGR6		FZD4 LGR6				FZD4 LGR6														FZD4 LGR6								
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS														GCK PAX6 RFX6	AKT3 GCK RFX6				AKT3 GCK											AKT3 GCK PAX6	AKT3 NKX2-2		AKT3 GCK RFX6		GCK NEUROD1 NKX2-2		AKT3 NEUROD1 RFX6							AKT3 RFX6						GCK NEUROD1 NKX2-2 PAX6						AKT3 GCK PAX6 RFX6											
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS						NEUROG3 PAX4			NKX2-2 PAX4																		NKX2-2 PAX4				INSM1 NKX2-2	INSM1 NEUROG3			INSM1 NEUROD1 NKX2-2 PAX4		INSM1 NEUROD1		INSM1 NEUROG3											INSM1 NEUROD1 NKX2-2 PAX4																	
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN																																																					GCK NUP210						GCK NUP210								
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_			MMP2 PAPPA2 SERPINA10 VCAN													CHGB MMP2 SCG3 SERPINA10 VCAN														FBN1 PAPPA2 SCG2 SERPINA10 VCAN		CHGB FBN1 PAPPA2 SCG2 SCG3 SERPINA10 VGF	CHGB MMP2 PAPPA2 SCG2 SCG3 SERPINA10 VGF		CHGB MMP2 PAPPA2 SCG2 VGF		CHGB MMP2 SCG2 SCG3 VCAN	CHGB SERPINA10			MMP2 PAPPA2 SCG3 SERPINA10																			FBN1 VGF							
