	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND			ADCY1 AKR1B1 APLP1 CACNA2D1 CALY CHRM4 DRD2 EPHA4 GNG2 GPR173 MAP1B MMP2 RGS4 RGS9 SFRP1 SLC8A1 SULT1A4 TRPM2	ADCY1 ADCY5 APLP1 ATP6V1B1 CACNA1A CDK5R1 CHRNB2 GCK HCN4 NR4A3 RGS9 RRAGD TRPM2	ADCY1 ADCY5 APLP1 ATP1A3 ATP6V1B1 CDK5R1 CHRNA3 CHRNB2 DPEP1 GCK GPR173 NR4A3 RRAGD TRPM2			GABRB3 ITGA4			CHRNA3 CSH1 CSH2 DPEP1 ITGA4 RGS4		APLP1 ATP1A3 ATP6V1B1 CDK5R1 CHRNB2 EPHA4 FBN1 GNAO1 GPR173 INSRR NR4A3 PDE2A RGS9 SULT1A4	AGT ATP6V1B1 CACNA1A CSH2 GABRB3 GHRL ITGA4 SULT1A4	AKR1B1 APLP1 ATP6V1B1 CACNA1A CACNA2D1 CDK5R1 CHRM4 CHRNA3 CHRNB2 DPEP1 EPHA4 GABRB3 GCK GHRL GNAO1 GNG2 HCN4 MAP1B NR4A3 PDE2A RGS4 RRAGD SFRP1 SLC8A1 SULT1A4	ADCY1 ADCY2 ADCY5 AGT AKR1B1 APLP1 ATP1A3 CACNA1A CACNA2D1 CALY CDK5R1 CHRM4 CHRNB2 DPEP1 GCK GHRL GNAO1 GNG2 GPR173 HCN4 HRH3 MAP1B NR4A3 PDE2A RGS4 RGS9 RRAGD SFRP1 SLC8A1 SULT1A4	ADCY1 ADCY5 ATP1A3 CACNA1A CSH1 DRD2 EPHA4 GABRB3 GHRL GPR173 HCN4 MMP2 NR4A3 RGS4 RGS9 RRAGD SFRP1 SULT1A4 TRPM2			ADCY1 ADCY2 ADCY5 AGT ATP1A3 CACNA1A CALY DPEP1 EPHA4 GABRB3 GCK GHRL NR4A3 PDE2A TRPM2									ADCY1 ADCY2 ADCY5 CALY DPEP1 GNG2 HCN4 INSRR NR4A3 PDE2A		AGT AKR1B1 APLP1 GNAO1 MMP2 RGS4 SULT1A4 TRPM2		ADCY2 ADCY5 AGT APLP1 CACNA1A CALY CHRM4 DPEP1 DRD2 EPHA4 FBN1 GABRB3 GCK GNG2 RGS4 SFRP1 SULT1A4 TRPM2	ADCY1 ADCY2 AKR1B1 ATP1A3 CACNA1A CACNA2D1 CALY CHRM4 CSH2 DPEP1 DRD2 EPHA4 GPR173 HCN4 HRH3 MMP2 RGS4 RGS9 SFRP1 SULT1A4 TRPM2		ADCY1 ADCY2 ADCY5 AKR1B1 APLP1 ATP6V1B1 CACNA2D1 CHRM4 CHRNB2 DRD2 FBN1 GCK GNG2 GPR173 INSRR PDE2A RRAGD SFRP1 SLC8A1	ADCY1 AGT AKR1B1 ATP1A3 ATP6V1B1 CACNA1A CALY CHRM4 EPHA4 GCK GNAO1 GNG2 HCN4 INSRR ITGA4 MMP2 PDE2A RRAGD SFRP1 SLC8A1 SULT1A4		ADCY2 AGT AKR1B1 APLP1 CHRNA3 GCK GNAO1 INSRR MMP2 NR4A3 PDE2A	ADCY2 ADCY5 AKR1B1 CACNA2D1 GNAO1 MMP2 SLC8A1 SULT1A4	ADCY5 ATP1A3 ATP6V1B1 CACNA1A CACNA2D1 CDK5R1 DRD2 EPHA4 GABRB3 GHRL GNAO1 GPR173 ITGA4 MMP2 NR4A3 RGS4 RGS9 SLC8A1 SULT1A4 TRPM2				ADCY1 ADCY2 ADCY5 AGT APLP1 ATP1A3 ATP6V1B1 CACNA2D1 CALY CHRM4 CHRNA3 CHRNB2 DRD2 EPHA4 GNAO1 INSRR ITGA4 MAP1B MMP2 PDE2A RGS9 SULT1A4	ADCY2 ADCY5 AGT AKR1B1 CACNA1A CACNA2D1 DRD2 EPHA4 FBN1 GABRB3 MMP2 SLC8A1 TRPM2		ADCY5 APLP1 ATP1A3 ATP6V1B1 CACNA2D1 CHRM4 CHRNB2 DRD2 GNAO1 GNG2 GPR173 HCN4 MMP2 RGS4 RGS9 RRAGD	ADCY5 AKR1B1 ATP1A3 CACNA1A CHRM4 CHRNA3 DPEP1 EPHA4 GNG2 GPR173 ITGA4 MMP2 PDE2A RGS4 SFRP1 SLC8A1 SULT1A4					APLP1 ATP1A3 CACNA1A CALY CDK5R1 CHRNA3 DPEP1 EPHA4 GCK GHRL GNG2 GPR173 HCN4 INSRR MAP1B MMP2 NR4A3 PDE2A RGS9 RRAGD SFRP1 SLC8A1			ADCY1 ADCY5 AKR1B1 APLP1 ATP1A3 CACNA1A CACNA2D1 CALY CHRM4 DRD2 EPHA4 GABRB3 GCK GNAO1 HRH3 MMP2 PDE2A RGS9 RRAGD SLC8A1 SULT1A4	ADCY5 AKR1B1 APLP1 ATP1A3 CALY CDK5R1 EPHA4 GABRB3 GNAO1 GPR173 HCN4 ITGA4 NR4A3 RGS9 RRAGD SULT1A4	ADCY1 ADCY2 AGT AKR1B1 APLP1 ATP1A3 ATP6V1B1 CACNA1A CACNA2D1 CDK5R1 CHRM4 CHRNB2 CSH1 DPEP1 DRD2 GABRB3 GNAO1 GNG2 GPR173 HCN4 MAP1B NR4A3 RGS4 RGS9 RRAGD SLC8A1 SULT1A4 TRPM2	ADCY1 AGT AKR1B1 APLP1 ATP6V1B1 CACNA1A CALY DRD2 GCK GNAO1 GNG2 GPR173 HCN4 HRH3 MAP1B NR4A3 PDE2A RRAGD SLC8A1		ATP1A3 CACNA2D1 EPHA4 RRAGD	ADCY1 ADCY2 ADCY5 AGT AKR1B1 APLP1 ATP1A3 CACNA2D1 CALY CDK5R1 CHRM4 CHRNB2 CSH1 DPEP1 EPHA4 GCK GHRL GNAO1 GPR173 INSRR MMP2 NR4A3 RGS9 SULT1A4							ATP1A3 CDK5R1 CHRM4 GPR173 MMP2 NR4A3 RGS9 SFRP1		ADCY5 AGT AKR1B1 APLP1 ATP6V1B1 CDK5R1 CHRM4 EPHA4 HCN4 PDE2A RGS9 RRAGD SFRP1 SULT1A4		
GO_CELLULAR_RESPONSE_TO_NUTRIENT																																																																						GDAP1 SFRP1		GDAP1 SFRP1		
GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND			ADCY1 APLP1 CALY CHRM4 DRD2 GNG2 ISL1 PAK3 RGS4 RGS9 SFRP1 SLC8A1 SPP1 SSTR1 SSTR3 SULT1A4 TRPM2	ADCY1 ADCY5 APLP1 GDAP1 HCN4 NR4A3 PAK3 RGS9 TRPM2	ADCY1 ADCY5 APLP1 ATP1A3 GDAP1 HEYL NR4A3 SSTR3 TRPM2			GABRB3 OR51E2					APLP1 ATP1A3 GDAP1 GNAO1 HEYL NR4A3 PDE2A RGS9 SSTR1 SULT1A4		APLP1 CHRM4 GABRB3 GNAO1 GNG2 HCN4 HEYL ISL1 NR4A3 PDE2A RGS4 SFRP1 SLC8A1 SPP1 SSTR2 SSTR3 SULT1A4	ADCY1 ADCY2 ADCY5 APLP1 ATP1A3 CALY CHRM4 GNAO1 GNG2 HCN4 HRH3 ISL1 NR4A3 PDE2A RGS4 RGS9 SFRP1 SLC8A1 SPP1 SSTR1 SSTR3 SULT1A4	ADCY1 ADCY5 ATP1A3 DRD2 GABRB3 GDAP1 HCN4 NR4A3 PTCH1 RGS4 RGS9 SFRP1 SSTR2 SULT1A4 TRPM2			ADCY1 ADCY2 ADCY5 ATP1A3 CALY GABRB3 ISL1 NR4A3 PDE2A PTCH1 SSTR1 TRPM2									ADCY1 ADCY2 ADCY5 CALY GNG2 HCN4 NR4A3 PDE2A SSTR1		APLP1 GNAO1 RGS4 SSTR1 SSTR2 SULT1A4 TRPM2		ADCY2 ADCY5 APLP1 CALY CHRM4 DRD2 GABRB3 GDAP1 GNG2 ISL1 PAK3 RGS4 SFRP1 SSTR1 SULT1A4 TRPM2	ADCY1 ADCY2 ATP1A3 CALY CHRM4 DRD2 GDAP1 HCN4 HRH3 ISL1 OR51E2 PTCH1 RGS4 RGS9 SFRP1 SSTR1 SSTR2 SULT1A4 TRPM2		ADCY1 ADCY2 ADCY5 APLP1 CHRM4 DRD2 GDAP1 GNG2 HEYL PDE2A PTCH1 SFRP1 SLC8A1 SSTR1	ADCY1 ATP1A3 CALY CHRM4 GDAP1 GNAO1 GNG2 HCN4 HEYL PAK3 PDE2A SFRP1 SLC8A1 SULT1A4			ADCY2 ADCY5 GNAO1 SLC8A1 SSTR3 SULT1A4	ADCY5 ATP1A3 DRD2 GABRB3 GNAO1 HEYL ISL1 NR4A3 OR51E2 PAK3 PTCH1 RGS4 RGS9 SLC8A1 SSTR2 SULT1A4 TRPM2				ADCY1 ADCY2 ADCY5 APLP1 ATP1A3 CALY CHRM4 DRD2 GDAP1 GNAO1 HEYL PDE2A RGS9 SPP1 SULT1A4			ADCY5 APLP1 ATP1A3 CHRM4 DRD2 GDAP1 GNAO1 GNG2 HCN4 RGS4 RGS9 SPP1 SSTR3	ADCY5 ATP1A3 CHRM4 GNG2 HEYL ISL1 PDE2A RGS4 SFRP1 SLC8A1 SULT1A4					APLP1 ATP1A3 CALY GDAP1 GNG2 HCN4 HEYL NR4A3 PDE2A PTCH1 RGS9 SFRP1 SLC8A1 SSTR1			ADCY1 ADCY5 APLP1 ATP1A3 CALY CHRM4 DRD2 GABRB3 GDAP1 GNAO1 HRH3 PDE2A RGS9 SLC8A1 SPP1 SULT1A4	ADCY5 APLP1 ATP1A3 CALY GABRB3 GNAO1 HCN4 HEYL NR4A3 PTCH1 RGS9 SSTR1 SULT1A4	ADCY1 ADCY2 APLP1 ATP1A3 CHRM4 DRD2 GABRB3 GNAO1 GNG2 HCN4 ISL1 NR4A3 PTCH1 RGS4 RGS9 SLC8A1 SPP1 SSTR2 SSTR3 SULT1A4 TRPM2	ADCY1 APLP1 CALY DRD2 GDAP1 GNAO1 GNG2 HCN4 HRH3 ISL1 NR4A3 PDE2A SLC8A1 SPP1			ADCY1 ADCY2 ADCY5 APLP1 ATP1A3 CALY CHRM4 GDAP1 GNAO1 HEYL ISL1 NR4A3 PTCH1 RGS9 SSTR1 SSTR3 SULT1A4				ATP1A3 CALY GNAO1 HRH3 PTCH1 SPP1			ATP1A3 CHRM4 GDAP1 NR4A3 RGS9 SFRP1 SSTR3		ADCY5 APLP1 CHRM4 GDAP1 HCN4 HEYL PDE2A PTCH1 RGS9 SFRP1 SULT1A4		
GO_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS			AKR1B1 SCN2A												AKR1B1 SCN2A WNK3		MAPK10 SCN2A			MAPK10 WNK3																				AKR1B1 MAPK10 SCN2A						AKR1B1 SCN2A			AKR1B1 MAPK10			AKR1B1 MAPK10							AKR1B1 MAPK10 SCN2A	AKR1B1 SCN2A WNK3								MAPK10 SCN2A				AKR1B1 WNK3		
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND			ADCY1 AKR1B1 APLP1 BAIAP3 BRSK2 CACNA2D1 CALY CHRM4 DRD2 EPHA4 GNG2 GPR173 GRIK5 MAP1B MMP2 PTPRN RGS4 RGS9 SFRP1 SLC8A1 SPP1 SSTR1 SSTR3 SULT1A4 TRPM2 WNT9A	ADCY1 ADCY5 APLP1 ATP6V1B1 BAIAP3 BRSK2 CACNA1A CDK5R1 CHRNB2 FFAR2 GCH1 GCK GDAP1 HCN4 KCNJ11 NR4A3 RGS9 RRAGD TRPM2 WNT9A	ADCY1 ADCY5 APLP1 ATP1A3 ATP6V1B1 BAIAP3 BRSK2 CDK5R1 CHRNA3 CHRNB2 DPEP1 FFAR2 GCH1 GCK GDAP1 GPR173 KCNJ11 NR4A3 PTPRN RRAGD SSTR3 TRPM2 WNT9A					APOB ITGA4 SSTR3	CHRNA3 CSH1 CSH2 DPEP1 ITGA4 PRKD1 RGS4		APLP1 ATP1A3 ATP6V1B1 BAIAP3 BRSK2 CDK5R1 CHRNB2 EPHA4 FBN1 GCH1 GDAP1 GNAO1 GPR173 INSRR KCNJ11 NR4A3 PDE2A PRKD1 RFX6 RGS9 SSTR1 SULT1A4 WNT9A	AGT ATP6V1B1 CACNA1A CSH2 GHRL ITGA4 SSTR3 SULT1A4	AKR1B1 APLP1 ATP6V1B1 BAIAP3 CACNA1A CACNA2D1 CDK5R1 CERS1 CHRM4 CHRNA3 CHRNB2 DPEP1 EPHA4 FFAR2 GCK GHRL GNAO1 GNG2 GRIK5 HCN4 MAP1B NR4A3 PDE2A PTPRN RET RFX6 RGS4 RRAGD SFRP1 SLC8A1 SPP1 SSTR2 SSTR3 SULT1A4 WNT9A	ADCY1 ADCY2 ADCY5 AGT AKR1B1 APLP1 APOB ATP1A3 BAIAP3 BRSK2 CACNA1A CACNA2D1 CALY CDK5R1 CERS1 CHRM4 CHRNB2 DPEP1 FFAR2 GCK GHRL GNAO1 GNG2 GPR173 GRIK5 HCN4 HRH3 MAP1B NR4A3 PDE2A PTPRN RET RFX6 RGS4 RGS9 RRAGD SFRP1 SLC8A1 SPON2 SPP1 SSTR1 SSTR3 SULT1A4	ADCY1 ADCY5 ATP1A3 BAIAP3 BRSK2 CACNA1A CSH1 DRD2 EPHA4 FFAR2 GDAP1 GHRL GPR173 GRIK5 HCN4 MMP2 NR4A3 PTCH1 RGS4 RGS9 RRAGD SFRP1 SSTR2 SULT1A4 TRPM2 WNT9A	ADCY5 CHRNB2 CSH1 DRD2 EPHA4 FFAR2 GCH1 GHRL PTCH1 SPON2 SSTR2	ADCY1 ADCY5 BAIAP3 CHRNA3 CHRNB2 CSH1 CSH2 GCH1 GCK GNG2 OR51E2 PRKD1 PTCH1 SSTR3 TRPM2	ADCY1 ADCY2 ADCY5 AGT ATP1A3 CACNA1A CALY CERS1 DPEP1 EPHA4 FFAR2 GCK GHRL GRIK5 NR4A3 PDE2A PTCH1 PTPRN SPON2 SSTR1 TRPM2									ADCY1 ADCY2 ADCY5 APOB CALY DPEP1 FFAR2 GCH1 GNG2 HCN4 INSRR NR4A3 PDE2A SSTR1		AGT AKR1B1 APLP1 BAIAP3 GNAO1 MMP2 PTPRN RGS4 SSTR1 SSTR2 SULT1A4 TRPM2		ADCY2 ADCY5 AGT APLP1 CACNA1A CALY CHRM4 DPEP1 DRD2 EPHA4 FBN1 FFAR2 GCH1 GCK GDAP1 GNG2 GRIK5 RGS4 SFRP1 SSTR1 SULT1A4 TRPM2	ADCY1 ADCY2 AKR1B1 ATP1A3 BAIAP3 BRSK2 CACNA1A CACNA2D1 CALY CHRM4 CSH2 DPEP1 DRD2 EPHA4 GDAP1 GPR173 HCN4 HRH3 MMP2 OR51E2 PTCH1 RGS4 RGS9 SFRP1 SSTR1 SSTR2 SULT1A4 TRPM2		ADCY1 ADCY2 ADCY5 AKR1B1 APLP1 ATP6V1B1 BAIAP3 BRSK2 CACNA2D1 CHRM4 CHRNB2 DRD2 FBN1 FFAR2 GCK GDAP1 GNG2 GPR173 GRIK5 INSRR KCNJ11 PDE2A PTCH1 PTPRN RRAGD SFRP1 SLC8A1 SPON2 SSTR1	ADCY1 AGT AKR1B1 ATP1A3 ATP6V1B1 BAIAP3 CACNA1A CALY CHRM4 EPHA4 GCH1 GCK GDAP1 GNAO1 GNG2 GRIK5 HCN4 INSRR ITGA4 KCNJ11 MMP2 PDE2A PTPRN RFX6 RRAGD SFRP1 SLC8A1 SULT1A4 WNT9A		ADCY2 AGT AKR1B1 APLP1 CHRNA3 GCK GNAO1 INSRR KCNJ11 MMP2 NEUROD1 NR4A3 PDE2A RET SPON2 SSTR2 SSTR3 WNT9A	ADCY2 ADCY5 AKR1B1 CACNA2D1 GNAO1 MMP2 RET SLC8A1 SPON2 SSTR3 SULT1A4 WNT9A	ADCY5 APOB ATP1A3 ATP6V1B1 BAIAP3 BRSK2 CACNA1A CACNA2D1 CDK5R1 DRD2 EPHA4 GCH1 GHRL GNAO1 GPR173 ITGA4 MMP2 NEUROD1 NR4A3 OR51E2 PTCH1 PTPRN RFX6 RGS4 RGS9 SLC8A1 SPON2 SSTR2 SULT1A4 TRPM2		CALY CDK5R1 FFAR2 KCNJ11 NR4A3 PTCH1 RFX6 RGS9 SPON2 SSTR1 TRPM2 WNT9A		ADCY1 ADCY2 ADCY5 AGT APLP1 ATP1A3 ATP6V1B1 BRSK2 CACNA2D1 CALY CHRM4 CHRNA3 CHRNB2 DRD2 EPHA4 GDAP1 GNAO1 GRIK5 INSRR ITGA4 MAP1B MMP2 PDE2A PRKD1 RGS9 SPP1 SULT1A4	ADCY2 ADCY5 AGT AKR1B1 CACNA1A CACNA2D1 DRD2 EPHA4 FBN1 FFAR2 MMP2 OR51E2 SLC8A1 TRPM2		ADCY5 APLP1 ATP1A3 ATP6V1B1 BRSK2 CACNA2D1 CHRM4 CHRNB2 DRD2 GCH1 GDAP1 GNAO1 GNG2 GPR173 GRIK5 HCN4 KCNJ11 MMP2 PTPRN RET RFX6 RGS4 RGS9 RRAGD SPON2 SPP1 SSTR3	ADCY5 AKR1B1 ATP1A3 BAIAP3 BRSK2 CACNA1A CHRM4 CHRNA3 DPEP1 EPHA4 GCH1 GNG2 GPR173 GRIK5 ITGA4 MMP2 PDE2A RGS4 SFRP1 SLC8A1 SULT1A4				APOB ATP6V1B1 OR51E2 PRKD1 RFX6	APLP1 ATP1A3 BAIAP3 BRSK2 CACNA1A CALY CDK5R1 CERS1 CHRNA3 DPEP1 EPHA4 FFAR2 GCH1 GCK GDAP1 GHRL GNG2 GPR173 GRIK5 HCN4 INSRR KCNJ11 MAP1B MMP2 NEUROD1 NR4A3 PDE2A PTCH1 PTPRN RET RGS9 RRAGD SFRP1 SLC8A1 SPON2 SSTR1			ADCY1 ADCY5 AKR1B1 APLP1 ATP1A3 BRSK2 CACNA1A CACNA2D1 CALY CHRM4 DRD2 EPHA4 GCK GDAP1 GNAO1 HRH3 MMP2 PDE2A RGS9 RRAGD SLC8A1 SPON2 SPP1 SULT1A4	ADCY5 AKR1B1 APLP1 ATP1A3 BAIAP3 BRSK2 CALY CDK5R1 EPHA4 GCH1 GNAO1 GPR173 GRIK5 HCN4 ITGA4 KCNJ11 NR4A3 PTCH1 PTPRN RET RFX6 RGS9 RRAGD SSTR1 SULT1A4 WNT9A	ADCY1 ADCY2 AGT AKR1B1 APLP1 ATP1A3 ATP6V1B1 BAIAP3 BRSK2 CACNA1A CACNA2D1 CDK5R1 CHRM4 CHRNB2 CSH1 DPEP1 DRD2 FFAR2 GCH1 GNAO1 GNG2 GPR173 GRIK5 HCN4 MAP1B NR4A3 PTCH1 RET RGS4 RGS9 RRAGD SLC8A1 SPON2 SPP1 SSTR2 SSTR3 SULT1A4 TRPM2 WNT9A	ADCY1 AGT AKR1B1 APLP1 ATP6V1B1 CACNA1A CALY CERS1 DRD2 FFAR2 GCH1 GCK GDAP1 GNAO1 GNG2 GPR173 GRIK5 HCN4 HRH3 MAP1B NR4A3 PDE2A RET RFX6 RRAGD SLC8A1 SPP1 WNT9A		ATP1A3 BRSK2 CACNA2D1 EPHA4 PRKD1 PTCH1 RET RRAGD	ADCY1 ADCY2 ADCY5 AGT AKR1B1 APLP1 ATP1A3 BAIAP3 CACNA2D1 CALY CDK5R1 CHRM4 CHRNB2 CSH1 DPEP1 EPHA4 GCH1 GCK GDAP1 GHRL GNAO1 GPR173 GRIK5 INSRR MMP2 NEUROD1 NR4A3 PRKD1 PTCH1 PTPRN RET RFX6 RGS9 SSTR1 SSTR3 SULT1A4 WNT9A				AGT APOB ATP1A3 CALY GNAO1 HRH3 PTCH1 SPP1	APOB ATP1A3 CSH1 FFAR2 GCH1 GCK GNG2 HRH3 RGS9 SLC8A1 WNT9A		APOB ATP1A3 BAIAP3 CDK5R1 CHRM4 GCH1 GDAP1 GPR173 GRIK5 KCNJ11 MMP2 NR4A3 PRKD1 PTPRN RGS9 SFRP1 SSTR3 WNT9A		ADCY5 AGT AKR1B1 APLP1 ATP6V1B1 CDK5R1 CHRM4 EPHA4 GDAP1 HCN4 KCNJ11 PDE2A PTCH1 PTPRN RET RFX6 RGS9 RRAGD SFRP1 SPON2 SULT1A4 WNT9A		
GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS																	BCL2 FMN2 KCNK3 SCN2A SFRP1 UCN3																																																									
GO_CELLULAR_RESPONSE_TO_PEPTIDE				ADCY1 ADCY5 ATP6V1B1 CACNA1A GCK NR4A3	ADCY1 ADCY5 ATP1A3 ATP6V1B1 GCK GPR173 NR4A3						CSH1 CSH2 ITGA4		ATP1A3 ATP6V1B1 EPHA4 FBN1 GPR173 INSRR NR4A3	AGT ATP6V1B1 CACNA1A CSH2 GHRL ITGA4		ADCY1 ADCY2 ADCY5 AGT AKR1B1 ATP1A3 CACNA1A CACNA2D1 GCK GHRL GPR173 MAP1B NR4A3	ADCY1 ADCY5 ATP1A3 CACNA1A CSH1 EPHA4 GHRL GPR173 NR4A3			ADCY1 ADCY2 ADCY5 AGT ATP1A3 CACNA1A EPHA4 GCK GHRL NR4A3																			ADCY2 AGT AKR1B1 GCK INSRR NR4A3		ADCY5 ATP1A3 ATP6V1B1 CACNA1A CACNA2D1 EPHA4 GHRL GPR173 ITGA4 NR4A3				ADCY1 ADCY2 ADCY5 AGT ATP1A3 ATP6V1B1 CACNA2D1 EPHA4 INSRR ITGA4 MAP1B	ADCY2 ADCY5 AGT AKR1B1 CACNA1A CACNA2D1 EPHA4 FBN1					ADCY1 CACNA1A CACNA2D1 GPR173			ATP1A3 CACNA1A EPHA4 GCK GHRL GPR173 INSRR MAP1B NR4A3	CSH1 CSH2				ADCY1 ADCY2 AGT AKR1B1 ATP1A3 ATP6V1B1 CACNA1A CACNA2D1 CSH1 GPR173 MAP1B NR4A3	ADCY1 AGT AKR1B1 ATP6V1B1 CACNA1A GCK GPR173 MAP1B NR4A3		ATP1A3 CACNA2D1 EPHA4	ADCY1 ADCY2 ADCY5 AGT AKR1B1 ATP1A3 CACNA2D1 CSH1 EPHA4 GCK GHRL GPR173 INSRR NR4A3											
GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS				ADCY1 ADCY5 ATP6V1B1 GCK NR4A3	ADCY1 ADCY5 ATP6V1B1 GCK GPR173 NR4A3									AGT ATP6V1B1 CSH2 GHRL						ADCY1 ADCY2 ADCY5 AGT GCK GHRL NR4A3									ADCY1 ADCY2 ADCY5 INSRR NR4A3										ADCY2 AGT GCK INSRR NR4A3																CSH1 CSH2								ADCY1 ADCY2 ADCY5 AGT CSH1 GCK GHRL GPR173 INSRR NR4A3											
GO_CELLULAR_RESPONSE_TO_PH													INSRR SLC38A3																INSRR SLC38A3																INSRR SLC38A3																		INSRR SLC38A3											
GO_CELLULAR_RESPONSE_TO_POTASSIUM_ION		CACNA1H DLG2															CACNA1H DLG2																				CACNA1H DLG2								CACNA1H DLG2																													
GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS			GNG2 SFRP1												GNG2 SFRP1	GNG2 SFRP1																	GNG2 SFRP1			GNG2 SFRP1	GNG2 SFRP1												GNG2 SFRP1					GNG2 SFRP1																				
GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS			GNG2 SFRP1												GNG2 SFRP1	APOB GNG2 SFRP1													APOB GNG2				GNG2 SFRP1			GNG2 SFRP1	GNG2 SFRP1												GNG2 SFRP1			APOB GNG2		GNG2 SFRP1														APOB GNG2		APOB SFRP1				
GO_CELLULAR_RESPONSE_TO_PURINE_CONTAINING_COMPOUND			SLC8A1 TRPM2																																						SLC8A1 TRPM2					SLC8A1 TRPM2													SLC8A1 TRPM2															
GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES					DPEP1 GCH1 NR4A3 TRPM2																																																																	GCH1 MMP2 NR4A3				
GO_CELLULAR_RESPONSE_TO_RETINOIC_ACID																																							RET WNT9A	RET WNT9A																																		
GO_CELLULAR_RESPONSE_TO_STARVATION													BRSK1 BRSK2 PRKD1 SLC38A3				BCL2 BRSK2 RRAGD SFRP1 SLC38A3										BRSK2 RRAGD SLC38A3																		BCL2 BRSK1 BRSK2 PRKD1 SLC38A3				BRSK1 BRSK2 SFRP1 SLC38A3													BRSK2 PRKD1 RRAGD								BCL2 PRKD1 SFRP1 SLC38A3				
GO_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS					ATP1A3 HEYL NR4A3 SSTR3																																				ATP1A3 HEYL ISL1 NR4A3 OR51E2 SSTR2																				ISL1 OR51E2									ATP1A3 NR4A3 SFRP1 SSTR3				
GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS				DLL1 FLT1														FLT1 ROBO1	FLT1 PRKD1 ROBO1									PRKD1 ROBO1								DLL1 FLT1 PTP4A3 ROBO1					FLT1 PTP4A3 ROBO1							DLL1 FLT1 ROBO1	DLL1 FLT1 ROBO1			FLT1 ROBO1											DLL1 FLT1 PRKD1 ROBO1							DLL1 PRKD1 PTP4A3				
GO_CELLULAR_RESPONSE_TO_VITAMIN																	GDAP1 SFRP1																GDAP1 SFRP1	GDAP1 SFRP1		GDAP1 SFRP1	GDAP1 SFRP1																	GDAP1 SFRP1																GDAP1 SFRP1		GDAP1 SFRP1		
GO_CELLULAR_RESPONSE_TO_VITAMIN_D																	GDAP1 SFRP1																GDAP1 SFRP1	GDAP1 SFRP1		GDAP1 SFRP1	GDAP1 SFRP1																	GDAP1 SFRP1																GDAP1 SFRP1		GDAP1 SFRP1		
GO_CELLULAR_SODIUM_ION_HOMEOSTASIS			C7 SLC8A1												C7 SLC8A1	AGT ATP1A3 C7 SLC8A1				AGT ATP1A3 C7											AGT C7		AGT C7	ATP1A3 C7		C7 SLC8A1	AGT ATP1A3 SLC8A1				ATP1A3 SLC8A1				AGT ATP1A3 C7	AGT C7 SLC8A1			ATP1A3 C7 SLC8A1					ATP1A3 SLC8A1			ATP1A3 SLC8A1		AGT ATP1A3 SLC8A1	AGT C7 SLC8A1			AGT ATP1A3				AGT ATP1A3	ATP1A3 C7 SLC8A1						
GO_CELL_ACTIVATION						ADORA2A KIT TNFSF14						ADORA2A CRISP3 DGKB TNFSF14																																																														
GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE																																							AMPD3 ARHGAP9 CHGA CHRNB4 MDK NFASC NR4A3 PLCG2 STXBP1																																			
GO_CELL_ADHESION_MEDIATED_BY_INTEGRIN															EPHA8 ITGBL1 JAM3 RET	EPHA8 ITGBL1 JAM3 RET											EPHA8 FBN1					EPHA8 ITGA4																						ITGBL1 JAM3 RET		FBN1 ITGA4				EPHA8 ITGBL1 RET														
