	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYSM1	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
DQ588732	0.27096	0	0	0	0	-0.75717	0	0	0	0	0	0.49261	0	0	0	0	0	0	0	0.04399	0.04399	0	0	0	0	0	0	0.28724	0	0	0.15118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87096	0	0	0	0	0.22515	0	0	0	0.4722	0	0	0	-0.81351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ600483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04399	0	0.74168	0	0	0	0	0	0.15832	0.060595	0	0	0	0	0.23296	0	0	0	0	0	0	0	0	0	0.21045	0	0	0	0	0	0	0	0	0	0.66039	0	0	0	0	0	0.84998	0.79736	0	0	0	0	0
DRD2	0	0	0.21727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.52941	0.20355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.75523	0.96026	0	0.48674	0	0	0	0	0	0.95568	0	0	0	-0.50516	-0.71198	0	-0.55675	0	0	0	0	0	0	0	0	-0.81429	0	-0.76501	-0.38955	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DSCAML1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.96799	0	0	0	0.13825	0	0	0.26378	0	0	0	0	0	0	0.15832	0	0	0	0	0	0.76055	0.65564	0	0	0.50516	0	0	0.97637	0	0.96501	0	0	0	0	0.43474	0	0	0	0	0	0.0067328	0	0	0	0	0.035399	0.53928	0.93222	0.59397	0	0	-0.39504	0	0.62338	0	0	0	0	0	0	0	0	0
DUSP26	0	0	0	0	0	0	0	0	0	0	0.51755	0	0	0	0	0	0.15832	0	0	0	0	0	0.6128	0	0	0	0.38178	0	0	0.060595	0	0	0.60359	0	0	0	0	0	0	-0.53594	0.42383	0	0	0	0	0	0	0	0.29533	0.084387	0	0	0	0	0	0	0	0	0.63866	0	0.21045	0.82887	0	0	0	0	0	0	-0.76663	-0.89261	0	0	0	0	0	0
DZIP1	0	0	0	0	0.32805	0	0	0	0	0	0	0	0	0.96026	0	0.66646	-0.66745	0.21727	0.36832	0	-0.66559	0	0	0	0	0	0	-0.48273	0.88616	0	0	0	0	0	-0.84192	0	0	0.084387	0	0	0	0	0	0	-0.92396	0	-0.5444	0.5278	0.11582	0	0.62763	0	0	0	0	0.25535	0	0	0	0	0.14469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.51161
E2F7	0	0	0	0	0.49261	0	0	0	0	0	0	0	0	0.94217	0	0.27096	0	-0.38612	0	0.20355	0	0	0	0	0	0	0	-0.43693	0	0	0	0	0	0	-0.57034	0	0.24796	-0.64523	0	0	0.060595	0.3879	0.9278	0	0	0	0	0	0	-0.72164	0.77865	0	0	0.016605	0	0	0	0	-0.9278	-0.77761	0.27869	-0.74717	0.25535	0	0.10777	0.63375	0	0	0	0	0	-0.37513	0	0.58666	0	0
EBF3	0	0	-0.34184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15832	0.14469	0.59327	0.62309	0	0	0	0	0	0	0	0	-0.58967	0	-0.57344	0	0.31152	0.44275	0	0.82656	-0.49492	0	0	0	0	0.96501	0.060595	0	0	0	-0.62491	0	0	0.68724	0	0.29533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15832	0	0	0	0
EDAR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.66171	0.52511	0.076869	0	0.26378	0.16638	0	0	0	0	0	-0.42342	0	0	0.18104	0	0	0	0	0.29533	0	0.027303	0	0	0	0	0	0	0	0.31941	0	-0.34886	-0.87278	0.42503	0.20355	0	0	-0.77356	0	0	0.61772	0	0	0	0.6912	0.52511	0.62743	0.60132	0	0.60814	0	0.78042	0	0	0.64986	0	0	0	0	0	0
EDIL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52202	0	0	0	0.30343	0	0	0	0	0	0	0	0	0	0.0067328	0	0	0	0	0	0	0	0.90669	0	0	0	0	0.90913	0	0	0	0	0	0	0	0	0	0	0	0.91553	0	0	0	0	0	0	0.54742	0	-0.37637	0	0	0	0	0	0	0
EFNB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25535	0	0.81908	0.76258	0	0	0	0	0	0	0	-0.37724	0	0	0	0	0.21727	0	0	0	0	0	0	-0.38542	0.052045	0	0	0	0	0.79504	0	0	0	0.74523	0	0.060595	0.6228	0	0	0	0	0	0.78088	0	0	0.27096	0.30343	-0.44031	0	0	0.88141	0	0	0	0	0	0	0	0	0	-0.66663	0	0
ELAVL4	0	0	0.30343	0.66361	0	0	0	0	0	0	0	0	0	0	0.10777	0	0	0	0	0	0.64965	0	0	0	0	0	0	0	0	0	0	0	0	0.74486	0.58943	0	0.87922	0.32805	0	0	0	0	0	0	0.15118	0	0.94403	0	0	0	0	0	0	0.81119	0	0.82053	0	0	0	0	0.27096	0.31941	0	0	0	0	0	0	0	0.87278	0	0	0	0	0	0
ELFN1	0	0	0	-0.40838	-0.47732	0.58666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82292	0.80281	0	0	0	0	0	0	0	0	0	0.36464	0	0	0	0	0	0	0	0.97336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ELOVL4	0	0.79831	0	0	0.73065	0	0	0	0	0	0	0	0	0	0	0.63548	0	0	0	0	0	0	0	0	0	0	0.87641	0	0	0	0	0	0	0	-0.63817	0	0	0	0	0.78765	0	0	0	0	0	0	0	0	0	0	0.31152	0	0	0	0	0.8178	0	0.4026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EML1	0	-0.47398	0	0	0	0	0	0	0	0	0	0	0	-0.52862	0	0	0.22515	-0.34684	0	0	-0.84998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076869	0	0	0	0	0	0	0	0	0	-0.39339	-0.4551	0	0.57811	0.72074	0	0	0	0	0.98893	0	0	0	0.18104	0.5309	0	0	0	-0.62272	-0.72375	0	0	0	0	0	0.4758	0	0.15832	0	0
ENPP2	0	0	0.55324	0	0	0	0	0	0	0	0	0	0	0	0	0.50112	0.15832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4114	0.13057	0	0.72986	0	0	0	0	0	0.99748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.94601	0.5957	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENTPD1	0	0	0.22515	0	0	0	0	0	0	0	0	0.14469	0	0	0	0.61917	0.13825	0.87476	0	0	0	0	0	0	0	0	0	0	0.13825	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98249	0	0	0	0	0	0	0	0.22515	0	0	0	0	0	0	0	0.25535	-0.70223	0	-0.71115	0	0	0	0	0	0	0	0	0	0	0	0.95568	0	0
EPHA4	0	0	0.10029	0	0	0	0	0	0	0	0	0	0	0.20355	0	0.94403	0	-0.44031	0.052045	0	0.0067328	0	0	0	0	0	0	0	0	0	0	0	0	0.19533	0.62354	0.04399	0	0.25535	0	0	0	0	0.85171	-0.81119	0	0	0.38748	0.29533	0	0	0.15832	-0.4145	0	0	0	0.43168	0	0	0.15118	0.26378	0	0	0	0.1881	0.75717	0	0.87641	0	0	0	0	0	0	0.65746	0	0
EPHA8	0	0	0	0	0	0.60933	0	0	0	0	0	0	0	0	0	0.39207	-0.75324	0	0	0	0	0	0	0	0	0	0	0.58352	0	0	0.035399	0	0.50479	0	0	0	0	0	0	0.28724	0	0	0	0	0	0	0	0	0	0	0.23961	0	0	0.70223	0	0	0	0	0	0	0	0.82292	0	0	0	0	0	0	-0.78207	0	0	0	0	0	0.016605	0
EPHB3	0	0	0	0	0.83635	0	0	0	0	0	0	0	0	0	0	0.78331	0	-0.57051	0	0	0	0	0	0	0	0	0.15118	0	0	0.58798	0	0.52536	0	-0.76311	0.98001	0	0.61413	-0.96026	0	0	0	0	0.85502	0	0	0	-0.78166	0	-0.90669	0	0.4297	-0.76914	0.068278	0	0	0	0	0	0	0.40558	0.22515	0	0	0	0.4069	0	0	0	0	0	0	0	0	0	0	0
ERO1LB	0.44506	0	0	0	0	0	0	0.34725	0	0	0	0	0	0	0	0.96943	0	0	0	0	0.87641	0	0	0	0	0	0	0	0	0	0	0	0.48521	0.72334	0	0	0	0.0067328	0	0.80913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91144	0.13057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ETV1	0	0	0.57831	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.41594	0	0	0	0	0	0	0	0	0	0.47865	0	0	0	0	-0.45853	0	0.69314	0	0	0.27096	0	0	0	0	0	0.93891	0	0	0	0.73466	0	0	0	0.20355	0	0	0.0067328	0	0.64304	0	0	0.90669	0	-0.44548	0	0	0	-0.36196	0	0	0	0	0.9278	0	0	0	0	0	0
EVL	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16638	0.68125	0.48228	0	0	0	-0.48542	0	0	0	0	0	0	0	0	0	0.22515	0	0.15118	0	0	0.53333	0	0	0.43598	0	0	0	0.21727	0.99157	0	0	0	0.59071	0	0.47497	0	0	0	0	0	0	0	0	0	0.74374	0.64436	0.21045	0	0	0	0.32805	0.25535	0	0	-0.92197	-0.69277	0	0	0	0	0	0
EYA4	0	0	0.1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.59215	0	0.84337	0	0	0	0	0	0	0	0	0	0.60933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.74312	0.88385	0.25535	-0.85171	0	0	0	0	0	0	0	0	-0.51314	0	-0.87922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM105A	0	0	0	0	0	0	0	0	0	0	0.95374	0	0	0	0.15832	0	0	0	0	0.9278	0	0.92197	0.092482	0.81033	0	0	0	0	0	0	0.70983	0	0	0	0	0	0	0	0	0	0.84192	0	0	0	0	0	0	0	0	0	0	0	0	0.58319	0	0	0	0	0	0	0	0	0.12321	0	0.28724	0	0	0	0	0	0	0	0	0	0	0
FAM110B	0	0	0	0.13057	0.8905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63548	-0.7703	0	0	0	0	0	0	0	0	-0.6893	0	0.016605	0	0.23296	-0.48876	0	0.53486	0	0	0	0	0	0	0	0	0	0	0	0.65973	-0.47295	0	0	0	0	0	0.85502	0	0	-0.60012	0	0.15832	0	0	0	0.34812	0	0.13825	0	0	0.91553	0	0	0	-0.85308	0	0
FAM126A	0	0	0.49426	0	0	0	0	0	0	0	0	0	0	0	0	0.49372	0	0	0	0.79228	-0.5608	0	0	0	0	0	0	0	0.29533	0	0	0	0	0	0	0	0.016605	0	0	0	0	0	0.97889	0	0.20355	0	0	0	0	0.64878	0.91553	0	0	0	0	0	0	0	-0.90669	0	0.96026	0	0	0	0	0	0	0	0	0	0	0	0	0.87641	0	0
FAM131B	0	0	-0.47716	0	0	0	0	0	0	0	0	0	0	0	0	0.74374	0.93656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13057	-0.83994	0	0	0	0.73994	0.41314	0	0	0	0	0	0	0.30343	0.5045	0	0	0	0.82053	0	0	0	0	0	0	-0.8178	0.27096	0	0	0	0	0	0	0	0	0	0	0	-0.51413	0	0
FAM153A	0	0.16638	0	0.13825	0	0	0	-0.89488	0	0	0.16638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74523	0	0	0	0	0	0	0	0	-0.68538	0	0.78166	0	0	0	0	0	0	0	0.83804	0	0	0	0.11582	0	0	0	0	0	0	0	0	0.81908	0	0	0.04399	0	0	0	0	0	0
FAM155B	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78711	0	-0.59793	0.95568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83635	-0.59372	0	0	0	0	0	-0.58616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.95799	0	0	0.82656	0	0.10777	0	0	0	0	0.48228	0	-0.59864	0	-0.58108
FAM167A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7126	0.88141	0.1881	-0.78629	0	0.0067328	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55324	0	0	0	0.89938	0	0	0	0	0	0.52346	0	-0.66518	0.45048	0.44147	0	0	0	0	0.89261	0	0	0.084387	0.83317	0.57559	0.34676	0	0	0.35655	0	0	0	0	0	0	0	0	0.14469	0	0
FAM171A2	0	0	0.68815	0	0	0	0	0	0	0	0	0	0	0.48331	0	0	0	0	0	0	0.18104	0	0	0	0	0	0	0.052045	0	0	0	0	0	0.17332	0	0	-0.64717	0	0	0	0.87922	0.8905	0.78563	0	-0.38249	0	0	0.64717	0	0	0	0	0	0	0	0.34279	0	0	0	0.95374	0.8905	0	0	0	0.79347	0	0	0	0	0	0	0	0	-0.83994	0	0
FAM171B	0	0	0	0.068278	0.34325	0	0	0	0	0	0	0	0	0	0	0.75266	-0.45064	0.19533	0	-0.35432	0.84866	0	0	0	0	0	0	0	0	0.0067328	0	0	0	0.92003	-0.86101	0	-0.62619	0.80153	0	0	0	0	0	0	0.32805	0	0	0	0	0	0	0	0	0	0	0.79405	0	0	0	0	0	0	0	0	0.68563	0	0	0	0	0	0	0.67988	0	0.027303	0	0
FAM179A	0.72181	0	0	0	0	0	0	0.035399	0	0	0	0	0	0	0	0	0	0	0	0	0.72123	0	0	0	0	0	0	0	0.04399	0	0.068278	0	0.50074	0.81033	0	0	0	0.39546	0	0	0	0	0	0	0	0	0	0.04399	0	0	0	0	0	0	0	0	0	0.90669	0.93437	0	-0.34378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM181B	0.64387	0	0.90434	0.26378	0	0	0	0	0	0	0	0	0	0	0	0	0.97476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68538	0	0	0	0	0	0.85663	0	0	0	0	0	0	0	0	0	0	0	0.87476	0	0	0	0	0	0	0	0	0	0	-0.72441	0	0	0	0	0	0	0
FAM196A	0	0	0	0	0	0	0	0	0	0.59265	0	0	0	0	0	0	0	0	0	0.20355	0	0	0	0	0.04399	0	0	0	0	0	0	0	0	0	0	0.13057	0	0	0	0	0	0	0	0.22515	0	0.72685	0	0	0	0	0	0	0	0	0	0	0.19533	0.69917	0	0.50905	0	0	0	0	0	0	0	0	0.27096	0	0	0	0	0	0	0
FAM19A5	0	0	0.060595	0	0	0.23961	0	0	0	0	0.092482	0	0	0	0	0	0	0	0	0	0	0.79971	0	0	0	0	0	0	0	0	0.52982	0	0.1881	0	0.56658	0	0	0	0	0	0.71974	0	0	0	0	0	0	0	0	0	0.34184	0	0	0	0	0	0	0	0	0	0.060595	0	0	0	-0.84337	0	0	0	-0.63028	0	0	0	0	0	0	0
FAM21B	0	0	0	0	0	0	0	0.77542	0.17332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27096	0	0	-0.78042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34069	0	0	0	0	0	0	0	0	0	0	0	0.068278	0	0	-0.3442	0	0	0	0	-0.71115	0	0	-0.4872	0	0	0	-0.90669
FAM227A	0	0	0.0067328	0	0	0	0	0	0	0	0	0	0	0.31941	0	0.98637	-0.35114	0	0	0.17332	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23961	-0.83143	0	0.15832	-0.75717	0	0	0	0	0	0	0	0	0	0	0	-0.39418	0	0	0	0.85171	0	0.060595	0	0	0.34994	0.51491	0.18104	0	0	0	0.92396	0	0	0	0	0	0	0.55841	0	0	0	0
FAM57B	0	0.64325	0	0	0	0	0	0.13825	0	0	0	0	0	0	0	0	0.60987	0	0	0	0	0	0	0	0	0	0	0	0.016605	0	0	0	0.72875	0	0.04399	0	0	0	0	0.50405	0	0	0	-0.51285	0	0.74168	0	0	0	0.55713	0	0	0	0	0	0	0	0.51908	0	0	0	0	0	0	0	0	0	0	-0.35262	0	0	0	0	0	0	0
FAM64A	0	0	0	0	0	0	0	0	0	0	0	0	0.48641	0.90202	-0.81351	0	0	0	0	0	-0.88819	0	0.74283	0	0	0	0	-0.7703	0	0	0	0	0	0	0	0.39248	0	0	0	0	0	0.068278	-0.5285	0	0	0	0	0	0	0	0	0	0	0	0.10029	0	0	0	0	0	0	0	0	0	0	0.42102	0	0	0	0	0	0	0	0	0	0.83994
FAM71E2	0	0	0	0	0	0	0	0	0	0	0.61508	0	0	-0.43238	0	-0.46489	0.91553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84337	0.53627	0	0	0	0	0	0	0	0	0.80033	0	0	0	-0.83994	0	0	0	0	0	0.19533	0	0	0	0	0	0	0.8905	0	0	0	0	0	0	0	0	0	0	0	0
FAM92B	0	0	0.27096	0	0	0	0	0	0	0	0	0	0	0	0.80281	0.34164	0.25535	0	0	0	-0.63057	0	0	0	0	0	0	0	0	0	0	0	0	0.22515	0.8178	0	0	0	0	0	0	0	0	0	0	0	-0.57051	0	0.016605	0	0	0	0	0	0	0.93891	0	0	0.51231	0.40958	0	0.47794	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAT3	0	0	0.29533	0	0.068278	0	0	0	0	0	0	0	0	0	0	0	-0.71198	0.87641	0	0.016605	0.63102	0	0	0	0	0	0	0	0.23296	0.62441	0	0	0	0.73556	-0.93036	0	-0.5753	0.5197	0	0	0	0	0.79017	-0.89261	0	0	0	0.36634	0	0	0.30343	0	0	0	0	0	0	0	0.8304	0	-0.64502	0.10777	0	0	0	0	0	0	0	0.53887	0	0	0	0	0	0
FAXC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83474	0.18104	-0.43238	-0.35746	0.95568	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23961	-0.35502	0	0	0	0	0	0	0	0.85171	0	0	0	0.027303	0	0	0	0	0	0.052045	-0.81908	0	0.56307	0	0	-0.80392	0	-0.543	0	0	0	0	0	0.18104	0	0	0	0	0.052045	0	0	0	0
FBN1	0	0	0	0	0	0	0	0	0.37435	0	0	0	0	0.31941	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67877	0.076869	0	0	0	0	0.73556	0	0	0.57431	0	0	0	0	0	0	0	0	0	0	-0.45023	0	0	0	0	0	0	0	0	0	0.93036	0	0	0	0	0	0	0	0.12321	0	0	0	0	0	0	0	0	0	0
FBXL16	0	0	0	0.084387	0.82433	0	0	0	0	0	0	0	0	0.59054	0	0.23296	0.67162	0.94031	0	0	0	0	0	0	0	0	0	-0.94601	0	0	0.90669	0	0	0	0.28724	0	0.23961	0	0	0	0	0	0.61979	-0.45642	0	0	0	0	0	0	0.78505	0.15832	0	0	0	0.93437	0	0	0	0	-0.80392	0	0	0	0	0	0	0	0	0	0	-0.44349	0	0	0	0
FEV	0	0	0.96943	0	0	0	0	0	0	0	0	0	0	0	0	0.13057	-0.83474	0	0	0	0.3392	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95568	-0.91322	-0.65456	0.60091	0	0	0	0	0	0	0	0	0	0.82292	0.17332	0	0	0	0	0	0	0.98893	0	0	0.43722	0	-0.91322	0.38505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFAR2	0	0	0	-0.65399	0.79108	0	0	0	0	0	0	0	0	0	0	0.36832	0.13057	-0.90202	0.43974	0	0.027303	0	0	0	0	0	0	0	0	-0.77311	0	0	0	0.60487	0	0	0.43346	0	0	0	0	0	0	0	0.28724	0	0	0.54655	0	0	0	0	0	0	0	0.93036	0	0	0	0	0.53139	0.10777	0	0	0	0	0	0	0	-0.73337	0	0	0	0	0	0
FGF14	0	0	0.81908	0	0	0	0	0	0	0	0	0	0	0	0	-0.86101	0.76055	0	0	0	0	0	0	0	0	0	0	0	0	0.49641	0	0.53627	0	0.68224	0	0	0	0	0	0	0	0	0.78591	0	0	0	0	0	0.23961	0.89488	0	0	0.23961	0	0	0.98344	0	0	0	0	-0.94973	0.44073	0	0	0	0	0	0	0	0	0	0	0	-0.60012	0	0
FGF17	0	0	0.47633	0	0	0	0	0	0	0	0	0	0	0	0	0.084387	-0.52714	-0.80281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10029	0.027303	0	0.67637	-0.68724	0	0	0	0	0	0	0	0	-0.81119	0	0	0.61041	0	0	0	0	0	0	0	0	0.85308	0	-0.729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF9	0	0.068278	0	0	0.3437	0	0	0	0	0	0	0	0	0	0	0.10029	0	0.72334	0.12321	-0.75192	0	0	0	0	0	0	0	0	0	0	0	0.22515	0	0.23961	0.55787	0	0.20355	0.22515	0	0	0	0	0.79277	0	0	0	0	0.21727	-0.63494	-0.41314	0	0	0	0	0	0	0	0	0.14469	0	-0.50215	0.027303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHL1	0.5178	0	0.69876	0	0	0	0	0	0	0	0	0	0	0.23961	0.21045	0	0	0	0	0	0.68038	0	0	0	0	0	0	0	0	0	0	0	0.56815	0.79228	0	0	0	0	0	-0.40884	0	0	0	0	0	0.37154	0	0.052045	0	0	0	0	0	0	0	0	0	0.65923	0.25535	0	0.19533	0	0	0	0	0	0	0	0.10029	0	0	0	0	0	0	0
FLJ22184	0	0	0	0	0.04399	0	0	0	0	0	0.17332	0.5005	0	0	0	0	0	0	0	0.21045	0	0	0	0	0	0.27869	0.28724	0	0	0	0	0	0	0	0.18104	0	0	0	0	0	0.17332	0.084387	0	0	0	0.28724	0	0	0.23296	0	0	0	0	0.22515	0.092482	0.97889	0	0	0.58579	0	0	0	0	0	0	0.04399	0	0	-0.47034	0	0	0	0	0	0.42123	-0.49087
FLJ31662	0.23961	0	0	0	0	0	0	0.80392	0	0	0	0.17332	0	0	0	0	0	0.15832	0	0	0	0.23961	0	0	0	0	0	-0.65853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27869	0	0	0.11582	0	0	0	0	0.29533	0	0	0	0	0.5487	0	0.29533	0	0	0	0.14469	0.11582	0	0	-0.87476	0.29533	0	0	0	0.26378	0	0
FLJ38723	0	0	0	0	0	0.71615	0	0	0	0	0	0	0	0.027303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27096	0	0.39021	0	0.74201	0	0	0	0	0	0	0.22515	0	0.23961	0.77893	0	0.37336	0	0	0	0	0	0	0.87096	0	0.84998	0	0	0.27096	0	0	0	0	0	0	0
FLJ44955	0	0	0	0	0	0	0	0	0	0	0	0.28724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17332	0	0	0	0	0	0	0	0	0.55721	0	0	0	0	0	0.04399	0	0	0	0	0	0	0	0	0	0.076869	0.46935	0	0	0	0	0.23961	0	0	0	0	0	0	0	0	0	0	0.75014	0.65456	0	0	0.052045	0	0
FLT1	0	0	0	-0.5178	0	0	0	0	0	0	0	0	0	0	0	0.36452	0	0.14469	0.59864	0.73717	0.41276	0	0	0	0	0	0	0	0	0	0	0	0	-0.67955	0	0	0.47691	0.32805	0	0	0.96799	0	0.90434	0	0	0	0	0.26378	0	-0.86101	0.56241	0	0	0.84692	0	0	0	0	-0.43317	0	0.56658	0	0	0	0.53523	0	0	0	0	0	0	0	0	0	0	0
FMN2	0	0	-0.54973	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45981	0.084387	0	0	0	0	0	0	0	0	0	0	0	0.060595	0	0.060595	0	0.66592	0.61041	0	0.15832	-0.4235	0	0	0.86456	0	0	0	0	0	0	0.94601	0	0	0.59909	0	0	0	0	0	0	0	0	0	-0.71367	0	0	0	0	0	0	0	0	0.78765	0	0	0	0.31152	0	0
FOXP2	0	0	0.16638	0	0	0	0	0	0	0	0.34589	0	0	0	0	0	0	0	0	0	-0.79017	0	0	0	0	0	0	0	0	0	0	0	0	0.060595	0.98001	0	0.56526	0.41276	0	0	0	0	0	0	0	0	-0.82553	0	0	0	0	0	0	0	0	0	0.55353	0	-0.8071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FRMPD4	0	0	0.93656	0	0	0	0	0	0	0	0	0	0	0	0	0.69277	-0.73218	0.052045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92197	-0.4974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54155	0	0	0	0	0	0.98344	0	0	0.74486	0	-0.93437	0.71917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FSD1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.89261	0	0.0067328	0.86679	0	0	0	0.18104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48781	0	0	0	0	0	0	0	0	-0.89938	0	0	0	0.89261	0.0067328	0	0	0	0	0	0	0	0	0	0.62441	0	0	0.92197	0.87278	0	0	0	0	0	0	0	-0.38207	0	0
FSTL5	0	0	0.45275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50335	0	0.42747	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81524	-0.53858	0	0.89765	0.47691	0	0	0	0	0.83804	0	0	0	0	0	0	0	0	0	0	0	0	0.48542	0	0	0	0	-0.81351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUT1	0	0	-0.35147	-0.88819	0	0	0	0	0	0	0	0	0	0.84692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27096	0	0	-0.4601	0.98459	0	0.23296	-0.76055	0	0	0.97336	0.67955	0	0	0	0	0.50698	0	0	0	0	0	0	0	0	0	0	0	-0.89765	0	0.10029	0.23296	0	0.72123	0.54007	0	0	0	0	0	0	0	0	-0.9722	0	0
GABBR2	0	0	0	0.027303	0	0	0	0	0	0	0	0.76613	0	0	0	0	0	-0.52445	0.13825	0.85828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78658	0	0	0.27869	0	0	0	0	0.96171	0	-0.4095	0	0	0	0	0.36245	0.14469	0	0	0	0	0.77485	0	0	-0.8691	0.75717	0.61223	0.42664	0	0	0.027303	0	0	0	0	0	0	0	0	0	0	0
GABRB3	0	0	0	0	0	0	0	0.10029	0	0	0	0	0	0	0.21045	0.32805	0	-0.78484	0	0	0.60487	0	0	0	-0.44907	0	0	0	0.4202	0	0.035399	0	0	0.39612	0	0	0	0	0	0	0	0	0.96799	0	0	0	0	0.64436	0	0	0	0	0	0	0	0	0	0	0.21045	0.12321	0.17332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
